task,architecture,profile,method,k,metric,n,mean,sd,ci_low,ci_high
two_concepts,TwoLayerCNN,release_early,validation_patch,7,fidelity,50,0.872668419962185,0.07055319622930743,0.8526174234486427,0.8927194164757274
two_concepts,TwoLayerCNN,release_early,validation_patch,7,cf_accuracy,50,0.8266015625,0.08753808085393147,0.8017235151851818,0.8514796098148183
two_concepts,TwoLayerCNN,release_early,validation_patch,7,causal_usefulness_random,50,0.42546436049781455,0.08608816166795641,0.4009983756563733,0.4499303453392558
two_concepts,TwoLayerCNN,release_early,validation_patch,8,fidelity,50,0.9341304990836343,0.04925686778794276,0.9201318521467321,0.9481291460205366
two_concepts,TwoLayerCNN,release_early,validation_patch,8,cf_accuracy,50,0.9063671875,0.06536574391239026,0.8877904486229595,0.9249439263770405
two_concepts,TwoLayerCNN,release_early,validation_patch,8,causal_usefulness_random,50,0.33274516102220775,0.06817254691078073,0.3133707375590287,0.35211958448538677
two_concepts,TwoLayerCNN,release_early,validation_patch,8,causal_usefulness_energy,50,0.24514734980342112,0.06664577011779468,0.2262068315038526,0.2640878681029897
two_concepts,TwoLayerCNN,release_early,validation_patch,9,fidelity,50,0.9697157716902922,0.025296416752360534,0.9625266095939619,0.9769049337866226
two_concepts,TwoLayerCNN,release_early,validation_patch,9,cf_accuracy,50,0.9541796875,0.03364499550833525,0.9446178855733632,0.9637414894266368
two_concepts,TwoLayerCNN,release_early,validation_patch,9,causal_usefulness_random,50,0.22649664412249632,0.05102057484467073,0.21199675718605637,0.24099653105893626
two_concepts,TwoLayerCNN,release_early,validation_patch,10,fidelity,50,0.985831427650956,0.015567038943974695,0.9814073241336988,0.9902555311682132
two_concepts,TwoLayerCNN,release_early,validation_patch,10,cf_accuracy,50,0.975390625,0.022058298410772736,0.9691217259540719,0.981659524045928
two_concepts,TwoLayerCNN,release_early,validation_patch,10,causal_usefulness_random,50,0.13166244979789346,0.042233204902662136,0.11965990576705005,0.14366499382873688
two_concepts,TwoLayerCNN,release_early,validation_patch,11,fidelity,50,0.9930762495141646,0.009780673820116893,0.990296612769858,0.9958558862584712
two_concepts,TwoLayerCNN,release_early,validation_patch,11,cf_accuracy,50,0.9848046875,0.0163947151050124,0.9801453610204072,0.9894640139795929
two_concepts,TwoLayerCNN,release_early,validation_patch,11,causal_usefulness_random,50,0.06546608862806057,0.026517566795563732,0.057929879529363376,0.07300229772675776
two_concepts,TwoLayerCNN,release_early,validation_patch,12,fidelity,50,0.9964155336073043,0.004934031364896672,0.9950132974084833,0.9978177698061252
two_concepts,TwoLayerCNN,release_early,validation_patch,12,cf_accuracy,50,0.989140625,0.010146126724811981,0.9862571276893473,0.9920241223106527
two_concepts,TwoLayerCNN,release_early,validation_patch,12,causal_usefulness_random,50,0.02801594646652022,0.014901687005045907,0.023780933878104593,0.03225095905493585
two_concepts,TwoLayerCNN,release_early,validation_patch,13,fidelity,50,0.9982824621325794,0.002104705666293954,0.9976843114004746,0.9988806128646842
two_concepts,TwoLayerCNN,release_early,validation_patch,13,cf_accuracy,50,0.9912890625,0.008069454988694881,0.9889957487666486,0.9935823762333514
two_concepts,TwoLayerCNN,release_early,validation_patch,13,causal_usefulness_random,50,0.009623693177018704,0.006162014937254951,0.00787246790833313,0.011374918445704279
two_concepts,TwoLayerCNN,release_early,validation_patch,14,fidelity,50,0.9991352136325282,0.0009883541662688638,0.9988543264863585,0.9994161007786979
two_concepts,TwoLayerCNN,release_early,validation_patch,14,cf_accuracy,50,0.9924609375,0.007882044580802394,0.9902208852152588,0.9947009897847412
two_concepts,TwoLayerCNN,release_early,validation_patch,14,causal_usefulness_random,50,0.0024871724606783307,0.0017665610300673013,0.001985121370891906,0.0029892235504647554
two_concepts,TwoLayerCNN,release_early,validation_patch,15,fidelity,50,0.9996560082160946,0.0005082529131844086,0.999511564336371,0.9998004520958181
two_concepts,TwoLayerCNN,release_early,validation_patch,15,cf_accuracy,50,0.993359375,0.007307924583542854,0.9912824858131573,0.9954362641868428
two_concepts,TwoLayerCNN,release_early,validation_patch,15,causal_usefulness_random,50,0.0004930181817144819,0.0005867155073645236,0.0003262754794509026,0.0006597608839780612
two_concepts,TwoLayerCNN,release_early,validation_patch,16,fidelity,50,1.0,0.0,1.0,1.0
two_concepts,TwoLayerCNN,release_early,validation_patch,16,cf_accuracy,50,0.99296875,0.007812499999999999,0.9907484620664395,0.9951890379335604
two_concepts,TwoLayerCNN,release_early,validation_patch,16,causal_usefulness_random,50,0.0,0.0,0.0,0.0
two_concepts,TwoLayerCNN,release_late,contrast,1,fidelity,50,0.007866237542650057,0.004819053622945235,0.006496677656543716,0.009235797428756397
two_concepts,TwoLayerCNN,release_late,contrast,1,cf_accuracy,50,0.0061328125,0.004584901030832823,0.0048297980442781815,0.007435826955721819
two_concepts,TwoLayerCNN,release_late,contrast,1,causal_usefulness_random,50,0.0015328672310034395,0.004483798709971767,0.00025858573695365324,0.0028071487250532256
two_concepts,TwoLayerCNN,release_late,contrast,1,causal_usefulness_energy,50,0.000876056800665253,0.004478104865782202,-0.0003966065207701761,0.0021487201221006822
two_concepts,TwoLayerCNN,release_late,contrast,2,fidelity,50,0.030390465764948516,0.01687376567416222,0.025594994619979827,0.035185936909917205
