task,architecture,profile,method,block,B
two_concepts,TwoLayerCNN,template_init,contrast,5001,-0.09283508105667382
two_concepts,TwoLayerCNN,template_init,contrast,5002,-0.13580076212719305
two_concepts,TwoLayerCNN,template_init,contrast,5003,0.12313729546889479
two_concepts,TwoLayerCNN,template_init,contrast,5004,-0.036178502994285044
two_concepts,TwoLayerCNN,template_init,contrast,5005,-0.007824300086738789
two_concepts,TwoLayerCNN,template_init,contrast,5006,-0.06824477583140748
two_concepts,TwoLayerCNN,template_init,contrast,5007,0.04260605606024659
two_concepts,TwoLayerCNN,template_init,contrast,5008,0.025847117878358195
two_concepts,TwoLayerCNN,template_init,contrast,5009,0.08347871412047841
two_concepts,TwoLayerCNN,template_init,contrast,5010,0.16160136853938978
two_concepts,TwoLayerCNN,template_init,contrast,5011,-0.1517250180457143
two_concepts,TwoLayerCNN,template_init,contrast,5012,0.07046975498880348
two_concepts,TwoLayerCNN,template_init,contrast,5013,-0.05576323765688784
two_concepts,TwoLayerCNN,template_init,contrast,5014,0.03627269565937519
two_concepts,TwoLayerCNN,template_init,contrast,5015,0.031008597867794974
two_concepts,TwoLayerCNN,template_init,contrast,5016,-0.11400996609902969
two_concepts,TwoLayerCNN,template_init,contrast,5017,0.07695648374973935
two_concepts,TwoLayerCNN,template_init,contrast,5018,-0.005190307828103591
two_concepts,TwoLayerCNN,template_init,contrast,5019,0.11671220924082953
two_concepts,TwoLayerCNN,template_init,contrast,5020,0.06566653531266403
two_concepts,TwoLayerCNN,template_init,contrast,5021,0.08960130857354975
two_concepts,TwoLayerCNN,template_init,contrast,5022,0.1214455824308685
two_concepts,TwoLayerCNN,template_init,contrast,5023,0.037290182337905764
two_concepts,TwoLayerCNN,template_init,contrast,5024,-0.014127018310065242
two_concepts,TwoLayerCNN,template_init,contrast,5025,-0.1893310063705954
two_concepts,TwoLayerCNN,template_init,contrast,5026,-0.0795010755125829
two_concepts,TwoLayerCNN,template_init,contrast,5027,0.19062103500739197
two_concepts,TwoLayerCNN,template_init,contrast,5028,-0.08639552604526202
two_concepts,TwoLayerCNN,template_init,contrast,5029,-0.09209731662535142
two_concepts,TwoLayerCNN,template_init,contrast,5030,-0.02658829402420515
two_concepts,TwoLayerCNN,template_init,contrast,5031,-0.051472670819082134
two_concepts,TwoLayerCNN,template_init,contrast,5032,-0.11810715099022928
two_concepts,TwoLayerCNN,template_init,contrast,5033,-0.03971896547476206
two_concepts,TwoLayerCNN,template_init,contrast,5034,-0.04438185327006139
two_concepts,TwoLayerCNN,template_init,contrast,5035,0.12131949171998585
two_concepts,TwoLayerCNN,template_init,contrast,5036,-0.10541809134147995
two_concepts,TwoLayerCNN,template_init,contrast,5037,-0.07019206293236546
two_concepts,TwoLayerCNN,template_init,contrast,5038,-0.04953527064011093
two_concepts,TwoLayerCNN,template_init,contrast,5039,-0.160547434312853
two_concepts,TwoLayerCNN,template_init,contrast,5040,0.04663849184820967
two_concepts,TwoLayerCNN,template_init,contrast,5041,-0.1046908565041183
two_concepts,TwoLayerCNN,template_init,contrast,5042,-0.12982804429263423
two_concepts,TwoLayerCNN,template_init,contrast,5043,-0.05458396057937143
two_concepts,TwoLayerCNN,template_init,contrast,5044,0.1036100429468973
two_concepts,TwoLayerCNN,template_init,contrast,5045,-0.0019064863557143874
two_concepts,TwoLayerCNN,template_init,contrast,5046,0.06521594420737858
two_concepts,TwoLayerCNN,template_init,contrast,5047,0.05501682169147093
two_concepts,TwoLayerCNN,template_init,contrast,5048,0.11598140978144955
two_concepts,TwoLayerCNN,template_init,contrast,5049,-0.040288659709510455
two_concepts,TwoLayerCNN,retention_0p1,contrast,5000,0.011366675438580387
two_concepts,TwoLayerCNN,retention_0p1,contrast,5001,-0.061528702014988335
two_concepts,TwoLayerCNN,retention_0p1,contrast,5002,-0.2468036771040485
two_concepts,TwoLayerCNN,retention_0p1,contrast,5003,-0.06881340771186661
two_concepts,TwoLayerCNN,retention_0p1,contrast,5004,0.002711115077315085
two_concepts,TwoLayerCNN,retention_0p1,contrast,5005,-0.05312127436806008
two_concepts,TwoLayerCNN,retention_0p1,contrast,5006,-0.024524683084577115
two_concepts,TwoLayerCNN,retention_0p1,contrast,5007,0.05190737963362835
two_concepts,TwoLayerCNN,retention_0p1,contrast,5008,0.05481765981061526
two_concepts,TwoLayerCNN,retention_0p1,contrast,5009,-0.023288183595565004
two_concepts,TwoLayerCNN,retention_0p1,contrast,5010,0.06654028880644247
two_concepts,TwoLayerCNN,retention_0p1,contrast,5011,0.03681550663677008
two_concepts,TwoLayerCNN,retention_0p1,contrast,5012,0.12474550688934838
two_concepts,TwoLayerCNN,retention_0p1,contrast,5013,0.08921013546841339
two_concepts,TwoLayerCNN,retention_0p1,contrast,5014,-0.06149546496423264
two_concepts,TwoLayerCNN,retention_0p1,contrast,5015,0.030046528149419938
two_concepts,TwoLayerCNN,retention_0p1,contrast,5016,-0.006170503033322006
two_concepts,TwoLayerCNN,retention_0p1,contrast,5017,-0.14238769484641395
two_concepts,TwoLayerCNN,retention_0p1,contrast,5018,-0.12200683074762703
two_concepts,TwoLayerCNN,retention_0p1,contrast,5019,0.06802552999754902
two_concepts,TwoLayerCNN,retention_0p1,contrast,5020,-0.024367923360713917
two_concepts,TwoLayerCNN,retention_0p1,contrast,5021,0.10739006393463885
two_concepts,TwoLayerCNN,retention_0p1,contrast,5022,-0.06963775904175162
two_concepts,TwoLayerCNN,retention_0p1,contrast,5023,-0.05659602809854736
two_concepts,TwoLayerCNN,retention_0p1,contrast,5024,-0.1583095057888323
two_concepts,TwoLayerCNN,retention_0p1,contrast,5025,-0.02133867122758565
two_concepts,TwoLayerCNN,retention_0p1,contrast,5026,0.13765512089754944
two_concepts,TwoLayerCNN,retention_0p1,contrast,5027,-0.08855323165913803
two_concepts,TwoLayerCNN,retention_0p1,contrast,5028,-0.19845237354532963
two_concepts,TwoLayerCNN,retention_0p1,contrast,5029,-0.01725717675974242
two_concepts,TwoLayerCNN,retention_0p1,contrast,5030,-0.09314900867080328
two_concepts,TwoLayerCNN,retention_0p1,contrast,5031,-0.08203033830764289
two_concepts,TwoLayerCNN,retention_0p1,contrast,5032,-0.04889239751246399
two_concepts,TwoLayerCNN,retention_0p1,contrast,5033,0.03924866581317571
two_concepts,TwoLayerCNN,retention_0p1,contrast,5034,-0.07187898180964625
two_concepts,TwoLayerCNN,retention_0p1,contrast,5035,0.05436387439343998
two_concepts,TwoLayerCNN,retention_0p1,contrast,5036,-0.089174150284411
two_concepts,TwoLayerCNN,retention_0p1,contrast,5037,0.03887312848177554
two_concepts,TwoLayerCNN,retention_0p1,contrast,5038,0.04986608293850209
two_concepts,TwoLayerCNN,retention_0p1,contrast,5039,-0.013077037083977394
two_concepts,TwoLayerCNN,retention_0p1,contrast,5040,0.20279653241564982
two_concepts,TwoLayerCNN,retention_0p1,contrast,5041,0.015179893842821646
two_concepts,TwoLayerCNN,retention_0p1,contrast,5042,0.027930783607117593
two_concepts,TwoLayerCNN,retention_0p1,contrast,5043,-0.08806305941594567
two_concepts,TwoLayerCNN,retention_0p1,contrast,5044,-0.0248884639486453
two_concepts,TwoLayerCNN,retention_0p1,contrast,5045,0.053703871745180265
two_concepts,TwoLayerCNN,retention_0p1,contrast,5046,-0.07764436888425086
two_concepts,TwoLayerCNN,retention_0p1,contrast,5047,-0.0033336781667043236
two_concepts,TwoLayerCNN,retention_0p1,contrast,5048,0.11316378148664447
two_concepts,TwoLayerCNN,retention_0p1,contrast,5049,-0.046216053775885446
two_concepts,TwoLayerCNN,release_early,contrast,5000,-0.08623796192403921
two_concepts,TwoLayerCNN,release_early,contrast,5001,-0.09605315657440278
two_concepts,TwoLayerCNN,release_early,contrast,5002,-0.21826102532305636
two_concepts,TwoLayerCNN,release_early,contrast,5003,0.06155688084268379
two_concepts,TwoLayerCNN,release_early,contrast,5004,-0.013031412112832819
two_concepts,TwoLayerCNN,release_early,contrast,5005,-0.0796529244649481
two_concepts,TwoLayerCNN,release_early,contrast,5006,-0.012632148560745848
two_concepts,TwoLayerCNN,release_early,contrast,5007,0.00964458548753594
two_concepts,TwoLayerCNN,release_early,contrast,5008,0.009104515312201189
two_concepts,TwoLayerCNN,release_early,contrast,5009,0.021259990642890247
two_concepts,TwoLayerCNN,release_early,contrast,5010,0.1187488452952235
two_concepts,TwoLayerCNN,release_early,contrast,5011,0.046037115892207214
two_concepts,TwoLayerCNN,release_early,contrast,5012,-0.01105972199519023
two_concepts,TwoLayerCNN,release_early,contrast,5013,0.026849278731725046
two_concepts,TwoLayerCNN,release_early,contrast,5014,-0.16337895577249334
two_concepts,TwoLayerCNN,release_early,contrast,5015,0.03520604794235904
two_concepts,TwoLayerCNN,release_early,contrast,5016,-0.05090204210032706
two_concepts,TwoLayerCNN,release_early,contrast,5017,-0.08028771589816436
two_concepts,TwoLayerCNN,release_early,contrast,5018,-0.2208145898987618
two_concepts,TwoLayerCNN,release_early,contrast,5019,0.022729013398580522
two_concepts,TwoLayerCNN,release_early,contrast,5020,-0.000948902913452343
two_concepts,TwoLayerCNN,release_early,contrast,5021,-0.0802008972694977
two_concepts,TwoLayerCNN,release_early,contrast,5022,0.022672365698494623
two_concepts,TwoLayerCNN,release_early,contrast,5023,0.09788135389700164
two_concepts,TwoLayerCNN,release_early,contrast,5024,-0.14813854332452348
two_concepts,TwoLayerCNN,release_early,contrast,5025,-0.13024986645992537
two_concepts,TwoLayerCNN,release_early,contrast,5026,0.03659258453184627
two_concepts,TwoLayerCNN,release_early,contrast,5027,-0.12301040881456082
two_concepts,TwoLayerCNN,release_early,contrast,5028,-0.16849146464562198
two_concepts,TwoLayerCNN,release_early,contrast,5029,-0.0448393169084797
two_concepts,TwoLayerCNN,release_early,contrast,5030,0.009157600310053138
two_concepts,TwoLayerCNN,release_early,contrast,5031,-0.16594823183457702
two_concepts,TwoLayerCNN,release_early,contrast,5032,-0.07582067810775744
two_concepts,TwoLayerCNN,release_early,contrast,5033,0.038852011214665805
two_concepts,TwoLayerCNN,release_early,contrast,5034,-0.06379638966090972
two_concepts,TwoLayerCNN,release_early,contrast,5035,0.042879705446681404
two_concepts,TwoLayerCNN,release_early,contrast,5036,-0.10969631432746518
two_concepts,TwoLayerCNN,release_early,contrast,5037,-0.045948553106538004
two_concepts,TwoLayerCNN,release_early,contrast,5038,-0.13880831535468408
two_concepts,TwoLayerCNN,release_early,contrast,5039,-0.27746721191711726
two_concepts,TwoLayerCNN,release_early,contrast,5040,0.08686597175156274
two_concepts,TwoLayerCNN,release_early,contrast,5041,-0.08471403006689349
two_concepts,TwoLayerCNN,release_early,contrast,5042,-0.006858773383393191
two_concepts,TwoLayerCNN,release_early,contrast,5043,-0.15652134037671872
two_concepts,TwoLayerCNN,release_early,contrast,5044,0.05467277227690237
two_concepts,TwoLayerCNN,release_early,contrast,5045,-0.07076595926201712
two_concepts,TwoLayerCNN,release_early,contrast,5046,0.05908154027650492
two_concepts,TwoLayerCNN,release_early,contrast,5047,-0.11183069702127235
two_concepts,TwoLayerCNN,release_early,contrast,5048,0.17424705450995487
two_concepts,TwoLayerCNN,release_early,contrast,5049,-0.03724203627437306
two_concepts,TwoLayerCNN,release_default,contrast,5000,-0.07582546044131161
two_concepts,TwoLayerCNN,release_default,contrast,5001,-0.12743780628191492
two_concepts,TwoLayerCNN,release_default,contrast,5002,-0.21896291724944655
two_concepts,TwoLayerCNN,release_default,contrast,5003,-0.029179555317152994
two_concepts,TwoLayerCNN,release_default,contrast,5004,-0.010891725262940577
two_concepts,TwoLayerCNN,release_default,contrast,5005,-0.13270755091320502
two_concepts,TwoLayerCNN,release_default,contrast,5006,-0.04545528595341236
two_concepts,TwoLayerCNN,release_default,contrast,5007,-0.0601054626269556
two_concepts,TwoLayerCNN,release_default,contrast,5008,-0.02237131738586723
two_concepts,TwoLayerCNN,release_default,contrast,5009,0.050874883436246965
two_concepts,TwoLayerCNN,release_default,contrast,5010,0.13163190718839357
two_concepts,TwoLayerCNN,release_default,contrast,5011,0.07544243154234892
two_concepts,TwoLayerCNN,release_default,contrast,5012,0.03453919333953964
two_concepts,TwoLayerCNN,release_default,contrast,5013,-0.03796451963375441
two_concepts,TwoLayerCNN,release_default,contrast,5014,-0.14024562405553986
two_concepts,TwoLayerCNN,release_default,contrast,5015,-0.10712450544139623
two_concepts,TwoLayerCNN,release_default,contrast,5016,-0.06959356724569132
two_concepts,TwoLayerCNN,release_default,contrast,5017,-0.044349145081454544
two_concepts,TwoLayerCNN,release_default,contrast,5018,-0.20191174404475853
two_concepts,TwoLayerCNN,release_default,contrast,5019,0.05619175378689051
two_concepts,TwoLayerCNN,release_default,contrast,5020,-0.03509107293006486
two_concepts,TwoLayerCNN,release_default,contrast,5021,0.02766468262790517
two_concepts,TwoLayerCNN,release_default,contrast,5022,-0.015277765030538903
two_concepts,TwoLayerCNN,release_default,contrast,5023,0.10384548588984477
two_concepts,TwoLayerCNN,release_default,contrast,5024,-0.20230521238866833
two_concepts,TwoLayerCNN,release_default,contrast,5025,-0.1173632420126896
two_concepts,TwoLayerCNN,release_default,contrast,5026,0.06860557717553284
two_concepts,TwoLayerCNN,release_default,contrast,5027,-0.06913762281792141
two_concepts,TwoLayerCNN,release_default,contrast,5028,-0.22567299654284678
two_concepts,TwoLayerCNN,release_default,contrast,5029,-0.030063705289959386
two_concepts,TwoLayerCNN,release_default,contrast,5030,0.009120731894946499
two_concepts,TwoLayerCNN,release_default,contrast,5031,-0.2575625767033912
two_concepts,TwoLayerCNN,release_default,contrast,5032,-0.012958189670985887
two_concepts,TwoLayerCNN,release_default,contrast,5033,0.04487548949057224
two_concepts,TwoLayerCNN,release_default,contrast,5034,-0.03475404140864902
two_concepts,TwoLayerCNN,release_default,contrast,5035,0.02551119155958348
two_concepts,TwoLayerCNN,release_default,contrast,5036,-0.05163251378011746
two_concepts,TwoLayerCNN,release_default,contrast,5037,0.02952040243883136
two_concepts,TwoLayerCNN,release_default,contrast,5038,-0.006645290988065378
two_concepts,TwoLayerCNN,release_default,contrast,5039,-0.2401315215622567
two_concepts,TwoLayerCNN,release_default,contrast,5040,0.09068645237865253
two_concepts,TwoLayerCNN,release_default,contrast,5041,-0.07899318626578505
two_concepts,TwoLayerCNN,release_default,contrast,5042,0.0324331114667622
two_concepts,TwoLayerCNN,release_default,contrast,5043,-0.09719826456116465
two_concepts,TwoLayerCNN,release_default,contrast,5044,0.0032986694893572532
two_concepts,TwoLayerCNN,release_default,contrast,5045,-0.07292129034609007
two_concepts,TwoLayerCNN,release_default,contrast,5046,-0.08794939135942198
two_concepts,TwoLayerCNN,release_default,contrast,5047,-0.154464437135314
two_concepts,TwoLayerCNN,release_default,contrast,5048,0.20314626852378181
two_concepts,TwoLayerCNN,release_default,contrast,5049,0.048878300400650054
two_concepts,TwoLayerCNN,release_late,contrast,5000,-0.02752126445794395
two_concepts,TwoLayerCNN,release_late,contrast,5001,-0.06543550676302656
two_concepts,TwoLayerCNN,release_late,contrast,5002,-0.26032772436365736
two_concepts,TwoLayerCNN,release_late,contrast,5003,-0.1026491627478216
two_concepts,TwoLayerCNN,release_late,contrast,5004,0.007856161113929783
two_concepts,TwoLayerCNN,release_late,contrast,5005,-0.10673061126788613
two_concepts,TwoLayerCNN,release_late,contrast,5006,0.02668411905957835
two_concepts,TwoLayerCNN,release_late,contrast,5007,-0.05639109610436427
two_concepts,TwoLayerCNN,release_late,contrast,5008,-0.11306592181155667
two_concepts,TwoLayerCNN,release_late,contrast,5009,0.02262692193846444
two_concepts,TwoLayerCNN,release_late,contrast,5010,0.08659476382058551
two_concepts,TwoLayerCNN,release_late,contrast,5011,0.017385819973601002
two_concepts,TwoLayerCNN,release_late,contrast,5012,-0.09664124238840655
two_concepts,TwoLayerCNN,release_late,contrast,5013,-0.06913986800534777
two_concepts,TwoLayerCNN,release_late,contrast,5014,-0.08497872737255141
two_concepts,TwoLayerCNN,release_late,contrast,5015,0.04716439941350503
two_concepts,TwoLayerCNN,release_late,contrast,5016,-0.1015545146162175
two_concepts,TwoLayerCNN,release_late,contrast,5017,-0.06934017772191942
two_concepts,TwoLayerCNN,release_late,contrast,5018,-0.13307384628907315
two_concepts,TwoLayerCNN,release_late,contrast,5019,-0.0013876229311431398
two_concepts,TwoLayerCNN,release_late,contrast,5020,-0.06587259382472233
two_concepts,TwoLayerCNN,release_late,contrast,5021,0.005536781121490142
two_concepts,TwoLayerCNN,release_late,contrast,5022,0.05465696737234321
two_concepts,TwoLayerCNN,release_late,contrast,5023,0.054906988171362525
two_concepts,TwoLayerCNN,release_late,contrast,5024,-0.14117985237623748
two_concepts,TwoLayerCNN,release_late,contrast,5025,-0.02919246977024703
two_concepts,TwoLayerCNN,release_late,contrast,5026,0.10079676262034681
two_concepts,TwoLayerCNN,release_late,contrast,5027,-0.04263532047801555
two_concepts,TwoLayerCNN,release_late,contrast,5028,-0.22982614770369703
two_concepts,TwoLayerCNN,release_late,contrast,5029,0.02600736879049631
two_concepts,TwoLayerCNN,release_late,contrast,5030,0.005504233779487389
two_concepts,TwoLayerCNN,release_late,contrast,5031,-0.14132461111775074
two_concepts,TwoLayerCNN,release_late,contrast,5032,0.04876271469482524
two_concepts,TwoLayerCNN,release_late,contrast,5033,-0.025196738001324603
two_concepts,TwoLayerCNN,release_late,contrast,5034,-0.0009680441523937655
two_concepts,TwoLayerCNN,release_late,contrast,5035,-0.10726822247589929
two_concepts,TwoLayerCNN,release_late,contrast,5036,-0.14503487666639853
two_concepts,TwoLayerCNN,release_late,contrast,5037,-0.029937327809423264
two_concepts,TwoLayerCNN,release_late,contrast,5038,0.0014855057826571594
two_concepts,TwoLayerCNN,release_late,contrast,5039,-0.04163914004475833
two_concepts,TwoLayerCNN,release_late,contrast,5040,-0.02758688167512463
two_concepts,TwoLayerCNN,release_late,contrast,5041,-0.11394680627060583
two_concepts,TwoLayerCNN,release_late,contrast,5042,-0.023870569955748933
two_concepts,TwoLayerCNN,release_late,contrast,5043,-0.06676470509207422
two_concepts,TwoLayerCNN,release_late,contrast,5044,-0.03642199534394225
two_concepts,TwoLayerCNN,release_late,contrast,5045,-0.062267810724884076
two_concepts,TwoLayerCNN,release_late,contrast,5046,-0.13029841401322712
two_concepts,TwoLayerCNN,release_late,contrast,5047,-0.1687428105608294
two_concepts,TwoLayerCNN,release_late,contrast,5048,0.17571095844852436
two_concepts,TwoLayerCNN,release_late,contrast,5049,-0.025011904821287845
two_concepts,TwoLayerCNN,template_init,auroc,5000,0.05778493466350337
two_concepts,TwoLayerCNN,template_init,auroc,5001,-0.06072934215560383
two_concepts,TwoLayerCNN,template_init,auroc,5002,-0.10843872005604466
two_concepts,TwoLayerCNN,template_init,auroc,5003,0.033501602489914295
two_concepts,TwoLayerCNN,template_init,auroc,5004,0.028660180764909893
two_concepts,TwoLayerCNN,template_init,auroc,5005,-0.05100649747975866
two_concepts,TwoLayerCNN,template_init,auroc,5006,-0.05799589537326505
two_concepts,TwoLayerCNN,template_init,auroc,5007,0.08977305267341967
two_concepts,TwoLayerCNN,template_init,auroc,5008,0.12016341250447587
two_concepts,TwoLayerCNN,template_init,auroc,5009,0.05479597834519184
two_concepts,TwoLayerCNN,template_init,auroc,5010,0.1978205137750056
two_concepts,TwoLayerCNN,template_init,auroc,5011,-0.15108395891403748
two_concepts,TwoLayerCNN,template_init,auroc,5012,0.08866246387144
two_concepts,TwoLayerCNN,template_init,auroc,5013,-0.02525212561761092
two_concepts,TwoLayerCNN,template_init,auroc,5014,0.01988299822165185
two_concepts,TwoLayerCNN,template_init,auroc,5015,-0.024469058777238095
two_concepts,TwoLayerCNN,template_init,auroc,5016,-0.08190276770768773
two_concepts,TwoLayerCNN,template_init,auroc,5017,0.08955625400125627
two_concepts,TwoLayerCNN,template_init,auroc,5018,0.027677507819679537
two_concepts,TwoLayerCNN,template_init,auroc,5019,0.09057217040238064
two_concepts,TwoLayerCNN,template_init,auroc,5020,0.059798952537444106
two_concepts,TwoLayerCNN,template_init,auroc,5021,0.15195794665561224
two_concepts,TwoLayerCNN,template_init,auroc,5022,0.07009128389415709
two_concepts,TwoLayerCNN,template_init,auroc,5023,0.05800063161195551
two_concepts,TwoLayerCNN,template_init,auroc,5024,-0.047036715742819035
two_concepts,TwoLayerCNN,template_init,auroc,5025,-0.17631431652780127
two_concepts,TwoLayerCNN,template_init,auroc,5026,-0.08294103401835562
two_concepts,TwoLayerCNN,template_init,auroc,5027,0.17599624598668007
two_concepts,TwoLayerCNN,template_init,auroc,5028,-0.052092931581014856
two_concepts,TwoLayerCNN,template_init,auroc,5029,-0.11416342478214137
two_concepts,TwoLayerCNN,template_init,auroc,5030,-0.005441262792034607
two_concepts,TwoLayerCNN,template_init,auroc,5031,-0.10885586334832781
two_concepts,TwoLayerCNN,template_init,auroc,5032,-0.11102499681875483
two_concepts,TwoLayerCNN,template_init,auroc,5033,-0.010813845263979438
two_concepts,TwoLayerCNN,template_init,auroc,5034,-0.09553625382343284
two_concepts,TwoLayerCNN,template_init,auroc,5035,0.1525620445970708
two_concepts,TwoLayerCNN,template_init,auroc,5036,-0.016819821352263342
two_concepts,TwoLayerCNN,template_init,auroc,5037,-0.0833046532066179
two_concepts,TwoLayerCNN,template_init,auroc,5038,0.015485129513112594
two_concepts,TwoLayerCNN,template_init,auroc,5039,-0.08947321991853036
two_concepts,TwoLayerCNN,template_init,auroc,5040,0.05496201272738743
two_concepts,TwoLayerCNN,template_init,auroc,5041,-0.06895201910779353
two_concepts,TwoLayerCNN,template_init,auroc,5042,-0.13500116888561986
two_concepts,TwoLayerCNN,template_init,auroc,5043,-0.001224334816625039
two_concepts,TwoLayerCNN,template_init,auroc,5044,0.12377133633796128
two_concepts,TwoLayerCNN,template_init,auroc,5045,0.01646149997456564
two_concepts,TwoLayerCNN,template_init,auroc,5046,0.1525561521806456
two_concepts,TwoLayerCNN,template_init,auroc,5047,0.05501682169147093
two_concepts,TwoLayerCNN,template_init,auroc,5048,0.17844022690096512
two_concepts,TwoLayerCNN,template_init,auroc,5049,-0.03645575664231088
two_concepts,TwoLayerCNN,retention_0p1,auroc,5000,0.0034421756185947783
two_concepts,TwoLayerCNN,retention_0p1,auroc,5001,-0.027282948985838884
two_concepts,TwoLayerCNN,retention_0p1,auroc,5002,-0.2178332677107051
two_concepts,TwoLayerCNN,retention_0p1,auroc,5003,-0.1799559320444033
two_concepts,TwoLayerCNN,retention_0p1,auroc,5004,0.026890405870069023
two_concepts,TwoLayerCNN,retention_0p1,auroc,5005,-0.0626593351141676
two_concepts,TwoLayerCNN,retention_0p1,auroc,5006,0.021862045554918774
two_concepts,TwoLayerCNN,retention_0p1,auroc,5007,0.037756152453298386
two_concepts,TwoLayerCNN,retention_0p1,auroc,5008,0.08680001664494891
two_concepts,TwoLayerCNN,retention_0p1,auroc,5009,0.005295836648595287
two_concepts,TwoLayerCNN,retention_0p1,auroc,5010,0.09108870376113953
two_concepts,TwoLayerCNN,retention_0p1,auroc,5011,-0.030175246020304247
two_concepts,TwoLayerCNN,retention_0p1,auroc,5012,0.09881833305092547
two_concepts,TwoLayerCNN,retention_0p1,auroc,5013,0.12614675869145964
two_concepts,TwoLayerCNN,retention_0p1,auroc,5014,-0.07637743333220842
two_concepts,TwoLayerCNN,retention_0p1,auroc,5015,0.02549824538044132
two_concepts,TwoLayerCNN,retention_0p1,auroc,5016,-0.0004892581860553857
two_concepts,TwoLayerCNN,retention_0p1,auroc,5017,-0.14015508966082885
two_concepts,TwoLayerCNN,retention_0p1,auroc,5018,-0.09895639054178801
two_concepts,TwoLayerCNN,retention_0p1,auroc,5019,0.037624331859624105
two_concepts,TwoLayerCNN,retention_0p1,auroc,5020,-0.02052761352059429
two_concepts,TwoLayerCNN,retention_0p1,auroc,5021,0.15790016514572752
two_concepts,TwoLayerCNN,retention_0p1,auroc,5022,0.08607051247333725
two_concepts,TwoLayerCNN,retention_0p1,auroc,5023,0.0018130748272150998
two_concepts,TwoLayerCNN,retention_0p1,auroc,5024,-0.15665008942089154
two_concepts,TwoLayerCNN,retention_0p1,auroc,5025,-0.024596512922111957
two_concepts,TwoLayerCNN,retention_0p1,auroc,5026,0.13883770821410163
two_concepts,TwoLayerCNN,retention_0p1,auroc,5027,-0.05836741757212521
two_concepts,TwoLayerCNN,retention_0p1,auroc,5028,-0.16005567806273285
two_concepts,TwoLayerCNN,retention_0p1,auroc,5029,-0.015211452223797495
two_concepts,TwoLayerCNN,retention_0p1,auroc,5030,-0.06310544358721382
two_concepts,TwoLayerCNN,retention_0p1,auroc,5031,-0.1307664560005265
two_concepts,TwoLayerCNN,retention_0p1,auroc,5032,-0.043786343191350274
two_concepts,TwoLayerCNN,retention_0p1,auroc,5033,0.02223912622922186
two_concepts,TwoLayerCNN,retention_0p1,auroc,5034,-0.07187898180964625
two_concepts,TwoLayerCNN,retention_0p1,auroc,5035,0.0642180100855948
two_concepts,TwoLayerCNN,retention_0p1,auroc,5036,-0.07748369636853192
two_concepts,TwoLayerCNN,retention_0p1,auroc,5037,0.00013077736156685837
two_concepts,TwoLayerCNN,retention_0p1,auroc,5038,0.0925347214930064
two_concepts,TwoLayerCNN,retention_0p1,auroc,5039,0.0024501179194162948
two_concepts,TwoLayerCNN,retention_0p1,auroc,5040,0.06977867504262031
two_concepts,TwoLayerCNN,retention_0p1,auroc,5041,0.04897964798526522
two_concepts,TwoLayerCNN,retention_0p1,auroc,5042,0.016714982486405128
two_concepts,TwoLayerCNN,retention_0p1,auroc,5043,-0.12404469366438214
two_concepts,TwoLayerCNN,retention_0p1,auroc,5044,-0.029268463319018168
two_concepts,TwoLayerCNN,retention_0p1,auroc,5045,0.07825202730835035
two_concepts,TwoLayerCNN,retention_0p1,auroc,5046,0.01675033743874832
two_concepts,TwoLayerCNN,retention_0p1,auroc,5047,-0.0033336781667043236
two_concepts,TwoLayerCNN,retention_0p1,auroc,5048,0.21563202844864826
two_concepts,TwoLayerCNN,retention_0p1,auroc,5049,-0.0484695411376449
two_concepts,TwoLayerCNN,release_early,auroc,5000,-0.015466217835439888
two_concepts,TwoLayerCNN,release_early,auroc,5001,-0.055627570891351175
two_concepts,TwoLayerCNN,release_early,auroc,5002,-0.22730104215327018
two_concepts,TwoLayerCNN,release_early,auroc,5003,0.011963552013022516
two_concepts,TwoLayerCNN,release_early,auroc,5004,-0.015394759312240491
two_concepts,TwoLayerCNN,release_early,auroc,5005,-0.09491398913876076
two_concepts,TwoLayerCNN,release_early,auroc,5006,-0.03329227371436988
two_concepts,TwoLayerCNN,release_early,auroc,5007,0.037081131163554604
two_concepts,TwoLayerCNN,release_early,auroc,5008,0.08140586210428308
two_concepts,TwoLayerCNN,release_early,auroc,5009,0.04984401088705054
two_concepts,TwoLayerCNN,release_early,auroc,5010,0.18085708036556147
two_concepts,TwoLayerCNN,release_early,auroc,5011,0.022167416798181627
two_concepts,TwoLayerCNN,release_early,auroc,5012,-0.04461435945922376
two_concepts,TwoLayerCNN,release_early,auroc,5013,0.09162501989658323
two_concepts,TwoLayerCNN,release_early,auroc,5014,-0.21418867238304679
two_concepts,TwoLayerCNN,release_early,auroc,5015,0.005031027001318689
two_concepts,TwoLayerCNN,release_early,auroc,5016,-0.06372675508220349
two_concepts,TwoLayerCNN,release_early,auroc,5017,-0.04472945724166577
two_concepts,TwoLayerCNN,release_early,auroc,5018,-0.19255814810290056
two_concepts,TwoLayerCNN,release_early,auroc,5019,-0.000654935822471836
two_concepts,TwoLayerCNN,release_early,auroc,5020,-0.0018296051408139835
two_concepts,TwoLayerCNN,release_early,auroc,5021,0.03142287286091616
two_concepts,TwoLayerCNN,release_early,auroc,5022,-0.005435787724803798
two_concepts,TwoLayerCNN,release_early,auroc,5023,0.13374987036857117
