task,architecture,treatment,reference,metric,n,mean,sd,lo,hi,p
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,refit_test_acc,10,-0.00078125,0.016856825346544018,-0.012839896424689554,0.011277396424689553,0.8867100176131577
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,nuisance_acc,10,0.037109375,0.0776733908955429,-0.01845482158865845,0.09267357158865845,0.1651200608996361
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,nuisance_prediction_stability,10,0.006640625,0.03003553758125762,-0.014845504233824955,0.028126754233824956,0.5021222026589451
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,nuisance_probability_l2,10,-0.0011211411794647575,0.0008695600809773066,-0.0017431869885636538,-0.0004990953703658612,0.0027696537972933637
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,drift_l2,10,-0.017168980836868287,0.021965683132007963,-0.032882283960101774,-0.001455677713634803,0.035469861102502526
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,selected_kernel_alignment,10,0.5300629701103209,0.08308092373344485,0.47063045756171057,0.5894954826589313,8.405729879550313e-09
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,best_semantic_kernel_alignment,10,0.5076048233923627,0.13901744397904547,0.40815773478910533,0.60705191199562,1.0681992920289075e-06
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,input_effect_mean_square,10,-0.018604771047830582,0.0524500180416701,-0.05612525367315231,0.018915711577491143,0.2910223713236586
two_concepts,TinyCNN,template_retention_1,spectrum_retention_1,counterfactual_agreement,10,-0.071875,0.09180287731558384,-0.1375468222773032,-0.006203177722696782,0.03523141710702051
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,id_acc,10,0.073046875,0.11337923803216123,-0.008059745922002357,0.15415349592200234,0.072071866726752
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,alignment,10,0.847312275504199,0.014613669292654537,0.8368582862538688,0.8577662647545291,2.1718870940416685e-17
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,semantic_auc,10,0.02765045166015625,0.04597915010333321,-0.005241050897737652,0.06054195421805015,0.08964451559206549
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,localization_iou,10,0.20758131064637872,0.025040435627761738,0.18966846209110289,0.22549415920165455,8.257236363766275e-10
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,fidelity_selected,10,0.31159278558806636,0.14517531493174504,0.20774062147261038,0.4154449497035223,8.019785188339338e-05
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,fidelity_random,10,-0.09022733913292609,0.13615001630176754,-0.18762319354482054,0.007168515278968363,0.06557866152462083
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,causal_usefulness,10,0.4018201247209925,0.21882013571719902,0.24528562946638838,0.5583546199755967,0.0002572416420981445
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,cf_accuracy,10,0.15703125,0.13966080522642368,0.0571239284853854,0.25693857151461463,0.006161701005144042
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,cf_accuracy_random,10,0.0015380859375,0.03443316730522019,-0.02309391808934118,0.026170089964341177,0.8907797567508366
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,refit_test_acc,10,0.1046875,0.05188111786213748,0.06757398404692494,0.14180101595307507,0.00012811170370888468
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,nuisance_acc,10,0.062109375,0.14063042524257066,-0.03849157088934988,0.1627103208893499,0.19601052254771023
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,nuisance_prediction_stability,10,0.193359375,0.0621531717961595,0.14889767432653758,0.23782107567346242,4.0989999567447295e-06
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,nuisance_probability_l2,10,7.394033600576222e-05,0.0002964430432069344,-0.00013812224218451812,0.0002860029141960426,0.4505337956081483
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,drift_l2,10,0.0,0.0,0.0,0.0,1.0
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,selected_kernel_alignment,10,0.8454394155474191,0.02298294862354146,0.8289984045295935,0.8618804265652447,1.3019636244447396e-15
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,best_semantic_kernel_alignment,10,0.8482713107528614,0.02735291446118517,0.8287042144941443,0.8678384070115785,6.04544766419034e-15
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,input_effect_mean_square,10,0.01632547719636932,0.005104239343246906,0.01267412433236026,0.019976830060378384,3.255058036554196e-06
two_concepts,TinyCNN,frozen_templates,frozen_random_unitnorm,counterfactual_agreement,10,0.0890625,0.11038257384436614,0.010099563499664788,0.16802543650033522,0.031118431391907213
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,id_acc,10,0.051171875,0.12263731165719295,-0.03655757282581732,0.13890132282581732,0.2195814251079322
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,alignment,10,0.583854291151132,0.09222029273201202,0.5178838678730209,0.649824714429243,8.997289431390296e-09
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,semantic_auc,10,0.0436187744140625,0.05254924138657771,0.006027311683725847,0.08121023714439915,0.027589958691651085
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,localization_iou,10,0.22494237006906953,0.06324053879240003,0.17970281390550266,0.27018192623263637,1.3336388518942625e-06
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,fidelity_selected,10,0.3262231395639256,0.30584966175061673,0.10743147183642415,0.5450148072914272,0.008218725505495251
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,fidelity_random,10,0.020559697553673352,0.17142375536424048,-0.10206946969659181,0.1431888648039385,0.7132826892821733
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,causal_usefulness,10,0.30566344201025225,0.19302201455999357,0.16758381088697896,0.44374307313352557,0.0007312644395346778
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,cf_accuracy,10,0.1015625,0.07910089270121085,0.04497713013634616,0.15814786986365384,0.0028409123188025912
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,cf_accuracy_random,10,0.011181640625,0.022787272120885004,-0.005119391855310653,0.02748267310531065,0.15514445276966365
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,refit_test_acc,10,0.010546875,0.05782334967636464,-0.030817457518366082,0.05191120751836609,0.5782180230650515
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,nuisance_acc,10,0.063671875,0.13887864816846648,-0.035675925061637415,0.16301967506163742,0.18104684406355814
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,nuisance_prediction_stability,10,0.087109375,0.08226961894784074,0.028257234932632956,0.14596151506736704,0.008546501165605111
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,nuisance_probability_l2,10,0.00018783731502480805,0.00040374436889875913,-0.00010098400752082319,0.0004766586375704393,0.17531315539622122
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,drift_l2,10,0.0,0.0,0.0,0.0,1.0
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,selected_kernel_alignment,10,0.5702230145706711,0.1015101355817732,0.49760703805443696,0.6428389910869053,2.576791145499893e-08
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,best_semantic_kernel_alignment,10,0.5477599373112678,0.1067684184163329,0.4713824118556914,0.6241374627668442,5.698944485379467e-08
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,input_effect_mean_square,10,0.013852822099579498,0.0076930039012990835,0.008349578630989958,0.01935606556816904,0.00029643166687157076
two_concepts,TinyCNN,frozen_templates,frozen_spectrum,counterfactual_agreement,10,0.035546875,0.09681407694540947,-0.03370974353978518,0.10480349353978519,0.27547711433471767
two_concepts,TwoLayerCNN,template_retention_1,template_init,id_acc,10,-0.00390625,0.005823093691405702,-0.008071840286364203,0.00025934028636420345,0.06290250798993899
two_concepts,TwoLayerCNN,template_retention_1,template_init,alignment,10,0.19849757905185056,0.01300229122814037,0.18919630022812872,0.2077988578755724,3.5188853268386196e-12
two_concepts,TwoLayerCNN,template_retention_1,template_init,semantic_auc,10,-0.0197265625,0.03330907389013641,-0.04355443853938498,0.00410131353938498,0.09388014825160187
two_concepts,TwoLayerCNN,template_retention_1,template_init,localization_iou,10,0.05910354032073317,0.006705996985262953,0.05430635906578833,0.06390072157567801,4.78686799122089e-10
two_concepts,TwoLayerCNN,template_retention_1,template_init,fidelity_selected,10,0.08684654986179238,0.07538127719563162,0.03292203263767595,0.1407710670859088,0.005373638171558744
two_concepts,TwoLayerCNN,template_retention_1,template_init,fidelity_random,10,0.09427078052188775,0.019043509119095522,0.08064787475929085,0.10789368628448466,7.782197733211653e-08
two_concepts,TwoLayerCNN,template_retention_1,template_init,causal_usefulness,10,-0.0074242306600953685,0.06746405790808928,-0.05568511039064431,0.04083664907045357,0.7358411903187605
two_concepts,TwoLayerCNN,template_retention_1,template_init,cf_accuracy,10,0.0212890625,0.04565143904918316,-0.011368009692138945,0.05394613469213895,0.17439532383818532
two_concepts,TwoLayerCNN,template_retention_1,template_init,cf_accuracy_random,10,0.028369140625,0.009938252866364756,0.02125974280358756,0.03547853844641244,8.332460733494053e-06
two_concepts,TwoLayerCNN,template_retention_1,template_init,refit_test_acc,10,-0.003515625,0.0046766367177260345,-0.006861089372823962,-0.0001701606271760389,0.041416150486262744
two_concepts,TwoLayerCNN,template_retention_1,template_init,nuisance_acc,10,-0.00625,0.006162583107395434,-0.010658446384602407,-0.001841553615397594,0.010708019955674799
two_concepts,TwoLayerCNN,template_retention_1,template_init,nuisance_prediction_stability,10,-0.006640625,0.006392155056579988,-0.011213297263872782,-0.002067952736127218,0.009450495703509186
two_concepts,TwoLayerCNN,template_retention_1,template_init,nuisance_probability_l2,10,0.0031656886567361653,0.0011608101293098707,0.0023352951141931313,0.003996082199279199,1.2089050136518091e-05
two_concepts,TwoLayerCNN,template_retention_1,template_init,drift_l2,10,-1.102173537015915,0.040761373500116126,-1.131332467046793,-1.0730146069850368,2.073359691872059e-14
two_concepts,TwoLayerCNN,template_retention_1,template_init,selected_kernel_alignment,10,0.1993259074298738,0.020216330907487094,0.1848640155014574,0.2137877993582902,1.7609390803915647e-10
two_concepts,TwoLayerCNN,template_retention_1,template_init,best_semantic_kernel_alignment,10,0.1885537151742563,0.034021135644739804,0.1642164608412256,0.21289096950728698,2.899849804333379e-08
two_concepts,TwoLayerCNN,template_retention_1,template_init,input_effect_mean_square,10,-0.320224928855896,0.047406768347786836,-0.35413768798407474,-0.2863121697277172,5.0772654070004295e-09
two_concepts,TwoLayerCNN,template_retention_1,template_init,counterfactual_agreement,10,0.0251953125,0.047907554755235296,-0.009075687643172101,0.059466312643172106,0.1306559343766956
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,id_acc,10,-0.00078125,0.001647019614671031,-0.001959456855653177,0.0003969568556531765,0.16785065605707492
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,alignment,10,0.11089452866984476,0.009187570326186516,0.10432213678775369,0.11746692055193582,2.8876433197394446e-11
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,semantic_auc,10,-0.01106414794921875,0.02909085940455154,-0.03187449512540054,0.009746199226963037,0.2597729082479024
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,localization_iou,10,0.024077707707725514,0.013178279471758347,0.014650534478558809,0.03350488093689222,0.00026682928331346454
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,fidelity_selected,10,0.02176486981869604,0.0672110266261584,-0.026315002236892558,0.06984474187428463,0.33255343714660923
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,fidelity_random,10,0.042628308814267636,0.013007156905353347,0.0333235492947492,0.051933068333786074,2.6557347117047755e-06
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,causal_usefulness,10,-0.02086343899557159,0.06294122758344783,-0.06588888081877478,0.02416200282763161,0.32187173616025133
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,cf_accuracy,10,0.0060546875,0.056804644580719287,-0.03458090729303066,0.04669028229303067,0.7437984312690953
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,cf_accuracy_random,10,0.00869140625,0.007843971441823538,0.0030801671087162174,0.014302645391283782,0.0066822031611329545
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,refit_test_acc,10,-0.003125,0.003589596029190162,-0.005692842309189505,-0.0005571576908104956,0.022367189680572087
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,nuisance_acc,10,-0.0015625,0.00273127304210977,-0.0035163350328130056,0.0003913350328130054,0.1038881310621017
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,nuisance_prediction_stability,10,-0.001953125,0.0037961926398732424,-0.004668757621395431,0.0007625076213954311,0.1381847553511833
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,nuisance_probability_l2,10,0.0012639440246857703,0.0011195029461636148,0.00046309986087333574,0.0020647881884982046,0.006021578917068338
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,drift_l2,10,-0.5876445710659027,0.03593112930118712,-0.6133481525514669,-0.5619409895803386,1.897177362237594e-12
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,selected_kernel_alignment,10,0.11037935525136015,0.015131179949041021,0.09955516117906137,0.12120354932365894,2.570011219753997e-09
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,best_semantic_kernel_alignment,10,0.09928278169823251,0.021873741643758854,0.08363524955356488,0.11493031384290014,1.6531905780467897e-07
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,input_effect_mean_square,10,-0.10967147350311279,0.016492922385346373,-0.1214697994314,-0.09787314757482558,5.833136443972472e-09
two_concepts,TwoLayerCNN,template_retention_0.1,template_init,counterfactual_agreement,10,0.007421875,0.05847644507753742,-0.03440965382386425,0.049253403823864256,0.6975188678776407
two_concepts,TwoLayerCNN,template_init,random_unitnorm,id_acc,10,-0.00390625,0.005823093691405702,-0.008071840286364203,0.00025934028636420345,0.06290250798993899
two_concepts,TwoLayerCNN,template_init,random_unitnorm,alignment,10,0.5698201598444538,0.028980277596682914,0.5490889181282075,0.5905514015607001,3.6309660779490656e-13
two_concepts,TwoLayerCNN,template_init,random_unitnorm,semantic_auc,10,0.01455535888671875,0.07960901421176719,-0.042393499208592804,0.0715042169820303,0.577323208831606
two_concepts,TwoLayerCNN,template_init,random_unitnorm,localization_iou,10,0.10480758801390769,0.029036278077282443,0.08403628596712585,0.1255788900606895,1.177807559479962e-06
two_concepts,TwoLayerCNN,template_init,random_unitnorm,fidelity_selected,10,-0.057811789921693245,0.17982647620388512,-0.18645190155369035,0.07082832171030384,0.3358789497971215
two_concepts,TwoLayerCNN,template_init,random_unitnorm,fidelity_random,10,0.004923752309510523,0.039100459625256725,-0.02304703151073513,0.03289453612975618,0.6997551767991417
two_concepts,TwoLayerCNN,template_init,random_unitnorm,causal_usefulness,10,-0.06273554223120377,0.1833674489734227,-0.19390871318780623,0.06843762872539867,0.3074272117485281
two_concepts,TwoLayerCNN,template_init,random_unitnorm,cf_accuracy,10,-0.0787109375,0.13860323883377573,-0.1778617215920927,0.02043984659209272,0.10609082033326729
two_concepts,TwoLayerCNN,template_init,random_unitnorm,cf_accuracy_random,10,0.0011474609375,0.02277135439244877,-0.015142184685846143,0.017437106560846145,0.8769127012033835
two_concepts,TwoLayerCNN,template_init,random_unitnorm,refit_test_acc,10,-0.002734375,0.00583763327381768,-0.006910366277052799,0.0014416162770527997,0.17268508962953896
two_concepts,TwoLayerCNN,template_init,random_unitnorm,nuisance_acc,10,-0.001953125,0.008079214613275296,-0.007732646968568398,0.0038263969685683984,0.46415789574706223
two_concepts,TwoLayerCNN,template_init,random_unitnorm,nuisance_prediction_stability,10,0.0015625,0.007411588266019639,-0.0037394308504392943,0.006864430850439295,0.5217069270814159
two_concepts,TwoLayerCNN,template_init,random_unitnorm,nuisance_probability_l2,10,0.0008458444266580045,0.007230672869330507,-0.004326667345360099,0.0060183561986761076,0.7199946060138207
two_concepts,TwoLayerCNN,template_init,random_unitnorm,drift_l2,10,0.10514278411865234,0.05547904802301067,0.0654554639777329,0.14483010425957177,0.00020422443108777456
two_concepts,TwoLayerCNN,template_init,random_unitnorm,selected_kernel_alignment,10,0.5571979922341469,0.05223260562164615,0.5198330370849369,0.5945629473833569,8.714922835333533e-11
two_concepts,TwoLayerCNN,template_init,random_unitnorm,best_semantic_kernel_alignment,10,0.5735008551381955,0.07362817504029402,0.5208304316478028,0.6261712786285881,1.4364687404232798e-09
two_concepts,TwoLayerCNN,template_init,random_unitnorm,input_effect_mean_square,10,-0.04606354236602783,0.048832396255068376,-0.08099613426305013,-0.011130950469005522,0.015375225301281938
two_concepts,TwoLayerCNN,template_init,random_unitnorm,counterfactual_agreement,10,-0.0775390625,0.1387591115959228,-0.17680135124895013,0.02172322624895011,0.11101453633194948
two_concepts,TwoLayerCNN,template_init,spectrum_init,id_acc,10,-0.00390625,0.010578175006036406,-0.011473420543321393,0.003660920543321392,0.27291221509403707
two_concepts,TwoLayerCNN,template_init,spectrum_init,alignment,10,0.4438303874324606,0.0880059134239983,0.38087474949679145,0.5067860253681298,6.618002854011142e-08
two_concepts,TwoLayerCNN,template_init,spectrum_init,semantic_auc,10,0.00984649658203125,0.0527541105257486,-0.02789152070183518,0.04758451386589768,0.5695539270052323
two_concepts,TwoLayerCNN,template_init,spectrum_init,localization_iou,10,0.12722528561186836,0.05345249944475245,0.08898767099172679,0.16546290023200994,3.590810437625116e-05
two_concepts,TwoLayerCNN,template_init,spectrum_init,fidelity_selected,10,0.06084317842735696,0.10458092173127573,-0.013969506167737185,0.1356558630224511,0.09895051274199612
two_concepts,TwoLayerCNN,template_init,spectrum_init,fidelity_random,10,-0.011976311410408941,0.04596739804297849,-0.0448594070507685,0.02090678422995062,0.4312890245289396
two_concepts,TwoLayerCNN,template_init,spectrum_init,causal_usefulness,10,0.0728194898377659,0.10373177714278338,-0.0013857533117676152,0.1470247329872994,0.05357171614671142
two_concepts,TwoLayerCNN,template_init,spectrum_init,cf_accuracy,10,0.0353515625,0.04945731768145058,-2.807125508489522e-05,0.0707311962550849,0.05014689349109879
two_concepts,TwoLayerCNN,template_init,spectrum_init,cf_accuracy_random,10,-0.001806640625,0.021867575217965004,-0.017449761574390744,0.013836480324390743,0.7997731154339076
two_concepts,TwoLayerCNN,template_init,spectrum_init,refit_test_acc,10,-0.000390625,0.009470362784358428,-0.007165314420005764,0.006384064420005764,0.8990913443207521
two_concepts,TwoLayerCNN,template_init,spectrum_init,nuisance_acc,10,-0.003125,0.008398185154477657,-0.009132699748024345,0.0028826997480243446,0.26949945378301216
two_concepts,TwoLayerCNN,template_init,spectrum_init,nuisance_prediction_stability,10,0.00078125,0.007319515272164165,-0.004454815798429758,0.006017315798429758,0.7434589072893496
two_concepts,TwoLayerCNN,template_init,spectrum_init,nuisance_probability_l2,10,0.0004757574875839055,0.006482971983272738,-0.004161881291979171,0.005113396267146983,0.821677584276647
two_concepts,TwoLayerCNN,template_init,spectrum_init,drift_l2,10,-0.012743914127349853,0.02667624963419212,-0.03182695352903811,0.006339125274338405,0.1651491085842546
two_concepts,TwoLayerCNN,template_init,spectrum_init,selected_kernel_alignment,10,0.48000401489415356,0.11283130047948503,0.39928936488450845,0.5607186649037986,2.89253471456803e-07
two_concepts,TwoLayerCNN,template_init,spectrum_init,best_semantic_kernel_alignment,10,0.4709866135726516,0.16335214364745726,0.3541315295064437,0.5878416976388594,7.676381251949874e-06
two_concepts,TwoLayerCNN,template_init,spectrum_init,input_effect_mean_square,10,-0.021188604831695556,0.05504629351942243,-0.060566351049875594,0.01818914138648448,0.25446795062923605
two_concepts,TwoLayerCNN,template_init,spectrum_init,counterfactual_agreement,10,0.0369140625,0.05338104974517363,-0.0012724400841170672,0.07510056508411705,0.05654642190757745
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,id_acc,10,0.0078125,0.01120094435812842,-0.00020017290017829842,0.0158251729001783,0.05483350919895218
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,alignment,10,0.579259391051037,0.09074754688369324,0.5143425066862863,0.6441762754157876,8.369597802184054e-09
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,semantic_auc,10,0.04208984375,0.04925407440524997,0.0068556014761409,0.0773240860238591,0.0243015947675902
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,localization_iou,10,0.19386338878006432,0.0642728021412627,0.1478853959010899,0.23984138165903873,5.295970198797728e-06
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,fidelity_selected,10,0.04959659611682726,0.17656007278332458,-0.07670687127052792,0.17590006350418244,0.39749867780208936
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,fidelity_random,10,-0.017167076206133385,0.044097546276849434,-0.04871256047241803,0.014378408060151261,0.24949759021744294
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,causal_usefulness,10,0.06676367232296064,0.18374714572085526,-0.064681117324099,0.1982084619700203,0.28017527804208536
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,cf_accuracy,10,0.0048828125,0.13040106179312796,-0.08840048760192634,0.09816611260192634,0.9083433933388814
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,cf_accuracy_random,10,-0.013330078125,0.03304842144429263,-0.03697149463718788,0.01031133838718788,0.23406784815424214
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,refit_test_acc,10,0.002734375,0.011798053427160723,-0.005705443996338824,0.011174193996338823,0.48226766754352546
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,nuisance_acc,10,0.003515625,0.012414256704742737,-0.005364999266449767,0.012396249266449767,0.39382281469156144
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,nuisance_prediction_stability,10,0.00546875,0.015318167885263273,-0.005489207183811885,0.016426707183811885,0.28810442181651846
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,nuisance_probability_l2,10,-0.0013502478133887053,0.0047103125555930355,-0.004719802429395769,0.002019306802618359,0.38830078398240286
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,drift_l2,10,-0.020883776247501373,0.01783027668431355,-0.03363878780930795,-0.008128764685694796,0.0048914756768567115
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,selected_kernel_alignment,10,0.6043002825027253,0.10281770817842027,0.5307489248993985,0.677851640106052,1.7318190351397545e-08
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,best_semantic_kernel_alignment,10,0.59311405797755,0.1041331372609461,0.5186216990957006,0.6676064168593995,2.2819211382622714e-08
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,input_effect_mean_square,10,-0.0028014540672302245,0.09994033853018629,-0.07429446542161157,0.06869155728715111,0.9313070644225214
two_concepts,TwoLayerCNN,template_retention_1,spectrum_retention_1,counterfactual_agreement,10,0.0015625,0.13643261227852513,-0.09603551139547252,0.09916051139547251,0.9719005930577
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,id_acc,10,-0.022265625,0.029808893802682167,-0.043589623041621714,-0.0009416269583782874,0.042458531467585034
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,alignment,10,0.8464078231324657,0.02005601675498546,0.832060613040169,0.8607550332247623,3.7840633267853755e-16
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,semantic_auc,10,0.01079864501953125,0.027292213474275833,-0.00872502836899999,0.03032231840806249,0.24240251721938144
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,localization_iou,10,0.22770708865877096,0.029196226998810585,0.20682136604636858,0.24859281127117333,1.4201198181146714e-09
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,fidelity_selected,10,0.07507491328672328,0.10263353365306613,0.0016553062020157328,0.14849452037143082,0.045998019613974775
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,fidelity_random,10,0.03699304417867007,0.035834067460288874,0.01135889655130037,0.06262719180603976,0.009767352843068582
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,causal_usefulness,10,0.03808186910805321,0.10960104331492149,-0.04032199413080305,0.11648573234690947,0.30039450410662427
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,cf_accuracy,10,0.023046875,0.07838390260165651,-0.03302559104441238,0.07911934104441239,0.3767444847018704
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,cf_accuracy_random,10,0.0437744140625,0.03942533884762248,0.015571225646922884,0.07197760247807712,0.006607045937016909
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,refit_test_acc,10,-0.010546875,0.013662571239140288,-0.020320489689476674,-0.0007732603105233254,0.03729528803130201
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,nuisance_acc,10,-0.021875,0.023596106854321446,-0.03875463799267764,-0.004995362007322351,0.016712911447449057
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,nuisance_prediction_stability,10,-0.016015625,0.014551909969738031,-0.026425434292172673,-0.005605815707827323,0.006934648316530475
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,nuisance_probability_l2,10,0.005035693012177944,0.005252783958631548,0.0012780777317060962,0.008793308292649793,0.014210178038536568
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,drift_l2,10,0.0,0.0,0.0,0.0,1.0
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,selected_kernel_alignment,10,0.8347065693057051,0.027577181125941784,0.8149790423395713,0.8544340962718389,7.52091537157525e-15
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,best_semantic_kernel_alignment,10,0.8365672168621483,0.052655827849018955,0.7988995067698195,0.8742349269544771,2.4606933766545806e-12
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,input_effect_mean_square,10,-0.18633148670196534,0.15080160547509144,-0.294208456612701,-0.07845451679122964,0.0035792521577122146
two_concepts,TwoLayerCNN,frozen_templates,frozen_random_unitnorm,counterfactual_agreement,10,0.0341796875,0.07188189929522636,-0.017241525576398554,0.08560090057639855,0.16692314346001538
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,id_acc,10,0.001171875,0.029922430278427604,-0.020233342143627788,0.022577092143627787,0.9041584804857488
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,alignment,10,0.583854291151132,0.09222029273201202,0.5178838678730209,0.649824714429243,8.997289431390296e-09
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,semantic_auc,10,0.0436187744140625,0.05254924138657771,0.006027311683725847,0.08121023714439915,0.027589958691651085
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,localization_iou,10,0.22494237006906953,0.06324053879240003,0.17970281390550266,0.27018192623263637,1.3336388518942625e-06
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,fidelity_selected,10,0.024436133489730828,0.16268722089317786,-0.09194329349225448,0.14081556047171614,0.6461130534041044
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,fidelity_random,10,-0.021121986005773735,0.057490655456121476,-0.06224832341610646,0.02000435140455899,0.27519364771448956
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,causal_usefulness,10,0.04555811949550456,0.19461849329668962,-0.09366356371732779,0.1847798027083369,0.47801062020283
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,cf_accuracy,10,-0.0392578125,0.1460002126009945,-0.14370007285988726,0.06518444785988725,0.4172043081397919
two_concepts,TwoLayerCNN,frozen_templates,frozen_spectrum,cf_accuracy_random,10,-0.0139892578125,0.0377644591524398,-0.04100432446811238,0.013025808843112378,0.2715090283902732
