task,architecture,condition,metric,n,mean,sd,lo,hi
two_concepts,TinyCNN,random_unitnorm,semantic_auc,10,0.9788528442382812,0.012236805631922896,0.9700991608222481,0.9876065276543143
two_concepts,TinyCNN,random_unitnorm,localization_iou,10,0.18001672527471102,0.034218396359344136,0.15553835912720793,0.20449509142221411
two_concepts,TinyCNN,random_unitnorm,fidelity_selected,10,0.8616412900006418,0.0464143360512041,0.8284384741695494,0.8948441058317342
two_concepts,TinyCNN,random_unitnorm,fidelity_random,10,0.29138831181318137,0.03789263242054854,0.2642815555250643,0.3184950681012984
two_concepts,TinyCNN,random_unitnorm,causal_usefulness,10,0.5702529781874606,0.04377869362615659,0.5389355873668418,0.6015703690080794
two_concepts,TinyCNN,random_unitnorm,cf_accuracy,10,0.7630859375,0.07328225177368461,0.7106629726073185,0.8155089023926815
two_concepts,TinyCNN,random_unitnorm,cf_accuracy_random,10,0.12705078125,0.03353757276488831,0.10305944696255068,0.1510421155374493
two_concepts,TinyCNN,random_unitnorm,refit_test_acc,10,0.991015625,0.010094295543392867,0.9837946009719466,0.9982366490280533
two_concepts,TinyCNN,random_unitnorm,nuisance_acc,10,0.975,0.016387638252658616,0.9632769898031219,0.986723010196878
two_concepts,TinyCNN,random_unitnorm,nuisance_prediction_stability,10,0.976171875,0.009821886544607347,0.9691457206304812,0.9831980293695188
two_concepts,TinyCNN,random_unitnorm,nuisance_probability_l2,10,0.009489538054913283,0.0027864305937556682,0.007496245686612975,0.01148283042321359
two_concepts,TinyCNN,random_unitnorm,drift_l2,10,1.727087152004242,0.10514754074996288,1.6518691325810655,1.8023051714274183
two_concepts,TinyCNN,random_unitnorm,selected_kernel_alignment,10,0.24998695514029076,0.029375926168942093,0.22897268348553443,0.27100122679504707
two_concepts,TinyCNN,random_unitnorm,best_semantic_kernel_alignment,10,0.24930116598302093,0.06997885199135155,0.19924131093787173,0.29936102102817014
two_concepts,TinyCNN,random_unitnorm,input_effect_mean_square,10,1.3016825318336487,0.09800143007988493,1.2315765320292695,1.3717885316380278
two_concepts,TinyCNN,random_unitnorm,counterfactual_agreement,10,0.7779296875,0.07819034810363003,0.721995682002436,0.833863692997564
two_concepts,TinyCNN,spectrum_init,id_acc,10,0.96796875,0.020405768775166387,0.9533713423846836,0.9825661576153165
two_concepts,TinyCNN,spectrum_init,alignment,10,0.3303147768847154,0.07024173769542118,0.2800668647356743,0.38056268903375645
two_concepts,TinyCNN,spectrum_init,semantic_auc,10,0.979791259765625,0.010473578175538328,0.9722989132873449,0.9872836062439051
two_concepts,TinyCNN,spectrum_init,localization_iou,10,0.18742528663745406,0.04244267419806279,0.15706362654125672,0.2177869467336514
two_concepts,TinyCNN,spectrum_init,fidelity_selected,10,0.8978420445166769,0.04080223418735032,0.8686538845110023,0.9270302045223515
two_concepts,TinyCNN,spectrum_init,fidelity_random,10,0.30964653751206733,0.07665155100164095,0.254813321148326,0.36447975387580867
two_concepts,TinyCNN,spectrum_init,causal_usefulness,10,0.5881955070046095,0.06884865093260893,0.5389441490919872,0.6374468649172319
two_concepts,TinyCNN,spectrum_init,cf_accuracy,10,0.8166015625,0.05129158958348696,0.779909769672333,0.853293355327667
two_concepts,TinyCNN,spectrum_init,cf_accuracy_random,10,0.1471923828125,0.060475674675464317,0.10393069128910244,0.19045407433589756
two_concepts,TinyCNN,spectrum_init,refit_test_acc,10,0.98671875,0.006431817205848161,0.9821177051437419,0.9913197948562581
two_concepts,TinyCNN,spectrum_init,nuisance_acc,10,0.963671875,0.016982082124440745,0.9515236252742201,0.9758201247257798
two_concepts,TinyCNN,spectrum_init,nuisance_prediction_stability,10,0.976171875,0.013208286096787248,0.9667232363243935,0.9856205136756065
two_concepts,TinyCNN,spectrum_init,nuisance_probability_l2,10,0.008318715309724212,0.0018129241880819587,0.007021827471746479,0.009615603147701945
two_concepts,TinyCNN,spectrum_init,drift_l2,10,1.6953129649162293,0.1617730996271385,1.579587460894816,1.8110384689376426
two_concepts,TinyCNN,spectrum_init,selected_kernel_alignment,10,0.3302054779599517,0.07423878810899093,0.27709824819398,0.3833127077259234
two_concepts,TinyCNN,spectrum_init,best_semantic_kernel_alignment,10,0.38528239551962085,0.09055281988087986,0.32050481046111523,0.45005998057812646
two_concepts,TinyCNN,spectrum_init,input_effect_mean_square,10,1.038044023513794,0.19173163292620127,0.9008874758036145,1.1752005712239735
two_concepts,TinyCNN,spectrum_init,counterfactual_agreement,10,0.8369140625,0.05509097503272586,0.7975043530527084,0.8763237719472916
two_concepts,TinyCNN,spectrum_retention_1,id_acc,10,0.87109375,0.03979350726545866,0.842627189764157,0.899560310235843
two_concepts,TinyCNN,spectrum_retention_1,alignment,10,0.40847493052942585,0.09465221292067888,0.3407648163495394,0.4761850447093123
two_concepts,TinyCNN,spectrum_retention_1,semantic_auc,10,0.93502197265625,0.022382411427997895,0.9190105600685593,0.9510333852439407
two_concepts,TinyCNN,spectrum_retention_1,localization_iou,10,0.17875108176876503,0.04374713921965531,0.14745626361075126,0.2100458999267788
two_concepts,TinyCNN,spectrum_retention_1,fidelity_selected,10,0.9275451935849892,0.05296081698632075,0.8896593074070401,0.9654310797629383
two_concepts,TinyCNN,spectrum_retention_1,fidelity_random,10,0.3274607840509557,0.07706491701693628,0.272331863453472,0.3825897046484394
two_concepts,TinyCNN,spectrum_retention_1,causal_usefulness,10,0.6000844095340337,0.08970465746425538,0.5359135633176602,0.6642552557504073
two_concepts,TinyCNN,spectrum_retention_1,cf_accuracy,10,0.7908203125,0.07342901519024952,0.7382923593837323,0.8433482656162676
two_concepts,TinyCNN,spectrum_retention_1,cf_accuracy_random,10,0.200537109375,0.05689416024667342,0.1598374789321349,0.2412367398178651
two_concepts,TinyCNN,spectrum_retention_1,refit_test_acc,10,0.9765625,0.012489144591960207,0.9676283041662543,0.9854966958337457
two_concepts,TinyCNN,spectrum_retention_1,nuisance_acc,10,0.87265625,0.03660684039751162,0.8464692939152272,0.8988432060847729
two_concepts,TinyCNN,spectrum_retention_1,nuisance_prediction_stability,10,0.9328125,0.020154971428009736,0.9183945019989757,0.9472304980010244
two_concepts,TinyCNN,spectrum_retention_1,nuisance_probability_l2,10,0.004557102150283754,0.0008901305599879256,0.0039203411069651225,0.005193863193602385
two_concepts,TinyCNN,spectrum_retention_1,drift_l2,10,0.37107973694801333,0.02039989396776312,0.3564865319167441,0.38567294197928254
two_concepts,TinyCNN,spectrum_retention_1,selected_kernel_alignment,10,0.39277317946463214,0.08484657488869618,0.3320775961685465,0.4534687627607178
two_concepts,TinyCNN,spectrum_retention_1,best_semantic_kernel_alignment,10,0.37598781141726506,0.14875692344952882,0.2695735189140658,0.48240210392046434
two_concepts,TinyCNN,spectrum_retention_1,input_effect_mean_square,10,0.22688062563538552,0.07207853211138328,0.17531874991600518,0.2784425013547659
two_concepts,TinyCNN,spectrum_retention_1,counterfactual_agreement,10,0.88125,0.05970304117044625,0.8385410171902151,0.9239589828097848
two_concepts,TinyCNN,template_init,id_acc,10,0.969921875,0.025318741728721325,0.9518099382534241,0.988033811746576
two_concepts,TinyCNN,template_init,alignment,10,0.6566464097678546,0.0363387083680951,0.6306512637820415,0.6826415557536677
two_concepts,TinyCNN,template_init,semantic_auc,10,0.9774459838867188,0.00762079542659033,0.9719943952491831,0.9828975725242545
two_concepts,TinyCNN,template_init,localization_iou,10,0.27718114317793985,0.0323155902493704,0.2540639625219633,0.3002983238339164
two_concepts,TinyCNN,template_init,fidelity_selected,10,0.8659780356795137,0.040317925757014365,0.8371363290541083,0.8948197423049191
two_concepts,TinyCNN,template_init,fidelity_random,10,0.3109348298169555,0.068967997554894,0.26159809647387516,0.3602715631600359
two_concepts,TinyCNN,template_init,causal_usefulness,10,0.5550432058625582,0.09189835650112436,0.4893030818905004,0.6207833298346159
two_concepts,TinyCNN,template_init,cf_accuracy,10,0.761328125,0.08359638657576238,0.7015268725473575,0.8211293774526426
two_concepts,TinyCNN,template_init,cf_accuracy_random,10,0.137255859375,0.04839403944102336,0.10263684905219185,0.17187486969780819
two_concepts,TinyCNN,template_init,refit_test_acc,10,0.988671875,0.00535281374768085,0.9848427027191271,0.9925010472808729
two_concepts,TinyCNN,template_init,nuisance_acc,10,0.968359375,0.02182300989439116,0.9527481341625954,0.9839706158374046
two_concepts,TinyCNN,template_init,nuisance_prediction_stability,10,0.973828125,0.02025984762482803,0.9593351030873078,0.9883211469126922
two_concepts,TinyCNN,template_init,nuisance_probability_l2,10,0.007926190830767154,0.002607004868152755,0.00606125189438886,0.009791129767145449
two_concepts,TinyCNN,template_init,drift_l2,10,1.7076071143150329,0.1721131490143432,1.5844847845562222,1.8307294440738435
two_concepts,TinyCNN,template_init,selected_kernel_alignment,10,0.6197528566447724,0.03727479488601974,0.5930880747037593,0.6464176385857855
two_concepts,TinyCNN,template_init,best_semantic_kernel_alignment,10,0.6321924583986547,0.06519290202288078,0.5855562657151657,0.6788286510821436
two_concepts,TinyCNN,template_init,input_effect_mean_square,10,0.9927914440631866,0.16568132007619493,0.874270167553416,1.1113127205729572
two_concepts,TinyCNN,template_init,counterfactual_agreement,10,0.780078125,0.07497558196256299,0.7264438246625857,0.8337124253374142
two_concepts,TinyCNN,template_retention_0.1,id_acc,10,0.965625,0.034341445112728665,0.94105861007699,0.9901913899230099
two_concepts,TinyCNN,template_retention_0.1,alignment,10,0.771626203379698,0.025757819580902532,0.7532001692592977,0.7900522375000983
two_concepts,TinyCNN,template_retention_0.1,semantic_auc,10,0.9621322631835938,0.012989746276433317,0.9528399584777109,0.9714245678894767
two_concepts,TinyCNN,template_retention_0.1,localization_iou,10,0.30225909292915365,0.022512871083430128,0.2861543551259967,0.3183638307323106
two_concepts,TinyCNN,template_retention_0.1,fidelity_selected,10,0.8820739607234745,0.036521048104641865,0.8559483767478866,0.9081995446990625
two_concepts,TinyCNN,template_retention_0.1,fidelity_random,10,0.32453773623965426,0.070118847688376,0.27437773430582996,0.37469773817347857
two_concepts,TinyCNN,template_retention_0.1,causal_usefulness,10,0.5575362244838202,0.09929525439616543,0.48650467851965423,0.6285677704479863
two_concepts,TinyCNN,template_retention_0.1,cf_accuracy,10,0.78828125,0.08425998462307334,0.7280052881014132,0.8485572118985869
two_concepts,TinyCNN,template_retention_0.1,cf_accuracy_random,10,0.144921875,0.043439989880037076,0.11384677824325189,0.1759969717567481
two_concepts,TinyCNN,template_retention_0.1,refit_test_acc,10,0.987109375,0.008646852977022912,0.9809237890078207,0.9932949609921792
two_concepts,TinyCNN,template_retention_0.1,nuisance_acc,10,0.957421875,0.033726220564406974,0.9332955902063654,0.9815481597936345
two_concepts,TinyCNN,template_retention_0.1,nuisance_prediction_stability,10,0.961328125,0.027464391600572242,0.9416812827997625,0.9809749672002375
two_concepts,TinyCNN,template_retention_0.1,nuisance_probability_l2,10,0.007712617726065218,0.002576178093581169,0.005869730935766053,0.009555504516364383
two_concepts,TinyCNN,template_retention_0.1,drift_l2,10,1.0623371303081512,0.09053343189135905,0.9975734145818426,1.12710084603446
two_concepts,TinyCNN,template_retention_0.1,selected_kernel_alignment,10,0.7118605711615611,0.03223827032459838,0.6887987018477407,0.7349224404753815
two_concepts,TinyCNN,template_retention_0.1,best_semantic_kernel_alignment,10,0.6638933545197181,0.06572026066477642,0.6168799121898164,0.7109067968496198
two_concepts,TinyCNN,template_retention_0.1,input_effect_mean_square,10,0.7517497658729553,0.11858064593629228,0.6669222818858704,0.8365772498600401
two_concepts,TinyCNN,template_retention_0.1,counterfactual_agreement,10,0.8083984375,0.07218904303680934,0.7567575070269289,0.860039367973071
two_concepts,TinyCNN,template_retention_1,id_acc,10,0.90859375,0.08156905172706606,0.8502427655321232,0.9669447344678768
two_concepts,TinyCNN,template_retention_1,alignment,10,0.9459213924597277,0.008138721089762624,0.9400993021222531,0.9517434827972023
two_concepts,TinyCNN,template_retention_1,semantic_auc,10,0.909222412109375,0.04116243862826394,0.8797765773693252,0.9386682468494248
two_concepts,TinyCNN,template_retention_1,localization_iou,10,0.35516318312694695,0.015310650469915447,0.34421060357811933,0.36611576267577456
two_concepts,TinyCNN,template_retention_1,fidelity_selected,10,0.9109764565431577,0.037346945298103715,0.8842600613065905,0.937692851779725
two_concepts,TinyCNN,template_retention_1,fidelity_random,10,0.33069020388344944,0.07944742588694823,0.2738569391122242,0.3875234686546747
two_concepts,TinyCNN,template_retention_1,causal_usefulness,10,0.5802862526597083,0.09874526358188447,0.5096481464227683,0.6509243588966483
two_concepts,TinyCNN,template_retention_1,cf_accuracy,10,0.7640625,0.10076139716174103,0.6919821386833146,0.8361428613166854
two_concepts,TinyCNN,template_retention_1,cf_accuracy_random,10,0.1744140625,0.04802110871893199,0.1400618307446951,0.20876629425530488
two_concepts,TinyCNN,template_retention_1,refit_test_acc,10,0.97578125,0.019207384286026846,0.9620411150050188,0.9895213849949813
two_concepts,TinyCNN,template_retention_1,nuisance_acc,10,0.909765625,0.08207154268374381,0.8510551801560671,0.968476069843933
two_concepts,TinyCNN,template_retention_1,nuisance_prediction_stability,10,0.939453125,0.02566458768805602,0.9210937849580058,0.9578124650419942
two_concepts,TinyCNN,template_retention_1,nuisance_probability_l2,10,0.0034359609708189964,0.0008869730700652836,0.002801458659722116,0.004070463281915877
two_concepts,TinyCNN,template_retention_1,drift_l2,10,0.35391075611114503,0.026683877784207014,0.3348222598596637,0.3729992523626264
two_concepts,TinyCNN,template_retention_1,selected_kernel_alignment,10,0.9228361495749532,0.014220418774866336,0.9126634747983063,0.9330088243516
two_concepts,TinyCNN,template_retention_1,best_semantic_kernel_alignment,10,0.8835926348096278,0.03044482195744109,0.8618137211707869,0.9053715484484687
two_concepts,TinyCNN,template_retention_1,input_effect_mean_square,10,0.20827585458755493,0.03180925947284865,0.18552088114927762,0.23103082802583225
two_concepts,TinyCNN,template_retention_1,counterfactual_agreement,10,0.809375,0.08954225529849566,0.74532032929445,0.8734296707055499
two_concepts,TwoLayerCNN,frozen_random_unitnorm,id_acc,10,0.990234375,0.008079214613275296,0.9844548530314317,0.9960138969685683
two_concepts,TwoLayerCNN,frozen_random_unitnorm,alignment,10,0.15359217686753446,0.020056016754985466,0.13924496677523776,0.16793938695983116
two_concepts,TwoLayerCNN,frozen_random_unitnorm,semantic_auc,10,0.7581344604492187,0.02702353843741982,0.7388029856037691,0.7774659352946683
two_concepts,TwoLayerCNN,frozen_random_unitnorm,localization_iou,10,0.17094991086585706,0.03150096892209686,0.148415475202111,0.1934843465296031
two_concepts,TwoLayerCNN,frozen_random_unitnorm,fidelity_selected,10,0.287034676763088,0.0764588643499147,0.23233930012635087,0.3417300533998252
two_concepts,TwoLayerCNN,frozen_random_unitnorm,fidelity_random,10,0.22311870125532782,0.024057039398069115,0.20590933198428552,0.24032807052637012
two_concepts,TwoLayerCNN,frozen_random_unitnorm,causal_usefulness,10,0.06391597550776021,0.07764608699208016,0.008371310955004263,0.11946064006051615
two_concepts,TwoLayerCNN,frozen_random_unitnorm,cf_accuracy,10,0.1083984375,0.06996956542081673,0.05834522566721582,0.1584516493327842
two_concepts,TwoLayerCNN,frozen_random_unitnorm,cf_accuracy_random,10,0.059423828125,0.018999516397311424,0.04583239285974457,0.07301526339025544
two_concepts,TwoLayerCNN,frozen_random_unitnorm,refit_test_acc,10,0.994921875,0.005837633273817681,0.9907458837229471,0.9990978662770528
two_concepts,TwoLayerCNN,frozen_random_unitnorm,nuisance_acc,10,0.991796875,0.0067532825416093435,0.9869658676957693,0.9966278823042307
two_concepts,TwoLayerCNN,frozen_random_unitnorm,nuisance_prediction_stability,10,0.990625,0.008869472065586666,0.9842801619054119,0.9969698380945881
two_concepts,TwoLayerCNN,frozen_random_unitnorm,nuisance_probability_l2,10,0.008532317820936441,0.0038525311718105204,0.005776383041646434,0.011288252600226449
two_concepts,TwoLayerCNN,frozen_random_unitnorm,drift_l2,10,0.0,0.0,0.0,0.0
two_concepts,TwoLayerCNN,frozen_random_unitnorm,selected_kernel_alignment,10,0.16529343069429486,0.02757718112594179,0.1455659037281611,0.18502095766042861
two_concepts,TwoLayerCNN,frozen_random_unitnorm,best_semantic_kernel_alignment,10,0.16343278313785192,0.052655827849019,0.12576507304552303,0.2011004932301808
two_concepts,TwoLayerCNN,frozen_random_unitnorm,input_effect_mean_square,10,1.5346193790435791,0.06176700351072151,1.4904339265199784,1.5788048315671799
two_concepts,TwoLayerCNN,frozen_random_unitnorm,counterfactual_agreement,10,0.112890625,0.07182615527808273,0.061509288791232665,0.16427196120876733
two_concepts,TwoLayerCNN,frozen_spectrum,id_acc,10,0.966796875,0.01815927823044447,0.9538065099100879,0.9797872400899121
two_concepts,TwoLayerCNN,frozen_spectrum,alignment,10,0.416145708848868,0.09222029273201203,0.35017528557075683,0.4821161321269791
two_concepts,TwoLayerCNN,frozen_spectrum,semantic_auc,10,0.7253143310546875,0.045355064832033797,0.6928692722055432,0.7577593899038317
two_concepts,TwoLayerCNN,frozen_spectrum,localization_iou,10,0.17371462945555852,0.06171523433560444,0.12956621036889515,0.21786304854222188
two_concepts,TwoLayerCNN,frozen_spectrum,fidelity_selected,10,0.33767345656008046,0.1431475916619082,0.23527183828913553,0.44007507483102537
two_concepts,TwoLayerCNN,frozen_spectrum,fidelity_random,10,0.2812337314397716,0.04645286568280486,0.24800335317062838,0.3144641097089148
two_concepts,TwoLayerCNN,frozen_spectrum,causal_usefulness,10,0.05643972512030885,0.16675092650325019,-0.06284670173374526,0.17572615197436298
two_concepts,TwoLayerCNN,frozen_spectrum,cf_accuracy,10,0.170703125,0.13151428418405525,0.07662347357282298,0.26478277642717707
two_concepts,TwoLayerCNN,frozen_spectrum,cf_accuracy_random,10,0.1171875,0.041448179244323174,0.08753725873693086,0.14683774126306914
two_concepts,TwoLayerCNN,frozen_spectrum,refit_test_acc,10,0.9875,0.007547592055306998,0.9821007778996534,0.9928992221003466
two_concepts,TwoLayerCNN,frozen_spectrum,nuisance_acc,10,0.966015625,0.01605844124304255,0.9545281081573815,0.9775031418426186
two_concepts,TwoLayerCNN,frozen_spectrum,nuisance_prediction_stability,10,0.97265625,0.01518477055949297,0.9617937195144183,0.9835187804855817
two_concepts,TwoLayerCNN,frozen_spectrum,nuisance_probability_l2,10,0.014774622023105621,0.003848049459949753,0.012021893267345863,0.01752735077886538
two_concepts,TwoLayerCNN,frozen_spectrum,drift_l2,10,0.0,0.0,0.0,0.0
two_concepts,TwoLayerCNN,frozen_spectrum,selected_kernel_alignment,10,0.42977698542932885,0.1015101355817732,0.35716100891309466,0.502392961945563
two_concepts,TwoLayerCNN,frozen_spectrum,best_semantic_kernel_alignment,10,0.45224006268873235,0.10676841841633292,0.37586253723315594,0.5286175881443087
two_concepts,TwoLayerCNN,frozen_spectrum,input_effect_mean_square,10,1.2927331686019898,0.05829863053486467,1.2510288406392116,1.334437496564768
two_concepts,TwoLayerCNN,frozen_spectrum,counterfactual_agreement,10,0.18828125,0.13059253214083438,0.0948609802625499,0.2817015197374501
two_concepts,TwoLayerCNN,frozen_templates,id_acc,10,0.96796875,0.03113041354639293,0.9456993936833149,0.9902381063166852
two_concepts,TwoLayerCNN,frozen_templates,alignment,10,1.0,0.0,1.0,1.0
two_concepts,TwoLayerCNN,frozen_templates,semantic_auc,10,0.76893310546875,0.009366266832134191,0.7622328818070533,0.7756333291304468
two_concepts,TwoLayerCNN,frozen_templates,localization_iou,10,0.398656999524628,0.00959659156354755,0.3917920114756948,0.4055219875735612
two_concepts,TwoLayerCNN,frozen_templates,fidelity_selected,10,0.3621095900498113,0.047962536949729295,0.32779925801410154,0.39641992208552107
two_concepts,TwoLayerCNN,frozen_templates,fidelity_random,10,0.2601117454339978,0.025141866558964283,0.2421263375616054,0.2780971533063902
two_concepts,TwoLayerCNN,frozen_templates,causal_usefulness,10,0.1019978446158134,0.06647657507361102,0.05444336755045343,0.14955232168117338
two_concepts,TwoLayerCNN,frozen_templates,cf_accuracy,10,0.1314453125,0.0248430197853029,0.11367368673097861,0.14921693826902138
two_concepts,TwoLayerCNN,frozen_templates,cf_accuracy_random,10,0.1031982421875,0.03341508417037005,0.07929453096204413,0.12710195341295588
two_concepts,TwoLayerCNN,frozen_templates,refit_test_acc,10,0.984375,0.01327869664998121,0.9748759926489117,0.9938740073510883
two_concepts,TwoLayerCNN,frozen_templates,nuisance_acc,10,0.969921875,0.027807939896140475,0.9500292731539873,0.9898144768460128
two_concepts,TwoLayerCNN,frozen_templates,nuisance_prediction_stability,10,0.974609375,0.016598370812476514,0.9627356158111396,0.9864831341888604
two_concepts,TwoLayerCNN,frozen_templates,nuisance_probability_l2,10,0.013568010833114385,0.0058448837334616165,0.009386832889683706,0.017749188776545063
two_concepts,TwoLayerCNN,frozen_templates,drift_l2,10,0.0,0.0,0.0,0.0
two_concepts,TwoLayerCNN,frozen_templates,selected_kernel_alignment,10,1.0,0.0,1.0,1.0
two_concepts,TwoLayerCNN,frozen_templates,best_semantic_kernel_alignment,10,1.0,2.0934566115783667e-16,0.9999999999999999,1.0000000000000002
two_concepts,TwoLayerCNN,frozen_templates,input_effect_mean_square,10,1.3482878923416137,0.14127117249481252,1.2472285834803796,1.4493472012028479
two_concepts,TwoLayerCNN,frozen_templates,counterfactual_agreement,10,0.1470703125,0.027282452374626898,0.12755362178151267,0.16658700321848732
two_concepts,TwoLayerCNN,random,id_acc,10,0.98828125,0.010894010762162442,0.9804881441673758,0.9960743558326242
two_concepts,TwoLayerCNN,random,alignment,10,0.23994154721336242,0.033925550687932016,0.21567267023929276,0.26421042418743207
two_concepts,TwoLayerCNN,random,semantic_auc,10,0.7962326049804688,0.0425734503843114,0.7657773932362997,0.8266878167246379
two_concepts,TwoLayerCNN,random,localization_iou,10,0.22241194682336823,0.02275570353381849,0.2061334971498279,0.23869039649690857
two_concepts,TwoLayerCNN,random,fidelity_selected,10,0.3137492603508586,0.06485332240761614,0.26735598829028207,0.3601425324114351
two_concepts,TwoLayerCNN,random,fidelity_random,10,0.14086700403637403,0.029681776918016753,0.11963393993606544,0.16210006813668262
two_concepts,TwoLayerCNN,random,causal_usefulness,10,0.17288225631448456,0.06722856637696246,0.12478983707702895,0.22097467555194017
two_concepts,TwoLayerCNN,random,cf_accuracy,10,0.1642578125,0.05459014461815818,0.12520637554849834,0.20330924945150164
two_concepts,TwoLayerCNN,random,cf_accuracy_random,10,0.0503662109375,0.025085190160382576,0.03242134691823957,0.06831107495676043
two_concepts,TwoLayerCNN,random,refit_test_acc,10,0.9921875,0.007131804134181851,0.9870857146604568,0.9972892853395432
two_concepts,TwoLayerCNN,random,nuisance_acc,10,0.988671875,0.011117382399029459,0.980718978724341,0.996624771275659
two_concepts,TwoLayerCNN,random,nuisance_prediction_stability,10,0.989453125,0.008037135084380712,0.9837037049130272,0.9952025450869729
two_concepts,TwoLayerCNN,random,nuisance_probability_l2,10,0.008840003539808095,0.006822343278265495,0.003959593160677743,0.013720413918938447
two_concepts,TwoLayerCNN,random,drift_l2,10,1.2553008317947387,0.029218746870609425,1.234398999436523,1.2762026641529545
two_concepts,TwoLayerCNN,random,selected_kernel_alignment,10,0.25742063365632306,0.039373321817460574,0.22925465598250128,0.28558661133014485
two_concepts,TwoLayerCNN,random,best_semantic_kernel_alignment,10,0.2695837843447011,0.046815322011634866,0.23609412043761016,0.30307344825179205
two_concepts,TwoLayerCNN,random,input_effect_mean_square,10,1.8676445960998536,0.053251992489419184,1.8295504155149083,1.9057387766847989
two_concepts,TwoLayerCNN,random,counterfactual_agreement,10,0.171875,0.05918394884043496,0.12953735347333425,0.21421264652666575
two_concepts,TwoLayerCNN,random_unitnorm,id_acc,10,0.991796875,0.009470362784358427,0.9850221855799942,0.9985715644200058
two_concepts,TwoLayerCNN,random_unitnorm,alignment,10,0.2187195111235259,0.02530253275732852,0.20061916957657475,0.23681985267047703
two_concepts,TwoLayerCNN,random_unitnorm,semantic_auc,10,0.7731063842773438,0.05075975825786221,0.7367950406612834,0.8094177278934042
two_concepts,TwoLayerCNN,random_unitnorm,localization_iou,10,0.22147336422191688,0.026876251973071627,0.20224725176589736,0.2406994766779364
two_concepts,TwoLayerCNN,random_unitnorm,fidelity_selected,10,0.29812003350093186,0.14677521406465824,0.19312337049186168,0.40311669651000204
two_concepts,TwoLayerCNN,random_unitnorm,fidelity_random,10,0.140417713345564,0.03216122575491521,0.11741095839673535,0.16342446829439264
two_concepts,TwoLayerCNN,random_unitnorm,causal_usefulness,10,0.15770232015536786,0.14443703197595545,0.05437829185090945,0.2610263484598263
two_concepts,TwoLayerCNN,random_unitnorm,cf_accuracy,10,0.1712890625,0.13317279687934594,0.07602298256257746,0.26655514243742257
two_concepts,TwoLayerCNN,random_unitnorm,cf_accuracy_random,10,0.0467041015625,0.022760008947239948,0.0304225719817355,0.0629856311432645
two_concepts,TwoLayerCNN,random_unitnorm,refit_test_acc,10,0.996484375,0.0042988474008383275,0.9934091648240203,0.9995595851759796
two_concepts,TwoLayerCNN,random_unitnorm,nuisance_acc,10,0.992578125,0.008724929983203622,0.9863366860822506,0.9988195639177494
two_concepts,TwoLayerCNN,random_unitnorm,nuisance_prediction_stability,10,0.991796875,0.009470362784358427,0.9850221855799942,0.9985715644200058
two_concepts,TwoLayerCNN,random_unitnorm,nuisance_probability_l2,10,0.007353476947173476,0.0070981582292834735,0.002275760438057577,0.012431193456289374
two_concepts,TwoLayerCNN,random_unitnorm,drift_l2,10,1.1992345929145813,0.040787772992963704,1.1700567778241802,1.2284124080049825
two_concepts,TwoLayerCNN,random_unitnorm,selected_kernel_alignment,10,0.23174401148816534,0.04293565755253154,0.2010296923448115,0.2624583306315192
two_concepts,TwoLayerCNN,random_unitnorm,best_semantic_kernel_alignment,10,0.22489009184552292,0.08047893096402327,0.16731893279385002,0.2824612508971958
two_concepts,TwoLayerCNN,random_unitnorm,input_effect_mean_square,10,1.880145287513733,0.03392759332169073,1.8558749493274977,1.9044156256999683
two_concepts,TwoLayerCNN,random_unitnorm,counterfactual_agreement,10,0.1763671875,0.13591981970152592,0.07913600581582342,0.27359836918417657
two_concepts,TwoLayerCNN,spectrum_init,id_acc,10,0.991796875,0.00790955341067054,0.9861387213443932,0.9974550286556069
two_concepts,TwoLayerCNN,spectrum_init,alignment,10,0.3447092835355191,0.08435051681248444,0.28436855881002276,0.40505000826101545
two_concepts,TwoLayerCNN,spectrum_init,semantic_auc,10,0.7778152465820313,0.053307170363263184,0.7396815941239739,0.8159488990400886
two_concepts,TwoLayerCNN,spectrum_init,localization_iou,10,0.19905566662395618,0.05263591630174782,0.16140220039447664,0.23670913285343573
two_concepts,TwoLayerCNN,spectrum_init,fidelity_selected,10,0.17946506515188168,0.06118219225204986,0.1356979614008715,0.22323216890289185
two_concepts,TwoLayerCNN,spectrum_init,fidelity_random,10,0.15731777706548344,0.03204840778724977,0.13439172722894382,0.18024382690202306
two_concepts,TwoLayerCNN,spectrum_init,causal_usefulness,10,0.022147288086398202,0.06381273187024497,-0.023501590346963766,0.06779616651976017
two_concepts,TwoLayerCNN,spectrum_init,cf_accuracy,10,0.0572265625,0.03272156401229303,0.03381896570906665,0.08063415929093334
two_concepts,TwoLayerCNN,spectrum_init,cf_accuracy_random,10,0.049658203125,0.02378007111625992,0.03264696502708962,0.06666944122291038
two_concepts,TwoLayerCNN,spectrum_init,refit_test_acc,10,0.994140625,0.006176323555016366,0.9897223492913005,0.9985589007086995
two_concepts,TwoLayerCNN,spectrum_init,nuisance_acc,10,0.99375,0.00847855239380193,0.9876848089923098,0.9998151910076902
two_concepts,TwoLayerCNN,spectrum_init,nuisance_prediction_stability,10,0.992578125,0.009647725808772241,0.9856765577156128,0.9994796922843872
two_concepts,TwoLayerCNN,spectrum_init,nuisance_probability_l2,10,0.0077235638862475755,0.007578076548783,0.002302534492967372,0.013144593279527779
