task,architecture,block,condition,id_acc,test_ce,alignment,initial_alignment,semantic_auc,localization_iou,fidelity_selected,fidelity_random,cf_accuracy,cf_accuracy_random,nuisance_acc,nuisance_prediction_stability,nuisance_probability_l2,refit_test_acc,refit_val_acc,refit_converged,drift_l2,seconds,causal_usefulness,selected_kernel_alignment,best_semantic_kernel_alignment,input_effect_mean_square,counterfactual_agreement
single_shape,TinyCNN,2,template_retention_0.1,1.0,0.13604460656642914,0.7628225829829683,1.0,0.9583129882812499,0.5098504433720948,0.604820989017054,0.3035453805397649,0.4401041567325592,0.08561197784729302,1.0,1.0,0.002297684783115983,1.0,1.0,True,1.0601037740707397,422.15968894958496,0.30127560847728907,0.7497296603641861,0.7163276031705998,1.439968744913737,0.4401041567325592
single_shape,TinyCNN,2,template_retention_1,0.99609375,0.3998431861400604,0.9301886188880002,1.0,0.9369913736979167,0.5192856012210672,0.6780023014536289,0.36070141789168336,0.5416666865348816,0.14176432299427688,1.0,0.99609375,0.002558748470619321,1.0,1.0,True,0.4233708381652832,5.106372833251953,0.3173008835619456,0.9166311547685392,0.8846780744100784,0.7127320766448975,0.5416666865348816
single_shape,TinyCNN,3,frozen_random_unitnorm,0.67578125,1.250056266784668,0.15717390314543828,0.15717390314543828,0.8432820638020833,0.18225843744555814,0.5582493630500149,0.32640569043349965,0.4140625,0.20133463386446238,0.703125,0.8046875,0.0004917402984574437,0.94921875,0.97265625,True,0.0,1.8033661842346191,0.23184367261651528,0.18184471849674405,0.18468931703198593,0.00930518408616384,0.4309895932674408
single_shape,TinyCNN,3,frozen_spectrum,0.8203125,1.193910837173462,0.3983914422045509,0.3983914422045509,0.86822509765625,0.2885877552719862,0.6395881367681053,0.3235619724898923,0.5729166865348816,0.22379557229578495,0.828125,0.8671875,0.0003750970936380327,1.0,0.9921875,True,0.0,2.070279836654663,0.316026164278213,0.36958235680513807,0.3864654064236566,0.016695807377497356,0.5768229365348816
single_shape,TinyCNN,3,frozen_templates,0.8203125,1.1692572832107544,1.0,1.0,0.8892618815104167,0.5497323708000342,0.668984713493726,0.30692317126227614,0.5963541865348816,0.21907551772892475,0.84375,0.91015625,0.00035187051980756223,1.0,0.98828125,True,0.0,2.3221681118011475,0.3620615422314499,1.0,1.0,0.020898399253686268,0.55859375
single_shape,TinyCNN,3,random,1.0,0.03646491840481758,0.30990169305486637,0.15717390173228404,0.9783935546875,0.27785395777540717,0.48992514741711835,0.2840927770139344,0.3059895932674408,0.08935546875,1.0,1.0,0.0007055229507386684,1.0,1.0,True,1.7102996110916138,5.983390808105469,0.20583237040318392,0.3223495850133773,0.31188226067834113,1.8256149291992188,0.3059895932674408
single_shape,TinyCNN,3,random_unitnorm,1.0,0.04125738888978958,0.3027024043675735,0.15717390314543828,0.9636433919270834,0.27349384136642385,0.5315399313401359,0.28478656331568825,0.3776041567325592,0.10221354209352285,1.0,1.0,0.00048649401287548244,1.0,1.0,True,1.717189908027649,422.3095898628235,0.24675336802444764,0.32057038299250423,0.31633799716943567,1.8042898178100586,0.3776041567325592
single_shape,TinyCNN,3,spectrum_init,1.0,0.06334826350212097,0.33161946139697956,0.3983914422045509,0.96417236328125,0.28242229224211274,0.5556859752951735,0.2928419955558753,0.3216145932674408,0.07796223857440054,1.0,1.0,0.0011354985181242228,1.0,1.0,True,1.8359098434448242,5.843092918395996,0.2628439797392982,0.30015983239271304,0.48623172288967437,1.7098703384399414,0.3216145932674408
single_shape,TinyCNN,3,spectrum_retention_1,1.0,0.4058074653148651,0.3789670173008126,0.3983914422045509,0.9418131510416666,0.2971707739357886,0.6288362967185546,0.3690973215996367,0.3463541567325592,0.09928385459352285,1.0,1.0,0.002561065601184964,1.0,1.0,True,0.4526422321796417,5.428909063339233,0.25973897511891786,0.371867253063995,0.4801721023771028,0.6719764073689779,0.3463541567325592
single_shape,TinyCNN,3,template_init,1.0,0.04988880082964897,0.6417025327763498,1.0,0.9794718424479167,0.30675253882710096,0.41626329954247776,0.2582306001614785,0.23828125,0.06640625,1.0,1.0,0.0007677339017391205,1.0,1.0,True,1.7663164138793945,5.121999025344849,0.1580326993809993,0.6479790227189901,0.6373271464206296,1.7717679341634114,0.23828125
single_shape,TinyCNN,3,template_retention_0.1,1.0,0.09140917658805847,0.7504786081066436,1.0,0.9706217447916666,0.4033593606186464,0.5003849808149821,0.2996376294254183,0.3255208432674408,0.07666015718132257,1.0,1.0,0.001081629074178636,1.0,1.0,True,1.064265489578247,53.79448223114014,0.2007473513895638,0.7266196022773325,0.714755836773862,1.6013031005859375,0.3255208432674408
single_shape,TinyCNN,3,template_retention_1,0.99609375,0.3112466335296631,0.9150895540858645,1.0,0.9503987630208334,0.5222208955840989,0.5622996358395534,0.36063240913435934,0.41796875,0.1054687502910383,0.99609375,1.0,0.0016795641276985407,1.0,1.0,True,0.4435032606124878,5.583001136779785,0.2016672267051941,0.8977467751133534,0.9036038923504093,0.8950724601745605,0.4192708432674408
single_shape,TinyCNN,4,frozen_random_unitnorm,0.578125,1.2514145374298096,0.16939528781759947,0.16939528781759947,0.8430379231770834,0.423627329402291,0.6011592704926829,0.31047966405160093,0.3880208432674408,0.2306315079331398,0.5859375,0.76953125,0.00031658937223255634,0.9375,0.91796875,True,0.0,2.8207831382751465,0.290679606441082,0.11121017232080395,0.06931574784431915,0.010992772877216339,0.41796875
single_shape,TinyCNN,4,frozen_spectrum,0.76171875,1.1250731945037842,0.41667566245573784,0.41667566245573784,0.8420410156249999,0.24329553151623612,0.7946457116077205,0.32278658581623865,0.5768229365348816,0.2530924454331398,0.74609375,0.8828125,0.0003434732207097113,1.0,0.9921875,True,0.0,2.489905834197998,0.4718591257914818,0.445699698942979,0.39763100326503964,0.048753867546717324,0.5169270634651184
single_shape,TinyCNN,4,frozen_templates,0.859375,1.1324468851089478,1.0,1.0,0.8847249348958334,0.6352012241270836,0.5886865564591883,0.34611043208525394,0.609375,0.2220052070915699,0.84375,0.9375,0.000480314833112061,1.0,0.9921875,True,0.0,3.252018928527832,0.2425761243739344,1.0,1.0,0.03074827293554942,0.62109375
single_shape,TinyCNN,4,random,1.0,0.044069625437259674,0.324033911645183,0.16939528768654113,0.98297119140625,0.3482755653922289,0.5390372370275776,0.2456444232834159,0.3346354067325592,0.0576171875,1.0,1.0,0.0005418185028247535,1.0,1.0,True,1.6577719449996948,6.413317918777466,0.29339281374416165,0.35399630133142723,0.24664324365718576,1.798526446024577,0.3346354067325592
single_shape,TinyCNN,4,random_unitnorm,1.0,0.05153647065162659,0.3205234193246366,0.16939528781759947,0.9863484700520834,0.3458808549860422,0.5098140284006194,0.2390590830909528,0.2317708283662796,0.06070963549427688,1.0,1.0,0.0007253560470417142,1.0,1.0,True,1.6856000423431396,6.3570191860198975,0.2707549453096666,0.33220029661565026,0.2882318003361657,1.7670796712239583,0.2317708283662796
single_shape,TinyCNN,4,spectrum_init,1.0,0.0799858421087265,0.35284808307775817,0.41667566245573784,0.9730834960937501,0.27817023324753565,0.5517071729119682,0.3053158905762117,0.4075520932674408,0.0948893225286156,1.0,1.0,0.000635187781881541,1.0,1.0,True,1.6474902629852295,6.296868085861206,0.24639128233575652,0.34875845515681175,0.2299770539417154,1.6403873761494954,0.4075520932674408
single_shape,TinyCNN,4,spectrum_retention_1,1.0,0.4023209512233734,0.4150091853293421,0.41667566245573784,0.9377034505208334,0.2918644188763646,0.6723776726301185,0.3574281818663563,0.4791666567325592,0.11067708139307797,1.0,1.0,0.0018527524080127478,1.0,1.0,True,0.4233110547065735,5.703459024429321,0.3149494907637622,0.38664262196442967,0.3182656054568939,0.7033674716949463,0.4791666567325592
single_shape,TinyCNN,4,template_init,1.0,0.07343392819166183,0.6860249085254264,1.0,0.9513142903645833,0.42221834420127935,0.5489714589056838,0.29122122591433797,0.4153645932674408,0.0836588543606922,1.0,1.0,0.0007095691980794072,1.0,1.0,True,1.7597993612289429,6.05063009262085,0.2577502329913458,0.6833044684220398,0.7010513296500791,1.667457103729248,0.4153645932674408
single_shape,TinyCNN,4,template_retention_0.1,1.0,0.12576325237751007,0.7524480706269618,1.0,0.9390869140625,0.5098934670136249,0.5721602803120283,0.3215159630090282,0.3893229067325592,0.10026041480887216,1.0,1.0,0.001014981302432716,1.0,1.0,True,1.0972936153411865,6.331125974655151,0.2506443173030001,0.723021814437972,0.7176509900435422,1.4637575149536133,0.3893229067325592
single_shape,TinyCNN,4,template_retention_1,0.99609375,0.4211188852787018,0.9255001069620399,1.0,0.9287516276041666,0.5415822149132129,0.6531702875829968,0.3651667559998987,0.5364583134651184,0.1292317706393078,0.99609375,0.9921875,0.0014880094677209854,1.0,1.0,True,0.4313562214374542,6.320048093795776,0.2880035315830981,0.9127933714082297,0.9085408701707605,0.66217573483785,0.5364583134651184
single_shape,TinyCNN,5,frozen_random_unitnorm,0.77734375,1.1903643608093262,0.17781592263599044,0.17781592263599044,0.8943277994791666,0.29441241677267466,0.4630266561922226,0.22580534918784173,0.5703125,0.17854817770421505,0.78125,0.86328125,0.0006922433385625482,0.9921875,0.98046875,True,0.0,2.828693151473999,0.23722130700438088,0.14961315172399042,0.14932159299690706,0.01671421279509862,0.4791666567325592
single_shape,TinyCNN,5,frozen_spectrum,0.90234375,1.1214783191680908,0.3781134861721553,0.3781134861721553,0.8968709309895834,0.23791409525825152,0.457138865262274,0.23746081844702338,0.6536458134651184,0.1974283866584301,0.88671875,0.9296875,0.00070572504773736,1.0,0.99609375,True,0.0,2.317125082015991,0.2196780468152506,0.35320790453168177,0.30285483432223004,0.03220042586326599,0.6263020634651184
single_shape,TinyCNN,5,frozen_templates,0.7578125,1.1125816106796265,1.0,1.0,0.8991495768229167,0.588784232910711,0.46203310742166603,0.3212472518260406,0.5846354365348816,0.2516276054084301,0.76953125,0.96484375,0.0005695350700989366,1.0,0.99609375,True,0.0,2.4858851432800293,0.14078585559562545,1.0,1.0,0.03512119998534521,0.57421875
single_shape,TinyCNN,5,random,1.0,0.027106575667858124,0.3265766866996056,0.17781592212016206,0.98626708984375,0.34306123703684166,0.4566190695139811,0.21211870657504855,0.26171875,0.05305989505723119,1.0,1.0,0.00021484147873707116,1.0,1.0,True,1.562040090560913,6.051176071166992,0.24450036293893257,0.32106681922943114,0.38053447572499544,1.8667221069335938,0.26171875
single_shape,TinyCNN,5,random_unitnorm,1.0,0.030284209176898003,0.3032707150952053,0.17781592263599044,0.9827067057291666,0.3535524465451746,0.44904892493959536,0.21748641217109632,0.2643229067325592,0.05843098842888139,1.0,1.0,0.00015489048382733017,1.0,1.0,True,1.5863573551177979,6.258356809616089,0.23156251276849904,0.2966398191669308,0.34377180305511945,1.8516801198323567,0.2643229067325592
single_shape,TinyCNN,5,spectrum_init,1.0,0.05525995045900345,0.3131524582709593,0.3781134861721553,0.9698282877604166,0.23511525698052918,0.5368422385191829,0.26915614830839457,0.3919270932674408,0.09667968796566129,1.0,1.0,0.000374663679394871,1.0,1.0,True,1.6547338962554932,5.522216081619263,0.2676860902107883,0.3112934436821022,0.18814088987528615,1.738954226175944,0.3919270932674408
single_shape,TinyCNN,5,spectrum_retention_1,1.0,0.3355759084224701,0.36785866241797305,0.3781134861721553,0.9660237630208333,0.24171690506209564,0.6364287306289642,0.35316715446958014,0.4609375,0.1292317709157942,1.0,1.0,0.00148108322173357,1.0,1.0,True,0.423631489276886,5.471081018447876,0.2832615761593841,0.34676138133881496,0.3377145133897602,0.80906081199646,0.4609375
single_shape,TinyCNN,5,template_init,1.0,0.04811776429414749,0.6616723627543477,1.0,0.9815266927083334,0.4495340853889353,0.541026616632148,0.24664655257280216,0.3658854067325592,0.056152342731365934,1.0,1.0,0.0004544026160147041,1.0,1.0,True,1.6480612754821777,6.97765588760376,0.29438006405934586,0.6157267512540947,0.6777749533738716,1.7695608139038086,0.3658854067325592
single_shape,TinyCNN,5,template_retention_0.1,1.0,0.08587940037250519,0.7668665407974744,1.0,0.9743855794270834,0.505536922789888,0.5783600404429723,0.28642069797285297,0.4453125,0.06461588540696539,1.0,1.0,0.000599117309320718,1.0,1.0,True,1.0333342552185059,6.478008031845093,0.2919393424701193,0.7494540739686624,0.7345417138887157,1.605846881866455,0.4453125
single_shape,TinyCNN,5,template_retention_1,1.0,0.3139474391937256,0.9272626333980016,1.0,0.9598185221354167,0.5805873033176956,0.5849007774530137,0.35001468444766254,0.41015625,0.09798176905314904,1.0,1.0,0.0015704925172030926,1.0,1.0,True,0.4366224706172943,5.675480842590332,0.23488609300535118,0.9233307114157969,0.9193706059571637,0.8705947399139404,0.41015625
single_shape,TinyCNN,6,frozen_random_unitnorm,0.8984375,1.1717424392700195,0.14870655518398937,0.14870655518398937,0.8805135091145833,0.18800684173286905,0.6283174479792066,0.31900479084357525,0.4817708432674408,0.20133463386446238,0.8828125,0.90625,0.0008466205908916891,0.99609375,0.984375,True,0.0,3.684293270111084,0.3093126571356314,0.18028351562846734,0.15207616247372382,0.018697301546732586,0.484375
single_shape,TinyCNN,6,frozen_spectrum,0.91796875,1.1487295627593994,0.4476232675561216,0.4476232675561216,0.862548828125,0.20010862855273467,0.5277518098203215,0.2702526522526503,0.3880208432674408,0.19889322947710752,0.9140625,0.91015625,0.0004937439225614071,0.98828125,0.98828125,True,0.0,2.59494686126709,0.2574991575676712,0.3389721112394172,0.4288561345407885,0.026215473810831707,0.37109375
single_shape,TinyCNN,6,frozen_templates,0.82421875,1.1774903535842896,1.0,1.0,0.9046427408854167,0.5777931980991071,0.5191493604003572,0.3575381317863849,0.5703125,0.2185872420668602,0.82421875,0.921875,0.0003078134614042938,1.0,0.99609375,True,0.0,2.457873821258545,0.1616112286139723,1.0,1.0,0.01809818794329961,0.5638020634651184
single_shape,TinyCNN,6,random,1.0,0.04575400799512863,0.3352853913268822,0.14870655632166246,0.981689453125,0.338224080177688,0.6135974917255145,0.24208106253471107,0.3671875,0.06901041613309644,1.0,1.0,0.0008063236018642783,1.0,1.0,True,1.6609280109405518,5.849154949188232,0.3715164291908034,0.3468886490190909,0.3979627158355864,1.7967265446980794,0.3671875
single_shape,TinyCNN,6,random_unitnorm,1.0,0.05076032504439354,0.3401806341813701,0.14870655518398937,0.9782918294270834,0.2894240228604111,0.5568457106761193,0.24694305400221572,0.3645833432674408,0.07666015718132257,1.0,1.0,0.001022213720716536,1.0,1.0,True,1.6674898862838745,5.7934510707855225,0.3099026566739036,0.35767073877707867,0.3946364086428118,1.777472972869873,0.3645833432674408
single_shape,TinyCNN,6,spectrum_init,1.0,0.07790283113718033,0.4199528565377063,0.4476232675561216,0.9741617838541666,0.3604826080729559,0.5006891506924666,0.29916546879902894,0.2408854216337204,0.1013997383415699,1.0,1.0,0.0011973381042480469,1.0,1.0,True,1.727499008178711,6.450210094451904,0.2015236818934376,0.4164703044191788,0.31916370916583214,1.6609539985656738,0.2408854216337204
single_shape,TinyCNN,6,spectrum_retention_1,0.99609375,0.36838430166244507,0.46529603890978566,0.4476232675561216,0.9425862630208333,0.2561456989525597,0.6279873465971881,0.3699728924611281,0.49609375,0.1494140625,0.99609375,1.0,0.0019873776473104954,1.0,1.0,True,0.428801953792572,6.29759407043457,0.25801445413606006,0.42000925965544045,0.30695115000388506,0.765585740407308,0.4973958432674408
single_shape,TinyCNN,6,template_init,1.0,0.0685366615653038,0.633580678065969,1.0,0.9718221028645834,0.42421452653207414,0.543304192997863,0.2694603798670696,0.3059895932674408,0.056152343517169356,1.0,1.0,0.0012551866238936782,1.0,1.0,True,1.7183146476745605,6.4860520362854,0.2738438131307934,0.6118877389507359,0.6110517569403526,1.6991469065348308,0.3059895932674408
single_shape,TinyCNN,6,template_retention_0.1,1.0,0.11884899437427521,0.7533483370764321,1.0,0.9691975911458334,0.44993374297860755,0.5987614848550491,0.3080154513898061,0.3763020932674408,0.07275390659924597,1.0,1.0,0.001569415908306837,1.0,1.0,True,1.0332176685333252,5.997732877731323,0.29074603346524297,0.7122950678420868,0.7186246496492257,1.5041907628377278,0.3763020932674408
single_shape,TinyCNN,6,template_retention_1,0.99609375,0.35307639837265015,0.9103022383391786,1.0,0.9429931640625001,0.4848651726011384,0.6883874280344582,0.3632398408000467,0.4739583432674408,0.10335286380723119,1.0,0.99609375,0.0017303784843534231,1.0,1.0,True,0.4476626217365265,7.275312185287476,0.3251475872344115,0.8751876841156897,0.8679414895604141,0.8110527197519938,0.4752604067325592
single_shape,TinyCNN,7,frozen_random_unitnorm,0.7109375,1.2314584255218506,0.15641242734099442,0.15641242734099442,0.8541870117187501,0.21642233240392938,0.4089410195094155,0.26535932779593463,0.3763020932674408,0.1767578125,0.67578125,0.859375,0.0007326854974962771,0.97265625,0.98046875,True,0.0,2.496177911758423,0.1435816917134809,0.15446908333937215,0.18704002578310802,0.009906781216462454,0.5052083134651184
single_shape,TinyCNN,7,frozen_spectrum,0.67578125,1.225736141204834,0.3254928783485188,0.3254928783485188,0.8250935872395833,0.36265321763706804,0.6298768803786126,0.26533693442244927,0.3802083432674408,0.18033854104578495,0.66796875,0.83203125,0.0002974521485157311,0.9921875,0.98828125,True,0.0,2.8666739463806152,0.3645399459561633,0.28913553880092946,0.25978148199162454,0.01535274957617124,0.5026041865348816
single_shape,TinyCNN,7,frozen_templates,0.66796875,1.146578311920166,1.0,1.0,0.8913777669270834,0.5647556437050597,0.5178741492447114,0.26877177297699034,0.515625,0.19384765718132257,0.6640625,0.9375,0.0004735034890472889,0.99609375,0.99609375,True,0.0,2.758013963699341,0.24910237626772108,1.0,1.0,0.030114491780598957,0.6419270634651184
single_shape,TinyCNN,7,random,1.0,0.042730912566185,0.23452171357876767,0.15641242763708346,0.970458984375,0.24852696236041488,0.5483089229444147,0.2208619796159053,0.3763020932674408,0.03808593725261744,1.0,1.0,0.0006359812105074525,1.0,1.0,True,1.6603273153305054,7.538453102111816,0.3274469433285094,0.23105505311028754,0.2623219042608641,1.80406920115153,0.3763020932674408
single_shape,TinyCNN,7,random_unitnorm,1.0,0.05512312054634094,0.23845163485368895,0.15641242734099442,0.9709676106770834,0.2885301235905688,0.5760969239030308,0.22577790427290761,0.3528645932674408,0.046223957324400544,1.0,1.0,0.001363927498459816,1.0,1.0,True,1.6636971235275269,5.995989084243774,0.3503190196301232,0.2250145857495115,0.34679130833638794,1.754124641418457,0.3528645932674408
single_shape,TinyCNN,7,spectrum_init,1.0,0.08176714181900024,0.31907426040924514,0.3254928783485188,0.9692179361979167,0.34014830870005663,0.5803370625633333,0.2587568843118281,0.4166666567325592,0.0515950518893078,1.0,1.0,0.0010998027864843607,1.0,1.0,True,1.759129524230957,5.949425935745239,0.3215801782515052,0.32387786609579894,0.2775326626465797,1.6428918838500977,0.4166666567325592
single_shape,TinyCNN,7,spectrum_retention_1,0.99609375,0.4227141737937927,0.34498655063321626,0.3254928783485188,0.9565836588541667,0.41177865589906315,0.6921280425220938,0.35423847076150855,0.5625,0.08610026026144624,0.9921875,0.99609375,0.0021176727022975683,1.0,1.0,True,0.4511256814002991,6.29755711555481,0.33788957176058526,0.3709812075480825,0.3158877248229549,0.6721742153167725,0.5625
single_shape,TinyCNN,7,template_init,1.0,0.07462538033723831,0.5985915610347449,1.0,0.9494222005208333,0.48784002263230886,0.42483667585434004,0.2921651795855703,0.2955729067325592,0.07470703276339918,1.0,1.0,0.0008071553311310709,1.0,0.99609375,True,1.7471857070922852,7.227566957473755,0.13267149626876973,0.5687651658501394,0.5821483720990978,1.679242451985677,0.2955729067325592
single_shape,TinyCNN,7,template_retention_0.1,1.0,0.12168325483798981,0.745596112360239,1.0,0.9485880533854166,0.5567826587374908,0.4849695977211439,0.3252147533443666,0.3046875,0.10449218680150807,1.0,1.0,0.0010289994534105062,1.0,0.99609375,True,1.0592541694641113,6.516294002532959,0.15975484437677728,0.7393978485995134,0.7410071151342393,1.5081197420756023,0.3046875
single_shape,TinyCNN,7,template_retention_1,0.9921875,0.3659523129463196,0.9205746247687776,1.0,0.9366861979166666,0.580168210661543,0.55470625115945,0.36564555078713634,0.39453125,0.11767578218132257,0.98828125,0.99609375,0.0014635429251939058,1.0,1.0,True,0.43736833333969116,6.076655149459839,0.1890607003723137,0.9091888618913119,0.9248503588584925,0.8011031150817871,0.39453125
single_shape,TinyCNN,8,frozen_random_unitnorm,0.84375,1.1609705686569214,0.11584491980741593,0.11584491980741593,0.8677571614583334,0.19194803756161333,0.5323372264852835,0.3011312257716702,0.3880208432674408,0.19010416883975267,0.859375,0.89453125,0.0009610253619030118,0.9609375,0.96484375,True,0.0,3.073572874069214,0.2312060007136133,0.1396906744964009,0.11162862838395121,0.022913729151089985,0.4036458432674408
single_shape,TinyCNN,8,frozen_spectrum,0.8359375,1.1482360363006592,0.36976878796472057,0.36976878796472057,0.8322347005208333,0.22070955471634474,0.4382479496018067,0.19480144419351003,0.4466145932674408,0.14957682322710752,0.86328125,0.90234375,0.0005247500957921147,0.99609375,1.0,True,0.0,3.0638883113861084,0.24344650540829665,0.41438015843794807,0.3346197141267638,0.026117389400800068,0.453125
single_shape,TinyCNN,8,frozen_templates,0.9375,1.066698670387268,1.0,1.0,0.8832600911458334,0.5475900176991472,0.5522076591896994,0.20943921678899452,0.6315104365348816,0.12207031296566129,0.9296875,0.984375,0.0005717466119676828,1.0,0.99609375,True,0.0,2.969977855682373,0.34276844240070486,1.0,1.0,0.04076008995374044,0.6276041865348816
single_shape,TinyCNN,8,random,1.0,0.042737238109111786,0.2717552649048312,0.11584492107386843,0.9807128906250001,0.25681185638420534,0.515466464070971,0.2270011687806333,0.35546875,0.03499348950572312,1.0,1.0,0.0012219015043228865,1.0,1.0,True,1.6465022563934326,6.5700860023498535,0.28846529529033765,0.24078961100190888,0.2691622473038915,1.8029921849568684,0.35546875
single_shape,TinyCNN,8,random_unitnorm,1.0,0.04223964735865593,0.23307806631743827,0.11584491980741593,0.9854125976562499,0.23441380137642376,0.5578869895691483,0.22239237086077301,0.390625,0.03173828146827873,1.0,1.0,0.0009175462182611227,1.0,1.0,True,1.6689724922180176,6.26788592338562,0.33549461870837527,0.2364893491568928,0.18225187037622703,1.8025228182474773,0.390625
single_shape,TinyCNN,8,spectrum_init,1.0,0.04858759045600891,0.3159188784621382,0.36976878796472057,0.9829305013020834,0.28542877185401616,0.6252440689778243,0.24069992737908963,0.4609375,0.04101562466530595,1.0,1.0,0.0006266942946240306,1.0,1.0,True,1.7128887176513672,7.429775238037109,0.3845441415987346,0.306924724902916,0.32544352728844644,1.7689110438028972,0.4609375
single_shape,TinyCNN,8,spectrum_retention_1,0.9921875,0.30847007036209106,0.37105781631430623,0.36976878796472057,0.9406534830729166,0.25428780138727364,0.655977989754135,0.3377228311387311,0.4453125,0.061035156482830644,0.9921875,1.0,0.0022471589036285877,1.0,1.0,True,0.4399840235710144,6.926677942276001,0.31825515861540393,0.3528925875032377,0.3601900312101583,0.8975602785746256,0.4453125
single_shape,TinyCNN,8,template_init,1.0,0.03955317288637161,0.6861354191512742,1.0,0.9822591145833334,0.4332951208836132,0.5234604146729344,0.2332644024592314,0.3255208432674408,0.05859375052386895,1.0,1.0,0.000518502201884985,1.0,1.0,True,1.7299118041992188,6.011910915374756,0.29019601221370295,0.6990237693990182,0.706933209076114,1.8120304743448894,0.3255208432674408
single_shape,TinyCNN,8,template_retention_0.1,1.0,0.08136622607707977,0.7810336035503042,1.0,0.97637939453125,0.5393170222947391,0.5654326819928892,0.26901040825039885,0.375,0.06250000119325705,1.0,1.0,0.0008283270872198045,1.0,1.0,True,0.9897572994232178,306.3575608730316,0.29642227374249036,0.7822177259635377,0.7768166178844365,1.6328118642171223,0.375
single_shape,TinyCNN,8,template_retention_1,1.0,0.28060951828956604,0.9220760598684451,1.0,0.9608561197916666,0.5966635700193167,0.6526765880457136,0.32387823986877734,0.4401041567325592,0.07731119834352285,1.0,1.0,0.001809002598747611,1.0,1.0,True,0.42664119601249695,9.766067028045654,0.32879834817693626,0.9155393352565919,0.9114219318925881,0.9641687075297037,0.4401041567325592
single_shape,TinyCNN,9,frozen_random_unitnorm,0.51171875,1.2826356887817383,0.14907267096527171,0.14907267096527171,0.83441162109375,0.2149904823128113,0.6921378298107677,0.35469821251691347,0.39453125,0.24690754897892475,0.51171875,0.765625,0.00029802729841321707,0.921875,0.953125,True,0.0,304.08138608932495,0.3374396172938542,0.16657546532414833,0.2298494060132949,0.006329614669084549,0.5221354365348816
single_shape,TinyCNN,9,frozen_spectrum,0.84375,1.175479769706726,0.4022641070367632,0.4022641070367632,0.8407185872395833,0.10565344428358951,0.588593705442054,0.268725074802844,0.51171875,0.2008463554084301,0.8671875,0.921875,0.0003406913601793349,0.9765625,0.98828125,True,0.0,2.882988214492798,0.31986863063921,0.38536729971670414,0.40053815704854306,0.022782504558563232,0.5299479365348816
single_shape,TinyCNN,9,frozen_templates,0.84375,1.1608036756515503,1.0,1.0,0.8754882812500001,0.5275655185067105,0.5114714388561015,0.30441535969483124,0.4739583432674408,0.20198567677289248,0.828125,0.9609375,0.00037237274227663875,0.98046875,1.0,True,0.0,3.0695719718933105,0.20705607916127022,1.0,1.0,0.021025873720645905,0.5481770634651184
single_shape,TinyCNN,9,random,1.0,0.06590918451547623,0.33216457608253563,0.1490726699057417,0.965087890625,0.22784078418122505,0.3656381761506985,0.2232776018436043,0.2005208283662796,0.0465494793606922,1.0,1.0,0.001333986409008503,1.0,1.0,True,1.5761101245880127,6.393385887145996,0.1423605743070942,0.3282888181656537,0.27048760228888075,1.7333974838256836,0.2005208283662796
single_shape,TinyCNN,9,random_unitnorm,1.0,0.07453189045190811,0.3124633371086134,0.14907267096527171,0.9644368489583333,0.23483473105662594,0.4473954298432309,0.23411694827960147,0.29296875,0.04638671799330041,1.0,1.0,0.0014446733985096216,1.0,1.0,True,1.6428776979446411,5.705041170120239,0.2132784815636294,0.32119113746487404,0.24354408320596654,1.7016833623250325,0.29296875
single_shape,TinyCNN,9,spectrum_init,1.0,0.09250138700008392,0.3085699989297799,0.4022641070367632,0.9515380859374999,0.2844328986832271,0.5578009199455174,0.24731458533444883,0.41796875,0.04899088610545732,1.0,1.0,0.0007856570882722735,1.0,1.0,True,1.6749417781829834,6.582160949707031,0.31048633461106856,0.21909893627404323,0.25908210114230573,1.6008164087931316,0.41796875
single_shape,TinyCNN,9,spectrum_retention_1,0.99609375,0.4564545452594757,0.4023177230121032,0.4022641070367632,0.9302978515625,0.15214704043221325,0.6444402869416536,0.3412095542775997,0.4739583432674408,0.09244791639503092,0.9921875,0.98828125,0.0016981191001832485,1.0,1.0,True,0.46163707971572876,6.451108694076538,0.30323073266405387,0.4204745055967555,0.31013135467355607,0.5909883975982666,0.4739583432674408
single_shape,TinyCNN,9,template_init,1.0,0.0884961187839508,0.6387564668910979,1.0,0.9654541015625,0.4171115097662598,0.5412376936939255,0.2490791378560674,0.3463541567325592,0.05208333279006183,1.0,1.0,0.001056918641552329,1.0,1.0,True,1.7026841640472412,8.628695964813232,0.2921585558378581,0.6297329940610256,0.5936261422382654,1.6307320594787598,0.3463541567325592
single_shape,TinyCNN,9,template_retention_0.1,1.0,0.138571098446846,0.7506620869746834,1.0,0.9610595703124999,0.5209202049314711,0.6021218447787211,0.27999144234050977,0.4401041567325592,0.062337240611668676,1.0,1.0,0.0011112891370430589,1.0,1.0,True,1.0532615184783936,7.137510776519775,0.32213040243821134,0.7110618578560038,0.7169721039207049,1.4399573008219402,0.4401041567325592
single_shape,TinyCNN,9,template_retention_1,1.0,0.3708275854587555,0.9120186411639633,1.0,0.93634033203125,0.5754859795198853,0.6325830812953754,0.3205826939842886,0.4401041567325592,0.07128906162688509,1.0,1.0,0.001357833738438785,1.0,1.0,True,0.4554634690284729,7.081396102905273,0.3120003873110868,0.8832635402223856,0.8911974731876475,0.7578740119934082,0.4401041567325592
