task,architecture,block,condition,epoch,optimizer_steps,lambda_retention,train_ce,train_acc,retention_penalty,val_ce,val_acc,alignment,kernel_norm,conv_gradient_norm,val_pooled_feature_norm,train_seconds
single_shape,TwoLayerCNN,block2009,template_init,85,340,0.0,0.0008305834053317085,1.0,1.4550244212150574,0.002243282040581107,1.0,0.7904200930714085,7.173532485961914,0.0013097617775201797,10.767374992370605,0.16751576300066517
single_shape,TwoLayerCNN,block2009,template_init,86,344,0.0,0.0008158857090165839,1.0,1.4587162137031555,0.002205734606832266,1.0,0.7901962237674024,7.17902946472168,0.0017190414073411375,10.776346206665039,0.16624113599937118
single_shape,TwoLayerCNN,block2009,template_init,87,348,0.0,0.0007984031326486729,1.0,1.4624116718769073,0.0021691995207220316,1.0,0.7899651762350627,7.184427738189697,0.0013287768088048324,10.78501033782959,0.17501013899982354
single_shape,TwoLayerCNN,block2009,template_init,88,352,0.0,0.0007817482692189515,1.0,1.4660502672195435,0.0021346656139940023,1.0,0.7897414834890355,7.189751625061035,0.0011948575702263042,10.793411254882812,0.16366916399965703
single_shape,TwoLayerCNN,block2009,template_init,89,356,0.0,0.0007663537107873708,1.0,1.4696393311023712,0.0021020532585680485,1.0,0.7895188884826625,7.194976329803467,0.0012469366774894297,10.801900863647461,0.16519948200038925
single_shape,TwoLayerCNN,block2009,template_init,90,360,0.0,0.0007518997736042365,1.0,1.4732136726379395,0.002068988746032119,1.0,0.7892987910510224,7.200172424316406,0.0014464065316133201,10.810418128967285,0.16670306000014534
single_shape,TwoLayerCNN,block2009,template_init,91,364,0.0,0.0007377310685114935,1.0,1.4767748415470123,0.0020335002336651087,1.0,0.7890784366634451,7.2053446769714355,0.0013624456041725352,10.818812370300293,0.17049631000008958
single_shape,TwoLayerCNN,block2009,template_init,92,368,0.0,0.000722334865713492,1.0,1.4802866280078888,0.002001645974814892,1.0,0.788862483008683,7.2104268074035645,0.0011288298992440104,10.827041625976562,0.17111299999942275
single_shape,TwoLayerCNN,block2009,template_init,93,372,0.0,0.0007087734848028049,1.0,1.4837775528430939,0.0019700818229466677,1.0,0.7886473235060609,7.215487957000732,0.0010065833776025102,10.835357666015625,0.16597589100001642
single_shape,TwoLayerCNN,block2009,template_init,94,376,0.0,0.0006947818692424335,1.0,1.487169235944748,0.0019396187271922827,1.0,0.788443670236459,7.220388889312744,0.0011607686465140432,10.843449592590332,0.16659193099985714
single_shape,TwoLayerCNN,block2009,template_init,95,380,0.0,0.0006822495342930779,1.0,1.4905170500278473,0.0019113305024802685,1.0,0.7882372401085005,7.225224494934082,0.0012810400367015973,10.851204872131348,0.17376243299986527
single_shape,TwoLayerCNN,block2009,template_init,96,384,0.0,0.0006696205236949027,1.0,1.4938481748104095,0.0018823175923898816,1.0,0.7880312390579072,7.230071544647217,0.0012042417947668582,10.85909366607666,0.16439768400050525
single_shape,TwoLayerCNN,block2009,template_init,97,388,0.0,0.000657570781186223,1.0,1.4971671402454376,0.0018561248434707522,1.0,0.787830066241328,7.234823226928711,0.0010869004036067054,10.867025375366211,0.16613823999978194
single_shape,TwoLayerCNN,block2009,template_init,98,392,0.0,0.0006456146657001227,1.0,1.5004756152629852,0.001828422537073493,1.0,0.7876221535563172,7.23959493637085,0.0011869538284372538,10.87468147277832,0.16884212200056936
single_shape,TwoLayerCNN,block2009,template_init,99,396,0.0,0.0006329046736937016,1.0,1.5036994814872742,0.0018014024244621396,1.0,0.7874272449112528,7.244212627410889,0.000989425607258454,10.882067680358887,0.18243668600007368
single_shape,TwoLayerCNN,block2009,template_init,100,400,0.0,0.0006221480434760451,1.0,1.5069066882133484,0.0017762442585080862,1.0,0.7872248656742423,7.248849868774414,0.0010302599403075874,10.889623641967773,0.1634423670002434
single_shape,TwoLayerCNN,block2009,template_init,101,404,0.0,0.000610836963460315,1.0,1.5100699961185455,0.0017508022719994187,1.0,0.7870343048208662,7.253291130065918,0.0012206247629364952,10.896909713745117,0.1658941979994779
single_shape,TwoLayerCNN,block2009,template_init,102,408,0.0,0.000600495062826667,1.0,1.5131996273994446,0.001726813381537795,1.0,0.7868398053644325,7.25786828994751,0.0010050965938717127,10.904428482055664,0.16499407100036478
single_shape,TwoLayerCNN,block2009,template_init,103,412,0.0,0.00059057538601337,1.0,1.5164021849632263,0.0017032945761457086,1.0,0.7866426246009872,7.262442111968994,0.0009265429398510605,10.911920547485352,0.17987526999968395
single_shape,TwoLayerCNN,block2009,template_init,104,416,0.0,0.0005802603191114031,1.0,1.5195394158363342,0.0016795231495052576,1.0,0.7864573104769139,7.266922950744629,0.000996310613118112,10.919012069702148,0.16489432999969722
single_shape,TwoLayerCNN,block2009,template_init,105,420,0.0,0.0005696769949281588,1.0,1.5226218104362488,0.001656660228036344,1.0,0.786268410759033,7.2713093757629395,0.0009458674612687901,10.926141738891602,0.16519458899983874
single_shape,TwoLayerCNN,block2009,template_init,106,424,0.0,0.0005603505924227647,1.0,1.525696337223053,0.0016330480575561523,1.0,0.7860809397071178,7.275695323944092,0.0009383825963595882,10.933270454406738,0.17364363399974536
single_shape,TwoLayerCNN,block2009,template_init,107,428,0.0,0.0005503110805875622,1.0,1.5286974906921387,0.0016116643091663718,1.0,0.7859011479445817,7.279849529266357,0.0010863780917134136,10.940077781677246,0.16649450300064927
single_shape,TwoLayerCNN,block2009,template_init,108,432,0.0,0.0005421417008619756,1.0,1.531675100326538,0.0015890132635831833,1.0,0.7857179392049434,7.284196853637695,0.0008711755945114419,10.947039604187012,0.17245348000051308
single_shape,TwoLayerCNN,block2009,template_init,109,436,0.0,0.0005324500525603071,1.0,1.5346388220787048,0.0015679344069212675,1.0,0.7855438814302997,7.288390636444092,0.0008259590831585228,10.95390510559082,0.16564551899955404
single_shape,TwoLayerCNN,block2009,template_init,110,440,0.0,0.0005241801918600686,1.0,1.5375563204288483,0.0015468847705051303,1.0,0.7853685952311416,7.292568683624268,0.0009349125175504014,10.960725784301758,0.16531275199940865
single_shape,TwoLayerCNN,block2009,template_init,111,444,0.0,0.0005163913447177038,1.0,1.5404788851737976,0.001525368308648467,1.0,0.7851880105720341,7.29672384262085,0.0010647020390024409,10.967516899108887,0.16647552300037205
single_shape,TwoLayerCNN,block2009,template_init,112,448,0.0,0.0005075851731817238,1.0,1.5434046685695648,0.001504862797446549,1.0,0.7850103292245778,7.3008270263671875,0.0008880337845766917,10.97446346282959,0.1671673090004333
single_shape,TwoLayerCNN,block2009,template_init,113,452,0.0,0.0004993240945623256,1.0,1.5462906658649445,0.0014859054936096072,1.0,0.7848320742129626,7.304858684539795,0.0008968977490440011,10.981120109558105,0.16748423799981538
single_shape,TwoLayerCNN,block2009,template_init,114,456,0.0,0.0004912193544441834,1.0,1.549153357744217,0.0014680392341688275,1.0,0.7846559695565849,7.308931350708008,0.0008013767073862255,10.987604141235352,0.1738445459996001
single_shape,TwoLayerCNN,block2009,template_init,115,460,0.0,0.0004832878548768349,1.0,1.551985651254654,0.0014487359439954162,1.0,0.7844901803933039,7.312920570373535,0.0007858203898649663,10.994051933288574,0.1628723199992237
single_shape,TwoLayerCNN,block2009,template_init,116,464,0.0,0.00047574137715855613,1.0,1.554754227399826,0.0014310048427432775,1.0,0.7843262552506676,7.3168721199035645,0.000768591184169054,11.00037670135498,0.16491242600022815
single_shape,TwoLayerCNN,block2009,template_init,117,468,0.0,0.00046820673742331564,1.0,1.5575001239776611,0.0014128548791632056,1.0,0.7841647045904885,7.3207621574401855,0.0007574672054033726,11.006629943847656,0.17267551599979925
single_shape,TwoLayerCNN,block2009,template_init,118,472,0.0,0.00046180945355445147,1.0,1.5602378845214844,0.0013959008501842618,1.0,0.7839996267120704,7.324641704559326,0.0009321518591605127,11.012816429138184,0.16221267199944123
single_shape,TwoLayerCNN,block2009,template_init,119,476,0.0,0.0004542846654658206,1.0,1.5629727840423584,0.00137874367646873,1.0,0.7838322901772325,7.3285040855407715,0.0007503559900214896,11.019220352172852,0.16894715500075108
single_shape,TwoLayerCNN,block2009,template_init,120,480,0.0,0.0004476417198020499,1.0,1.5657257735729218,0.0013612734619528055,1.0,0.7836684123007814,7.332332611083984,0.000749468948924914,11.025514602661133,0.16369593299987173
single_shape,TwoLayerCNN,block2009,template_init,121,484,0.0,0.00044084667752031237,1.0,1.5684261322021484,0.0013438139576464891,1.0,0.783506412491713,7.3361430168151855,0.0006869650533189997,11.031694412231445,0.1944039600002725
single_shape,TwoLayerCNN,block2009,template_init,122,488,0.0,0.00043369486229494214,1.0,1.571055680513382,0.0013285563327372074,1.0,0.783349518904624,7.339825630187988,0.0007109628204489127,11.037619590759277,0.1641515139999683
single_shape,TwoLayerCNN,block2009,template_init,123,492,0.0,0.0004281796936993487,1.0,1.5737036764621735,0.0013137615751475096,1.0,0.7831928875312292,7.343599796295166,0.0007313310488825664,11.043750762939453,0.1656641990002754
single_shape,TwoLayerCNN,block2009,template_init,124,496,0.0,0.00042187741928501055,1.0,1.5763234794139862,0.0012976698344573379,1.0,0.7830392175589269,7.347245216369629,0.0009735112980706617,11.049534797668457,0.17127763900043647
single_shape,TwoLayerCNN,block2009,template_init,125,500,0.0,0.00041550203604856506,1.0,1.5789102911949158,0.0012821427080780268,1.0,0.7828836095889404,7.350921154022217,0.0008082375134108588,11.055447578430176,0.16309451400047692
single_shape,TwoLayerCNN,block2009,template_init,126,504,0.0,0.00040943612839328125,1.0,1.5814871788024902,0.0012666003312915564,1.0,0.7827290699034978,7.3545050621032715,0.0007428754033753648,11.061330795288086,0.1714665529998456
single_shape,TwoLayerCNN,block2009,template_init,127,508,0.0,0.00040358737896895036,1.0,1.584019660949707,0.0012523640180006623,1.0,0.7825837026336329,7.3580851554870605,0.0008170872752089053,11.067051887512207,0.16564708199985034
single_shape,TwoLayerCNN,block2009,template_init,128,512,0.0,0.00039786702836863697,1.0,1.5865647196769714,0.0012376382946968079,1.0,0.7824336858797821,7.361708164215088,0.0006643903761869296,11.072943687438965,0.16894319699986227
single_shape,TwoLayerCNN,block2009,template_init,129,516,0.0,0.0003924565462511964,1.0,1.5891233384609222,0.0012228824198246002,1.0,0.7822900397747934,7.365339279174805,0.0006254729887587018,11.078803062438965,0.16490118499950768
single_shape,TwoLayerCNN,block2009,template_init,130,520,0.0,0.00038688856875523925,1.0,1.5916131436824799,0.001209670677781105,1.0,0.782144253374389,7.368786334991455,0.0009127127123065293,11.084373474121094,0.16761985899938736
single_shape,TwoLayerCNN,block2009,template_init,131,524,0.0,0.00038153501373017207,1.0,1.5940775871276855,0.0011954415822401643,1.0,0.781997300885902,7.372244834899902,0.000799018336692825,11.089872360229492,0.17335428800015507
single_shape,TwoLayerCNN,block2009,template_init,132,528,0.0,0.0003758163293241523,1.0,1.5965162813663483,0.0011819995706900954,1.0,0.7818499733193873,7.375638961791992,0.0006297741056187078,11.095453262329102,0.17565637200004858
single_shape,TwoLayerCNN,block2009,template_init,133,532,0.0,0.00037070839607622474,1.0,1.5989409387111664,0.0011694211279973388,1.0,0.7817038241079179,7.378990650177002,0.0007094210159266368,11.100906372070312,0.16683820499929425
single_shape,TwoLayerCNN,block2009,template_init,134,536,0.0,0.0003659674330265261,1.0,1.6013590097427368,0.0011564451269805431,1.0,0.7815587357508649,7.382442474365234,0.000692255183821544,11.106452941894531,0.16782303799936926
single_shape,TwoLayerCNN,block2009,template_init,135,540,0.0,0.00036101908335695043,1.0,1.6038118600845337,0.0011443366529420018,1.0,0.7814209336602742,7.385874271392822,0.0006323360285023227,11.11192512512207,0.17185517599955347
single_shape,TwoLayerCNN,block2009,template_init,136,544,0.0,0.0003562223464541603,1.0,1.6061943769454956,0.001131041208282113,1.0,0.7812930231225752,7.389217853546143,0.0006451264780480415,11.117328643798828,0.16421117200025037
single_shape,TwoLayerCNN,block2009,template_init,137,548,0.0,0.0003514392956276424,1.0,1.6085595488548279,0.0011178634595125914,1.0,0.7811578708891487,7.3925886154174805,0.0006095539793022908,11.122784614562988,0.16373526200004562
single_shape,TwoLayerCNN,block2009,template_init,138,552,0.0,0.00034639369550859556,1.0,1.6108970642089844,0.0011068852618336678,1.0,0.7810247472952669,7.3958282470703125,0.0006330531614366919,11.127920150756836,0.16527065900027083
single_shape,TwoLayerCNN,block2009,template_init,139,556,0.0,0.0003431120712775737,1.0,1.6132245659828186,0.0010945429094135761,1.0,0.7808888450336782,7.3991265296936035,0.0008213404071284458,11.133394241333008,0.16392109800017352
single_shape,TwoLayerCNN,block2009,template_init,140,560,0.0,0.00033741589504643343,1.0,1.6155421733856201,0.0010828075464814901,1.0,0.780757580849449,7.402342319488525,0.0005157379709999077,11.13856029510498,0.16412314199988032
single_shape,TwoLayerCNN,block2009,template_init,141,564,0.0,0.00033347689895890653,1.0,1.6178431808948517,0.0010708605404943228,1.0,0.7806306227972671,7.405613899230957,0.0006134926807135344,11.143891334533691,0.16541546900043613
single_shape,TwoLayerCNN,block2009,template_init,142,568,0.0,0.00032919606383075006,1.0,1.6201629936695099,0.0010588638251647353,1.0,0.7804962686636986,7.40885591506958,0.0006427426706068218,11.14913558959961,0.16543687900048099
single_shape,TwoLayerCNN,block2009,template_init,143,572,0.0,0.00032486350391991436,1.0,1.6224528849124908,0.0010482214856892824,1.0,0.780365113656694,7.4120612144470215,0.0006697463541058823,11.154229164123535,0.1725647299999764
single_shape,TwoLayerCNN,block2009,template_init,144,576,0.0,0.00032071643727249466,1.0,1.6247060894966125,0.0010367624927312136,1.0,0.7802383651918675,7.415204048156738,0.0006566286174347624,11.159231185913086,0.16327869199994893
single_shape,TwoLayerCNN,block2009,template_init,145,580,0.0,0.00031653125552111305,1.0,1.626924455165863,0.0010264789452776313,1.0,0.7801085557201002,7.418249130249023,0.0006738297088304535,11.164175033569336,0.16935884699978487
single_shape,TwoLayerCNN,block2009,template_init,146,584,0.0,0.0003129649121547118,1.0,1.6291704773902893,0.0010156788630411029,1.0,0.7799810536966036,7.421422481536865,0.0006236615154193714,11.169356346130371,0.1787239799996314
single_shape,TwoLayerCNN,block2009,template_init,147,588,0.0,0.0003090136160608381,1.0,1.6313929557800293,0.0010057649342343211,1.0,0.7798568899249646,7.424456596374512,0.0005787463378510438,11.174395561218262,0.17172401300013007
single_shape,TwoLayerCNN,block2009,template_init,148,592,0.0,0.000305130030028522,1.0,1.6335739493370056,0.0009956718422472477,1.0,0.7797326529320583,7.427526473999023,0.0006074953998904675,11.179235458374023,0.16535551299966755
single_shape,TwoLayerCNN,block2009,template_init,149,596,0.0,0.00030102145683486015,1.0,1.6357452273368835,0.0009855082025751472,1.0,0.7796079341390507,7.430542945861816,0.0005991409270791337,11.184085845947266,0.1651093629998286
single_shape,TwoLayerCNN,block2009,template_init,150,600,0.0,0.000297499409498414,1.0,1.6379081010818481,0.0009760758839547634,1.0,0.7794830751168944,7.433565139770508,0.0005761594075011089,11.188986778259277,0.16619262299991533
single_shape,TwoLayerCNN,block2009,template_init,151,604,0.0,0.0002937821045634337,1.0,1.6400469541549683,0.0009668879793025553,1.0,0.779362529341139,7.436514377593994,0.000571349315578118,11.193748474121094,0.16303121900000406
single_shape,TwoLayerCNN,block2009,template_init,152,608,0.0,0.0002906677655118983,1.0,1.6421838104724884,0.0009566557127982378,1.0,0.7792428481236608,7.439533233642578,0.000588920374866575,11.198556900024414,0.1643755750001219
single_shape,TwoLayerCNN,block2009,template_init,153,612,0.0,0.00028699717222480103,1.0,1.644337236881256,0.0009472699020989239,1.0,0.7791229248084786,7.442516803741455,0.0005519789119716734,11.203439712524414,0.16368467899974348
single_shape,TwoLayerCNN,block2009,template_init,154,616,0.0,0.0002834578954207245,1.0,1.6464314758777618,0.0009387086611241102,1.0,0.7790101040041681,7.445429801940918,0.0005462522822199389,11.207930564880371,0.17949958500048524
single_shape,TwoLayerCNN,block2009,template_init,155,620,0.0,0.00027994649644824676,1.0,1.6485088169574738,0.0009294733172282577,1.0,0.7788884534836295,7.448342323303223,0.0004760883384733461,11.212665557861328,0.16268818599928636
single_shape,TwoLayerCNN,block2009,template_init,156,624,0.0,0.0002765119315881748,1.0,1.6505805253982544,0.0009210396674461663,1.0,0.778770277036938,7.451170444488525,0.0005060726325609721,11.217254638671875,0.1663856550003402
single_shape,TwoLayerCNN,block2009,template_init,157,628,0.0,0.00027325915652909316,1.0,1.6526253819465637,0.0009119637543335557,1.0,0.7786550488550923,7.454031467437744,0.00043371415813453496,11.221851348876953,0.1705065010000908
single_shape,TwoLayerCNN,block2009,template_init,158,632,0.0,0.0002704348480619956,1.0,1.6547058522701263,0.0009029017528519034,1.0,0.7785361948539347,7.4569292068481445,0.00048577127017779276,11.22665786743164,0.1639663189998828
single_shape,TwoLayerCNN,block2009,template_init,159,636,0.0,0.00026730329045676626,1.0,1.6567805409431458,0.0008941400446929038,1.0,0.7784220104229791,7.459819316864014,0.0004989385633962229,11.231245040893555,0.16726787100014917
single_shape,TwoLayerCNN,block2009,template_init,160,640,0.0,0.000263938658463303,1.0,1.658829152584076,0.0008852903265506029,1.0,0.7783064774168437,7.462602615356445,0.00042081552965100855,11.235797882080078,0.16518291500051419
single_shape,TwoLayerCNN,block2009,template_init,161,644,0.0,0.00026123835777980275,1.0,1.6608391106128693,0.0008764058002270758,1.0,0.7781935113046956,7.465427875518799,0.0005748148978454992,11.2402925491333,0.20879503899959673
single_shape,TwoLayerCNN,block2009,template_init,162,648,0.0,0.00025830579761532135,1.0,1.6628641188144684,0.0008677017758600414,1.0,0.778082093593585,7.46826171875,0.0005302355930325575,11.244927406311035,0.1694043409997903
single_shape,TwoLayerCNN,block2009,template_init,163,652,0.0,0.0002552944715716876,1.0,1.6648600697517395,0.0008594092796556652,1.0,0.7779712679751778,7.471012592315674,0.0005370570434024557,11.249369621276855,0.1659348900002442
single_shape,TwoLayerCNN,block2009,template_init,164,656,0.0,0.0002523239054426085,1.0,1.6668403148651123,0.0008520626579411328,1.0,0.7778574275476243,7.473739147186279,0.00043964693031739444,11.253901481628418,0.1679683180000211
single_shape,TwoLayerCNN,block2009,template_init,165,660,0.0,0.00024925167599576525,1.0,1.6687964797019958,0.0008444959530606866,1.0,0.777749087850482,7.4764018058776855,0.00040890702803153545,11.258182525634766,0.16391160700004548
single_shape,TwoLayerCNN,block2009,template_init,166,664,0.0,0.00024680225396878086,1.0,1.670730173587799,0.0008371704025194049,1.0,0.7776438982234636,7.479143142700195,0.0005227812507655472,11.262383460998535,0.1680690940002023
single_shape,TwoLayerCNN,block2009,template_init,167,668,0.0,0.00024411027698079124,1.0,1.6727063655853271,0.0008291309932246804,1.0,0.7775321297423567,7.48192024230957,0.00038396559830289334,11.266863822937012,0.16385774900027172
single_shape,TwoLayerCNN,block2009,template_init,168,672,0.0,0.00024114477855619043,1.0,1.6746616661548615,0.0008220758172683418,1.0,0.777423192551149,7.484563827514648,0.0004182746124570258,11.271113395690918,0.16512661299930187
single_shape,TwoLayerCNN,block2009,template_init,169,676,0.0,0.00023859810244175605,1.0,1.6765767335891724,0.0008153646485880017,1.0,0.7773139739816095,7.487213611602783,0.0004939552381983958,11.275368690490723,0.16502435999973386
single_shape,TwoLayerCNN,block2009,template_init,170,680,0.0,0.00023597047766088508,1.0,1.6784911453723907,0.0008079375838860869,1.0,0.7772072216208117,7.489837169647217,0.00043231491872575134,11.279533386230469,0.16616957699989143
single_shape,TwoLayerCNN,block2009,template_init,171,684,0.0,0.00023366190725937486,1.0,1.6804008483886719,0.0008001544047147036,1.0,0.7771001806822495,7.492509365081787,0.00047492839075857773,11.2837495803833,0.16943674300000566
single_shape,TwoLayerCNN,block2009,template_init,172,688,0.0,0.00023093054551281966,1.0,1.6823247969150543,0.0007932737935334444,1.0,0.7769948238419071,7.495139122009277,0.00038817283348180354,11.288015365600586,0.18295631000000867
single_shape,TwoLayerCNN,block2009,template_init,173,692,0.0,0.00022865700157126412,1.0,1.6842201054096222,0.0007856476004235446,1.0,0.7768911626814606,7.497786045074463,0.00042442199628567323,11.292253494262695,0.16644592300053773
single_shape,TwoLayerCNN,block2009,template_init,174,696,0.0,0.00022593874382437207,1.0,1.6860794723033905,0.0007788218790665269,1.0,0.7767923886763257,7.500341415405273,0.00040167103725252673,11.296385765075684,0.16934395900079835
single_shape,TwoLayerCNN,block2009,template_init,175,700,0.0,0.00022368158715835307,1.0,1.6879310309886932,0.0007720190333202481,1.0,0.7766891734470924,7.502930641174316,0.00039607950020581484,11.300605773925781,0.1733552209998379
single_shape,TwoLayerCNN,block2009,template_init,176,704,0.0,0.0002214640517195221,1.0,1.6898014843463898,0.0007663645665161312,1.0,0.7765873359268463,7.505471229553223,0.0004547528806142509,11.304598808288574,0.1656014749996757
single_shape,TwoLayerCNN,block2009,template_init,177,708,0.0,0.00021895813188166358,1.0,1.6916407644748688,0.0007598946103826165,1.0,0.7764824973809898,7.507989406585693,0.00045435209904098883,11.308589935302734,0.16417081500003405
single_shape,TwoLayerCNN,block2009,template_init,178,712,0.0,0.00021660799939127173,1.0,1.693453997373581,0.0007534957258030772,1.0,0.7763809394025596,7.510469913482666,0.00043748443204094656,11.31267261505127,0.16753726699971594
single_shape,TwoLayerCNN,block2009,template_init,179,716,0.0,0.0002145656653738115,1.0,1.695296198129654,0.0007461326313205063,1.0,0.7762742991648766,7.513023376464844,0.000494699903356377,11.316831588745117,0.16676220499994088
single_shape,TwoLayerCNN,block2009,template_init,180,720,0.0,0.00021203763753874227,1.0,1.6971250772476196,0.0007396608125418425,1.0,0.7761744630558967,7.515467166900635,0.0003954464045818895,11.320831298828125,0.1654452120001224
single_shape,TwoLayerCNN,block2009,template_init,181,724,0.0,0.00020998233594582416,1.0,1.6989096105098724,0.0007336674025282264,1.0,0.7760755912170555,7.517930030822754,0.0004022713692393154,11.324851036071777,0.16259746000014275
single_shape,TwoLayerCNN,block2009,template_init,182,728,0.0,0.0002078026591334492,1.0,1.7007015347480774,0.0007278664270415902,1.0,0.7759780936338398,7.5203962326049805,0.00041014703310793266,11.328716278076172,0.16481110699987767
single_shape,TwoLayerCNN,block2009,template_init,183,732,0.0,0.00020608205704775173,1.0,1.7025033831596375,0.0007206909358501434,1.0,0.7758785167593663,7.522916316986084,0.0004103383616893552,11.332803726196289,0.1790555179995863
single_shape,TwoLayerCNN,block2009,template_init,184,736,0.0,0.00020380705973366275,1.0,1.7043155133724213,0.0007141742389649153,1.0,0.77578113015465,7.5253777503967285,0.00041068839345825836,11.33692741394043,0.16764530599994032
single_shape,TwoLayerCNN,block2009,template_init,185,740,0.0,0.0002014325546042528,1.0,1.7060794532299042,0.0007082796655595303,1.0,0.7756858488497376,7.527766227722168,0.000355374337232206,11.340758323669434,0.16289433699967049
single_shape,TwoLayerCNN,block2009,template_init,186,744,0.0,0.00019975411305495072,1.0,1.70786452293396,0.0007021587225608528,1.0,0.7755875939985318,7.5302557945251465,0.0004477691945794504,11.344806671142578,0.17044447500029491
single_shape,TwoLayerCNN,block2009,template_init,187,748,0.0,0.0001974024489754811,1.0,1.7096275389194489,0.0006970256217755377,1.0,0.7754937268662232,7.5326457023620605,0.00034372567461105064,11.348576545715332,0.16580405200056703
single_shape,TwoLayerCNN,block2009,template_init,188,752,0.0,0.00019558916392270476,1.0,1.7113661468029022,0.0006920336163602769,1.0,0.7753979456975847,7.535026550292969,0.0004019429470645264,11.352262496948242,0.1656379999994897
single_shape,TwoLayerCNN,block2009,template_init,189,756,0.0,0.00019349574176885653,1.0,1.7130724787712097,0.000686550629325211,1.0,0.7753055259252075,7.537358283996582,0.0003317095215606969,11.356003761291504,0.16390563899949484
single_shape,TwoLayerCNN,block2009,template_init,190,760,0.0,0.00019178394722985104,1.0,1.7147944271564484,0.0006811832427047193,1.0,0.7752088438701095,7.539750099182129,0.00038074126496212557,11.35992431640625,0.1649793819997285
single_shape,TwoLayerCNN,block2009,template_init,191,764,0.0,0.00018978504886035807,1.0,1.7165134847164154,0.0006760102696716785,1.0,0.7751175042219098,7.542081832885742,0.00038689667417202145,11.363702774047852,0.16218298900002992
single_shape,TwoLayerCNN,block2009,template_init,192,768,0.0,0.0001880026302387705,1.0,1.718223214149475,0.0006702739628963172,1.0,0.7750266117536421,7.544439315795898,0.000400213262764737,11.367467880249023,0.16676476000066032
single_shape,TwoLayerCNN,block2009,template_init,193,772,0.0,0.0001860754236986395,1.0,1.719911366701126,0.0006646531401202083,1.0,0.7749372465383007,7.546767711639404,0.0003294128691777587,11.371070861816406,0.166942482000195
single_shape,TwoLayerCNN,block2009,template_init,194,776,0.0,0.00018436202662996948,1.0,1.7215993404388428,0.0006588756805285811,1.0,0.7748466135912064,7.549126148223877,0.0003372986466274597,11.374835968017578,0.18606471700059046
single_shape,TwoLayerCNN,block2009,template_init,195,780,0.0,0.0001827193918870762,1.0,1.7233063280582428,0.0006531479302793741,1.0,0.7747545118943878,7.551429748535156,0.000451796360721346,11.378670692443848,0.16698686299969268
single_shape,TwoLayerCNN,block2009,template_init,196,784,0.0,0.00018091685706167482,1.0,1.7250116169452667,0.0006475308910012245,1.0,0.7746570889350839,7.553738117218018,0.0003480913619569037,11.382540702819824,0.1669832799998403
single_shape,TwoLayerCNN,block2009,template_init,197,788,0.0,0.00017914541240315884,1.0,1.726704329252243,0.000642529921606183,1.0,0.7745638319693374,7.5560150146484375,0.0004580222594086081,11.386234283447266,0.1660602600004495
single_shape,TwoLayerCNN,block2009,template_init,198,792,0.0,0.00017729761748341843,1.0,1.7283655405044556,0.0006379256956279278,1.0,0.7744748997598354,7.558257102966309,0.0002945190317404922,11.389764785766602,0.16454223900018405
single_shape,TwoLayerCNN,block2009,template_init,199,796,0.0,0.00017560484775458463,1.0,1.729966938495636,0.0006333594210445881,1.0,0.7743878916949772,7.56043815612793,0.00037784418600494973,11.39314079284668,0.16715372700036824
single_shape,TwoLayerCNN,block2009,template_init,200,800,0.0,0.00017401405966666061,1.0,1.731568157672882,0.0006284228293225169,1.0,0.7742996852892106,7.562677383422852,0.0003818361001322046,11.396647453308105,0.16754997600037314
single_shape,TwoLayerCNN,block2009,template_release,1,4,1.0,1.4084990322589874,0.30078125,0.0016789853252703324,1.3273645639419556,0.27734375,0.997990018737711,3.9941723346710205,0.1787089668214321,4.941510200500488,0.1910703809999177
single_shape,TwoLayerCNN,block2009,template_release,2,8,1.0,1.3059596121311188,0.26171875,0.007582910940982401,1.2718839645385742,0.26171875,0.9949442826230716,4.007510662078857,0.1260938122868538,4.9633097648620605,0.20866819800085068
single_shape,TwoLayerCNN,block2009,template_release,3,12,1.0,1.2407191395759583,0.376953125,0.0140855114441365,1.1994060277938843,0.8125,0.9915914465114504,4.03178071975708,0.11293301731348038,5.046419143676758,0.16804339100053767
single_shape,TwoLayerCNN,block2009,template_release,4,16,1.0,1.1628458499908447,0.8984375,0.021164284087717533,1.115689754486084,0.9609375,0.9882129679711873,4.075718402862549,0.13501175493001938,5.208121299743652,0.16361589500047558
single_shape,TwoLayerCNN,block2009,template_release,5,20,1.0,1.0641236007213593,0.990234375,0.029459881130605936,1.0094887018203735,1.0,0.9847243778114065,4.147314548492432,0.1277335938066244,5.438231468200684,0.17770941399976437
single_shape,TwoLayerCNN,block2009,template_release,6,24,1.0,0.9451215267181396,0.99609375,0.04072544816881418,0.8824906349182129,1.0,0.9808633801032383,4.2422990798950195,0.13351119495928288,5.704717636108398,0.2000514129995281
single_shape,TwoLayerCNN,block2009,template_release,7,28,1.0,0.8064171224832535,1.0,0.05605797469615936,0.7426216006278992,1.0,0.9769105872835516,4.350105285644531,0.13127440214157104,5.986130237579346,0.16658709500006808
single_shape,TwoLayerCNN,block2009,template_release,8,32,1.0,0.6608374416828156,1.0,0.07430651597678661,0.6030715703964233,1.0,0.9734958214981371,4.459968090057373,0.11985752359032631,6.278828144073486,0.16357120199972996
