task,architecture,block,condition,id_acc,test_ce,alignment,initial_alignment,semantic_auc,localization_iou,fidelity_selected,fidelity_random,cf_accuracy,cf_accuracy_random,nuisance_acc,nuisance_prediction_stability,nuisance_probability_l2,refit_test_acc,refit_val_acc,refit_converged,drift_l2,seconds,causal_usefulness,epoch
single_shape,TinyCNN,2005,template_retention_1,1.0,0.13758662343025208,0.9430646909562059,1.0,0.9355672200520833,0.569836897049866,0.6049535420217511,0.30470699535431267,0.41796875,0.08170572793460451,1.0,1.0,0.0017584747401997447,1.0,1.0,True,0.3479765057563782,0.5462768077850342,0.30024654666743844,120
single_shape,TinyCNN,2005,template_retention_1,1.0,0.11073535680770874,0.9505067316753925,1.0,0.932373046875,0.5957352428585567,0.6138155480410211,0.2942590895348791,0.44140625,0.08837890489667188,0.99609375,0.99609375,0.0016486798413097858,1.0,1.0,True,0.3202216923236847,0.5157730579376221,0.319556458506142,160
single_shape,TinyCNN,2005,template_retention_1,1.0,0.09236419945955276,0.9556196156770456,1.0,0.92962646484375,0.597009829337976,0.622725820811162,0.28666361964247017,0.4635416567325592,0.09847005101619288,1.0,1.0,0.0015720948576927185,1.0,1.0,True,0.3004801273345947,0.5109012126922607,0.33606220116869184,200
single_shape,TinyCNN,2006,random,0.3359375,1.3433574438095093,0.1487870984122024,0.12979782721535163,0.884765625,0.2555362954926774,0.34511302720085013,0.17951784103336826,0.3411458432674408,0.2467447891831398,0.35546875,0.8828125,5.893108027521521e-05,0.98046875,0.9765625,True,0.09051337838172913,0.5213959217071533,0.16559518616748187,1
single_shape,TinyCNN,2006,random,0.75,1.1455786228179932,0.19209144067273004,0.12979782721535163,0.9491780598958333,0.2826659218144053,0.4705735780407059,0.3433731139927173,0.3880208432674408,0.18603515625,0.73828125,0.94921875,0.00013838305312674493,1.0,1.0,True,0.3309839963912964,0.4710054397583008,0.12720046404798857,5
single_shape,TinyCNN,2006,random,0.98828125,0.826200544834137,0.22331667076765593,0.12979782721535163,0.9683024088541666,0.27289169937236196,0.4963280192648899,0.37432341588813167,0.2265625,0.12923177098855376,0.98828125,1.0,0.0004856690648011863,1.0,1.0,True,0.5978457927703857,0.46871304512023926,0.12200460337675822,10
single_shape,TinyCNN,2006,random,1.0,0.24621479213237762,0.25158093545290733,0.12979782721535163,0.9820760091145834,0.25712354620988676,0.4694703068193645,0.3202169610204103,0.1197916641831398,0.0452473954501329,1.0,1.0,0.0013245729496702552,1.0,1.0,True,1.146864891052246,0.46065187454223633,0.14925334579895422,20
single_shape,TinyCNN,2006,random,1.0,0.04699598252773285,0.26208635195192365,0.12979782721535163,0.9733683268229166,0.2445619893822773,0.4085848955202136,0.22315020566108756,0.2174479216337204,0.029296875465661287,1.0,1.0,0.0008721535559743643,1.0,1.0,True,1.6679247617721558,0.4880847930908203,0.18543468985912603,40
single_shape,TinyCNN,2006,random,1.0,0.012337575666606426,0.26358691801943546,0.12979782721535163,0.9657185872395834,0.23521455930279792,0.4391930062377756,0.16964800069024294,0.296875,0.029296874767169356,1.0,1.0,0.00019001009059138596,1.0,1.0,True,2.0086092948913574,0.47040367126464844,0.26954500554753263,80
single_shape,TinyCNN,2006,random,1.0,0.005949791986495256,0.2626536495190625,0.12979782721535163,0.9673055013020834,0.23076294499406355,0.4267874177182558,0.1477595580076964,0.2981770932674408,0.030924478778615594,1.0,1.0,6.416392716346309e-05,1.0,1.0,True,2.180779457092285,0.45641422271728516,0.2790278597105594,120
single_shape,TinyCNN,2006,random,1.0,0.0035848072730004787,0.26261681167724293,0.12979782721535163,0.9687296549479166,0.22867537120602083,0.41815608569664364,0.13499543212652637,0.2981770932674408,0.03271484421566129,1.0,1.0,2.8910633773193695e-05,1.0,1.0,True,2.297701120376587,0.47397279739379883,0.28316065357011727,160
single_shape,TinyCNN,2006,random,1.0,0.0024393266066908836,0.2622727378970173,0.12979782721535163,0.9692382812499999,0.22737316495338938,0.41208388649299676,0.126445500382406,0.3033854067325592,0.03401692654006183,1.0,1.0,1.5553672710666433e-05,1.0,1.0,True,2.386916160583496,0.5396981239318848,0.2856383861105908,200
single_shape,TinyCNN,2006,random_unitnorm,0.32421875,1.3585680723190308,0.13822042140796906,0.1297978262528433,0.87091064453125,0.23967630307864068,0.15621688580966586,-0.04192831595335397,0.4192708432674408,0.23583984188735485,0.3203125,0.8125,0.0001738842693157494,0.9921875,0.9921875,True,0.09380695223808289,0.5057022571563721,0.19814520176301983,1
single_shape,TinyCNN,2006,random_unitnorm,0.71875,1.147303819656372,0.16647286703935113,0.1297978262528433,0.92742919921875,0.2759556189135616,0.414033736479302,0.3141975559705489,0.3763020932674408,0.20166015811264515,0.71875,0.9609375,0.0002530348428990692,0.99609375,1.0,True,0.3505389094352722,0.47829508781433105,0.09983618050875309,5
single_shape,TinyCNN,2006,random_unitnorm,0.9921875,0.8487410545349121,0.18176400283651975,0.1297978262528433,0.9441121419270834,0.2758779118509612,0.4949223305496694,0.358451278314475,0.2291666716337204,0.12548828148283064,0.9921875,0.984375,0.0006429306231439114,1.0,1.0,True,0.6118980646133423,0.45310449600219727,0.1364710522351944,10
single_shape,TinyCNN,2006,random_unitnorm,1.0,0.2722691595554352,0.22377659366896938,0.1297978262528433,0.9510701497395833,0.2687858271712932,0.4249470944280793,0.32247005203003487,0.1627604216337204,0.04882812517462298,1.0,1.0,0.0017036941135302186,1.0,1.0,True,1.1463249921798706,0.5050482749938965,0.10247704239804445,20
single_shape,TinyCNN,2006,random_unitnorm,1.0,0.05055965855717659,0.2438537179846142,0.1297978262528433,0.9549967447916666,0.2748604078676419,0.4030677837846973,0.23077116385897964,0.2252604216337204,0.03678385424427688,1.0,1.0,0.0009659361676312983,1.0,1.0,True,1.6809115409851074,0.4744269847869873,0.17229661992571768,40
single_shape,TinyCNN,2006,random_unitnorm,1.0,0.013216161169111729,0.2476186027510639,0.1297978262528433,0.95404052734375,0.2601297508296943,0.4471954684932543,0.1787437970028334,0.33203125,0.04069010465173051,1.0,1.0,0.0001976656203623861,1.0,1.0,True,2.0300073623657227,0.506441593170166,0.26845167149042093,80
single_shape,TinyCNN,2006,random_unitnorm,1.0,0.006578109692782164,0.24830788871868395,0.1297978262528433,0.9615885416666666,0.2479566782157312,0.4382572230036701,0.15819401666909183,0.3307291567325592,0.0411783853196539,1.0,1.0,8.062120468821377e-05,1.0,1.0,True,2.2033021450042725,0.47176170349121094,0.28006320633457826,120
single_shape,TinyCNN,2006,random_unitnorm,1.0,0.004065222106873989,0.24839368167968723,0.1297978262528433,0.96246337890625,0.24534739412263068,0.43286990517782997,0.1465814432593882,0.3307291567325592,0.04378255252959207,1.0,1.0,4.2392774048494175e-05,1.0,1.0,True,2.321655035018921,0.4733569622039795,0.28628846191844176,160
single_shape,TinyCNN,2006,random_unitnorm,1.0,0.0027972483076155186,0.24802187541958204,0.1297978262528433,0.9632364908854166,0.24343802062996342,0.42901217172543626,0.1386088097942537,0.3385416567325592,0.04410807235399261,1.0,1.0,2.4784983907011338e-05,1.0,1.0,True,2.4118800163269043,0.5015709400177002,0.29040336193118255,200
single_shape,TinyCNN,2006,template_init,0.375,1.3993476629257202,0.9974840214686804,1.0,0.8812052408854166,0.55215001894526,0.034199070530498976,0.05292886172181911,0.3502604067325592,0.22298177145421505,0.390625,0.89453125,0.00017680088058114052,0.99609375,0.9921875,True,0.09440529346466064,0.4831843376159668,-0.018729791191320136,1
single_shape,TinyCNN,2006,template_init,0.4140625,1.140697717666626,0.9571341747910784,1.0,0.9007568359375,0.5472357382922487,0.554503720669671,0.3147563790749728,0.4270833432674408,0.24755859933793545,0.40234375,0.89453125,0.00024037942057475448,1.0,0.99609375,True,0.3414696455001831,0.45887279510498047,0.23974734159469824,5
single_shape,TinyCNN,2006,template_init,0.99609375,0.8649562001228333,0.8817784803192482,1.0,0.9465128580729166,0.5280451249680727,0.566157761010585,0.33720616635816847,0.3294270932674408,0.09212239598855376,0.98828125,0.984375,0.0005480461986735463,1.0,1.0,True,0.6187348961830139,0.4520430564880371,0.22895159465241655,10
single_shape,TinyCNN,2006,template_init,1.0,0.3234484791755676,0.7493032562866461,1.0,0.9758504231770834,0.465219629780986,0.5546991679064397,0.3110172428436766,0.2669270932674408,0.04931640694849193,1.0,1.0,0.0014349311823025346,1.0,1.0,True,1.1624844074249268,0.4527015686035156,0.2436819250627631,20
single_shape,TinyCNN,2006,template_init,1.0,0.06423638761043549,0.6703285416496391,1.0,0.9782714843750001,0.43589155864096046,0.5071512139429117,0.23238311597684186,0.3125,0.039713541395030916,1.0,1.0,0.0006413838127627969,1.0,1.0,True,1.7667760848999023,0.45606565475463867,0.2747680979660699,40
single_shape,TinyCNN,2006,template_init,1.0,0.015934111550450325,0.6348866157805705,1.0,0.9783732096354167,0.43716337418075046,0.4733538358814685,0.18029159164236605,0.3138020932674408,0.03629557338717859,1.0,1.0,0.00016233898350037634,1.0,1.0,True,2.223750591278076,0.44787025451660156,0.29306224423910243,80
single_shape,TinyCNN,2006,template_init,1.0,0.007584248203784227,0.6227756549560894,1.0,0.9788818359375001,0.4365913264865881,0.45817097897670833,0.1581337952019252,0.3203125,0.03678385337116197,1.0,1.0,6.413691153284162e-05,1.0,1.0,True,2.456700325012207,0.5109865665435791,0.30003718377478317,120
single_shape,TinyCNN,2006,template_init,1.0,0.004555038642138243,0.6155114386434242,1.0,0.9789835611979166,0.43663399012576015,0.45049500650416363,0.14520469938892872,0.32421875,0.036458333663176745,1.0,1.0,3.2503852708032355e-05,1.0,1.0,True,2.6156935691833496,0.442279577255249,0.3052903071152349,160
single_shape,TinyCNN,2006,template_init,1.0,0.0030766876880079508,0.6102012096729015,1.0,0.9789835611979166,0.437204196243755,0.444950505092102,0.1363541067946557,0.3203125,0.03564453119179234,1.0,1.0,1.8964405171573162e-05,1.0,1.0,True,2.7374677658081055,0.4909496307373047,0.3085963982974463,200
single_shape,TinyCNN,2006,template_release,0.37890625,1.3999724388122559,0.9979234107139456,1.0,0.88153076171875,0.5519961553748229,0.03652951173877905,0.05412511111205043,0.3502604067325592,0.22379557229578495,0.3984375,0.90625,0.00017617529374547303,0.99609375,0.9921875,True,0.08229587972164154,0.4689352512359619,-0.017595599373271376,1
single_shape,TinyCNN,2006,template_release,0.4296875,1.1589401960372925,0.9730767003940501,1.0,0.9100341796875,0.5664551728561613,0.543414911088616,0.3021751245769967,0.44140625,0.24430338479578495,0.44140625,0.87890625,0.00023306826187763363,1.0,0.99609375,True,0.2468079924583435,0.4989748001098633,0.24123978651161926,5
single_shape,TinyCNN,2006,template_release,0.98046875,0.9838506579399109,0.950924260609494,1.0,0.9343465169270833,0.5521876682428032,0.6639790307733975,0.31154227733582485,0.55859375,0.09749348880723119,0.98046875,1.0,0.00041149306343868375,1.0,0.99609375,True,0.3247165083885193,0.4641385078430176,0.35243675343757264,10
single_shape,TinyCNN,2006,template_release,0.9921875,0.6188951134681702,0.9162073929883869,1.0,0.9498291015625,0.5452124025043534,0.5953636214639488,0.324005285492476,0.4075520932674408,0.06445312593132257,0.984375,0.9921875,0.0011523583671078086,1.0,0.99609375,True,0.4504326581954956,0.46956491470336914,0.27135833597147285,20
single_shape,TinyCNN,2006,template_release,1.0,0.266121506690979,0.8943834054387463,1.0,0.9572550455729167,0.5395611347920595,0.673809777639915,0.3001417121476335,0.4700520932674408,0.053710937267169356,0.99609375,0.99609375,0.00161852000746876,1.0,1.0,True,0.5344243049621582,0.4584360122680664,0.3736680654922815,40
single_shape,TinyCNN,2006,template_release,1.0,0.04608349874615669,0.8116597156876969,1.0,0.9653523763020833,0.5072129421710074,0.6223969194782981,0.22768816628967195,0.4348958432674408,0.044596353865927085,1.0,1.0,0.000786431657616049,1.0,1.0,True,0.8553357720375061,0.49117422103881836,0.3947087531886262,80
single_shape,TinyCNN,2006,template_release,1.0,0.009342078119516373,0.7032876037416164,1.0,0.97161865234375,0.47910137049512524,0.5724000489748098,0.170482688430499,0.4088541567325592,0.0402018231106922,1.0,1.0,0.00021261772781144828,1.0,1.0,True,1.4154226779937744,0.5350091457366943,0.4019173605443108,120
single_shape,TinyCNN,2006,template_release,1.0,0.004970788024365902,0.6771733437626826,1.0,0.9737141927083334,0.47332924192165354,0.5546510210640345,0.15256281984731057,0.3971354067325592,0.03938802104676142,1.0,1.0,0.00010683575237635523,1.0,1.0,True,1.6375826597213745,0.4812278747558594,0.40208820121672395,160
single_shape,TinyCNN,2006,template_release,1.0,0.003252840368077159,0.6627879404871183,1.0,0.9746500651041666,0.4707266850634783,0.5424521727324001,0.1417892666738107,0.4010416567325592,0.03792317779152654,1.0,1.0,6.536884029628709e-05,1.0,1.0,True,1.7857890129089355,0.4490783214569092,0.4006629060585894,200
single_shape,TinyCNN,2006,template_retention_1,0.37890625,1.3999724388122559,0.9979234107139456,1.0,0.88153076171875,0.5519961553748229,0.03652951173877905,0.05412511111205043,0.3502604067325592,0.22379557229578495,0.3984375,0.90625,0.00017617529374547303,0.99609375,0.9921875,True,0.08229587972164154,0.4515671730041504,-0.017595599373271376,1
single_shape,TinyCNN,2006,template_retention_1,0.4296875,1.1589401960372925,0.9730767003940501,1.0,0.9100341796875,0.5664551728561613,0.543414911088616,0.3021751245769967,0.44140625,0.24430338479578495,0.44140625,0.87890625,0.00023306826187763363,1.0,0.99609375,True,0.2468079924583435,0.4577488899230957,0.24123978651161926,5
single_shape,TinyCNN,2006,template_retention_1,0.98046875,0.9838506579399109,0.950924260609494,1.0,0.9343465169270833,0.5521876682428032,0.6639790307733975,0.31154227733582485,0.55859375,0.09749348880723119,0.98046875,1.0,0.00041149306343868375,1.0,0.99609375,True,0.3247165083885193,0.4532909393310547,0.35243675343757264,10
single_shape,TinyCNN,2006,template_retention_1,0.9921875,0.642039954662323,0.9232349605936425,1.0,0.9490966796874999,0.5527115152681555,0.5948576300887847,0.3229394945311504,0.4166666567325592,0.06494140578433871,0.984375,0.9921875,0.0011184539180248976,1.0,0.99609375,True,0.4245428442955017,0.45755934715270996,0.2719181355576343,20
single_shape,TinyCNN,2006,template_retention_1,0.99609375,0.3452737033367157,0.9219397837890937,1.0,0.9535725911458334,0.5570929731385401,0.6824946199017072,0.30806580853342136,0.5026041865348816,0.05794270895421505,0.98828125,0.9921875,0.001766855246387422,1.0,0.99609375,True,0.42997485399246216,0.46988844871520996,0.3744288113682859,40
single_shape,TinyCNN,2006,template_retention_1,0.99609375,0.18940594792366028,0.9354094504813746,1.0,0.9500732421875,0.5549193908842078,0.6795178275440468,0.28379548123464937,0.5013020634651184,0.05436197982635349,0.9921875,0.99609375,0.002052400726824999,1.0,1.0,True,0.37605491280555725,0.48731350898742676,0.3957223463093974,80
single_shape,TinyCNN,2006,template_retention_1,1.0,0.13329146802425385,0.944342983595028,1.0,0.9466756184895834,0.5505350447438887,0.6644094589121665,0.2662093877476599,0.515625,0.05143229168606922,0.99609375,0.99609375,0.0020595311652868986,1.0,1.0,True,0.34033313393592834,0.4574923515319824,0.3982000711645066,120
single_shape,TinyCNN,2006,template_retention_1,1.0,0.10491441190242767,0.9509098111609732,1.0,0.9431762695312501,0.5516121333436032,0.6979772325962885,0.2505419305850035,0.5442708134651184,0.049316406541038305,0.99609375,0.99609375,0.0020366187673062086,1.0,1.0,True,0.3134670853614807,0.4957435131072998,0.447435302011285,160
single_shape,TinyCNN,2006,template_retention_1,1.0,0.08629685640335083,0.9559499140649641,1.0,0.9398600260416667,0.5539644192901012,0.7006078810882781,0.24018364775215828,0.5703125,0.048502603924134746,1.0,1.0,0.0020044364500790834,1.0,1.0,True,0.29357069730758667,0.49524617195129395,0.4604242333361198,200
single_shape,TinyCNN,2007,random,0.296875,1.310834527015686,0.15645799954935138,0.14993869807327104,0.8760782877604166,0.305011480237888,0.4082252365414534,0.33156075929543327,0.3033854067325592,0.2514648474752903,0.30078125,0.94140625,9.197612962452695e-05,0.984375,0.99609375,True,0.08799061179161072,0.5054166316986084,0.0766644772460201,1
single_shape,TinyCNN,2007,random,0.796875,1.0704128742218018,0.2122301398798033,0.14993869807327104,0.9340209960937501,0.3274819642353233,0.547695153501266,0.38981455861462977,0.3450520932674408,0.18668619822710752,0.80859375,0.96484375,0.00022816273849457502,1.0,1.0,True,0.3530464470386505,0.4758176803588867,0.1578805948866362,5
single_shape,TinyCNN,2007,random,0.97265625,0.7118976712226868,0.24421224138222064,0.14993869807327104,0.9481608072916666,0.3450231621568708,0.5163334972536825,0.3771636452742791,0.2434895783662796,0.09895833302289248,0.96875,0.97265625,0.000703542900737375,1.0,1.0,True,0.655336856842041,0.44051122665405273,0.1391698519794034,10
single_shape,TinyCNN,2007,random,1.0,0.20569394528865814,0.26564146804293376,0.14993869807327104,0.9651896158854166,0.35448308273327367,0.4493135712906883,0.309891577769126,0.2044270783662796,0.05403645755723119,1.0,1.0,0.0013496612664312124,1.0,1.0,True,1.1822552680969238,0.46497106552124023,0.13942199352156226,20
single_shape,TinyCNN,2007,random,1.0,0.04517810419201851,0.27772813905618554,0.14993869807327104,0.9669596354166666,0.3571480816933797,0.42335035257512954,0.2321350086806093,0.2044270783662796,0.04671223880723119,1.0,1.0,0.0007885377272032201,1.0,1.0,True,1.6207398176193237,0.4879109859466553,0.19121534389452025,40
single_shape,TinyCNN,2007,random,1.0,0.013089017011225224,0.2808930472688973,0.14993869807327104,0.966552734375,0.35558308014093115,0.3485491614372622,0.1850256102768819,0.1354166716337204,0.05208333279006183,1.0,1.0,0.000250351702561602,1.0,1.0,True,1.9331457614898682,0.5246531963348389,0.1635235511603803,80
single_shape,TinyCNN,2007,random,1.0,0.006781621836125851,0.2814359897440568,0.14993869807327104,0.9667765299479167,0.3548587346283724,0.3001186769940444,0.16582976682557635,0.1223958358168602,0.053710937732830644,1.0,1.0,0.00012377036910038441,1.0,1.0,True,2.0959198474884033,0.46712422370910645,0.13428891016846803,120
single_shape,TinyCNN,2007,random,1.0,0.004379850812256336,0.2820560801543234,0.14993869807327104,0.966796875,0.35310957708785323,0.29372743948490143,0.15500801647155674,0.125,0.05550130154006183,1.0,1.0,7.68505415180698e-05,1.0,1.0,True,2.207089900970459,0.46865296363830566,0.1387194230133447,160
single_shape,TinyCNN,2007,random,1.0,0.0031554438173770905,0.2822440463653936,0.14993869807327104,0.9666341145833333,0.35123592915790736,0.30221519595810176,0.14789175156720974,0.1614583283662796,0.0572916668606922,1.0,1.0,5.059644900029525e-05,1.0,1.0,True,2.2920010089874268,0.4758915901184082,0.15432344439089202,200
single_shape,TinyCNN,2007,random_unitnorm,0.27734375,1.3065708875656128,0.1525346476510647,0.1499386982306981,0.8548787434895834,0.26547972908810824,0.20663651351232692,0.27946562704208133,0.30859375,0.2519531287252903,0.26953125,0.97265625,0.0002331089781364426,0.984375,1.0,True,0.09066596627235413,0.5143346786499023,-0.07282911352975441,1
single_shape,TinyCNN,2007,random_unitnorm,0.88671875,1.052222728729248,0.18227569028346774,0.1499386982306981,0.9169718424479166,0.2835943510479474,0.5146430373526014,0.38054716208482564,0.2903645932674408,0.15608724020421505,0.8828125,0.96484375,0.0004434635047800839,1.0,1.0,True,0.361957311630249,0.47364163398742676,0.13409587526777578,5
single_shape,TinyCNN,2007,random_unitnorm,0.9609375,0.701348066329956,0.2282877028871449,0.1499386982306981,0.944091796875,0.32459541622163646,0.5122821392976599,0.3737955414697279,0.26953125,0.09407552052289248,0.9609375,0.9921875,0.0010017228778451681,1.0,1.0,True,0.6752946376800537,0.472245454788208,0.138486597827932,10
single_shape,TinyCNN,2007,random_unitnorm,1.0,0.21860766410827637,0.25960083249192,0.1499386982306981,0.96124267578125,0.3405112470415166,0.4652820699858491,0.31705973524253095,0.2721354067325592,0.06380208279006183,0.99609375,0.99609375,0.001497232704423368,1.0,1.0,True,1.190352439880371,0.46042561531066895,0.14822233474331814,20
single_shape,TinyCNN,2007,random_unitnorm,1.0,0.04967762529850006,0.27420770869899336,0.1499386982306981,0.96942138671875,0.3503799721816443,0.465450754046997,0.24591545965188372,0.2669270932674408,0.05957031232537702,1.0,1.0,0.0010715944226831198,1.0,1.0,True,1.640082597732544,0.4891231060028076,0.21953529439511327,40
single_shape,TinyCNN,2007,random_unitnorm,1.0,0.013970917090773582,0.28034456577293376,0.1499386982306981,0.9736124674479167,0.3546187380329272,0.3774424957925556,0.20032404129214715,0.1809895783662796,0.06380208255723119,1.0,1.0,0.00042226805817335844,1.0,1.0,True,1.974364995956421,0.5222196578979492,0.17711845450040847,80
single_shape,TinyCNN,2007,random_unitnorm,1.0,0.007119521498680115,0.28207485417110506,0.1499386982306981,0.9742024739583333,0.3574585120565837,0.3535022479749129,0.18151088577866384,0.1770833283662796,0.06315104273380712,1.0,1.0,0.00024342539836652577,1.0,1.0,True,2.148284435272217,0.46301770210266113,0.17199136219624908,120
single_shape,TinyCNN,2007,random_unitnorm,1.0,0.004471608903259039,0.2822953609669273,0.1499386982306981,0.97442626953125,0.36265008401992793,0.33785830666288086,0.17076925176317603,0.1796875,0.06445312511641532,1.0,1.0,0.00018222403014078736,1.0,1.0,True,2.2662134170532227,0.4792366027832031,0.16708905489970483,160
single_shape,TinyCNN,2007,random_unitnorm,1.0,0.003145333379507065,0.2828358060199172,0.1499386982306981,0.9748128255208333,0.36413797226002526,0.32718418154980455,0.16352742284696561,0.1822916716337204,0.06575520895421505,1.0,1.0,0.0001401609624736011,1.0,1.0,True,2.3559136390686035,0.48497581481933594,0.16365675870283894,200
single_shape,TinyCNN,2007,template_init,0.25,1.4403406381607056,0.9972767465374055,1.0,0.8704020182291667,0.5619912289725484,0.38749045237005186,0.009475386457228702,0.25,0.24902343191206455,0.25,0.99609375,0.00015826115850359201,0.99609375,1.0,True,0.09448865056037903,0.502173662185669,0.3780150659128232,1
single_shape,TinyCNN,2007,template_init,0.4921875,1.1554332971572876,0.9520620008719427,1.0,0.9275716145833334,0.4648272012100399,0.47518567809455436,0.3442614844046286,0.421875,0.23225911520421505,0.4921875,0.92578125,0.0003334151697345078,1.0,1.0,True,0.36033815145492554,0.45052289962768555,0.13092419368992575,5
single_shape,TinyCNN,2007,template_init,0.9140625,0.8663522601127625,0.87227676375024,1.0,0.9617513020833334,0.41865313232495155,0.5559621341731786,0.38880790009411126,0.2786458432674408,0.11409505316987634,0.9296875,0.97265625,0.0006986058433540165,1.0,1.0,True,0.6250849962234497,0.44185900688171387,0.16715423407906738,10
single_shape,TinyCNN,2007,template_init,0.9921875,0.33918243646621704,0.7474791029422388,1.0,0.9787801106770833,0.3397959193859443,0.5038966596517114,0.3386526990593166,0.19921875,0.06787109375,0.99609375,0.9921875,0.0016335807740688324,1.0,1.0,True,1.1493815183639526,0.4420909881591797,0.16524396059239477,20
single_shape,TinyCNN,2007,template_init,0.99609375,0.08025169372558594,0.6829593973573799,1.0,0.9825236002604167,0.31907128672473123,0.4780754656638083,0.24483413359261447,0.2434895783662796,0.05501302034826949,0.99609375,0.99609375,0.001161681255325675,0.99609375,1.0,True,1.711045742034912,0.4554107189178467,0.23324133207119385,40
single_shape,TinyCNN,2007,template_init,0.99609375,0.024289928376674652,0.6551264920794533,1.0,0.9764200846354166,0.3208980643946512,0.44702357399715864,0.18967637623638922,0.2630208432674408,0.05354817814077251,0.99609375,1.0,0.0006227223784662783,0.99609375,1.0,True,2.1301722526550293,0.45456814765930176,0.2573471977607694,80
single_shape,TinyCNN,2007,template_init,1.0,0.013740912079811096,0.6426617452270943,1.0,0.9769490559895833,0.32317257301535557,0.4328587970829958,0.16819105179844218,0.2799479067325592,0.055826823198003694,0.99609375,0.99609375,0.0005097195389680564,1.0,1.0,True,2.3477518558502197,0.464616060256958,0.2646677452845536,120
single_shape,TinyCNN,2007,template_init,1.0,0.009702546522021294,0.6337541771058601,1.0,0.9769490559895834,0.3252221656762221,0.4250028446693813,0.15586288993447373,0.2864583432674408,0.05696614595944993,0.99609375,0.99609375,0.0005136881372891366,1.0,1.0,True,2.497483730316162,0.49611330032348633,0.2691399547349076,160
single_shape,TinyCNN,2007,template_init,1.0,0.0076093715615570545,0.627744025505712,1.0,0.976806640625,0.32775322170506765,0.419904633573703,0.14781200106455694,0.2903645932674408,0.057128905988065526,0.99609375,0.99609375,0.0005869485903531313,1.0,1.0,True,2.612112045288086,0.45682358741760254,0.27209263250914606,200
single_shape,TinyCNN,2007,template_release,0.25,1.4409106969833374,0.9976848504702913,1.0,0.87054443359375,0.5616175276870131,0.38860677292032886,0.011759041857487176,0.25,0.24902343191206455,0.25,0.99609375,0.00015768197772558779,0.9921875,1.0,True,0.08410102128982544,0.4708731174468994,0.3768477310628417,1
single_shape,TinyCNN,2007,template_release,0.55078125,1.169238567352295,0.9690614409292493,1.0,0.9138590494791667,0.48271504145349564,0.5174828224384893,0.34038271863117037,0.4361979067325592,0.22607422061264515,0.56640625,0.8828125,0.00029798917239531875,0.99609375,1.0,True,0.26137298345565796,0.48125791549682617,0.17710010380731894,5
single_shape,TinyCNN,2007,template_release,0.90625,0.9709803462028503,0.942542045251801,1.0,0.9445190429687499,0.47299502982327457,0.5477009004842444,0.3888641359853139,0.3463541567325592,0.12597656529396772,0.90625,0.9765625,0.00048175666597671807,1.0,1.0,True,0.353568434715271,0.465407133102417,0.15883676449893047,10
single_shape,TinyCNN,2007,template_release,0.99609375,0.597800612449646,0.9070248823184042,1.0,0.9517618815104166,0.4547384046162822,0.5629648705542751,0.38449298252393654,0.3111979067325592,0.08105468843132257,0.99609375,0.99609375,0.0012630565324798226,1.0,1.0,True,0.47692060470581055,0.50412917137146,0.1784718880303386,20
single_shape,TinyCNN,2007,template_release,1.0,0.25829800963401794,0.8913959463933818,1.0,0.9591471354166667,0.44630383076171865,0.5265841729782654,0.3368817694172864,0.3828125,0.07421875186264515,0.99609375,0.99609375,0.0015970105305314064,1.0,1.0,True,0.5348089933395386,0.4887990951538086,0.189702403560979,40
single_shape,TinyCNN,2007,template_release,1.0,0.05393340066075325,0.8243712531378745,1.0,0.9700520833333334,0.42678370878297317,0.49699950128244874,0.2465123366641495,0.3802083432674408,0.06591796886641532,0.99609375,0.99609375,0.0009915614500641823,1.0,1.0,True,0.8020823001861572,0.5584704875946045,0.25048716461829923,80
single_shape,TinyCNN,2007,template_release,1.0,0.014786433428525925,0.7362609343088184,1.0,0.97198486328125,0.41437482273025183,0.4219993299082191,0.18865844723265313,0.3255208432674408,0.06526692744228058,0.99609375,0.99609375,0.0009437596308998764,1.0,1.0,True,1.3073254823684692,0.4658052921295166,0.23334088267556596,120
single_shape,TinyCNN,2007,template_release,1.0,0.009299853816628456,0.7131490358244164,1.0,0.9727986653645834,0.40843646355343655,0.4152353666494486,0.172801458494238,0.3346354067325592,0.06689453136641532,0.99609375,0.99609375,0.0011364019010215998,1.0,1.0,True,1.51885986328125,0.4566187858581543,0.2424339081552106,160
single_shape,TinyCNN,2007,template_release,1.0,0.007015927694737911,0.6998566148344507,1.0,0.97332763671875,0.40443262004914615,0.4109899115801966,0.16353193053800874,0.3372395932674408,0.0673828114522621,0.99609375,0.99609375,0.0012823367724195123,1.0,1.0,True,1.6627304553985596,0.4769401550292969,0.24745798104218786,200
single_shape,TinyCNN,2007,template_retention_1,0.25,1.4409106969833374,0.9976848504702913,1.0,0.87054443359375,0.5616175276870131,0.38860677292032886,0.011759041857487176,0.25,0.24902343191206455,0.25,0.99609375,0.00015768197772558779,0.9921875,1.0,True,0.08410102128982544,0.4820725917816162,0.3768477310628417,1
single_shape,TinyCNN,2007,template_retention_1,0.55078125,1.169238567352295,0.9690614409292493,1.0,0.9138590494791667,0.48271504145349564,0.5174828224384893,0.34038271863117037,0.4361979067325592,0.22607422061264515,0.56640625,0.8828125,0.00029798917239531875,0.99609375,1.0,True,0.26137298345565796,0.46788644790649414,0.17710010380731894,5
