architecture,method,k,metric,block,delta
TwoLayerCNN,auroc,4,cf_accuracy,4016,-0.015625
TwoLayerCNN,auroc,4,cf_accuracy,4017,-0.09375
TwoLayerCNN,auroc,4,cf_accuracy,4018,-0.197265625
TwoLayerCNN,auroc,4,cf_accuracy,4019,-0.017578125
TwoLayerCNN,auroc,8,cf_accuracy,4000,-0.06640625
TwoLayerCNN,auroc,8,cf_accuracy,4001,0.220703125
TwoLayerCNN,auroc,8,cf_accuracy,4002,0.16015625
TwoLayerCNN,auroc,8,cf_accuracy,4003,0.158203125
TwoLayerCNN,auroc,8,cf_accuracy,4004,0.052734375
TwoLayerCNN,auroc,8,cf_accuracy,4005,0.025390625
TwoLayerCNN,auroc,8,cf_accuracy,4006,-0.04296875
TwoLayerCNN,auroc,8,cf_accuracy,4007,0.125
TwoLayerCNN,auroc,8,cf_accuracy,4008,-0.111328125
TwoLayerCNN,auroc,8,cf_accuracy,4009,0.060546875
TwoLayerCNN,auroc,8,cf_accuracy,4010,-0.14453125
TwoLayerCNN,auroc,8,cf_accuracy,4011,-0.134765625
TwoLayerCNN,auroc,8,cf_accuracy,4012,0.15625
TwoLayerCNN,auroc,8,cf_accuracy,4013,0.1640625
TwoLayerCNN,auroc,8,cf_accuracy,4014,0.09375
TwoLayerCNN,auroc,8,cf_accuracy,4015,-0.080078125
TwoLayerCNN,auroc,8,cf_accuracy,4016,-0.115234375
TwoLayerCNN,auroc,8,cf_accuracy,4017,0.1328125
TwoLayerCNN,auroc,8,cf_accuracy,4018,0.15625
TwoLayerCNN,auroc,8,cf_accuracy,4019,-0.03125
TwoLayerCNN,validation_patch,1,cf_accuracy,4000,-0.0078125
TwoLayerCNN,validation_patch,1,cf_accuracy,4001,-0.017578125
TwoLayerCNN,validation_patch,1,cf_accuracy,4002,-0.01171875
TwoLayerCNN,validation_patch,1,cf_accuracy,4003,0.00390625
TwoLayerCNN,validation_patch,1,cf_accuracy,4004,-0.0078125
TwoLayerCNN,validation_patch,1,cf_accuracy,4005,0.0
TwoLayerCNN,validation_patch,1,cf_accuracy,4006,-0.017578125
TwoLayerCNN,validation_patch,1,cf_accuracy,4007,-0.005859375
TwoLayerCNN,validation_patch,1,cf_accuracy,4008,-0.005859375
TwoLayerCNN,validation_patch,1,cf_accuracy,4009,0.046875
TwoLayerCNN,validation_patch,1,cf_accuracy,4010,-0.02734375
TwoLayerCNN,validation_patch,1,cf_accuracy,4011,-0.001953125
TwoLayerCNN,validation_patch,1,cf_accuracy,4012,-0.00390625
TwoLayerCNN,validation_patch,1,cf_accuracy,4013,-0.0234375
TwoLayerCNN,validation_patch,1,cf_accuracy,4014,0.0
TwoLayerCNN,validation_patch,1,cf_accuracy,4015,-0.001953125
TwoLayerCNN,validation_patch,1,cf_accuracy,4016,0.001953125
TwoLayerCNN,validation_patch,1,cf_accuracy,4017,0.001953125
TwoLayerCNN,validation_patch,1,cf_accuracy,4018,-0.001953125
TwoLayerCNN,validation_patch,1,cf_accuracy,4019,-0.001953125
TwoLayerCNN,validation_patch,2,cf_accuracy,4000,-0.01171875
TwoLayerCNN,validation_patch,2,cf_accuracy,4001,-0.1328125
TwoLayerCNN,validation_patch,2,cf_accuracy,4002,-0.033203125
TwoLayerCNN,validation_patch,2,cf_accuracy,4003,-0.00390625
TwoLayerCNN,validation_patch,2,cf_accuracy,4004,-0.041015625
TwoLayerCNN,validation_patch,2,cf_accuracy,4005,-0.001953125
TwoLayerCNN,validation_patch,2,cf_accuracy,4006,-0.046875
TwoLayerCNN,validation_patch,2,cf_accuracy,4007,-0.01953125
TwoLayerCNN,validation_patch,2,cf_accuracy,4008,-0.06640625
TwoLayerCNN,validation_patch,2,cf_accuracy,4009,0.12109375
TwoLayerCNN,validation_patch,2,cf_accuracy,4010,-0.16015625
TwoLayerCNN,validation_patch,2,cf_accuracy,4011,-0.02734375
TwoLayerCNN,validation_patch,2,cf_accuracy,4012,0.001953125
TwoLayerCNN,validation_patch,2,cf_accuracy,4013,-0.03125
TwoLayerCNN,validation_patch,2,cf_accuracy,4014,-0.02734375
TwoLayerCNN,validation_patch,2,cf_accuracy,4015,-0.01953125
TwoLayerCNN,validation_patch,2,cf_accuracy,4016,0.015625
TwoLayerCNN,validation_patch,2,cf_accuracy,4017,-0.033203125
TwoLayerCNN,validation_patch,2,cf_accuracy,4018,-0.013671875
TwoLayerCNN,validation_patch,2,cf_accuracy,4019,-0.03125
TwoLayerCNN,validation_patch,4,cf_accuracy,4000,0.037109375
TwoLayerCNN,validation_patch,4,cf_accuracy,4001,-0.11328125
TwoLayerCNN,validation_patch,4,cf_accuracy,4002,-0.05078125
TwoLayerCNN,validation_patch,4,cf_accuracy,4003,0.107421875
TwoLayerCNN,validation_patch,4,cf_accuracy,4004,-0.2421875
TwoLayerCNN,validation_patch,4,cf_accuracy,4005,-0.1015625
TwoLayerCNN,validation_patch,4,cf_accuracy,4006,0.056640625
TwoLayerCNN,validation_patch,4,cf_accuracy,4007,-0.009765625
TwoLayerCNN,validation_patch,4,cf_accuracy,4008,-0.169921875
TwoLayerCNN,validation_patch,4,cf_accuracy,4009,0.314453125
TwoLayerCNN,validation_patch,4,cf_accuracy,4010,-0.154296875
TwoLayerCNN,validation_patch,4,cf_accuracy,4011,-0.087890625
TwoLayerCNN,validation_patch,4,cf_accuracy,4012,-0.0390625
TwoLayerCNN,validation_patch,4,cf_accuracy,4013,-0.083984375
TwoLayerCNN,validation_patch,4,cf_accuracy,4014,-0.037109375
TwoLayerCNN,validation_patch,4,cf_accuracy,4015,-0.224609375
TwoLayerCNN,validation_patch,4,cf_accuracy,4016,-0.1953125
TwoLayerCNN,validation_patch,4,cf_accuracy,4017,0.0625
TwoLayerCNN,validation_patch,4,cf_accuracy,4018,0.01171875
TwoLayerCNN,validation_patch,4,cf_accuracy,4019,-0.087890625
TwoLayerCNN,validation_patch,8,cf_accuracy,4000,-0.0234375
TwoLayerCNN,validation_patch,8,cf_accuracy,4001,0.00390625
TwoLayerCNN,validation_patch,8,cf_accuracy,4002,0.0625
TwoLayerCNN,validation_patch,8,cf_accuracy,4003,0.056640625
TwoLayerCNN,validation_patch,8,cf_accuracy,4004,-0.021484375
TwoLayerCNN,validation_patch,8,cf_accuracy,4005,0.05078125
TwoLayerCNN,validation_patch,8,cf_accuracy,4006,0.001953125
TwoLayerCNN,validation_patch,8,cf_accuracy,4007,0.048828125
TwoLayerCNN,validation_patch,8,cf_accuracy,4008,0.021484375
TwoLayerCNN,validation_patch,8,cf_accuracy,4009,0.048828125
TwoLayerCNN,validation_patch,8,cf_accuracy,4010,0.025390625
TwoLayerCNN,validation_patch,8,cf_accuracy,4011,0.033203125
TwoLayerCNN,validation_patch,8,cf_accuracy,4012,0.041015625
TwoLayerCNN,validation_patch,8,cf_accuracy,4013,-0.025390625
TwoLayerCNN,validation_patch,8,cf_accuracy,4014,-0.052734375
TwoLayerCNN,validation_patch,8,cf_accuracy,4015,0.060546875
TwoLayerCNN,validation_patch,8,cf_accuracy,4016,-0.0078125
TwoLayerCNN,validation_patch,8,cf_accuracy,4017,-0.01171875
TwoLayerCNN,validation_patch,8,cf_accuracy,4018,-0.017578125
TwoLayerCNN,validation_patch,8,cf_accuracy,4019,0.07421875
TinyCNN,contrast,1,causal_usefulness,4000,-0.49371310710638044
TinyCNN,contrast,1,causal_usefulness,4001,-0.3301517199938857
TinyCNN,contrast,1,causal_usefulness,4002,-0.26244048673785264
TinyCNN,contrast,1,causal_usefulness,4003,-0.4659554487888495
TinyCNN,contrast,1,causal_usefulness,4004,-0.21875278189443442
TinyCNN,contrast,1,causal_usefulness,4005,-0.17791578136438538
TinyCNN,contrast,1,causal_usefulness,4006,-0.23416257837102677
TinyCNN,contrast,1,causal_usefulness,4007,-0.2996823417203592
TinyCNN,contrast,1,causal_usefulness,4008,-0.26683284442279576
TinyCNN,contrast,1,causal_usefulness,4009,-0.4360262910644126
TinyCNN,contrast,1,causal_usefulness,4010,-0.09540952757601358
TinyCNN,contrast,1,causal_usefulness,4011,-0.20629308270075067
TinyCNN,contrast,1,causal_usefulness,4012,-0.45186967544865786
TinyCNN,contrast,1,causal_usefulness,4013,-0.274875048667372
TinyCNN,contrast,1,causal_usefulness,4014,-0.26677177181951717
TinyCNN,contrast,1,causal_usefulness,4015,-0.3728806752684406
TinyCNN,contrast,1,causal_usefulness,4016,-0.26378849137231225
TinyCNN,contrast,1,causal_usefulness,4017,-0.3089468722967742
TinyCNN,contrast,1,causal_usefulness,4018,-0.4969018899211809
TinyCNN,contrast,1,causal_usefulness,4019,-0.08486853394238475
TinyCNN,contrast,2,causal_usefulness,4000,-0.1843446099226081
TinyCNN,contrast,2,causal_usefulness,4001,-0.4023829379700767
TinyCNN,contrast,2,causal_usefulness,4002,-0.24017877396635323
TinyCNN,contrast,2,causal_usefulness,4003,-0.5164089287016027
TinyCNN,contrast,2,causal_usefulness,4004,-0.024111736408585438
TinyCNN,contrast,2,causal_usefulness,4005,-0.37449224172782236
TinyCNN,contrast,2,causal_usefulness,4006,-0.2339722449928946
TinyCNN,contrast,2,causal_usefulness,4007,-0.09787365461631004
TinyCNN,contrast,2,causal_usefulness,4008,-0.10336450773640793
TinyCNN,contrast,2,causal_usefulness,4009,-0.364677932647136
TinyCNN,contrast,2,causal_usefulness,4010,-0.0938459628940912
TinyCNN,contrast,2,causal_usefulness,4011,-0.3712387462821889
TinyCNN,contrast,2,causal_usefulness,4012,-0.37388608105876886
TinyCNN,contrast,2,causal_usefulness,4013,-0.12900306765690828
TinyCNN,contrast,2,causal_usefulness,4014,-0.07932129206766658
TinyCNN,contrast,2,causal_usefulness,4015,-0.33286426852303086
TinyCNN,contrast,2,causal_usefulness,4016,-0.21669281106843824
TinyCNN,contrast,2,causal_usefulness,4017,-0.11489734289870218
TinyCNN,contrast,2,causal_usefulness,4018,-0.5587481482665443
TinyCNN,contrast,2,causal_usefulness,4019,-0.1829561109260892
TinyCNN,contrast,4,causal_usefulness,4000,0.07701290742107758
TinyCNN,contrast,4,causal_usefulness,4001,0.18315548547463334
TinyCNN,contrast,4,causal_usefulness,4002,0.04835968621745912
TinyCNN,contrast,4,causal_usefulness,4003,0.015359347594488981
TinyCNN,contrast,4,causal_usefulness,4004,0.07411908590451399
TinyCNN,contrast,4,causal_usefulness,4005,-0.031015798906153025
TinyCNN,contrast,4,causal_usefulness,4006,0.09777457844616988
TinyCNN,contrast,4,causal_usefulness,4007,0.16249441722211044
TinyCNN,contrast,4,causal_usefulness,4008,0.14384829297739543
TinyCNN,contrast,4,causal_usefulness,4009,0.0878471515683864
TinyCNN,contrast,4,causal_usefulness,4010,0.10340637874974679
TinyCNN,contrast,4,causal_usefulness,4011,0.09575179957948965
TinyCNN,contrast,4,causal_usefulness,4012,0.12038151426014676
TinyCNN,contrast,4,causal_usefulness,4013,0.08891609664440825
TinyCNN,contrast,4,causal_usefulness,4014,0.09185988522224764
TinyCNN,contrast,4,causal_usefulness,4015,0.09544424581588573
TinyCNN,contrast,4,causal_usefulness,4016,0.10380372993705733
TinyCNN,contrast,4,causal_usefulness,4017,0.13298823937548332
TinyCNN,contrast,4,causal_usefulness,4018,0.05810744610834029
TinyCNN,contrast,4,causal_usefulness,4019,0.005370910367056614
TinyCNN,contrast,8,causal_usefulness,4000,0.04362393482382576
TinyCNN,contrast,8,causal_usefulness,4001,0.07264334586425991
TinyCNN,contrast,8,causal_usefulness,4002,0.013008816331399276
TinyCNN,contrast,8,causal_usefulness,4003,0.008164485140756517
TinyCNN,contrast,8,causal_usefulness,4004,0.06732430083541519
TinyCNN,contrast,8,causal_usefulness,4005,0.030708164372965308
TinyCNN,contrast,8,causal_usefulness,4006,0.04210397499288099
TinyCNN,contrast,8,causal_usefulness,4007,0.049947557693446165
TinyCNN,contrast,8,causal_usefulness,4008,0.08873674645637719
TinyCNN,contrast,8,causal_usefulness,4009,0.04654524677696248
TinyCNN,contrast,8,causal_usefulness,4010,0.06282864467797589
TinyCNN,contrast,8,causal_usefulness,4011,0.029794834612519083
TinyCNN,contrast,8,causal_usefulness,4012,0.026521231393016764
TinyCNN,contrast,8,causal_usefulness,4013,0.04527267287444092
TinyCNN,contrast,8,causal_usefulness,4014,0.07297209466277044
TinyCNN,contrast,8,causal_usefulness,4015,0.07956800650731222
TinyCNN,contrast,8,causal_usefulness,4016,0.0005628137912019326
TinyCNN,contrast,8,causal_usefulness,4017,0.036801801298104064
TinyCNN,contrast,8,causal_usefulness,4018,0.005319985220706203
TinyCNN,contrast,8,causal_usefulness,4019,-0.005116735492726954
TinyCNN,auroc,1,causal_usefulness,4000,-0.09121277611096629
TinyCNN,auroc,1,causal_usefulness,4001,-0.3301517199938857
TinyCNN,auroc,1,causal_usefulness,4002,-0.393548044836088
TinyCNN,auroc,1,causal_usefulness,4003,-0.24803674129085534
TinyCNN,auroc,1,causal_usefulness,4004,-0.4559063039223092
TinyCNN,auroc,1,causal_usefulness,4005,-0.1520501596408588
TinyCNN,auroc,1,causal_usefulness,4006,-0.3633193671140043
TinyCNN,auroc,1,causal_usefulness,4007,-0.42003917050238176
TinyCNN,auroc,1,causal_usefulness,4008,-0.2071606222704145
TinyCNN,auroc,1,causal_usefulness,4009,-0.3756432512964919
TinyCNN,auroc,1,causal_usefulness,4010,-0.09540952757601358
TinyCNN,auroc,1,causal_usefulness,4011,-0.20629308270075067
TinyCNN,auroc,1,causal_usefulness,4012,-0.45186967544865786
TinyCNN,auroc,1,causal_usefulness,4013,-0.274875048667372
TinyCNN,auroc,1,causal_usefulness,4014,-0.09471677007862694
TinyCNN,auroc,1,causal_usefulness,4015,-0.14914312331583424
TinyCNN,auroc,1,causal_usefulness,4016,-0.13909024868436043
TinyCNN,auroc,1,causal_usefulness,4017,-0.3089468722967742
TinyCNN,auroc,1,causal_usefulness,4018,-0.32671329492761625
TinyCNN,auroc,1,causal_usefulness,4019,-0.08534989759675794
TinyCNN,auroc,2,causal_usefulness,4000,-0.1843446099226081
TinyCNN,auroc,2,causal_usefulness,4001,-0.3927574834074475
TinyCNN,auroc,2,causal_usefulness,4002,-0.24017877396635323
TinyCNN,auroc,2,causal_usefulness,4003,-0.5605405466489413
TinyCNN,auroc,2,causal_usefulness,4004,-0.3195491006890553
TinyCNN,auroc,2,causal_usefulness,4005,-0.37449224172782236
TinyCNN,auroc,2,causal_usefulness,4006,-0.2339722449928946
TinyCNN,auroc,2,causal_usefulness,4007,-0.11400574415086684
TinyCNN,auroc,2,causal_usefulness,4008,-0.39697829201401613
TinyCNN,auroc,2,causal_usefulness,4009,-0.0060512814882873744
TinyCNN,auroc,2,causal_usefulness,4010,-0.056574451382992885
TinyCNN,auroc,2,causal_usefulness,4011,-0.3712387462821889
TinyCNN,auroc,2,causal_usefulness,4012,-0.37388608105876886
TinyCNN,auroc,2,causal_usefulness,4013,-0.08087241886751073
TinyCNN,auroc,2,causal_usefulness,4014,-0.0027932184072644306
TinyCNN,auroc,2,causal_usefulness,4015,-0.1102664954776491
TinyCNN,auroc,2,causal_usefulness,4016,-0.21669281106843824
TinyCNN,auroc,2,causal_usefulness,4017,-0.13743592484457928
TinyCNN,auroc,2,causal_usefulness,4018,-0.29347462891218523
TinyCNN,auroc,2,causal_usefulness,4019,-0.3686387232644018
TinyCNN,auroc,4,causal_usefulness,4000,0.07701290742107758
TinyCNN,auroc,4,causal_usefulness,4001,0.1834155018859942
TinyCNN,auroc,4,causal_usefulness,4002,0.05420243394562385
TinyCNN,auroc,4,causal_usefulness,4003,-0.049620462516668296
TinyCNN,auroc,4,causal_usefulness,4004,0.07411908590451399
TinyCNN,auroc,4,causal_usefulness,4005,-0.21047042554987588
TinyCNN,auroc,4,causal_usefulness,4006,0.09777457844616988
TinyCNN,auroc,4,causal_usefulness,4007,0.16249441722211044
TinyCNN,auroc,4,causal_usefulness,4008,0.14384829297739543
TinyCNN,auroc,4,causal_usefulness,4009,0.0878471515683864
TinyCNN,auroc,4,causal_usefulness,4010,0.09683394977443438
TinyCNN,auroc,4,causal_usefulness,4011,0.09575179957948965
TinyCNN,auroc,4,causal_usefulness,4012,0.12038151426014676
TinyCNN,auroc,4,causal_usefulness,4013,0.08891609664440825
TinyCNN,auroc,4,causal_usefulness,4014,0.09185988522224764
TinyCNN,auroc,4,causal_usefulness,4015,0.13154137398331367
TinyCNN,auroc,4,causal_usefulness,4016,0.0754211721491519
TinyCNN,auroc,4,causal_usefulness,4017,0.13298823937548332
TinyCNN,auroc,4,causal_usefulness,4018,0.05810744610834029
TinyCNN,auroc,4,causal_usefulness,4019,0.02176002058869908
TinyCNN,auroc,8,causal_usefulness,4000,0.04362393482382576
TinyCNN,auroc,8,causal_usefulness,4001,0.07312477638312076
TinyCNN,auroc,8,causal_usefulness,4002,0.0014377824330980005
TinyCNN,auroc,8,causal_usefulness,4003,0.008164485140756517
TinyCNN,auroc,8,causal_usefulness,4004,0.06732430083541519
TinyCNN,auroc,8,causal_usefulness,4005,0.016300024380201616
TinyCNN,auroc,8,causal_usefulness,4006,0.04210397499288099
TinyCNN,auroc,8,causal_usefulness,4007,0.049947557693446165
TinyCNN,auroc,8,causal_usefulness,4008,0.08575444137069388
TinyCNN,auroc,8,causal_usefulness,4009,0.04654524677696248
TinyCNN,auroc,8,causal_usefulness,4010,0.058949216593569
TinyCNN,auroc,8,causal_usefulness,4011,0.029794834612519083
TinyCNN,auroc,8,causal_usefulness,4012,0.025732007133736245
TinyCNN,auroc,8,causal_usefulness,4013,0.04523946423294256
TinyCNN,auroc,8,causal_usefulness,4014,0.0748773114625495
TinyCNN,auroc,8,causal_usefulness,4015,0.08098715570435255
TinyCNN,auroc,8,causal_usefulness,4016,0.017123327316357795
TinyCNN,auroc,8,causal_usefulness,4017,0.036801801298104064
TinyCNN,auroc,8,causal_usefulness,4018,0.005319985220706203
TinyCNN,auroc,8,causal_usefulness,4019,-0.0051148057954887305
TinyCNN,validation_patch,1,causal_usefulness,4000,-0.10224848661804209
TinyCNN,validation_patch,1,causal_usefulness,4001,-0.24413550700116893
TinyCNN,validation_patch,1,causal_usefulness,4002,-0.24817506460635413
TinyCNN,validation_patch,1,causal_usefulness,4003,-0.3573084782821951
TinyCNN,validation_patch,1,causal_usefulness,4004,-0.21875278189443442
TinyCNN,validation_patch,1,causal_usefulness,4005,-0.24177611828456327
TinyCNN,validation_patch,1,causal_usefulness,4006,-0.3360476761422649
TinyCNN,validation_patch,1,causal_usefulness,4007,-0.27718253403889864
TinyCNN,validation_patch,1,causal_usefulness,4008,-0.20068485151686952
TinyCNN,validation_patch,1,causal_usefulness,4009,-0.2899391248944947
TinyCNN,validation_patch,1,causal_usefulness,4010,-0.21946619896230773
TinyCNN,validation_patch,1,causal_usefulness,4011,-0.239490867172549
TinyCNN,validation_patch,1,causal_usefulness,4012,-0.18048430851396924
TinyCNN,validation_patch,1,causal_usefulness,4013,-0.274875048667372
TinyCNN,validation_patch,1,causal_usefulness,4014,-0.26677177181951717
TinyCNN,validation_patch,1,causal_usefulness,4015,-0.28239909478308667
TinyCNN,validation_patch,1,causal_usefulness,4016,-0.14326115817818746
TinyCNN,validation_patch,1,causal_usefulness,4017,-0.24244022667799903
TinyCNN,validation_patch,1,causal_usefulness,4018,-0.32671329492761625
TinyCNN,validation_patch,1,causal_usefulness,4019,-0.10988764229257869
TinyCNN,validation_patch,2,causal_usefulness,4000,-0.03417422939575254
TinyCNN,validation_patch,2,causal_usefulness,4001,-0.19405541523293418
TinyCNN,validation_patch,2,causal_usefulness,4002,-0.1784346771413461
TinyCNN,validation_patch,2,causal_usefulness,4003,-0.14731181456923848
TinyCNN,validation_patch,2,causal_usefulness,4004,-0.019415853795955895
TinyCNN,validation_patch,2,causal_usefulness,4005,-0.12311668733573433
TinyCNN,validation_patch,2,causal_usefulness,4006,-0.17892171133285306
TinyCNN,validation_patch,2,causal_usefulness,4007,-0.09412709668284536
TinyCNN,validation_patch,2,causal_usefulness,4008,-0.08673156512983449
TinyCNN,validation_patch,2,causal_usefulness,4009,-0.05621834332620157
TinyCNN,validation_patch,2,causal_usefulness,4010,-0.004978444711843721
TinyCNN,validation_patch,2,causal_usefulness,4011,-0.1412947398723221
TinyCNN,validation_patch,2,causal_usefulness,4012,-0.05425421421178167
TinyCNN,validation_patch,2,causal_usefulness,4013,-0.08478743181931359
TinyCNN,validation_patch,2,causal_usefulness,4014,-0.0027932184072644306
TinyCNN,validation_patch,2,causal_usefulness,4015,-0.1053722535093713
TinyCNN,validation_patch,2,causal_usefulness,4016,-0.10396381809856897
TinyCNN,validation_patch,2,causal_usefulness,4017,-0.03841467056909409
TinyCNN,validation_patch,2,causal_usefulness,4018,-0.13753256945403947
TinyCNN,validation_patch,2,causal_usefulness,4019,-0.04238162229785292
TinyCNN,validation_patch,4,causal_usefulness,4000,0.09734089144970692
TinyCNN,validation_patch,4,causal_usefulness,4001,0.16355815322751632
TinyCNN,validation_patch,4,causal_usefulness,4002,0.03395722289577929
TinyCNN,validation_patch,4,causal_usefulness,4003,0.12185624808189532
TinyCNN,validation_patch,4,causal_usefulness,4004,0.07522314390570417
TinyCNN,validation_patch,4,causal_usefulness,4005,0.024739225248426422
TinyCNN,validation_patch,4,causal_usefulness,4006,0.08911132840072145
TinyCNN,validation_patch,4,causal_usefulness,4007,0.16249441722211044
TinyCNN,validation_patch,4,causal_usefulness,4008,0.1825078830794269
TinyCNN,validation_patch,4,causal_usefulness,4009,0.0878471515683864
TinyCNN,validation_patch,4,causal_usefulness,4010,0.14784669094173575
TinyCNN,validation_patch,4,causal_usefulness,4011,0.07842328969768342
TinyCNN,validation_patch,4,causal_usefulness,4012,0.11478911801610625
TinyCNN,validation_patch,4,causal_usefulness,4013,0.06682177059296357
TinyCNN,validation_patch,4,causal_usefulness,4014,0.11105042795790243
TinyCNN,validation_patch,4,causal_usefulness,4015,0.15956530117584955
TinyCNN,validation_patch,4,causal_usefulness,4016,0.10423394497488614
TinyCNN,validation_patch,4,causal_usefulness,4017,0.11767763248336693
TinyCNN,validation_patch,4,causal_usefulness,4018,0.08035741537883723
TinyCNN,validation_patch,4,causal_usefulness,4019,0.07462816426630381
TinyCNN,validation_patch,8,causal_usefulness,4000,0.049082715647776665
TinyCNN,validation_patch,8,causal_usefulness,4001,0.07434476458833517
TinyCNN,validation_patch,8,causal_usefulness,4002,0.013221380676895933
TinyCNN,validation_patch,8,causal_usefulness,4003,0.007960990867153961
TinyCNN,validation_patch,8,causal_usefulness,4004,0.05852919986933114
TinyCNN,validation_patch,8,causal_usefulness,4005,0.019213410633595274
TinyCNN,validation_patch,8,causal_usefulness,4006,0.044723794209118095
TinyCNN,validation_patch,8,causal_usefulness,4007,0.04773486436416707
TinyCNN,validation_patch,8,causal_usefulness,4008,0.08722803376402599
TinyCNN,validation_patch,8,causal_usefulness,4009,0.0455652564196527
TinyCNN,validation_patch,8,causal_usefulness,4010,0.06494175942714553
TinyCNN,validation_patch,8,causal_usefulness,4011,0.029250812818990113
TinyCNN,validation_patch,8,causal_usefulness,4012,0.023931612588457774
TinyCNN,validation_patch,8,causal_usefulness,4013,0.04675582740228457
TinyCNN,validation_patch,8,causal_usefulness,4014,0.07702156467413679
TinyCNN,validation_patch,8,causal_usefulness,4015,0.07260186238888111
TinyCNN,validation_patch,8,causal_usefulness,4016,0.017590671010937475
TinyCNN,validation_patch,8,causal_usefulness,4017,0.03654307993592809
TinyCNN,validation_patch,8,causal_usefulness,4018,0.006816220311261834
TinyCNN,validation_patch,8,causal_usefulness,4019,0.009293114756455112
TwoLayerCNN,contrast,1,causal_usefulness,4000,0.003634788778379583
TwoLayerCNN,contrast,1,causal_usefulness,4001,0.010043615591240312
TwoLayerCNN,contrast,1,causal_usefulness,4002,-0.005284311015219742
TwoLayerCNN,contrast,1,causal_usefulness,4003,-0.010246523544120117
TwoLayerCNN,contrast,1,causal_usefulness,4004,0.0034497484618392776
TwoLayerCNN,contrast,1,causal_usefulness,4005,-0.0007820284448079862
TwoLayerCNN,contrast,1,causal_usefulness,4006,0.009974613120627487
TwoLayerCNN,contrast,1,causal_usefulness,4007,-0.017980637708620725
TwoLayerCNN,contrast,1,causal_usefulness,4008,0.006654564262657009
TwoLayerCNN,contrast,1,causal_usefulness,4009,0.0005613034580618376
TwoLayerCNN,contrast,1,causal_usefulness,4010,-0.08029435576782783
TwoLayerCNN,contrast,1,causal_usefulness,4011,0.006686127542546633
TwoLayerCNN,contrast,1,causal_usefulness,4012,0.0004795502582376765
TwoLayerCNN,contrast,1,causal_usefulness,4013,0.0025994071513646827
TwoLayerCNN,contrast,1,causal_usefulness,4014,0.0045896580579907476
TwoLayerCNN,contrast,1,causal_usefulness,4015,0.006340767038078246
TwoLayerCNN,contrast,1,causal_usefulness,4016,0.007774800161592849
TwoLayerCNN,contrast,1,causal_usefulness,4017,0.006735527030086785
TwoLayerCNN,contrast,1,causal_usefulness,4018,-0.0007264001673293746
TwoLayerCNN,contrast,1,causal_usefulness,4019,-0.005091788616571891
TwoLayerCNN,contrast,2,causal_usefulness,4000,-0.01670090994843207
TwoLayerCNN,contrast,2,causal_usefulness,4001,0.027047184543710648
TwoLayerCNN,contrast,2,causal_usefulness,4002,-0.019691723610716666
TwoLayerCNN,contrast,2,causal_usefulness,4003,-0.013858313050913451
TwoLayerCNN,contrast,2,causal_usefulness,4004,-0.02620065166544215
TwoLayerCNN,contrast,2,causal_usefulness,4005,-0.005279313451565265
TwoLayerCNN,contrast,2,causal_usefulness,4006,-0.011732553008976243
TwoLayerCNN,contrast,2,causal_usefulness,4007,-0.015308650632266357
TwoLayerCNN,contrast,2,causal_usefulness,4008,0.005686338735363172
TwoLayerCNN,contrast,2,causal_usefulness,4009,0.008204955219364957
TwoLayerCNN,contrast,2,causal_usefulness,4010,-0.09554188710286382
TwoLayerCNN,contrast,2,causal_usefulness,4011,-0.018119640552897193
TwoLayerCNN,contrast,2,causal_usefulness,4012,-0.031074057441978845
TwoLayerCNN,contrast,2,causal_usefulness,4013,-0.006081790467630313
TwoLayerCNN,contrast,2,causal_usefulness,4014,0.013247251117811554
TwoLayerCNN,contrast,2,causal_usefulness,4015,-0.017692336717059026
TwoLayerCNN,contrast,2,causal_usefulness,4016,0.03129046526449093
TwoLayerCNN,contrast,2,causal_usefulness,4017,-0.025357472157767888
TwoLayerCNN,contrast,2,causal_usefulness,4018,-0.02684432854828403
TwoLayerCNN,contrast,2,causal_usefulness,4019,-0.002461500328258065
TwoLayerCNN,contrast,4,causal_usefulness,4000,-0.09664321777674963
TwoLayerCNN,contrast,4,causal_usefulness,4001,0.08523573390776897
TwoLayerCNN,contrast,4,causal_usefulness,4002,-0.18526981311526491
TwoLayerCNN,contrast,4,causal_usefulness,4003,-0.04602443515264926
TwoLayerCNN,contrast,4,causal_usefulness,4004,-0.057698353090275864
TwoLayerCNN,contrast,4,causal_usefulness,4005,-0.0330791988727558
TwoLayerCNN,contrast,4,causal_usefulness,4006,-0.0032122579806616314
TwoLayerCNN,contrast,4,causal_usefulness,4007,-0.05464967510320495
TwoLayerCNN,contrast,4,causal_usefulness,4008,-0.1884660494137856
TwoLayerCNN,contrast,4,causal_usefulness,4009,-0.028704826507092968
TwoLayerCNN,contrast,4,causal_usefulness,4010,-0.07775329360547328
TwoLayerCNN,contrast,4,causal_usefulness,4011,-0.1617167914534039
TwoLayerCNN,contrast,4,causal_usefulness,4012,-0.028815277894032723
TwoLayerCNN,contrast,4,causal_usefulness,4013,-0.0009550114081930822
TwoLayerCNN,contrast,4,causal_usefulness,4014,0.025743690617012788
TwoLayerCNN,contrast,4,causal_usefulness,4015,-0.028612654702782486
TwoLayerCNN,contrast,4,causal_usefulness,4016,-0.010101967501234113
TwoLayerCNN,contrast,4,causal_usefulness,4017,-0.1678957608297266
