task,architecture,block,condition,epoch,concept,control,k,selected_channels,control_channels,selected_energy,control_energy,relative_energy_error,energy_ratio,method
two_concepts,TinyCNN,4015,template_release,200,1,5,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[1, 3, 5, 6, 7, 9, 10, 15]",180664.18603515625,180635.70336914062,0.00015765529760326948,0.9998423447023967,contrast
two_concepts,TinyCNN,4015,template_release,200,1,6,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[1, 4, 5, 7, 9, 11, 13, 15]",180664.18603515625,180635.1630859375,0.0001606458360989283,0.999839354163901,contrast
two_concepts,TinyCNN,4015,template_release,200,1,7,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[0, 3, 6, 7, 9, 10, 11, 12]",180664.18603515625,180697.79760742188,0.00018604446738040473,1.0001860444673805,contrast
two_concepts,TinyCNN,4015,template_release,200,0,0,8,"[0, 2, 3, 6, 8, 9, 10, 11]","[1, 4, 5, 8, 10, 11, 12, 14]",58871.921142578125,58871.60461425781,5.37655836890256e-06,0.9999946234416311,auroc
two_concepts,TinyCNN,4015,template_release,200,0,1,8,"[0, 2, 3, 6, 8, 9, 10, 11]","[0, 1, 2, 4, 6, 9, 13, 14]",58871.921142578125,58871.48327636719,7.437606968474155e-06,0.9999925623930316,auroc
two_concepts,TinyCNN,4015,template_release,200,0,2,8,"[0, 2, 3, 6, 8, 9, 10, 11]","[0, 1, 4, 5, 8, 10, 11, 14]",58871.921142578125,58872.38000488281,7.794247168802439e-06,1.0000077942471688,auroc
two_concepts,TinyCNN,4015,template_release,200,0,3,8,"[0, 2, 3, 6, 8, 9, 10, 11]","[1, 2, 4, 5, 6, 7, 9, 15]",58871.921142578125,58872.68884277344,1.3040175696887082e-05,1.0000130401756968,auroc
two_concepts,TinyCNN,4015,template_release,200,0,4,8,"[0, 2, 3, 6, 8, 9, 10, 11]","[2, 3, 6, 8, 9, 10, 11, 12]",58871.921142578125,58871.145751953125,1.3170805537705e-05,0.9999868291944622,auroc
two_concepts,TinyCNN,4015,template_release,200,0,5,8,"[0, 2, 3, 6, 8, 9, 10, 11]","[1, 2, 4, 6, 9, 12, 13, 14]",58871.921142578125,58870.70788574219,2.0608412506179154e-05,0.9999793915874938,auroc
two_concepts,TinyCNN,4015,template_release,200,0,6,8,"[0, 2, 3, 6, 8, 9, 10, 11]","[1, 2, 3, 4, 6, 8, 10, 13]",58871.921142578125,58870.19079589844,2.9391714184031545e-05,0.999970608285816,auroc
two_concepts,TinyCNN,4015,template_release,200,0,7,8,"[0, 2, 3, 6, 8, 9, 10, 11]","[1, 2, 3, 4, 8, 9, 13, 14]",58871.921142578125,58874.95202636719,5.1482671709017224e-05,1.000051482671709,auroc
two_concepts,TinyCNN,4015,template_release,200,1,0,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[1, 2, 3, 8, 9, 10, 12, 15]",180664.18603515625,180674.86450195312,5.910671634054261e-05,1.0000591067163405,auroc
two_concepts,TinyCNN,4015,template_release,200,1,1,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[3, 4, 5, 6, 7, 13, 14, 15]",180664.18603515625,180678.06494140625,7.682156909227843e-05,1.0000768215690923,auroc
two_concepts,TinyCNN,4015,template_release,200,1,2,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[0, 3, 4, 5, 6, 8, 13, 15]",180664.18603515625,180645.37939453125,0.00010409722611730214,0.9998959027738827,auroc
two_concepts,TinyCNN,4015,template_release,200,1,3,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[0, 1, 3, 6, 9, 10, 11, 12]",180664.18603515625,180683.91870117188,0.0001092228982881263,1.0001092228982882,auroc
two_concepts,TinyCNN,4015,template_release,200,1,4,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[2, 3, 7, 8, 9, 10, 12, 15]",180664.18603515625,180688.74340820312,0.00013592828543282105,1.0001359282854327,auroc
two_concepts,TinyCNN,4015,template_release,200,1,5,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[1, 3, 5, 6, 7, 9, 10, 15]",180664.18603515625,180635.70336914062,0.00015765529760326948,0.9998423447023967,auroc
two_concepts,TinyCNN,4015,template_release,200,1,6,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[1, 4, 5, 7, 9, 11, 13, 15]",180664.18603515625,180635.1630859375,0.0001606458360989283,0.999839354163901,auroc
two_concepts,TinyCNN,4015,template_release,200,1,7,8,"[1, 3, 4, 5, 6, 13, 14, 15]","[0, 3, 6, 7, 9, 10, 11, 12]",180664.18603515625,180697.79760742188,0.00018604446738040473,1.0001860444673805,auroc
two_concepts,TinyCNN,4015,template_release,200,0,0,8,"[3, 8, 9, 10, 11, 12, 13, 15]","[1, 2, 5, 7, 8, 11, 14, 15]",69451.31372070312,69451.59057617188,3.986324432441523e-06,1.0000039863244325,validation_patch
two_concepts,TinyCNN,4015,template_release,200,0,1,8,"[3, 8, 9, 10, 11, 12, 13, 15]","[0, 3, 8, 9, 10, 11, 13, 15]",69451.31372070312,69452.08911132812,1.1164520632658091e-05,1.0000111645206327,validation_patch
two_concepts,TinyCNN,4015,template_release,200,0,2,8,"[3, 8, 9, 10, 11, 12, 13, 15]","[0, 6, 9, 10, 11, 12, 13, 15]",69451.31372070312,69447.84497070312,4.994505955566944e-05,0.9999500549404443,validation_patch
two_concepts,TinyCNN,4015,template_release,200,0,3,8,"[3, 8, 9, 10, 11, 12, 13, 15]","[0, 1, 2, 4, 5, 7, 14, 15]",69451.31372070312,69447.79479980469,5.066744903615157e-05,0.9999493325509639,validation_patch
two_concepts,TinyCNN,4015,template_release,200,0,4,8,"[3, 8, 9, 10, 11, 12, 13, 15]","[0, 3, 4, 9, 10, 12, 13, 15]",69451.31372070312,69447.51794433594,5.4653773468593095e-05,0.9999453462265314,validation_patch
two_concepts,TinyCNN,4015,template_release,200,0,5,8,"[3, 8, 9, 10, 11, 12, 13, 15]","[1, 2, 4, 5, 7, 12, 14, 15]",69451.31372070312,69447.01940917969,6.183196966880967e-05,0.9999381680303312,validation_patch
two_concepts,TinyCNN,4015,template_release,200,0,6,8,"[3, 8, 9, 10, 11, 12, 13, 15]","[0, 2, 3, 8, 10, 11, 12, 14]",69451.31372070312,69446.25170898438,7.288575906723327e-05,0.9999271142409327,validation_patch
two_concepts,TinyCNN,4015,template_release,200,0,7,8,"[3, 8, 9, 10, 11, 12, 13, 15]","[2, 3, 6, 8, 10, 13, 14, 15]",69451.31372070312,69456.63232421875,7.658031548566011e-05,1.0000765803154856,validation_patch
two_concepts,TinyCNN,4015,template_release,200,1,0,8,"[1, 3, 4, 5, 12, 13, 14, 15]","[0, 1, 2, 5, 8, 10, 14, 15]",210813.73681640625,210810.09301757812,1.728444684464901e-05,0.9999827155531553,validation_patch
two_concepts,TinyCNN,4015,template_release,200,1,1,8,"[1, 3, 4, 5, 12, 13, 14, 15]","[0, 2, 5, 7, 8, 10, 14, 15]",210813.73681640625,210823.97192382812,4.855047672148881e-05,1.0000485504767216,validation_patch
two_concepts,TinyCNN,4015,template_release,200,1,2,8,"[1, 3, 4, 5, 12, 13, 14, 15]","[3, 4, 5, 7, 12, 13, 14, 15]",210813.73681640625,210827.61572265625,6.583492356613783e-05,1.000065834923566,validation_patch
two_concepts,TinyCNN,4015,template_release,200,1,3,8,"[1, 3, 4, 5, 12, 13, 14, 15]","[0, 3, 4, 5, 8, 12, 13, 15]",210813.73681640625,210794.93017578125,8.920974936931341e-05,0.9999107902506307,validation_patch
two_concepts,TinyCNN,4015,template_release,200,1,4,8,"[1, 3, 4, 5, 12, 13, 14, 15]","[1, 3, 5, 7, 9, 10, 12, 15]",210813.73681640625,210785.25415039062,0.00013510820711095322,0.9998648917928891,validation_patch
two_concepts,TinyCNN,4015,template_release,200,1,5,8,"[1, 3, 4, 5, 12, 13, 14, 15]","[0, 4, 6, 7, 11, 12, 13, 14]",210813.73681640625,210781.142578125,0.0001546115484383056,0.9998453884515617,validation_patch
two_concepts,TinyCNN,4015,template_release,200,1,6,8,"[1, 3, 4, 5, 12, 13, 14, 15]","[2, 4, 7, 8, 12, 13, 14, 15]",210813.73681640625,210772.08837890625,0.0001975603588691701,0.9998024396411308,validation_patch
two_concepts,TinyCNN,4015,template_release,200,1,7,8,"[1, 3, 4, 5, 12, 13, 14, 15]","[0, 1, 8, 9, 10, 13, 14, 15]",210813.73681640625,210855.82153320312,0.00019962986014296493,1.000199629860143,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,0,1,[10],[9],3233.71484375,2960.380126953125,0.08452653681729723,0.9154734631827025,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,1,1,[10],[8],3233.71484375,3615.052490234375,0.11792556391340742,1.1179255639134071,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,2,1,[10],[11],3233.71484375,2719.63818359375,0.15897402368357788,0.8410259763164218,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,3,1,[10],[15],3233.71484375,2714.94677734375,0.1604248028885122,0.8395751971114875,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,4,1,[10],[3],3233.71484375,2056.296142578125,0.3641071517012529,0.6358928482987468,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,5,1,[10],[12],3233.71484375,1870.979248046875,0.4214148932571985,0.5785851067428012,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,6,1,[10],[14],3233.71484375,1846.16259765625,0.42908924043675567,0.570910759563244,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,7,1,[10],[1],3233.71484375,1772.7901611328125,0.4517790693390316,0.5482209306609681,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,0,1,[15],[0],8355.998046875,8634.185546875,0.03329195368876819,1.033291953688768,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,1,1,[15],[6],8355.998046875,7967.701171875,0.04646923955962583,0.953530760440374,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,2,1,[15],[3],8355.998046875,7786.27734375,0.06818104790463249,0.9318189520953672,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,3,1,[15],[5],8355.998046875,7737.619140625,0.0740041946851894,0.9259958053148104,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,4,1,[15],[1],8355.998046875,9303.9833984375,0.11344968563235006,1.11344968563235,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,5,1,[15],[2],8355.998046875,6914.0927734375,0.1725593119276455,0.8274406880723543,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,6,1,[15],[4],8355.998046875,6912.7890625,0.172715332899669,0.8272846671003308,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,7,1,[15],[7],8355.998046875,6692.97900390625,0.19902099469622186,0.800979005303778,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,0,1,[10],[9],3233.71484375,2960.380126953125,0.08452653681729723,0.9154734631827025,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,1,1,[10],[8],3233.71484375,3615.052490234375,0.11792556391340742,1.1179255639134071,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,2,1,[10],[11],3233.71484375,2719.63818359375,0.15897402368357788,0.8410259763164218,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,3,1,[10],[15],3233.71484375,2714.94677734375,0.1604248028885122,0.8395751971114875,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,4,1,[10],[3],3233.71484375,2056.296142578125,0.3641071517012529,0.6358928482987468,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,5,1,[10],[12],3233.71484375,1870.979248046875,0.4214148932571985,0.5785851067428012,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,6,1,[10],[14],3233.71484375,1846.16259765625,0.42908924043675567,0.570910759563244,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,7,1,[10],[1],3233.71484375,1772.7901611328125,0.4517790693390316,0.5482209306609681,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,0,1,[13],[9],6167.654296875,6225.5302734375,0.009383790623904511,1.0093837906239043,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,1,1,[13],[8],6167.654296875,6466.7529296875,0.0484947142650401,1.04849471426504,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,2,1,[13],[14],6167.654296875,6524.017578125,0.0577793864728379,1.0577793864728378,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,3,1,[13],[11],6167.654296875,5774.1787109375,0.0637966343439295,0.9362033656560703,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,4,1,[13],[7],6167.654296875,6692.97900390625,0.08517414915706595,1.085174149157066,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,5,1,[13],[4],6167.654296875,6912.7890625,0.12081331568835521,1.120813315688355,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,6,1,[13],[2],6167.654296875,6914.0927734375,0.12102469441918981,1.1210246944191897,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,7,1,[13],[12],6167.654296875,5289.55078125,0.14237236287220467,0.8576276371277952,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,0,1,[10],[9],3233.71484375,2960.380126953125,0.08452653681729723,0.9154734631827025,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,1,1,[10],[8],3233.71484375,3615.052490234375,0.11792556391340742,1.1179255639134071,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,2,1,[10],[11],3233.71484375,2719.63818359375,0.15897402368357788,0.8410259763164218,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,3,1,[10],[15],3233.71484375,2714.94677734375,0.1604248028885122,0.8395751971114875,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,4,1,[10],[3],3233.71484375,2056.296142578125,0.3641071517012529,0.6358928482987468,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,5,1,[10],[12],3233.71484375,1870.979248046875,0.4214148932571985,0.5785851067428012,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,6,1,[10],[14],3233.71484375,1846.16259765625,0.42908924043675567,0.570910759563244,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,7,1,[10],[1],3233.71484375,1772.7901611328125,0.4517790693390316,0.5482209306609681,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,0,1,[15],[0],8355.998046875,8634.185546875,0.03329195368876819,1.033291953688768,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,1,1,[15],[6],8355.998046875,7967.701171875,0.04646923955962583,0.953530760440374,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,2,1,[15],[3],8355.998046875,7786.27734375,0.06818104790463249,0.9318189520953672,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,3,1,[15],[5],8355.998046875,7737.619140625,0.0740041946851894,0.9259958053148104,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,4,1,[15],[1],8355.998046875,9303.9833984375,0.11344968563235006,1.11344968563235,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,5,1,[15],[2],8355.998046875,6914.0927734375,0.1725593119276455,0.8274406880723543,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,6,1,[15],[4],8355.998046875,6912.7890625,0.172715332899669,0.8272846671003308,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,7,1,[15],[7],8355.998046875,6692.97900390625,0.19902099469622186,0.800979005303778,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,0,2,"[8, 10]","[8, 9]",6848.767333984375,6575.4326171875,0.03991006022946005,0.9600899397705398,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,1,2,"[8, 10]","[8, 11]",6848.767333984375,6334.690673828125,0.07506119496939867,0.9249388050306012,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,2,2,"[8, 10]","[8, 15]",6848.767333984375,6329.999267578125,0.0757461950608342,0.9242538049391656,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,3,2,"[8, 10]","[9, 10]",6848.767333984375,6194.094970703125,0.09558980928329833,0.9044101907167016,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,4,2,"[8, 10]","[10, 11]",6848.767333984375,5953.35302734375,0.13074094402323694,0.8692590559767629,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,5,2,"[8, 10]","[10, 15]",6848.767333984375,5948.66162109375,0.13142594411467248,0.8685740558853274,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,6,2,"[8, 10]","[9, 11]",6848.767333984375,5680.018310546875,0.170651004252697,0.8293489957473029,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,7,2,"[8, 10]","[9, 15]",6848.767333984375,5675.326904296875,0.17133600434413254,0.8286639956558673,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,0,2,"[13, 15]","[6, 14]",14523.65234375,14491.71875,0.002198730250090437,0.9978012697499095,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,1,2,"[13, 15]","[3, 7]",14523.65234375,14479.25634765625,0.0030568065830118164,0.996943193416988,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,2,2,"[13, 15]","[9, 15]",14523.65234375,14581.5283203125,0.003984946430324457,1.0039849464303243,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,3,2,"[13, 15]","[1, 12]",14523.65234375,14593.5341796875,0.004811588317009834,1.0048115883170097,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,4,2,"[13, 15]","[6, 8]",14523.65234375,14434.4541015625,0.0061415847802143856,0.9938584152197855,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,5,2,"[13, 15]","[5, 7]",14523.65234375,14430.59814453125,0.006407079776926376,0.9935929202230736,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,6,2,"[13, 15]","[1, 10]",14523.65234375,14418.53759765625,0.007237487073214355,0.9927625129267855,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,7,2,"[13, 15]","[0, 11]",14523.65234375,14408.3642578125,0.00793795411848399,0.9920620458815159,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,0,2,"[8, 10]","[8, 9]",6848.767333984375,6575.4326171875,0.03991006022946005,0.9600899397705398,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,1,2,"[8, 10]","[8, 11]",6848.767333984375,6334.690673828125,0.07506119496939867,0.9249388050306012,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,2,2,"[8, 10]","[8, 15]",6848.767333984375,6329.999267578125,0.0757461950608342,0.9242538049391656,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,3,2,"[8, 10]","[9, 10]",6848.767333984375,6194.094970703125,0.09558980928329833,0.9044101907167016,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,4,2,"[8, 10]","[10, 11]",6848.767333984375,5953.35302734375,0.13074094402323694,0.8692590559767629,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,5,2,"[8, 10]","[10, 15]",6848.767333984375,5948.66162109375,0.13142594411467248,0.8685740558853274,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,6,2,"[8, 10]","[9, 11]",6848.767333984375,5680.018310546875,0.170651004252697,0.8293489957473029,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,7,2,"[8, 10]","[9, 15]",6848.767333984375,5675.326904296875,0.17133600434413254,0.8286639956558673,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,0,2,"[1, 13]","[3, 5]",15471.6376953125,15523.896484375,0.0033777154100714905,1.0033777154100714,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,1,2,"[1, 13]","[1, 9]",15471.6376953125,15529.513671875,0.0037407789467584864,1.0037407789467583,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,2,2,"[1, 13]","[0, 4]",15471.6376953125,15546.974609375,0.004869356143553252,1.004869356143553,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,3,2,"[1, 13]","[0, 2]",15471.6376953125,15548.2783203125,0.004953620716132727,1.0049536207161327,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,4,2,"[1, 13]","[0, 7]",15471.6376953125,15327.16455078125,0.009337934831231316,0.9906620651687685,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,5,2,"[1, 13]","[2, 15]",15471.6376953125,15270.0908203125,0.013026861084076665,0.9869731389159232,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,6,2,"[1, 13]","[4, 15]",15471.6376953125,15268.787109375,0.013111125656656139,0.9868888743433437,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,1,7,2,"[1, 13]","[5, 6]",15471.6376953125,15705.3203125,0.015103935458513204,1.0151039354585132,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,0,2,"[8, 10]","[8, 9]",6848.767333984375,6575.4326171875,0.03991006022946005,0.9600899397705398,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,1,2,"[8, 10]","[8, 11]",6848.767333984375,6334.690673828125,0.07506119496939867,0.9249388050306012,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,2,2,"[8, 10]","[8, 15]",6848.767333984375,6329.999267578125,0.0757461950608342,0.9242538049391656,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,3,2,"[8, 10]","[9, 10]",6848.767333984375,6194.094970703125,0.09558980928329833,0.9044101907167016,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,4,2,"[8, 10]","[10, 11]",6848.767333984375,5953.35302734375,0.13074094402323694,0.8692590559767629,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,5,2,"[8, 10]","[10, 15]",6848.767333984375,5948.66162109375,0.13142594411467248,0.8685740558853274,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,6,2,"[8, 10]","[9, 11]",6848.767333984375,5680.018310546875,0.170651004252697,0.8293489957473029,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,7,2,"[8, 10]","[9, 15]",6848.767333984375,5675.326904296875,0.17133600434413254,0.8286639956558673,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,0,2,"[14, 15]","[4, 6]",14880.015625,14880.490234375,3.1895757837955894e-05,1.0000318957578378,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,1,2,"[14, 15]","[2, 6]",14880.015625,14881.7939453125,0.00011951064819530388,1.0001195106481953,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,2,2,"[14, 15]","[0, 9]",14880.015625,14859.7158203125,0.0013642327534518295,0.998635767246548,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,3,2,"[14, 15]","[8, 15]",14880.015625,14822.7509765625,0.0038484266334565757,0.9961515733665433,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,4,2,"[14, 15]","[0, 13]",14880.015625,14801.83984375,0.005253743223135896,0.994746256776864,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,5,2,"[14, 15]","[7, 15]",14880.015625,15048.97705078125,0.011354922604877976,1.011354922604878,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,6,2,"[14, 15]","[2, 3]",14880.015625,14700.3701171875,0.01207293811645443,0.9879270618835454,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,1,7,2,"[14, 15]","[3, 4]",14880.015625,14699.06640625,0.012160553006811778,0.9878394469931882,validation_patch
two_concepts,TinyCNN,4015,template_retention_1,200,0,0,4,"[8, 9, 10, 11]","[8, 9, 10, 15]",12528.78564453125,12524.09423828125,0.00037445019677926836,0.9996255498032206,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,1,4,"[8, 9, 10, 11]","[8, 10, 11, 15]",12528.78564453125,12283.352294921875,0.019589556128810085,0.9804104438711898,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,2,4,"[8, 9, 10, 11]","[8, 9, 11, 15]",12528.78564453125,12010.017578125,0.04140609322601744,0.9585939067739824,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,3,4,"[8, 9, 10, 11]","[3, 8, 9, 10]",12528.78564453125,11865.443603515625,0.05294543779709171,0.9470545622029082,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,4,4,"[8, 9, 10, 11]","[8, 9, 10, 12]",12528.78564453125,11680.126708984375,0.0677367272156428,0.932263272784357,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,5,4,"[8, 9, 10, 11]","[8, 9, 10, 14]",12528.78564453125,11655.31005859375,0.06971749782619734,0.9302825021738025,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,6,4,"[8, 9, 10, 11]","[9, 10, 11, 15]",12528.78564453125,11628.679931640625,0.07184301323596484,0.928156986764035,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,7,4,"[8, 9, 10, 11]","[3, 8, 10, 11]",12528.78564453125,11624.70166015625,0.07216054372912253,0.9278394562708773,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,0,4,"[1, 13, 14, 15]","[1, 4, 6, 13]",30351.6533203125,30352.1279296875,1.5637018846758277e-05,1.0000156370188467,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,1,4,"[1, 13, 14, 15]","[1, 8, 9, 15]",30351.6533203125,30352.2646484375,2.0141509872573418e-05,1.0000201415098726,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,2,4,"[1, 13, 14, 15]","[1, 2, 6, 13]",30351.6533203125,30353.431640625,5.859055827149552e-05,1.0000585905582715,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,3,4,"[1, 13, 14, 15]","[1, 2, 11, 15]",30351.6533203125,30348.2529296875,0.00011203312679920231,0.9998879668732008,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,4,4,"[1, 13, 14, 15]","[1, 3, 6, 12]",30351.6533203125,30347.5126953125,0.00013642172821040142,0.9998635782717896,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,5,4,"[1, 13, 14, 15]","[1, 4, 11, 15]",30351.6533203125,30346.94921875,0.00015498666622393954,0.9998450133337761,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,6,4,"[1, 13, 14, 15]","[3, 5, 8, 15]",30351.6533203125,30346.6474609375,0.00016492872141663154,0.9998350712785834,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,1,7,4,"[1, 13, 14, 15]","[3, 6, 9, 15]",30351.6533203125,30335.5068359375,0.0005319803901487683,0.9994680196098512,contrast
two_concepts,TinyCNN,4015,template_retention_1,200,0,0,4,"[8, 9, 10, 11]","[8, 9, 10, 15]",12528.78564453125,12524.09423828125,0.00037445019677926836,0.9996255498032206,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,1,4,"[8, 9, 10, 11]","[8, 10, 11, 15]",12528.78564453125,12283.352294921875,0.019589556128810085,0.9804104438711898,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,2,4,"[8, 9, 10, 11]","[8, 9, 11, 15]",12528.78564453125,12010.017578125,0.04140609322601744,0.9585939067739824,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,3,4,"[8, 9, 10, 11]","[3, 8, 9, 10]",12528.78564453125,11865.443603515625,0.05294543779709171,0.9470545622029082,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,4,4,"[8, 9, 10, 11]","[8, 9, 10, 12]",12528.78564453125,11680.126708984375,0.0677367272156428,0.932263272784357,auroc
two_concepts,TinyCNN,4015,template_retention_1,200,0,5,4,"[8, 9, 10, 11]","[8, 9, 10, 14]",12528.78564453125,11655.31005859375,0.06971749782619734,0.9302825021738025,auroc
