task,architecture,block,condition,epoch,method,k,selection_valid,fidelity,cf_accuracy,agreement,cf_accuracy_both_correct,random_fidelity,random_cf_accuracy,causal_usefulness,test_acc
single_shape,TinyCNN,2009,template_retention_1,200,auroc,4,True,0.6189848585028495,0.4869791865348816,0.4869791865348816,0.4869791865348816,0.2848578675571569,0.11653646128252149,0.33412699094569254,1.0
single_shape,TinyCNN,2009,template_retention_1,200,validation_patch,4,True,0.6634483523057845,0.5286458730697632,0.5286458730697632,0.5286458730697632,0.2848578675571569,0.11653646128252149,0.37859048474862755,1.0
single_shape,TinyCNN,2009,template_retention_1,200,contrast,8,True,0.9371766543496591,0.9192708730697632,0.9192708730697632,0.9192708730697632,0.5997200085141274,0.4339192844927311,0.3374566458355317,1.0
single_shape,TinyCNN,2009,template_retention_1,200,auroc,8,True,0.9423513343317306,0.9283854365348816,0.9283854365348816,0.9283854365348816,0.5997200085141274,0.4339192844927311,0.34263132581760314,1.0
single_shape,TinyCNN,2009,template_retention_1,200,validation_patch,8,True,0.9176739418328753,0.8763021230697632,0.8763021230697632,0.8763021230697632,0.5997200085141274,0.4339192844927311,0.3179539333187479,1.0
single_shape,TwoLayerCNN,2000,template_release,200,contrast,1,True,0.002801216768584136,0.0,0.0,0.0,0.00139028052921919,0.0,0.001410936239364946,1.0
single_shape,TwoLayerCNN,2000,template_release,200,auroc,1,True,0.0023647007206494264,0.0,0.0,0.0,0.00139028052921919,0.0,0.0009744201914302364,1.0
single_shape,TwoLayerCNN,2000,template_release,200,validation_patch,1,True,0.0051908316983880765,0.0,0.0,0.0,0.00139028052921919,0.0,0.0038005511691688865,1.0
single_shape,TwoLayerCNN,2000,template_release,200,contrast,2,True,0.00981237769750043,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.006062042987438135,0.00016276042151730508,0.0037503347100622947,1.0
single_shape,TwoLayerCNN,2000,template_release,200,auroc,2,True,0.010301110107113542,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.006062042987438135,0.00016276042151730508,0.004239067119675408,1.0
single_shape,TwoLayerCNN,2000,template_release,200,validation_patch,2,True,0.04427740515248135,0.00390625,0.00390625,0.00390625,0.006062042987438135,0.00016276042151730508,0.03821536216504322,1.0
single_shape,TwoLayerCNN,2000,template_release,200,contrast,4,True,0.10978076132728898,0.0377604179084301,0.0377604179084301,0.0377604179084301,0.0789881320806501,0.012695313183940016,0.030792629246638878,1.0
single_shape,TwoLayerCNN,2000,template_release,200,auroc,4,True,0.05581666389665241,0.00390625,0.00390625,0.00390625,0.0789881320806501,0.012695313183940016,-0.023171468183997693,1.0
single_shape,TwoLayerCNN,2000,template_release,200,validation_patch,4,True,0.2513928077692852,0.0924479216337204,0.0924479216337204,0.0924479216337204,0.0789881320806501,0.012695313183940016,0.1724046756886351,1.0
single_shape,TwoLayerCNN,2000,template_release,200,contrast,8,True,0.639855952888106,0.5299479365348816,0.5299479365348816,0.5299479365348816,0.5503643324997818,0.4073893316090107,0.08949162038832426,1.0
single_shape,TwoLayerCNN,2000,template_release,200,auroc,8,True,0.5694006389499672,0.46484375,0.46484375,0.46484375,0.5503643324997818,0.4073893316090107,0.019036306450185392,1.0
single_shape,TwoLayerCNN,2000,template_release,200,validation_patch,8,True,0.6217702269947127,0.5846354365348816,0.5846354365348816,0.5846354365348816,0.5503643324997818,0.4073893316090107,0.07140589449493095,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,contrast,1,True,0.0043709521633915616,0.0,0.0,0.0,0.006273197578707521,0.00016276042151730508,-0.001902245415315959,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,auroc,1,True,0.0043709521633915616,0.0,0.0,0.0,0.006273197578707521,0.00016276042151730508,-0.001902245415315959,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,validation_patch,1,True,0.027896402239180773,0.0,0.0,0.0,0.006273197578707521,0.00016276042151730508,0.021623204660473253,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,contrast,2,True,0.02208919444035029,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.023426017608179153,0.00032552084303461015,-0.0013368231678288628,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,auroc,2,True,0.023765159055180507,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.023426017608179153,0.00032552084303461015,0.00033914144700135374,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,validation_patch,2,True,0.05705777090311859,0.00390625,0.00390625,0.00390625,0.023426017608179153,0.00032552084303461015,0.033631753294939434,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,contrast,4,True,0.1642319033708246,0.0338541679084301,0.0338541679084301,0.0338541679084301,0.15314412416461542,0.03466796944849193,0.01108777920620918,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,auroc,4,True,0.12649128719006086,0.0234375,0.0234375,0.0234375,0.15314412416461542,0.03466796944849193,-0.02665283697455456,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,validation_patch,4,True,0.3078328485867321,0.13671875,0.13671875,0.13671875,0.15314412416461542,0.03466796944849193,0.15468872442211667,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,contrast,8,True,0.6280292133229275,0.51171875,0.51171875,0.51171875,0.5261623787347522,0.36816407553851604,0.10186683458817525,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,auroc,8,True,0.6285343686246123,0.51171875,0.51171875,0.51171875,0.5261623787347522,0.36816407553851604,0.10237198988986007,1.0
single_shape,TwoLayerCNN,2000,template_retention_1,200,validation_patch,8,True,0.5052187658160767,0.42578125,0.42578125,0.42578125,0.5261623787347522,0.36816407553851604,-0.020943612918675525,1.0
single_shape,TwoLayerCNN,2001,template_release,200,contrast,1,True,0.0009801960471947924,0.0013020833721384406,0.0026041667442768812,0.0,0.000874161193739037,0.0011393229506211355,0.00010603485345575536,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,auroc,1,True,0.0009801960471947924,0.0013020833721384406,0.0026041667442768812,0.0,0.000874161193739037,0.0011393229506211355,0.00010603485345575536,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,validation_patch,1,True,0.002672441638408629,0.0,0.0013020833721384406,0.0,0.000874161193739037,0.0011393229506211355,0.0017982804446695921,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,contrast,2,True,0.005082007074180717,0.0013020833721384406,0.0026041667442768812,0.0,0.004767565771953294,0.0011393229506211355,0.0003144413022274223,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,auroc,2,True,0.0054210630755158196,0.0013020833721384406,0.0026041667442768812,0.0,0.004767565771953294,0.0011393229506211355,0.0006534973035625252,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,validation_patch,2,True,0.04015721466213584,0.0013020833721384406,0.0026041667442768812,0.0,0.004767565771953294,0.0011393229506211355,0.03538964889018255,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,contrast,4,True,0.05070867575314386,0.00390625,0.0052083334885537624,0.002624671906232834,0.057868379035223586,0.00797526074165944,-0.007159703282079724,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,auroc,4,True,0.04403056614606482,0.006510416977107525,0.0078125,0.005249343812465668,0.057868379035223586,0.00797526074165944,-0.013837812889158765,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,validation_patch,4,True,0.1618415068907183,0.04296875,0.0442708358168602,0.04199475049972534,0.057868379035223586,0.00797526074165944,0.10397312785549472,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,contrast,8,True,0.6184941234152666,0.4934895932674408,0.4908854365348816,0.4921259880065918,0.5001916872188424,0.3424479216337204,0.11830243619642411,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,auroc,8,True,0.6442797076260849,0.5065104365348816,0.50390625,0.5065616965293884,0.5001916872188424,0.3424479216337204,0.14408802040724245,0.99609375
single_shape,TwoLayerCNN,2001,template_release,200,validation_patch,8,True,0.5397110358096958,0.41015625,0.40625,0.40682414174079895,0.5001916872188424,0.3424479216337204,0.039519348590853376,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,contrast,1,True,0.005314993323030093,0.0013020833721384406,0.0026041667442768812,0.0,0.00632592503418794,0.0013020833721384406,-0.0010109317111578475,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,auroc,1,True,0.005090687610647016,0.0013020833721384406,0.0026041667442768812,0.0,0.00632592503418794,0.0013020833721384406,-0.0012352374235409247,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,validation_patch,1,True,0.02266009709795147,0.0013020833721384406,0.0026041667442768812,0.0,0.00632592503418794,0.0013020833721384406,0.01633417206376353,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,contrast,2,True,0.02669117512421537,0.0013020833721384406,0.0026041667442768812,0.0,0.028255000740457795,0.0022786459157941863,-0.001563825616242423,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,auroc,2,True,0.02669117512421537,0.0013020833721384406,0.0026041667442768812,0.0,0.028255000740457795,0.0022786459157941863,-0.001563825616242423,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,validation_patch,2,True,0.07482069195702201,0.006510416977107525,0.0078125,0.005249343812465668,0.028255000740457795,0.0022786459157941863,0.04656569121656422,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,contrast,4,True,0.16546421243718556,0.0442708358168602,0.0455729179084301,0.04199475049972534,0.14464730918273697,0.03629557394015137,0.0208169032544486,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,auroc,4,True,0.18065066485401737,0.0598958358168602,0.0611979179084301,0.057742781937122345,0.14464730918273697,0.03629557394015137,0.03600335567128041,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,validation_patch,4,True,0.3098275456088282,0.1276041716337204,0.12890625,0.127296581864357,0.14464730918273697,0.03629557394015137,0.16518023642609123,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,contrast,8,True,0.46208956391371625,0.296875,0.2994791865348816,0.2979002594947815,0.4912293093439994,0.3079427182674408,-0.029139745430283137,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,auroc,8,True,0.45646332934888867,0.296875,0.2994791865348816,0.2979002594947815,0.4912293093439994,0.3079427182674408,-0.03476597999511072,0.99609375
single_shape,TwoLayerCNN,2001,template_retention_1,200,validation_patch,8,True,0.5680839714494887,0.35546875,0.3528645932674408,0.3530183732509613,0.4912293093439994,0.3079427182674408,0.07685466210548936,0.99609375
single_shape,TwoLayerCNN,2002,template_release,200,contrast,1,True,0.0014987437281870353,0.0,0.0,0.0,0.0010519546195672802,0.0,0.00044678910861975507,1.0
single_shape,TwoLayerCNN,2002,template_release,200,auroc,1,True,0.0014987437281870353,0.0,0.0,0.0,0.0010519546195672802,0.0,0.00044678910861975507,1.0
single_shape,TwoLayerCNN,2002,template_release,200,validation_patch,1,True,0.002736241468934364,0.0,0.0,0.0,0.0010519546195672802,0.0,0.0016842868493670837,1.0
single_shape,TwoLayerCNN,2002,template_release,200,contrast,2,True,0.017017105407187372,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.004518873431569467,0.0,0.012498231975617904,1.0
single_shape,TwoLayerCNN,2002,template_release,200,auroc,2,True,0.016659284319640366,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.004518873431569467,0.0,0.012140410888070899,1.0
single_shape,TwoLayerCNN,2002,template_release,200,validation_patch,2,True,0.02291574387328843,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.004518873431569467,0.0,0.018396870441718963,1.0
single_shape,TwoLayerCNN,2002,template_release,200,contrast,4,True,0.19220242777391694,0.1458333432674408,0.1458333432674408,0.1458333432674408,0.06727296975910639,0.011393229375244118,0.12492945801481055,1.0
single_shape,TwoLayerCNN,2002,template_release,200,auroc,4,True,0.1866922375893837,0.1458333432674408,0.1458333432674408,0.1458333432674408,0.06727296975910639,0.011393229375244118,0.1194192678302773,1.0
single_shape,TwoLayerCNN,2002,template_release,200,validation_patch,4,True,0.2114205544906308,0.0598958358168602,0.0598958358168602,0.0598958358168602,0.06727296975910639,0.011393229375244118,0.1441475847315244,1.0
single_shape,TwoLayerCNN,2002,template_release,200,contrast,8,True,0.6793930612938455,0.5481771230697632,0.5481771230697632,0.5481771230697632,0.5592702032881992,0.4012044332921505,0.12012285800564626,1.0
single_shape,TwoLayerCNN,2002,template_release,200,auroc,8,True,0.7238657755664679,0.6028646230697632,0.6028646230697632,0.6028646230697632,0.5592702032881992,0.4012044332921505,0.1645955722782687,1.0
single_shape,TwoLayerCNN,2002,template_release,200,validation_patch,8,True,0.7183969122060744,0.64453125,0.64453125,0.64453125,0.5592702032881992,0.4012044332921505,0.15912670891787517,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,contrast,1,True,0.005097711594551413,0.0,0.0,0.0,0.005232020526891798,0.0,-0.0001343089323403851,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,auroc,1,True,0.0041120209548280995,0.0,0.0,0.0,0.005232020526891798,0.0,-0.0011199995720636985,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,validation_patch,1,True,0.015814243062082345,0.0,0.0,0.0,0.005232020526891798,0.0,0.010582222535190547,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,contrast,2,True,0.029484652894142926,0.0,0.0,0.0,0.017135426596625647,0.0,0.01234922629751728,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,auroc,2,True,0.02862143507487447,0.0,0.0,0.0,0.017135426596625647,0.0,0.011486008478248821,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,validation_patch,2,True,0.03496112006903185,0.0,0.0,0.0,0.017135426596625647,0.0,0.0178256934724062,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,contrast,4,True,0.23129495127753363,0.1770833432674408,0.1770833432674408,0.1770833432674408,0.12225862275720652,0.02034505248593632,0.10903632852032712,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,auroc,4,True,0.19986318811921033,0.15234375,0.15234375,0.15234375,0.12225862275720652,0.02034505248593632,0.07760456536200382,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,validation_patch,4,True,0.17616525623325974,0.0416666679084301,0.0416666679084301,0.0416666679084301,0.12225862275720652,0.02034505248593632,0.05390663347605322,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,contrast,8,True,0.6531083106830471,0.5794271230697632,0.5794271230697632,0.5794271230697632,0.5710439811953922,0.3706054799258709,0.08206432948765485,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,auroc,8,True,0.6142780794090136,0.5026041865348816,0.5026041865348816,0.5026041865348816,0.5710439811953922,0.3706054799258709,0.04323409821362134,1.0
single_shape,TwoLayerCNN,2002,template_retention_1,200,validation_patch,8,True,0.5075157913293076,0.4036458432674408,0.4036458432674408,0.4036458432674408,0.5710439811953922,0.3706054799258709,-0.06352818986608466,1.0
single_shape,TwoLayerCNN,2003,template_release,200,contrast,1,True,0.000940372115838084,0.0,0.0,0.0,0.001654464455812063,0.0,-0.000714092339973979,1.0
single_shape,TwoLayerCNN,2003,template_release,200,auroc,1,True,0.000940372115838084,0.0,0.0,0.0,0.001654464455812063,0.0,-0.000714092339973979,1.0
single_shape,TwoLayerCNN,2003,template_release,200,validation_patch,1,True,0.0027496553878778585,0.0,0.0,0.0,0.001654464455812063,0.0,0.0010951909320657954,1.0
single_shape,TwoLayerCNN,2003,template_release,200,contrast,2,True,0.00466270824941184,0.0,0.0,0.0,0.006073883151940809,0.00032552084303461015,-0.0014111749025289694,1.0
single_shape,TwoLayerCNN,2003,template_release,200,auroc,2,True,0.004842633894999504,0.0,0.0,0.0,0.006073883151940809,0.00032552084303461015,-0.0012312492569413053,1.0
single_shape,TwoLayerCNN,2003,template_release,200,validation_patch,2,True,0.014379727623926253,0.0026041667442768812,0.0026041667442768812,0.0026041667442768812,0.006073883151940809,0.00032552084303461015,0.008305844471985444,1.0
single_shape,TwoLayerCNN,2003,template_release,200,contrast,4,True,0.14827337429897836,0.0533854179084301,0.0533854179084301,0.0533854179084301,0.08017951502359248,0.008300781497382559,0.06809385927538587,1.0
single_shape,TwoLayerCNN,2003,template_release,200,auroc,4,True,0.11561460165448834,0.0221354179084301,0.0221354179084301,0.0221354179084301,0.08017951502359248,0.008300781497382559,0.035435086630895854,1.0
single_shape,TwoLayerCNN,2003,template_release,200,validation_patch,4,True,0.16748523153430495,0.0638020858168602,0.0638020858168602,0.0638020858168602,0.08017951502359248,0.008300781497382559,0.08730571651071246,1.0
single_shape,TwoLayerCNN,2003,template_release,200,contrast,8,True,0.6981317972463179,0.6328125,0.6328125,0.6328125,0.5353781934016865,0.4098307378590107,0.16275360384463144,1.0
single_shape,TwoLayerCNN,2003,template_release,200,auroc,8,True,0.609142848866755,0.4947916865348816,0.4947916865348816,0.4947916865348816,0.5353781934016865,0.4098307378590107,0.0737646554650685,1.0
single_shape,TwoLayerCNN,2003,template_release,200,validation_patch,8,True,0.7188007259414901,0.59375,0.59375,0.59375,0.5353781934016865,0.4098307378590107,0.18342253253980367,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,contrast,1,True,0.009811424189291484,0.0,0.0,0.0,0.0064398115575447085,0.0,0.003371612631746776,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,auroc,1,True,0.00980178403844878,0.0,0.0,0.0,0.0064398115575447085,0.0,0.0033619724809040713,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,validation_patch,1,True,0.013255368077829455,0.0,0.0,0.0,0.0064398115575447085,0.0,0.006815556520284746,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,contrast,2,True,0.037558027682978445,0.00390625,0.00390625,0.00390625,0.02545313127362943,0.0006510416860692203,0.012104896409349017,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,auroc,2,True,0.03451302537014567,0.0,0.0,0.0,0.02545313127362943,0.0006510416860692203,0.009059894096516238,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,validation_patch,2,True,0.0577772800603602,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.02545313127362943,0.0006510416860692203,0.032324148786730775,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,contrast,4,True,0.18522384992598773,0.0572916679084301,0.0572916679084301,0.0572916679084301,0.1441615470771143,0.023925781715661287,0.04106230284887344,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,auroc,4,True,0.18522384992598773,0.0572916679084301,0.0572916679084301,0.0572916679084301,0.1441615470771143,0.023925781715661287,0.04106230284887344,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,validation_patch,4,True,0.28960459153957874,0.1432291716337204,0.1432291716337204,0.1432291716337204,0.1441615470771143,0.023925781715661287,0.14544304446246445,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,contrast,8,True,0.5908834860842013,0.4921875,0.4921875,0.4921875,0.5761810460093872,0.412272147834301,0.014702440074814027,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,auroc,8,True,0.5736839306236905,0.4674479365348816,0.4674479365348816,0.4674479365348816,0.5761810460093872,0.412272147834301,-0.0024971153856967465,1.0
single_shape,TwoLayerCNN,2003,template_retention_1,200,validation_patch,8,True,0.6429868946969369,0.4921875,0.4921875,0.4921875,0.5761810460093872,0.412272147834301,0.06680584868754968,1.0
single_shape,TwoLayerCNN,2004,template_release,200,contrast,1,True,0.00024268558686246777,0.0,0.0,0.0,0.001053059373573681,0.0,-0.0008103737867112132,1.0
single_shape,TwoLayerCNN,2004,template_release,200,auroc,1,True,0.002577987502527468,0.0,0.0,0.0,0.001053059373573681,0.0,0.001524928128953787,1.0
single_shape,TwoLayerCNN,2004,template_release,200,validation_patch,1,True,0.006200692310151967,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.001053059373573681,0.0,0.005147632936578286,1.0
single_shape,TwoLayerCNN,2004,template_release,200,contrast,2,True,0.0017707854915540722,0.0,0.0,0.0,0.005756255934899479,0.0,-0.003985470443345407,1.0
single_shape,TwoLayerCNN,2004,template_release,200,auroc,2,True,0.006868694132004083,0.0,0.0,0.0,0.005756255934899479,0.0,0.0011124381971046038,1.0
single_shape,TwoLayerCNN,2004,template_release,200,validation_patch,2,True,0.04366073589015185,0.01302083395421505,0.01302083395421505,0.01302083395421505,0.005756255934899479,0.0,0.03790447995525237,1.0
single_shape,TwoLayerCNN,2004,template_release,200,contrast,4,True,0.13636193703665234,0.0390625,0.0390625,0.0390625,0.0688640536749566,0.015136719375732355,0.06749788336169574,1.0
single_shape,TwoLayerCNN,2004,template_release,200,auroc,4,True,0.13741317686489674,0.0325520858168602,0.0325520858168602,0.0325520858168602,0.0688640536749566,0.015136719375732355,0.06854912318994014,1.0
single_shape,TwoLayerCNN,2004,template_release,200,validation_patch,4,True,0.20975567423719488,0.1393229216337204,0.1393229216337204,0.1393229216337204,0.0688640536749566,0.015136719375732355,0.14089162056223828,1.0
single_shape,TwoLayerCNN,2004,template_release,200,contrast,8,True,0.6503307157864628,0.53125,0.53125,0.53125,0.5673714448470555,0.41943360306322575,0.08295927093940736,1.0
single_shape,TwoLayerCNN,2004,template_release,200,auroc,8,True,0.7193851853772667,0.6041666865348816,0.6041666865348816,0.6041666865348816,0.5673714448470555,0.41943360306322575,0.15201374053021122,1.0
single_shape,TwoLayerCNN,2004,template_release,200,validation_patch,8,True,0.61625534469069,0.4934895932674408,0.4934895932674408,0.4934895932674408,0.5673714448470555,0.41943360306322575,0.048883899843634504,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,contrast,1,True,0.001266460957283444,0.0,0.0,0.0,0.004985032661529679,0.0,-0.0037185717042462346,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,auroc,1,True,0.001266460957283444,0.0,0.0,0.0,0.004985032661529679,0.0,-0.0037185717042462346,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,validation_patch,1,True,0.023314191583210353,0.0026041667442768812,0.0026041667442768812,0.0026041667442768812,0.004985032661529679,0.0,0.018329158921680674,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,contrast,2,True,0.00782448589161211,0.0,0.0,0.0,0.018767450180224673,0.00016276042151730508,-0.010942964288612564,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,auroc,2,True,0.00782448589161211,0.0,0.0,0.0,0.018767450180224673,0.00016276042151730508,-0.010942964288612564,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,validation_patch,2,True,0.03226975426695744,0.0026041667442768812,0.0026041667442768812,0.0026041667442768812,0.018767450180224673,0.00016276042151730508,0.013502304086732766,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,contrast,4,True,0.1438249485140809,0.02083333395421505,0.02083333395421505,0.02083333395421505,0.11981121217310516,0.025553386672982015,0.02401373634097574,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,auroc,4,True,0.11418779724611838,0.01302083395421505,0.01302083395421505,0.01302083395421505,0.11981121217310516,0.025553386672982015,-0.005623414926986772,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,validation_patch,4,True,0.12111036101805062,0.010416666977107525,0.010416666977107525,0.010416666977107525,0.11981121217310516,0.025553386672982015,0.0012991488449454608,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,contrast,8,True,0.6741852269437971,0.5651041865348816,0.5651041865348816,0.5651041865348816,0.583304070818139,0.40690105222165585,0.09088115612565817,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,auroc,8,True,0.6841804321877889,0.5651041865348816,0.5651041865348816,0.5651041865348816,0.583304070818139,0.40690105222165585,0.10087636136964995,1.0
single_shape,TwoLayerCNN,2004,template_retention_1,200,validation_patch,8,True,0.5353422958981873,0.3385416865348816,0.3385416865348816,0.3385416865348816,0.583304070818139,0.40690105222165585,-0.04796177491995168,1.0
single_shape,TwoLayerCNN,2005,template_release,200,contrast,1,True,0.0027526972577852638,0.0,0.0,0.0,0.0023811492411483226,0.00016276042151730508,0.00037154801663694115,1.0
single_shape,TwoLayerCNN,2005,template_release,200,auroc,1,True,0.0027526972577852638,0.0,0.0,0.0,0.0023811492411483226,0.00016276042151730508,0.00037154801663694115,1.0
single_shape,TwoLayerCNN,2005,template_release,200,validation_patch,1,True,0.005235047432610718,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.0023811492411483226,0.00016276042151730508,0.002853898191462395,1.0
single_shape,TwoLayerCNN,2005,template_release,200,contrast,2,True,0.007746630777573649,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.008256857129930378,0.0006510416860692203,-0.0005102263523567296,1.0
single_shape,TwoLayerCNN,2005,template_release,200,auroc,2,True,0.007447050524476473,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.008256857129930378,0.0006510416860692203,-0.0008098066054539055,1.0
single_shape,TwoLayerCNN,2005,template_release,200,validation_patch,2,True,0.017555275384428137,0.0026041667442768812,0.0026041667442768812,0.0026041667442768812,0.008256857129930378,0.0006510416860692203,0.009298418254497759,1.0
single_shape,TwoLayerCNN,2005,template_release,200,contrast,4,True,0.08887122685003745,0.0182291679084301,0.0182291679084301,0.0182291679084301,0.0860083575801371,0.020833334114286117,0.002862869269900356,1.0
single_shape,TwoLayerCNN,2005,template_release,200,auroc,4,True,0.05420618322172155,0.014322916977107525,0.014322916977107525,0.014322916977107525,0.0860083575801371,0.020833334114286117,-0.03180217435841555,1.0
single_shape,TwoLayerCNN,2005,template_release,200,validation_patch,4,True,0.2269613943728298,0.1341145932674408,0.1341145932674408,0.1341145932674408,0.0860083575801371,0.020833334114286117,0.14095303679269272,1.0
single_shape,TwoLayerCNN,2005,template_release,200,contrast,8,True,0.5802260146220015,0.4270833432674408,0.4270833432674408,0.4270833432674408,0.5614004205912396,0.4342448003590107,0.018825594030761894,1.0
single_shape,TwoLayerCNN,2005,template_release,200,auroc,8,True,0.5937298275195169,0.4466145932674408,0.4466145932674408,0.4466145932674408,0.5614004205912396,0.4342448003590107,0.03232940692827724,1.0
single_shape,TwoLayerCNN,2005,template_release,200,validation_patch,8,True,0.6536467941647088,0.5481771230697632,0.5481771230697632,0.5481771230697632,0.5614004205912396,0.4342448003590107,0.09224637357346921,1.0
single_shape,TwoLayerCNN,2005,template_retention_1,200,contrast,1,True,0.0033197405516310896,0.0,0.0,0.0,0.007450798923662252,0.00016276042151730508,-0.004131058372031163,1.0
single_shape,TwoLayerCNN,2005,template_retention_1,200,auroc,1,True,0.0033197405516310896,0.0,0.0,0.0,0.007450798923662252,0.00016276042151730508,-0.004131058372031163,1.0
single_shape,TwoLayerCNN,2005,template_retention_1,200,validation_patch,1,True,0.019527158653890875,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.007450798923662252,0.00016276042151730508,0.012076359730228622,1.0
single_shape,TwoLayerCNN,2005,template_retention_1,200,contrast,2,True,0.024675167933018716,0.00390625,0.00390625,0.00390625,0.027379453671607837,0.0008138020930346102,-0.002704285738589121,1.0
single_shape,TwoLayerCNN,2005,template_retention_1,200,auroc,2,True,0.024675167933018716,0.00390625,0.00390625,0.00390625,0.027379453671607837,0.0008138020930346102,-0.002704285738589121,1.0
single_shape,TwoLayerCNN,2005,template_retention_1,200,validation_patch,2,True,0.0481441423338862,0.0013020833721384406,0.0013020833721384406,0.0013020833721384406,0.027379453671607837,0.0008138020930346102,0.02076468866227836,1.0
single_shape,TwoLayerCNN,2005,template_retention_1,200,contrast,4,True,0.13553744183291982,0.0559895858168602,0.0559895858168602,0.0559895858168602,0.14133811046745837,0.03466797017608769,-0.005800668634538542,1.0
