task,architecture,block,condition,id_acc,test_ce,alignment,initial_alignment,semantic_auc,localization_iou,fidelity_selected,fidelity_random,cf_accuracy,cf_accuracy_random,nuisance_acc,nuisance_prediction_stability,nuisance_probability_l2,refit_test_acc,refit_val_acc,refit_converged,drift_l2,seconds,causal_usefulness,epoch,early_acc,first95,attained95,val_acc40,val_acc200,late_ce_slope
two_concepts,TinyCNN,2001,template_init,0.99609375,0.023706829175353,0.5368735134240282,1.0,0.9882965087890624,0.184589607704496,0.9275237905833412,0.2320535077513273,0.88671875,0.115234375,0.9921875,0.99609375,0.0030965688638389,0.9921875,0.9921875,True,3.3872733116149902,0.3883936405181885,0.6954702828320137,200,0.5,27.0,True,0.97265625,0.9921875,-0.00015245672119291152
two_concepts,TinyCNN,2001,template_release,0.9921875,0.0271927379071712,0.594320820095967,1.0,0.98028564453125,0.1895555885626246,0.984198247462731,0.2508837293445809,0.982421875,0.129150390625,0.99609375,0.99609375,0.0031922119669616,0.99609375,1.0,True,2.54667329788208,0.3576598167419433,0.7333145181181501,200,0.519921875,32.0,True,0.96875,0.99609375,-0.00020857667340371767
two_concepts,TinyCNN,2001,template_retention_1,0.98828125,0.2445312291383743,0.9453131429631666,1.0,0.95098876953125,0.3529753251040149,0.9749488568682853,0.3493286718204433,0.970703125,0.1611328125,0.984375,0.98046875,0.0090551506727933,1.0,0.984375,True,0.3495361506938934,0.3620035648345947,0.625620185047842,200,0.519921875,34.0,True,0.95703125,0.97265625,-0.0009437276008433795
two_concepts,TinyCNN,2002,random,0.97265625,0.0632183402776718,0.2541272045597393,0.1297047101256302,0.96624755859375,0.2363152961574135,0.7748074626038626,0.2092410052782453,0.685546875,0.099853515625,0.98046875,0.984375,0.0094481259584426,0.96875,1.0,True,2.8789024353027344,0.3726651668548584,0.5655664573256173,200,0.721875,25.0,True,0.984375,0.99609375,-0.00011071979831484031
two_concepts,TinyCNN,2002,random_unitnorm,0.984375,0.0528214313089847,0.2530910359216836,0.1297047099227183,0.96478271484375,0.2620385514557274,0.7735861614788218,0.2058095476593767,0.6953125,0.108154296875,0.984375,0.9921875,0.0087618380784988,0.98046875,0.9921875,True,2.9018068313598633,0.3970634937286377,0.567776613819445,200,0.732421875,25.0,True,0.98828125,0.9921875,-7.628683925123138e-05
two_concepts,TinyCNN,2002,template_init,0.98828125,0.0519522465765476,0.5076850029241043,1.0,0.9831085205078124,0.2166498839318542,0.8810221065314923,0.2363546387384967,0.82421875,0.119384765625,0.98046875,0.98828125,0.0092818140983581,0.98828125,0.9921875,True,3.3167128562927246,0.3350288867950439,0.6446674677929956,200,0.668359375,14.0,True,0.99609375,0.9921875,-7.12877839691661e-05
two_concepts,TinyCNN,2002,template_release,0.98828125,0.0505396462976932,0.5748467630303897,1.0,0.9756011962890624,0.1916267201761108,0.937035192561994,0.2548912496398707,0.888671875,0.139892578125,0.9765625,0.984375,0.0125980898737907,0.98828125,0.99609375,True,2.3214635848999023,0.3591647148132324,0.6821439429221231,200,0.6515625,20.0,True,1.0,1.0,-0.0001736801271711967
two_concepts,TinyCNN,2002,template_retention_1,0.96484375,0.2750216722488403,0.9400854733145624,1.0,0.9333648681640624,0.3348073176319491,0.9521963130688088,0.3392444914215329,0.91796875,0.191650390625,0.96875,0.97265625,0.0132592413574457,0.96875,1.0,True,0.352807343006134,0.371429443359375,0.6129518216472758,200,0.6515625,20.0,True,0.99609375,1.0,-0.0008601172414041068
two_concepts,TinyCNN,2003,random,1.0,0.0065046991221606,0.1971411811737514,0.1450469856287163,0.99554443359375,0.1694147968013367,0.7981386448160743,0.1841941731753931,0.70703125,0.09228515625,1.0,1.0,0.0019624796696007,1.0,1.0,True,2.9838502407073975,0.340674877166748,0.6139444716406812,200,0.637890625,22.0,True,0.98828125,1.0,-9.879513216534177e-05
two_concepts,TinyCNN,2003,random_unitnorm,1.0,0.0087494486942887,0.1852487627064107,0.1450469860338615,0.996337890625,0.171900610362628,0.7804741787180479,0.183516148211527,0.708984375,0.09326171875,1.0,1.0,0.0018553914269432,1.0,1.0,True,2.980825424194336,0.3468673229217529,0.5969580305065209,200,0.6328125,23.0,True,0.9921875,1.0,-0.00011028589652781105
two_concepts,TinyCNN,2003,template_init,1.0,0.0109819220378994,0.501134724665748,1.0,0.9880523681640624,0.184689959131421,0.8879781560863977,0.2251440117086629,0.83203125,0.16162109375,1.0,1.0,0.0004692737129516,1.0,1.0,True,3.5372447967529297,0.3436181545257568,0.6628341443777348,200,0.540234375,21.0,True,0.98046875,1.0,-0.00012627450987360387
two_concepts,TinyCNN,2003,template_release,1.0,0.0118593918159604,0.5826268798088214,1.0,0.9896087646484376,0.1958116094320754,0.9462584714797492,0.1493477303193902,0.9453125,0.105712890625,1.0,1.0,0.0003186495741829,1.0,1.0,True,2.532341480255127,0.4311809539794922,0.7969107411603591,200,0.52109375,36.0,True,0.94140625,1.0,-0.0001648899405858584
two_concepts,TinyCNN,2003,template_retention_1,0.99609375,0.223231554031372,0.9483835883548856,1.0,0.9340972900390624,0.368026778003865,0.9593759063782364,0.2043363923683836,0.953125,0.094482421875,0.99609375,1.0,0.0087422486394643,1.0,0.99609375,True,0.3388392925262451,0.3767929077148437,0.7550395140098527,200,0.52109375,48.0,True,0.90625,0.98828125,-0.0009430833777090597
two_concepts,TinyCNN,2004,random,0.98828125,0.0494195334613323,0.2424782379354049,0.1529154513598819,0.9935302734375,0.2003666223498256,0.763114574538747,0.1467971011721965,0.654296875,0.07666015625,0.98828125,0.9921875,0.0103055275976657,0.984375,0.98828125,True,3.064854383468628,0.3454627990722656,0.6163174733665504,200,0.63671875,29.0,True,0.96875,0.984375,-9.680229862381619e-05
two_concepts,TinyCNN,2004,random_unitnorm,0.98046875,0.0537445992231369,0.2126680773996084,0.1529154522422584,0.9942626953125,0.1848217810863109,0.7577679370123744,0.1571318962140264,0.662109375,0.08740234375,0.984375,0.98828125,0.009112593717873,0.9765625,0.984375,True,3.051776885986328,0.3360946178436279,0.600636040798348,200,0.6328125,33.0,True,0.96484375,0.98046875,-8.874994079421212e-05
two_concepts,TinyCNN,2004,template_init,0.9921875,0.0346353277564048,0.4661671828091187,1.0,0.986328125,0.1963344718620043,0.7170778497613413,0.1974493773686716,0.591796875,0.106689453125,0.9921875,0.984375,0.0084975427016615,0.98828125,1.0,True,3.6283154487609863,0.3625414371490478,0.5196284723926696,200,0.4984375,30.0,True,0.96484375,1.0,-0.00016936058164539246
two_concepts,TinyCNN,2004,template_release,0.98828125,0.0411971770226955,0.5617891965442563,1.0,0.979827880859375,0.2931828474172898,0.9465676826830224,0.2550846864393282,0.90625,0.18017578125,0.9921875,0.98046875,0.0141779445111751,0.9921875,1.0,True,2.6959729194641113,0.3276469707489013,0.6914829962436942,200,0.4953125,60.0,True,0.91796875,0.9921875,-0.0002442859841468614
two_concepts,TinyCNN,2004,template_retention_1,0.9765625,0.2600145041942596,0.9495832046357056,1.0,0.944091796875,0.3345844035626302,0.9791872583849924,0.3391582499841526,0.955078125,0.2109375,0.9765625,0.97265625,0.0109239919111132,0.98828125,0.9765625,True,0.3142923712730407,0.3482754230499267,0.6400290084008399,200,0.4953125,100.0,True,0.90625,0.96484375,-0.000991907446904285
two_concepts,TinyCNN,2005,random,1.0,0.0100676398724317,0.2295835992680599,0.1778218543994093,0.99212646484375,0.1538232235019269,0.7833291551529947,0.1682058266338864,0.693359375,0.100830078125,1.0,1.0,0.001653483370319,0.99609375,0.99609375,True,3.059014081954956,0.344214916229248,0.6151233285191082,200,0.66796875,28.0,True,0.98828125,0.9921875,-7.286001192896184e-05
two_concepts,TinyCNN,2005,random_unitnorm,1.0,0.0088857263326644,0.2045422022047882,0.1778218546786271,0.9891357421875,0.1526168504684034,0.7789177397844157,0.1239724877198039,0.689453125,0.034912109375,1.0,1.0,0.0006853655795566,1.0,0.9921875,True,3.0915074348449707,0.330740213394165,0.6549452520646117,200,0.5921875,28.0,True,0.98828125,0.9921875,-7.563769481235951e-05
two_concepts,TinyCNN,2005,template_init,0.99609375,0.017433313652873,0.4932125748882778,1.0,0.99053955078125,0.1843454090273175,0.8817926484528614,0.1694294514426812,0.828125,0.07373046875,1.0,0.99609375,0.0028525630477815,1.0,0.9921875,True,3.6801044940948486,0.3394114971160888,0.7123631970101801,200,0.534375,22.0,True,0.9765625,0.98828125,-0.00011226830765940971
two_concepts,TinyCNN,2005,template_release,0.99609375,0.020370602607727,0.5788021605852983,1.0,0.9774169921875,0.2692893179788573,0.9724114685376406,0.1953749917918201,0.955078125,0.103515625,1.0,0.99609375,0.003578859148547,0.99609375,0.9921875,True,2.5843095779418945,0.4015698432922363,0.7770364767458204,200,0.505859375,51.0,True,0.92578125,0.99609375,-0.00018285634626347212
two_concepts,TinyCNN,2005,template_retention_1,0.984375,0.2367354929447174,0.9452337145033302,1.0,0.9439697265625,0.333271720002758,0.9804915178410836,0.2925861752407283,0.9765625,0.164794921875,0.98046875,0.98046875,0.010485740378499,0.98828125,0.984375,True,0.3414346873760223,0.4141757488250732,0.6879053426003552,200,0.505859375,58.0,True,0.92578125,0.97265625,-0.0009308926144936876
two_concepts,TinyCNN,2006,random,0.984375,0.0544280037283897,0.2260445387722284,0.1671209759845724,0.984375,0.2122503807933771,0.8365527568099509,0.1739383443685457,0.76953125,0.0927734375,0.98828125,0.98828125,0.0097484914585947,0.984375,0.99609375,True,2.9195966720581055,0.370962381362915,0.6626144124414052,200,0.6515625,20.0,True,0.9765625,0.98828125,-8.848268622742457e-05
two_concepts,TinyCNN,2006,random_unitnorm,0.98828125,0.0539637394249439,0.2164836414219207,0.1671209778926182,0.981689453125,0.179880456017341,0.8254639330807674,0.1878944773915137,0.7578125,0.1181640625,0.98828125,0.984375,0.0108084231615066,0.9921875,0.9921875,True,3.040008068084717,0.3735191822052002,0.6375694556892536,200,0.66171875,20.0,True,0.98046875,0.9921875,-7.565904660780563e-05
two_concepts,TinyCNN,2006,template_init,0.9921875,0.0308531560003757,0.494659107063104,1.0,0.9923095703125,0.1994012602765639,0.8365276945900549,0.235589220927118,0.75390625,0.124755859375,0.9921875,0.9921875,0.0083338683471083,0.99609375,1.0,True,3.337920665740967,0.3229522705078125,0.6009384736629368,200,0.552734375,18.0,True,0.98046875,1.0,-0.00012377124083669347
two_concepts,TinyCNN,2006,template_release,0.9921875,0.0333259031176567,0.5828163825028209,1.0,0.9918212890625,0.1972118007546819,0.9792157163827012,0.2014344858051963,0.96484375,0.10546875,0.99609375,0.98828125,0.0090081207454204,1.0,1.0,True,2.3598690032958984,0.3437106609344482,0.7777812305775048,200,0.533203125,50.0,True,0.94140625,0.99609375,-0.00018234723772769592
two_concepts,TinyCNN,2006,template_retention_1,0.9765625,0.2388940453529358,0.9461971192138529,1.0,0.95428466796875,0.3462339044694963,0.94720276071132,0.3124841235775728,0.927734375,0.1513671875,0.99609375,0.97265625,0.0114593962207436,0.9921875,0.99609375,True,0.335979700088501,0.3925273418426513,0.6347186371337473,200,0.533203125,65.0,True,0.9375,0.98046875,-0.0008553029563193882
two_concepts,TinyCNN,2007,random,1.0,0.0085376529023051,0.1975373858661933,0.1305537354695124,0.987396240234375,0.1644810870824247,0.7299103904654562,0.1990071400289765,0.59765625,0.10546875,1.0,1.0,0.0031459128949791,1.0,0.99609375,True,3.019681453704834,0.3809242248535156,0.5309032504364798,200,0.55546875,25.0,True,0.984375,0.99609375,-6.817414852461279e-05
two_concepts,TinyCNN,2007,random_unitnorm,1.0,0.0093873022124171,0.1805497741935685,0.1305537361209383,0.98175048828125,0.1612857386682271,0.6461143454615565,0.2058649752286711,0.544921875,0.114501953125,0.99609375,0.99609375,0.0055954437702894,1.0,0.9921875,True,3.103569984436035,0.3613801002502441,0.4402493702328854,200,0.532421875,28.0,True,0.984375,0.9921875,-8.283367842659904e-05
two_concepts,TinyCNN,2007,template_init,1.0,0.0094654466956853,0.5352103506250786,1.0,0.98919677734375,0.2695682219140391,0.7982666682973663,0.2360227734836023,0.728515625,0.152587890625,0.9921875,0.9921875,0.008598081767559,1.0,0.984375,True,3.637440443038941,0.3805997371673584,0.562243894813764,200,0.557421875,32.0,True,0.96484375,0.984375,-2.6228270472440086e-05
two_concepts,TinyCNN,2007,template_release,1.0,0.0110528580844402,0.5980775661967177,1.0,0.99102783203125,0.2523972536136714,0.9416019851185154,0.2647640456304345,0.91796875,0.19091796875,0.99609375,0.99609375,0.0071870028041303,1.0,0.98046875,True,2.6339707374572754,0.3521106243133545,0.6768379394880809,200,0.4984375,75.0,True,0.81640625,0.98046875,-8.98428485357676e-05
two_concepts,TinyCNN,2007,template_retention_1,0.98828125,0.2203713208436966,0.9463942244964618,1.0,0.930511474609375,0.3523763902299712,0.9856790985140452,0.3358826291317263,0.9765625,0.244384765625,0.98828125,0.984375,0.0101262498646974,0.9921875,0.98046875,True,0.3222840428352356,0.403425931930542,0.6497964693823188,200,0.4984375,160.0,True,0.8125,0.95703125,-0.0009605597956736247
two_concepts,TinyCNN,2008,random,0.9921875,0.0438068509101867,0.2070156041191614,0.1622421438710095,0.98388671875,0.1395302207355929,0.8737405389936301,0.2297799009436363,0.828125,0.146728515625,0.98828125,0.98046875,0.0128589542582631,0.9921875,1.0,True,2.9137518405914307,0.3504152297973633,0.6439606380499938,200,0.517578125,18.0,True,0.9921875,1.0,-7.316930205526385e-05
two_concepts,TinyCNN,2008,random_unitnorm,0.9921875,0.0713030099868774,0.2374687920881196,0.1622421430644569,0.9871826171875,0.1862129203662343,0.8245148937486624,0.2418709635369795,0.751953125,0.155029296875,0.984375,0.98046875,0.0167568288743495,0.98828125,1.0,True,2.9034554958343506,0.3460915088653564,0.5826439302116828,200,0.52109375,21.0,True,0.98828125,1.0,-9.180006704160155e-05
two_concepts,TinyCNN,2008,template_init,0.984375,0.0541571974754333,0.4944604474971022,1.0,0.9766845703125,0.2268917043899803,0.929195813564276,0.226203867724741,0.8671875,0.16162109375,0.98046875,0.984375,0.0162035040557384,0.98828125,0.99609375,True,3.4175095558166504,0.3465058803558349,0.702991945839535,200,0.5140625,25.0,True,0.98046875,0.99609375,-0.0001232380061445377
two_concepts,TinyCNN,2008,template_release,0.9765625,0.1080697700381279,0.5736635507252601,1.0,0.97967529296875,0.2922383945732412,0.9613512121057748,0.1492267496676877,0.931640625,0.09521484375,0.98046875,0.9921875,0.0139686744660139,0.9765625,1.0,True,2.4755899906158447,0.3376166820526123,0.812124462438087,200,0.4546875,47.0,True,0.875,1.0,-0.0002067347372272868
two_concepts,TinyCNN,2008,template_retention_1,0.96875,0.3019680678844452,0.9556609205385916,1.0,0.9444427490234376,0.3345398510294471,0.924711104233005,0.1955591364568303,0.884765625,0.089599609375,0.9375,0.9453125,0.016709104180336,0.984375,0.9921875,True,0.3122975826263428,0.3652505874633789,0.7291519677761746,200,0.4546875,58.0,True,0.859375,0.99609375,-0.0011517022561309887
two_concepts,TinyCNN,2009,random,0.9921875,0.0537359118461608,0.2096422997951205,0.146281633289493,0.99627685546875,0.1552280171991837,0.8835774488785234,0.133179760945038,0.82421875,0.052734375,0.9921875,0.984375,0.0159024335443973,0.9921875,0.99609375,True,3.100998878479004,0.3486783504486084,0.7503976879334854,200,0.752734375,22.0,True,0.98828125,0.98828125,-9.543432020827272e-05
two_concepts,TinyCNN,2009,random_unitnorm,0.9921875,0.0495952516794204,0.2195086897601612,0.1462816319286742,0.9945068359375,0.2060450421824528,0.7772726335590382,0.1169343195096064,0.685546875,0.0439453125,1.0,0.9921875,0.0122461672872304,0.9921875,0.9921875,True,3.0816617012023926,0.3990771770477295,0.6603383140494317,200,0.6984375,18.0,True,0.98828125,0.9921875,-5.013865411729591e-05
two_concepts,TinyCNN,2009,template_init,0.98828125,0.0469132959842681,0.5279110655787431,1.0,0.9849853515625,0.2755919007795611,0.7498468124828794,0.1696439357398645,0.6171875,0.060791015625,0.9921875,0.98828125,0.0187159199267625,0.9921875,0.99609375,True,3.5090811252593994,0.3394591808319092,0.580202876743015,200,0.6078125,17.0,True,0.984375,0.9921875,-8.803609954683332e-05
two_concepts,TinyCNN,2009,template_release,0.9921875,0.0455946810543537,0.5774435895617742,1.0,0.9876708984375,0.2264251774624858,0.8398252385949212,0.1578216255505667,0.7734375,0.06494140625,0.99609375,0.98828125,0.018607722595334,0.9921875,0.9921875,True,2.5282044410705566,0.371307373046875,0.6820036130443545,200,0.583203125,33.0,True,0.953125,0.9921875,-0.00013117271482496177
two_concepts,TinyCNN,2009,template_retention_1,0.984375,0.2376876026391983,0.946120805822398,1.0,0.9706573486328124,0.383642383721863,0.9238186123383108,0.2527454648221355,0.87890625,0.092041015625,0.96484375,0.96484375,0.0153518393635749,0.9921875,0.9921875,True,0.332985907793045,0.3734512329101562,0.6710731475161752,200,0.583203125,42.0,True,0.94140625,0.984375,-0.0008978742405884181
two_concepts,TwoLayerCNN,2000,random,1.0,0.0060530863702297,0.2477472965572142,0.1892051902680198,0.840179443359375,0.1933695327296615,0.1124808331267286,0.0636266581196978,0.05078125,0.023681640625,0.9921875,0.9921875,0.003076025750488,0.99609375,0.9921875,True,1.6267699003219604,0.842475175857544,0.0488541750070308,200,0.723828125,15.0,True,0.9921875,0.9921875,1.7722578425178416e-06
two_concepts,TwoLayerCNN,2000,random_unitnorm,1.0,0.0064511084929108,0.2352454361833249,0.189205190800268,0.8248748779296875,0.2187243509438852,0.1885623433925676,0.0872865735102031,0.115234375,0.036376953125,0.9921875,0.9921875,0.0098225064575672,1.0,0.9921875,True,1.5701572895050049,0.6907517910003662,0.1012757698823645,200,0.675390625,14.0,True,0.9921875,0.9921875,2.0763675745282517e-06
two_concepts,TwoLayerCNN,2000,template_init,0.99609375,0.0098204696550965,0.7645612256398586,1.0,0.846099853515625,0.3131244987174249,0.1006000992618156,0.0828633516802658,0.03125,0.0322265625,0.99609375,1.0,0.0006695984629914,0.99609375,0.9921875,True,1.6261863708496094,0.9099245071411132,0.0177367475815498,200,0.75703125,16.0,True,0.9921875,0.9921875,1.1204443591877845e-05
two_concepts,TwoLayerCNN,2000,template_release,0.9921875,0.0201617069542408,0.9065638755096554,1.0,0.759490966796875,0.3546597632258678,0.0972150158779392,0.0808451311917081,0.033203125,0.030029296875,0.9921875,1.0,0.0008472878253087,0.9921875,0.9921875,True,0.6941887140274048,0.7150564193725586,0.016369884686231,200,0.7453125,18.0,True,0.984375,0.9921875,-8.336999418592548e-06
two_concepts,TwoLayerCNN,2000,template_retention_1,0.98828125,0.0291845146566629,0.999149539482438,1.0,0.77899169921875,0.3828470811983231,0.2028361841050987,0.1257521171334907,0.068359375,0.041748046875,0.98828125,0.9921875,0.0081637017428874,0.9921875,0.99609375,True,0.0601939409971237,0.6342818737030029,0.077084066971608,200,0.7453125,18.0,True,0.984375,0.9921875,-9.150387985365796e-05
two_concepts,TwoLayerCNN,2001,random,1.0,0.0023746616207063,0.2526283964205645,0.1544229907506228,0.76708984375,0.2243405967494739,0.2055558238166461,0.0503798552049932,0.080078125,0.013671875,1.0,1.0,0.0001982714893529,1.0,1.0,True,1.585813283920288,0.6444401741027832,0.1551759686116529,200,0.70546875,15.0,True,1.0,1.0,-3.042478408468431e-05
two_concepts,TwoLayerCNN,2001,random_unitnorm,1.0,0.0030546784400939,0.2415181863057085,0.1544229911244363,0.761962890625,0.2189015927878662,0.0799953307675384,0.050269481158878,0.021484375,0.011962890625,1.0,1.0,0.0005835723131895,1.0,1.0,True,1.6006245613098145,0.6410889625549316,0.0297258496086603,200,0.721875,16.0,True,1.0,1.0,-4.3189398860347016e-05
two_concepts,TwoLayerCNN,2001,template_init,0.9921875,0.0610231161117553,0.7231505351042835,1.0,0.8004302978515625,0.3065544920772776,0.2306926626645827,0.1074393357335866,0.1484375,0.05126953125,0.98828125,0.99609375,0.0027682583313435,0.9921875,1.0,True,1.7357914447784424,0.658715009689331,0.123253326930996,200,0.747265625,14.0,True,1.0,1.0,-2.427037973377211e-05
two_concepts,TwoLayerCNN,2001,template_release,0.9921875,0.0412819720804691,0.8886314875044218,1.0,0.7177734375,0.3382738287213718,0.1175346278414534,0.1360380219388062,0.052734375,0.077392578125,0.98828125,0.99609375,0.0019596759229898,0.9921875,1.0,True,0.7914062738418579,0.7454912662506104,-0.0185033940973528,200,0.7359375,15.0,True,0.9921875,0.99609375,-2.1961828189575806e-05
two_concepts,TwoLayerCNN,2001,template_retention_1,0.9921875,0.0578891858458519,0.9986489030738748,1.0,0.7821044921875,0.3727010400987292,0.1904839319575905,0.2030355238589644,0.048828125,0.10986328125,0.98828125,0.99609375,0.0032406917307525,0.9921875,0.99609375,True,0.0570588260889053,0.6382856369018555,-0.0125515919013739,200,0.7359375,15.0,True,0.9921875,0.99609375,-5.550849482529078e-05
two_concepts,TwoLayerCNN,2002,random,0.98828125,0.0266329497098922,0.2526739549296196,0.1724477695278444,0.746551513671875,0.2381747103586333,0.1259381975412178,0.0868397770838714,0.0625,0.042236328125,0.98046875,0.9921875,0.0092220930382609,0.9921875,0.99609375,True,1.5340150594711304,0.6229887008666992,0.0390984204573464,200,0.703125,13.0,True,0.99609375,0.99609375,-2.243402379011688e-05
two_concepts,TwoLayerCNN,2002,random_unitnorm,0.97265625,0.0476773381233215,0.2309203585001895,0.1724477692979412,0.7563323974609375,0.232770929580491,0.0593592346437519,0.0749201937701038,0.04296875,0.045166015625,0.9765625,0.98046875,0.0169103033840656,0.98046875,1.0,True,1.5102375745773315,0.7179763317108154,-0.0155609591263518,200,0.74140625,12.0,True,1.0,0.99609375,-9.732563888892664e-06
two_concepts,TwoLayerCNN,2002,template_init,0.98828125,0.0462575517594814,0.7636250957547533,1.0,0.762054443359375,0.3171659963420106,0.0471481791917045,0.0750645355092308,0.03515625,0.04052734375,0.984375,0.98828125,0.0116786742582917,0.98828125,0.99609375,True,1.5233889818191528,0.6244401931762695,-0.0279163563175262,200,0.755859375,12.0,True,0.9921875,0.9921875,-3.001025940914889e-05
two_concepts,TwoLayerCNN,2002,template_release,0.984375,0.0491478145122528,0.9228726137815042,1.0,0.7660064697265625,0.3508560352927237,0.0790733902518349,0.0869036676160808,0.037109375,0.043212890625,0.98046875,0.9921875,0.0039680255576968,0.984375,0.9921875,True,0.6247748136520386,0.5949265956878662,-0.0078302773642459,200,0.753125,13.0,True,0.9921875,0.99609375,-9.99240218696664e-06
two_concepts,TwoLayerCNN,2002,template_retention_1,0.98046875,0.0638062804937362,0.9996356537797036,1.0,0.773101806640625,0.3970486713335892,0.243466984163171,0.1653553718365351,0.09765625,0.073974609375,0.9765625,0.984375,0.0075477762147784,0.984375,0.99609375,True,0.0342444218695163,0.6613411903381348,0.0781116123266359,200,0.753125,13.0,True,0.9921875,0.9921875,-5.850357080536749e-05
two_concepts,TwoLayerCNN,2003,random,1.0,0.0013451764825731,0.2942392401484253,0.1704990079904518,0.7530670166015625,0.2385447057901243,0.0558076378985226,0.0622620041861712,0.005859375,0.014404296875,0.99609375,0.99609375,0.0066948197782039,1.0,1.0,True,1.673234224319458,0.6594898700714111,-0.0064543662876486,200,0.753515625,15.0,True,0.99609375,1.0,-2.8180807856911346e-05
two_concepts,TwoLayerCNN,2003,random_unitnorm,1.0,0.0013897947501391,0.2578515371302616,0.170499007797477,0.761993408203125,0.2299836010777945,0.2204852942215016,0.0422263044176405,0.138671875,0.007080078125,1.0,1.0,0.0017395415343344,1.0,1.0,True,1.610687017440796,0.606226921081543,0.1782589898038611,200,0.746484375,16.0,True,1.0,1.0,-3.0476211997351475e-05
two_concepts,TwoLayerCNN,2003,template_init,1.0,0.0010759595315903,0.7400046154405839,1.0,0.7930145263671875,0.3168921848989409,0.0413969598712402,0.0518009324530035,0.005859375,0.01171875,1.0,1.0,0.000731362379156,1.0,1.0,True,1.7397384643554688,0.6442761421203613,-0.0104039725817632,200,0.716796875,13.0,True,0.99609375,1.0,-2.3509698037647454e-05
two_concepts,TwoLayerCNN,2003,template_release,1.0,0.0008102079154923,0.8932522414323094,1.0,0.76885986328125,0.3683193277310924,0.0731990611855728,0.060789254360467,0.013671875,0.015380859375,1.0,1.0,6.0278267483226955e-05,1.0,1.0,True,0.7641284465789795,0.6196675300598145,0.0124098068251058,200,0.7015625,18.0,True,0.98828125,1.0,-3.2466550224593634e-05
two_concepts,TwoLayerCNN,2003,template_retention_1,1.0,0.008542550727725,0.99836866706316,1.0,0.7744293212890625,0.383750105705107,0.1952119469128723,0.1602925080475305,0.0546875,0.044189453125,1.0,1.0,0.0023702550679445,1.0,0.99609375,True,0.0682098865509033,0.6363735198974609,0.0349194388653418,200,0.7015625,18.0,True,0.984375,0.99609375,-0.00011537170835903559
two_concepts,TwoLayerCNN,2004,random,0.98828125,0.0381617248058319,0.270752003860288,0.1423798072805328,0.7816925048828125,0.2239978347654566,0.1406618613699417,0.0772908691577539,0.083984375,0.0419921875,0.98828125,0.98046875,0.0200846437364816,0.9921875,0.9921875,True,1.5675678253173828,0.6186978816986084,0.0633709922121877,200,0.7140625,19.0,True,0.984375,0.98828125,-5.666942412691389e-06
two_concepts,TwoLayerCNN,2004,random_unitnorm,0.984375,0.0673772990703582,0.2436896724837201,0.1423798069295697,0.7922821044921875,0.2281307983050342,0.1563525564842172,0.0538528541067951,0.09375,0.03173828125,0.984375,1.0,0.0013070153072476,0.984375,0.99609375,True,1.562999248504639,0.6274216175079346,0.102499702377422,200,0.741015625,17.0,True,0.98828125,0.99609375,-3.3964292335331915e-05
two_concepts,TwoLayerCNN,2004,template_init,0.99609375,0.0147530613467097,0.7232295267303935,1.0,0.8266754150390625,0.3416831680820283,0.1312952995931505,0.0904869424670695,0.080078125,0.048828125,0.99609375,0.9921875,0.0100282998755574,0.99609375,0.99609375,True,1.68903648853302,0.6297845840454102,0.040808357126081,200,0.631640625,15.0,True,0.9921875,0.99609375,-2.7425809854404508e-05
two_concepts,TwoLayerCNN,2004,template_release,1.0,0.0046020057052373,0.8982855245339231,1.0,0.84185791015625,0.3724470683035021,0.2255765524813613,0.1278759506113296,0.125,0.07177734375,0.99609375,0.99609375,0.0065537020564079,1.0,0.9921875,True,0.7528231143951416,0.6269774436950684,0.0977006018700317,200,0.60390625,19.0,True,0.98046875,0.9921875,-2.986610047798957e-06
two_concepts,TwoLayerCNN,2004,template_retention_1,0.9921875,0.0222322549670934,0.9991612061680188,1.0,0.7910003662109375,0.4154828194943203,0.2571910438331097,0.1862060738268605,0.12109375,0.08984375,0.9921875,0.9921875,0.0115727931261062,0.9921875,0.9921875,True,0.0516160503029823,0.621004581451416,0.0709849700062492,200,0.60390625,19.0,True,0.98046875,0.98828125,-9.943537302035096e-05
two_concepts,TwoLayerCNN,2005,random,0.99609375,0.0115006696432828,0.2083078688475124,0.1454075761008322,0.838104248046875,0.2266027217000391,0.0970560996815272,0.0470558650104666,0.03125,0.015380859375,0.99609375,1.0,0.0006036525010131,0.99609375,0.99609375,True,1.4937490224838257,0.6342477798461914,0.0500002346710606,200,0.768359375,15.0,True,0.98828125,0.9921875,-7.784250367404152e-06
two_concepts,TwoLayerCNN,2005,random_unitnorm,1.0,0.0037242555990815,0.1967382447496073,0.1454075759536464,0.773651123046875,0.2188080146884381,0.0773877494361745,0.06932374259605,0.021484375,0.020751953125,1.0,1.0,0.0009836872341111,1.0,0.9921875,True,1.487330675125122,0.6288108825683594,0.0080640068401245,200,0.80625,13.0,True,0.98828125,0.98828125,-1.7064126362483543e-06
two_concepts,TwoLayerCNN,2005,template_init,1.0,0.0012755325296893,0.7459273128456982,1.0,0.7199554443359375,0.3556718706523507,0.0323741693686571,0.058888354377021,0.005859375,0.0224609375,1.0,1.0,0.0005095204687677,1.0,0.99609375,True,1.6524336338043213,0.6177964210510254,-0.0265141850083639,200,0.821875,17.0,True,0.9921875,0.99609375,-2.5370990143236626e-05
