task,architecture,condition,epoch,nearest_cosine_mean,nearest_cosine_std,nearest_cosine_count,assignment_cosine_mean,assignment_cosine_std,assignment_cosine_count,matching_gap_mean,matching_gap_std,matching_gap_count,nearest_template_count_mean,nearest_template_count_std,nearest_template_count_count,nearest_distance_mean,nearest_distance_std,nearest_distance_count,assignment_distance_mean,assignment_distance_std,assignment_distance_count,redundancy_cosine_mean,redundancy_cosine_std,redundancy_cosine_count,mean_raw_norm_mean,mean_raw_norm_std,mean_raw_norm_count,initial_index_cosine_mean,initial_index_cosine_std,initial_index_cosine_count,raw_initial_drift_mean,raw_initial_drift_std,raw_initial_drift_count
single_shape,TwoLayerCNN,random_unitnorm,120,0.2262444212825943,0.03266237155262699,10,0.19346388274282197,0.03879613032335143,10,0.03278053853977231,0.013026293097357944,10,8.4,1.8378731669453627,10,1.2409112542627587,0.02632013990954632,10,1.2661920268441311,0.03051139391488619,10,0.26868811905306367,0.030290006417302135,10,1.7893356,0.037929907,10,0.8060809580793249,0.012201312140602922,10,1.2159289,0.04101605,10
single_shape,TwoLayerCNN,random_unitnorm,160,0.2273704778851346,0.032819496371643546,10,0.19446212106525423,0.03881879487996721,10,0.03290835681988038,0.012967680392987048,10,8.4,2.0110804171997807,10,1.2399751591755592,0.026479155096400846,10,1.2653625379883446,0.030549263566078864,10,0.27062754388443444,0.030524480980841654,10,1.819693,0.040063642,10,0.8007071534730619,0.012660872278980861,10,1.250263,0.043412194,10
single_shape,TwoLayerCNN,random_unitnorm,200,0.22819411456435562,0.03292216076237636,10,0.19516122085292228,0.038809528895425084,10,0.03303289371143332,0.012916565057087041,10,8.3,1.8885620632287057,10,1.2392902071632652,0.026589065240164935,10,1.2647774674174752,0.0305577019608735,10,0.27203820536149587,0.03071115960111216,10,1.8431447,0.041733343,10,0.796620334192756,0.013021581040337269,10,1.2767024,0.045302257,10
single_shape,TwoLayerCNN,template_init,0,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10,16.0,0.0,10,1.3170890159654386e-09,0.0,10,1.3170890159654386e-09,0.0,10,0.8481368160118523,0.0,10,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10
single_shape,TwoLayerCNN,template_init,1,0.9973109172693728,0.00032965216309806,10,0.9973109172693728,0.00032965216309806,10,0.0,0.0,10,16.0,0.0,10,0.07282369983301004,0.0046763458802721565,10,0.07282369983301004,0.0046763458802721565,10,0.8486119779855281,0.0017305157177768989,10,1.0017084,0.0018032661,10,0.9973109172693728,0.00032965216309806,10,0.07911113,0.0030508174,10
single_shape,TwoLayerCNN,template_init,5,0.9606924140106943,0.004100563835735067,10,0.9606924140106943,0.004100563835735067,10,0.0,0.0,10,16.0,0.0,10,0.278935486565853,0.014495891094995845,10,0.278935486565853,0.014495891094995845,10,0.8024483893472685,0.005895735538955217,10,1.0969112,0.019750046,10,0.9606924140106943,0.004100563835735067,10,0.3217942,0.022054968,10
single_shape,TwoLayerCNN,template_init,10,0.8956841915435458,0.008199759089195057,10,0.8956582074361752,0.008255591665853311,10,2.5984107370791153e-05,8.21689622580694e-05,10,15.9,0.3162277660168379,10,0.45415243596968613,0.01796997952588817,10,0.45420295511670483,0.018074349618415288,10,0.741083712591881,0.02000327573557612,10,1.3569189,0.029087525,10,0.8956582074361752,0.008255591665853311,10,0.66380435,0.025888694,10
single_shape,TwoLayerCNN,template_init,20,0.842605403365227,0.01162371254777501,10,0.8425251426362701,0.011757066551660528,10,8.026072895693792e-05,0.0002538067101693541,10,15.9,0.3162277660168379,10,0.5576114802105263,0.020936131524118017,10,0.5577436747937348,0.021145905958378546,10,0.7042548796476987,0.02281300506551192,10,1.6400229,0.039296787,10,0.8425251426362701,0.011757066551660528,10,0.9883544,0.037156817,10
single_shape,TwoLayerCNN,template_init,40,0.8261084959652008,0.012864592128909428,10,0.8260169169625208,0.01300285037604696,10,9.157900268003116e-05,0.00027351966413365433,10,15.8,0.42163702135578396,10,0.5859493075502943,0.021962015097525985,10,0.5860950297573495,0.02217121153990955,10,0.693987264588221,0.022541727751041383,10,1.7463934,0.049343992,10,0.8260169169625208,0.01300285037604696,10,1.1062547,0.047435176,10
single_shape,TwoLayerCNN,template_init,80,0.8134892553879982,0.01365109108320513,10,0.813382785544559,0.013796983091699716,10,0.00010646984343920529,0.0003005190516605582,10,15.8,0.42163702135578396,10,0.6066978715836584,0.022468845221573008,10,0.6068633523864326,0.022683311483403988,10,0.6862861159150129,0.022378650715682964,10,1.8332058,0.055013716,10,0.813382785544559,0.013796983091699716,10,1.2020016,0.05379156,10
single_shape,TwoLayerCNN,template_init,120,0.806782565520766,0.014091924416491996,10,0.8066703236224129,0.014240980679164229,10,0.00011224189835303821,0.00031496686942064097,10,15.8,0.42163702135578396,10,0.6174269977814082,0.022787698553403894,10,0.6175987655683288,0.023003176556774845,10,0.682214463999695,0.02226528893878447,10,1.8818287,0.057836287,10,0.8066703236224129,0.014240980679164229,10,1.2552903,0.057039585,10
single_shape,TwoLayerCNN,template_init,160,0.8022828478605752,0.014371172986133133,10,0.8021614915690151,0.014526868034334688,10,0.0001213562915602262,0.0003308213284869629,10,15.7,0.48304589153964805,10,0.6245144004175587,0.02298191834941144,10,0.6246992265643544,0.023205202580329546,10,0.6795198022709777,0.02217329944209231,10,1.9155811,0.05970428,10,0.8021614915690151,0.014526868034334688,10,1.292122,0.059176672,10
single_shape,TwoLayerCNN,template_init,200,0.7989108976998012,0.01459982388978036,10,0.7987777790595709,0.01476264511946355,10,0.00013311864023028973,0.0003430535110768584,10,15.7,0.48304589153964805,10,0.6297716768085655,0.0231620460604699,10,0.6299750630711068,0.02339540780281314,10,0.6774697402142325,0.02209668549888934,10,1.9414346,0.061137743,10,0.7987777790595709,0.01476264511946355,10,1.3202553,0.06085399,10
single_shape,TwoLayerCNN,template_release,0,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10,16.0,0.0,10,1.3170890159654386e-09,0.0,10,1.3170890159654386e-09,0.0,10,0.8481368160118523,0.0,10,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10
single_shape,TwoLayerCNN,template_release,1,0.9976740796228782,0.000298491390346059,10,0.9976740796228782,0.000298491390346059,10,0.0,0.0,10,16.0,0.0,10,0.06771079407006272,0.0045171550472798624,10,0.06771079407006272,0.0045171550472798624,10,0.8488632008232406,0.0017716808719752454,10,1.0014777,0.00201837,10,0.9976740796228782,0.000298491390346059,10,0.0734757,0.0030413875,10
single_shape,TwoLayerCNN,template_release,5,0.9818420519888938,0.0031951456953176445,10,0.9818420519888938,0.0031951456953176445,10,0.0,0.0,10,16.0,0.0,10,0.188350283170379,0.016920887115229235,10,0.188350283170379,0.016920887115229235,10,0.8305847566669154,0.0041799354705829425,10,1.071183,0.01898761,10,0.9818420519888938,0.0031951456953176445,10,0.22090301,0.024592794,10
single_shape,TwoLayerCNN,template_release,10,0.9715545518492785,0.0035331125809497485,10,0.9715545518492785,0.0035331125809497485,10,0.0,0.0,10,16.0,0.0,10,0.23533497382125285,0.014963322861970442,10,0.23533497382125285,0.014963322861970442,10,0.8274145470482248,0.006154238416439927,10,1.182346,0.009426409,10,0.9715545518492785,0.0035331125809497485,10,0.34125614,0.014306709,10
single_shape,TwoLayerCNN,template_release,20,0.9868612048248384,0.0015973928342172062,10,0.9868612048248384,0.0015973928342172062,10,0.0,0.0,10,16.0,0.0,10,0.15882035225612148,0.010528425106000522,10,0.15882035225612148,0.010528425106000522,10,0.8410956060940542,0.005608386642311167,10,1.0964962,0.007912589,10,0.9868612048248384,0.0015973928342172062,10,0.21690018,0.014553637,10
single_shape,TwoLayerCNN,template_release,40,0.9934705906341019,0.0007506287124574511,10,0.9934705906341019,0.0007506287124574511,10,0.0,0.0,10,16.0,0.0,10,0.1112796787997449,0.006763365073987713,10,0.1112796787997449,0.006763365073987713,10,0.8443957090510199,0.003488671181332675,10,1.0586637,0.004963717,10,0.9934705906341019,0.0007506287124574511,10,0.14819497,0.008540318,10
single_shape,TwoLayerCNN,template_release,80,0.9865955574601891,0.001663106079678619,10,0.9865955574601891,0.001663106079678619,10,0.0,0.0,10,16.0,0.0,10,0.1596702931320721,0.010228401091450758,10,0.1596702931320721,0.010228401091450758,10,0.8392454432066435,0.00456633661321899,10,1.0933374,0.009999391,10,0.9865955574601891,0.001663106079678619,10,0.21497989,0.012242809,10
single_shape,TwoLayerCNN,template_release,120,0.9599113226566434,0.00464062529043229,10,0.9599113226566434,0.00464062529043229,10,0.0,0.0,10,16.0,0.0,10,0.2778460253281708,0.016174177440156617,10,0.2778460253281708,0.016174177440156617,10,0.8206207165811972,0.00984962724663369,10,1.2079296,0.023881622,10,0.9599113226566434,0.00464062529043229,10,0.39848706,0.025466748,10
single_shape,TwoLayerCNN,template_release,160,0.9494531374479201,0.005570342945683816,10,0.9494531374479201,0.005570342945683816,10,0.0,0.0,10,16.0,0.0,10,0.31242518541687675,0.017324454397268756,10,0.31242518541687675,0.017324454397268756,10,0.8133905349053766,0.011908908059082656,10,1.2571607,0.02910323,10,0.9494531374479201,0.005570342945683816,10,0.46437675,0.030061426,10
single_shape,TwoLayerCNN,template_release,200,0.9424982976779276,0.006163266207204355,10,0.9424982976779276,0.006163266207204355,10,0.0,0.0,10,16.0,0.0,10,0.3334565629527471,0.017993361568868813,10,0.3334565629527471,0.017993361568868813,10,0.808538545971234,0.013263029947863159,10,1.2911721,0.032534473,10,0.9424982976779276,0.006163266207204355,10,0.5081403,0.03319144,10
single_shape,TwoLayerCNN,template_retention_1,0,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10,16.0,0.0,10,1.3170890159654386e-09,0.0,10,1.3170890159654386e-09,0.0,10,0.8481368160118523,0.0,10,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10
single_shape,TwoLayerCNN,template_retention_1,1,0.9976740796228782,0.000298491390346059,10,0.9976740796228782,0.000298491390346059,10,0.0,0.0,10,16.0,0.0,10,0.06771079407006272,0.0045171550472798624,10,0.06771079407006272,0.0045171550472798624,10,0.8488632008232406,0.0017716808719752454,10,1.0014777,0.00201837,10,0.9976740796228782,0.000298491390346059,10,0.0734757,0.0030413875,10
single_shape,TwoLayerCNN,template_retention_1,5,0.9818420519888938,0.0031951456953176445,10,0.9818420519888938,0.0031951456953176445,10,0.0,0.0,10,16.0,0.0,10,0.188350283170379,0.016920887115229235,10,0.188350283170379,0.016920887115229235,10,0.8305847566669154,0.0041799354705829425,10,1.071183,0.01898761,10,0.9818420519888938,0.0031951456953176445,10,0.22090301,0.024592794,10
single_shape,TwoLayerCNN,template_retention_1,10,0.9715545518492785,0.0035331125809497485,10,0.9715545518492785,0.0035331125809497485,10,0.0,0.0,10,16.0,0.0,10,0.23533497382125285,0.014963322861970442,10,0.23533497382125285,0.014963322861970442,10,0.8274145470482248,0.006154238416439927,10,1.182346,0.009426409,10,0.9715545518492785,0.0035331125809497485,10,0.34125614,0.014306709,10
single_shape,TwoLayerCNN,template_retention_1,20,0.9884842781642001,0.0014322337700315327,10,0.9884842781642001,0.0014322337700315327,10,0.0,0.0,10,16.0,0.0,10,0.14857490585142974,0.010106215811671749,10,0.14857490585142974,0.010106215811671749,10,0.8421643157000241,0.005205137168138182,10,1.0871661,0.007142588,10,0.9884842781642001,0.0014322337700315327,10,0.20140848,0.013644176,10
single_shape,TwoLayerCNN,template_retention_1,40,0.9963336352555038,0.00046448532193273275,10,0.9963336352555038,0.00046448532193273275,10,0.0,0.0,10,16.0,0.0,10,0.08320805140604635,0.005449789225521531,10,0.08320805140604635,0.005449789225521531,10,0.8462340627909842,0.002650091554680009,10,1.0407017,0.0034266226,10,0.9963336352555038,0.00046448532193273275,10,0.10955322,0.0065611615,10
single_shape,TwoLayerCNN,template_retention_1,80,0.9991320281386784,0.00016253332709241267,10,0.9991320281386784,0.00016253332709241267,10,0.0,0.0,10,16.0,0.0,10,0.04009783844938499,0.003915436520557644,10,0.04009783844938499,0.003915436520557644,10,0.847910680272799,0.0009399948779041545,10,1.017477,0.0018151442,10,0.9991320281386784,0.00016253332709241267,10,0.051736217,0.0040752525,10
single_shape,TwoLayerCNN,template_retention_1,120,0.9996952662099033,6.163220987498014e-05,10,0.9996952662099033,6.163220987498014e-05,10,0.0,0.0,10,16.0,0.0,10,0.023651001845619257,0.0025129230498143747,10,0.023651001845619257,0.0025129230498143747,10,0.8481912949406796,0.0005970131199677948,10,1.0099398,0.0010542405,10,0.9996952662099033,6.163220987498014e-05,10,0.030250233,0.0026236125,10
single_shape,TwoLayerCNN,template_retention_1,160,0.9998676989387428,2.9476589959033527e-05,10,0.9998676989387428,2.9476589959033527e-05,10,0.0,0.0,10,16.0,0.0,10,0.015545222182251878,0.0018474623835737902,10,0.015545222182251878,0.0018474623835737902,10,0.8481916750159189,0.0004142101621557471,10,1.0063726,0.00071937934,10,0.9998676989387428,2.9476589959033527e-05,10,0.019779589,0.0020123948,10
single_shape,TwoLayerCNN,template_retention_1,200,0.9999343040066085,1.435947496020439e-05,10,0.9999343040066085,1.435947496020439e-05,10,0.0,0.0,10,16.0,0.0,10,0.010936652685181765,0.0012696323749786767,10,0.010936652685181765,0.0012696323749786767,10,0.8482432452274397,0.0003128689305542801,10,1.004386,0.0005216789,10,0.9999343040066085,1.435947496020439e-05,10,0.013835748,0.0014748839,10
two_concepts,TinyCNN,random,0,0.15248513383738693,0.01650116031724019,10,0.13630982658304064,0.016119554421814807,10,0.016175307254346287,0.007306299037338615,10,10.1,1.8529256146249726,10,1.300707050616325,0.012788259708133647,10,1.3128180142204555,0.012544043337447394,10,0.19203215571841487,0.014975237831311487,10,0.5736591,0.0100858025,10,1.0,0.0,10,0.0,0.0,10
two_concepts,TinyCNN,random,1,0.15393669488397682,0.014670462329957274,10,0.13755465255155408,0.01469078312305604,10,0.016382042332422738,0.006961472069415274,10,10.3,1.636391694484477,10,1.2995534630090582,0.011424545383068979,10,1.3118507432947706,0.011463053066051596,10,0.19223325265342045,0.015561074913647952,10,0.5774274,0.009377723,10,0.993079976671444,0.0011612185548746817,10,0.08058113,0.004644645,10
two_concepts,TinyCNN,random,5,0.1807682388014038,0.02147751422162951,10,0.15855832528313632,0.019551087449614448,10,0.02220991351826748,0.007774253671367465,10,9.9,0.994428926011753,10,1.2780978883527843,0.016792392151796398,10,1.294977180327496,0.015098593117483435,10,0.20709045521472133,0.022501735856366608,10,0.64112705,0.011728622,10,0.9151540591021474,0.013122708546700725,10,0.2721186,0.017957885,10
two_concepts,TinyCNN,random,10,0.20934383054641864,0.0281647136219975,10,0.18064535850822355,0.02692512877005969,10,0.02869847203819509,0.008192183302245947,10,9.6,0.8432740427115679,10,1.2546811166116536,0.02247092312255678,10,1.2766597376352962,0.021022730200652318,10,0.2493755511528061,0.028765613431833766,10,0.79941905,0.035208136,10,0.7886382735532702,0.027350884948594046,10,0.5063556,0.047461376,10
two_concepts,TinyCNN,random,20,0.23384632877448733,0.029224450263176285,10,0.2022523097559521,0.029924349814433284,10,0.03159401901853526,0.009386008457483464,10,9.7,0.8232726023485646,10,1.2338208509102102,0.02418434262590875,10,1.2580996854146274,0.024238011728308036,10,0.31007059624460614,0.04225364515471738,10,1.2694434,0.05653036,10,0.5950186274788832,0.03055499081280367,10,1.0481547,0.067136995,10
two_concepts,TinyCNN,random,40,0.23565006162345944,0.033474476378649004,10,0.20315350130330995,0.03179560471377132,10,0.03249656032014951,0.01220348319233161,10,9.6,1.3498971154211055,10,1.2316142957432452,0.027843686365180306,10,1.2566455565782566,0.026087561624464198,10,0.3290255197497545,0.04680333625742788,10,1.9514515,0.04299993,10,0.46681142244642626,0.02625325223442949,10,1.7672663,0.04801022,10
two_concepts,TinyCNN,random,80,0.2348756460633295,0.03434891816154013,10,0.20145515339735187,0.03390995108362455,10,0.03342049266597759,0.013544916597014367,10,9.6,1.505545305418162,10,1.232168829737371,0.028638365504487985,10,1.2580705897331308,0.027976248344243518,10,0.3278958145850569,0.04309859042868557,10,2.5209365,0.048884813,10,0.4095771129443214,0.025449261622791295,10,2.3522708,0.05157475,10
two_concepts,TinyCNN,random,120,0.23369340653461873,0.034313877503727844,10,0.19991435813824016,0.034899471960854835,10,0.033779048396378575,0.013516973304463898,10,9.1,1.7288403306519924,10,1.2331674354981004,0.028594786645578754,10,1.2592518187546893,0.02872926087771323,10,0.32726696467656186,0.041558241515229674,10,2.809666,0.05691074,10,0.38914856061496683,0.02497011265344649,10,2.64638,0.05949552,10
two_concepts,TinyCNN,random,160,0.23263740429032684,0.03417241010053363,10,0.19906634898079126,0.034912875119803954,10,0.0335710553095356,0.013719179872296266,10,9.3,1.4944341180973264,10,1.2340375250788338,0.028467157629762832,10,1.2599339022711475,0.02873755727770608,10,0.3261701200252388,0.04068048582559028,10,2.9999955,0.064253576,10,0.377778076336288,0.0246797530753348,10,2.839663,0.06728754,10
two_concepts,TinyCNN,random,200,0.2320484511121891,0.03423805136836614,10,0.19866969187842265,0.034956042537031114,10,0.03337875923376647,0.0139392258538559,10,9.1,1.523883926754995,10,1.2345143699549515,0.02852016411939977,10,1.260318191202621,0.02884766517616525,10,0.32516767398576246,0.04002629411407596,10,3.1413794,0.07147025,10,0.370331714552629,0.02463075322671986,10,2.9829206,0.07486341,10
two_concepts,TinyCNN,random_unitnorm,0,0.15248513412093057,0.016501160526127448,10,0.13630982653430201,0.016119554659212783,10,0.016175307586628558,0.007306299607997696,10,10.1,1.8529256146249726,10,1.3007070503989069,0.012788259853787747,10,1.312818014258758,0.012544043503670277,10,0.19203215537702534,0.014975237370757545,10,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10
two_concepts,TinyCNN,random_unitnorm,1,0.15143700372559427,0.016615072214808742,10,0.13536820889720297,0.015971693416514225,10,0.01606879482839129,0.00746291511103763,10,10.3,1.766981104093143,10,1.3014824086130043,0.012927465410185019,10,1.3135712035384182,0.012406081958986433,10,0.19206504798905838,0.01544993863677417,10,1.0018485,0.001505794,10,0.9980235273538505,0.0005802176286559988,10,0.08435622,0.005653158,10
two_concepts,TinyCNN,random_unitnorm,5,0.15944226639740106,0.018647895208539243,10,0.141282098455743,0.016979116718461994,10,0.018160167941658072,0.0071205940601205,10,9.7,0.9486832980505141,10,1.2950518300169294,0.01462714641792597,10,1.3087087167562612,0.013410758377350016,10,0.18922434679103334,0.018428929084584034,10,1.041281,0.009234303,10,0.967246064701078,0.006176254774433863,10,0.28757462,0.019307459,10
two_concepts,TinyCNN,random_unitnorm,10,0.17496447301058932,0.023221217922904516,10,0.15390536306148211,0.021833286027541313,10,0.02105910994910718,0.006133320318244483,10,9.8,1.1352924243950933,10,1.2825227643446762,0.01833765776482865,10,1.2985550273319981,0.017111268032920506,10,0.2028604584491453,0.020997974675842995,10,1.1421202,0.028047306,10,0.9046845940125422,0.014691434896492642,10,0.503811,0.048040893,10
two_concepts,TinyCNN,random_unitnorm,20,0.20534935912041133,0.030597237938174034,10,0.1792884245320692,0.031144116651810536,10,0.026060934588342122,0.008799877872353874,10,9.5,0.7071067811865476,10,1.2576709297304531,0.024581224075748642,10,1.2776944802341936,0.024515670036533477,10,0.25283770161245483,0.03551139713295217,10,1.4846532,0.06103519,10,0.7619512094922856,0.023617808884417415,10,0.9903873,0.08076694,10
two_concepts,TinyCNN,random_unitnorm,40,0.21894858792580676,0.03202386624143701,10,0.19133425637342624,0.038744408124328715,10,0.027614331552380487,0.011645779268557551,10,9.4,0.8432740427115676,10,1.2459027043496884,0.02649864980472959,10,1.2671230309243833,0.031159370967648547,10,0.30195039317404826,0.041558987038454745,10,2.1161199,0.06387273,10,0.6096169334526795,0.021513806968539103,10,1.7229542,0.07489794,10
two_concepts,TinyCNN,random_unitnorm,80,0.2210795486459546,0.03134223190846256,10,0.19102547141209716,0.037259530467125934,10,0.030054077233857446,0.01249261287521881,10,9.2,1.1352924243950933,10,1.2440237230691955,0.02602747237777826,10,1.2675288922418453,0.030318406131492535,10,0.31429631744677766,0.039354602337343544,10,2.6969872,0.05863755,10,0.5295931802859573,0.019390008968870675,10,2.3455975,0.063069835,10
two_concepts,TinyCNN,random_unitnorm,120,0.22155032289988252,0.031292323786551654,10,0.1909057290255795,0.036823682452741015,10,0.030644593874303017,0.012505884722064374,10,9.2,1.2292725943057181,10,1.24364293114562,0.02598603961742678,10,1.2676910679960083,0.029925000211137556,10,0.3151717844811669,0.03900164058195595,10,2.9943871,0.06272428,10,0.5005405144700792,0.019204408754970464,10,2.6568696,0.06563747,10
two_concepts,TinyCNN,random_unitnorm,160,0.22167395982950597,0.031426739162153904,10,0.19083122815361353,0.03685664959593409,10,0.030842731675892444,0.012210012916076467,10,9.3,1.3374935098492586,10,1.2435631446880113,0.0260814576911247,10,1.267676402970057,0.030058621611121397,10,0.31478112328163965,0.038844320356564314,10,3.191173,0.067446016,10,0.4842018631781112,0.01928072925391192,10,2.8612814,0.06992974,10
two_concepts,TinyCNN,random_unitnorm,200,0.22153437897490474,0.031420521444425954,10,0.1906443750776759,0.03694720899308554,10,0.030890003897228863,0.012084516770187539,10,9.2,1.398411797560202,10,1.243683589310639,0.026072850647627325,10,1.2677851169146381,0.0301060880540113,10,0.3141261793764949,0.03894888656845338,10,3.3373997,0.07153691,10,0.4732322329305065,0.019256683897364794,10,3.0125723,0.073664516,10
two_concepts,TinyCNN,template_init,0,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10,16.0,0.0,10,1.3170890159654386e-09,0.0,10,1.3170890159654386e-09,0.0,10,0.8481368160118523,0.0,10,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10
two_concepts,TinyCNN,template_init,1,0.9987716816649554,0.0003360984611648947,10,0.9987716816649554,0.0003360984611648947,10,0.0,0.0,10,16.0,0.0,10,0.042577144593679554,0.010066217675251935,10,0.042577144593679554,0.010066217675251935,10,0.8481125088138859,0.0013432510390586595,10,1.0040072,0.0021795575,10,0.9987716816649554,0.0003360984611648947,10,0.09059237,0.007312153,10
two_concepts,TinyCNN,template_init,5,0.9750583805883846,0.005460996306630224,10,0.9750583805883846,0.005460996306630224,10,0.0,0.0,10,16.0,0.0,10,0.21060131631272413,0.03044081367148977,10,0.21060131631272413,0.03044081367148977,10,0.8233196110418446,0.011215737329499863,10,1.0454776,0.013735837,10,0.9750583805883846,0.005460996306630224,10,0.2968791,0.038678065,10
two_concepts,TinyCNN,template_init,10,0.9223431327243506,0.0131777091087575,10,0.9221206141908759,0.013366049157797426,10,0.00022251853347479144,0.00043412539449319364,10,15.6,0.5163977794943222,10,0.38096559053581924,0.03791857105360267,10,0.38140214905510705,0.03828879755405752,10,0.7531634635947629,0.027611915309852395,10,1.1248133,0.01471911,10,0.9221206141908759,0.013366049157797426,10,0.47690043,0.029354803,10
two_concepts,TinyCNN,template_init,20,0.7999643618575487,0.028260292056278967,10,0.797384857409993,0.029067547463971857,10,0.002579504447555769,0.0029576077711540947,10,14.9,1.1972189997378648,10,0.6191658166681328,0.04781537949944358,10,0.6228397970605858,0.04864921521343626,10,0.613014579564475,0.03600999071687699,10,1.4285934,0.057283573,10,0.7973377098991618,0.029104509129972596,10,0.9150852,0.080024175,10
two_concepts,TinyCNN,template_init,40,0.6457893183425025,0.025725283712350742,10,0.6400272606490532,0.026743001273298272,10,0.005762057693449308,0.005284385953218957,10,13.3,0.9486832980505139,10,0.832876945492749,0.03108135844127389,10,0.8393575452652513,0.03189413854399752,10,0.4769433456039137,0.05761622285822484,10,2.136342,0.10949292,10,0.6383380398579641,0.0269183306056746,10,1.7230232,0.11597728,10
two_concepts,TinyCNN,template_init,80,0.5613259043151979,0.019559807292501254,10,0.5520019638546994,0.020222019716218304,10,0.009323940460498581,0.0066130212994401204,10,12.6,1.429840705968481,10,0.9294595931821117,0.02069225400002968,10,0.9390129338717179,0.021013493603559825,10,0.4217619257851508,0.06322714918463183,10,2.9229548,0.11898202,10,0.5487595923754045,0.02060664931419036,10,2.5459032,0.11434174,10
two_concepts,TinyCNN,template_init,120,0.5328427848864384,0.02020951142963727,10,0.5226998067151902,0.020966790547493116,10,0.010142978171248285,0.007282384710118268,10,12.2,1.2292725943057183,10,0.9597384039131956,0.02060663216002071,10,0.9696454284530758,0.02107463724820537,10,0.40210681629970635,0.06524062869875082,10,3.3409092,0.13033211,10,0.5189441403489155,0.02110822847593872,10,2.9741464,0.12466224,10
two_concepts,TinyCNN,template_init,160,0.5172250242654844,0.021369507059748664,10,0.5065180877283806,0.021625640848226695,10,0.010706936537103829,0.00742494152202051,10,12.0,1.247219128924647,10,0.9759201335142933,0.021202136497873707,10,0.9861183263271377,0.021127289816474923,10,0.3916553975183964,0.06673872721034836,10,3.6211572,0.14192532,10,0.5024899386510131,0.021800829752631125,10,3.2602603,0.13573073,10
two_concepts,TinyCNN,template_init,200,0.5073559515376131,0.02213985146120429,10,0.496336058496807,0.022017737791439545,10,0.011019893040806089,0.007454944950286552,10,12.0,1.0540925533894598,10,0.9860411566841515,0.021601372117817062,10,0.9964493566088428,0.02115631168356278,10,0.3856269564864179,0.06730494858722323,10,3.8301263,0.15216686,10,0.49206375904423394,0.02228258395871085,10,3.472791,0.14578259,10
two_concepts,TinyCNN,template_release,0,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10,16.0,0.0,10,1.3170890159654386e-09,0.0,10,1.3170890159654386e-09,0.0,10,0.8481368160118523,0.0,10,1.0,0.0,10,1.0,0.0,10,0.0,0.0,10
two_concepts,TinyCNN,template_release,1,0.9989683336725891,0.00025858679040599645,10,0.9989683336725891,0.00025858679040599645,10,0.0,0.0,10,16.0,0.0,10,0.04070918387698591,0.007623659591406033,10,0.04070918387698591,0.007623659591406033,10,0.848425951068168,0.0015232545181817784,10,1.0003489,0.0021407418,10,0.9989683336725891,0.00025858679040599645,10,0.076265305,0.008656851,10
two_concepts,TinyCNN,template_release,5,0.9853087709982601,0.0023639369173291693,10,0.9853087709982601,0.0023639369173291693,10,0.0,0.0,10,16.0,0.0,10,0.16342149890639196,0.014717476540166327,10,0.16342149890639196,0.014717476540166327,10,0.8360528385470527,0.0063895292805815984,10,1.000107,0.014395379,10,0.9853087709982601,0.0023639369173291693,10,0.19118889,0.027824964,10
two_concepts,TinyCNN,template_release,10,0.9736038259493613,0.0056683614418082204,10,0.9736038259493613,0.0056683614418082204,10,0.0,0.0,10,16.0,0.0,10,0.2139501167477718,0.026911728451168584,10,0.2139501167477718,0.026911728451168584,10,0.821184816447038,0.01067019873734682,10,1.0287408,0.016121646,10,0.9736038259493613,0.0056683614418082204,10,0.23402683,0.029427063,10
two_concepts,TinyCNN,template_release,20,0.9576685222700974,0.008110282122764096,10,0.9573036455816506,0.008355969418374444,10,0.00036487668844666923,0.0005917379266764948,10,15.7,0.48304589153964805,10,0.26856525055178526,0.029135927795666726,10,0.2693028422718485,0.02952372278546033,10,0.8001243122484818,0.016586922231134196,10,1.083266,0.013704038,10,0.9573036455816506,0.008355969418374444,10,0.30741853,0.03215048,10
two_concepts,TinyCNN,template_release,40,0.9207473354253339,0.010036134415198397,10,0.9200168089828218,0.010402386386115155,10,0.0007305264425122582,0.0012176394328590747,10,15.7,0.48304589153964805,10,0.3703233036200021,0.0297823270937922,10,0.37154702444917376,0.030378258036450546,10,0.7505895868802582,0.022406332545183136,10,1.1810611,0.011184689,10,0.9200168089828218,0.010402386386115155,10,0.46300668,0.03258944,10
two_concepts,TinyCNN,template_release,80,0.8011708786312886,0.012596054273834232,10,0.7997907163073974,0.012578581672480884,10,0.0013801623238910432,0.0015872397994123727,10,15.0,0.6666666666666667,10,0.607359783228063,0.026459245928175695,10,0.609152941727382,0.026499429413049582,10,0.6105364523754542,0.027487032881315474,10,1.5450594,0.020623941,10,0.7992982811662465,0.01277699644069954,10,0.96691656,0.034589462,10
