task,architecture,block,condition,epoch,nearest_cosine,assignment_cosine,matching_gap,nearest_template_count,nearest_distance,assignment_distance,redundancy_cosine,mean_raw_norm,initial_index_cosine,raw_initial_drift,id_acc,semantic_auc,localization_iou,causal_usefulness,cf_accuracy,fidelity_selected,fidelity_random
single_shape,TinyCNN,2004,template_retention_1,120,0.9460201452401809,0.9460201452401809,0.0,16,0.30982713689856034,0.30982713689856034,0.7837543459275463,1.0887423,0.9460201452401809,0.34275937,1.0,0.941162109375,0.6014668434451333,0.335895544955057,0.51953125,0.6701254337677286,0.33422988881267157
single_shape,TinyCNN,2004,template_retention_1,160,0.9531818043689684,0.9531818043689684,0.0,16,0.2878091813617957,0.2878091813617957,0.7928311901209393,1.0754826,0.9531818043689684,0.31443715,1.0,0.9359334309895834,0.6009542902930014,0.29885170121952026,0.4895833432674408,0.6279335594621649,0.32908185824264463
single_shape,TinyCNN,2004,template_retention_1,200,0.9585795279341262,0.9585795279341262,0.0,16,0.27200837494556523,0.27200837494556523,0.8015420655133827,1.0651283,0.9585795279341262,0.2936856,1.0,0.9328816731770834,0.5963869781538489,0.29968923030426214,0.4973958432674408,0.625702884522082,0.32601365421781986
single_shape,TinyCNN,2004,template_release,0,1.0,1.0,0.0,16,1.3170890159654386e-09,1.3170890159654386e-09,0.8481368160118523,1.0,1.0,0.0,,,,,,,
single_shape,TinyCNN,2004,template_release,1,0.9977024097374924,0.9977024097374924,0.0,16,0.06641298476136967,0.06641298476136967,0.8506179012104498,1.0015175,0.9977024097374924,0.080663875,0.25,0.8687133789062499,0.6083017340887348,-0.04546543620119653,0.25,0.11242912610489997,0.1578945623060965
single_shape,TinyCNN,2004,template_release,5,0.9719701992859373,0.9719701992859373,0.0,16,0.2294547522484809,0.2294547522484809,0.812843565615567,1.0218308,0.9719701992859373,0.23885381,0.85546875,0.90234375,0.6012594979998938,0.3099610691281578,0.5924479365348816,0.6844875979586378,0.37452652883048
single_shape,TinyCNN,2004,template_release,10,0.9492550934792499,0.9492550934792499,0.0,16,0.3026591183091997,0.3026591183091997,0.7898669412624427,1.0689603,0.9492550934792499,0.32631025,0.9765625,0.9242146809895833,0.5894171258304249,0.2727590977095957,0.54296875,0.6607725678743023,0.38801347016470655
single_shape,TinyCNN,2004,template_release,20,0.9140450183724295,0.9140450183724295,0.0,16,0.3934655605381069,0.3934655605381069,0.754466346175598,1.1457351,0.9140450183724295,0.45778537,1.0,0.9361165364583334,0.6007939761154347,0.3106009890234993,0.5130208134651184,0.6927995721456803,0.382198583122181
single_shape,TinyCNN,2004,template_release,40,0.8914054195113839,0.8914054195113839,0.0,16,0.44384066348883044,0.44384066348883044,0.7338686861621876,1.2004343,0.8914054195113839,0.54124725,1.0,0.95526123046875,0.6049387552681571,0.3185040144555051,0.5104166865348816,0.6654299307323721,0.34692591627686703
single_shape,TinyCNN,2004,template_release,80,0.8100341908812593,0.8094416590086859,0.0005925318725733542,15,0.5995690907040487,0.6004074544259477,0.6527985146214605,1.4104431,0.8094416590086859,0.8400276,1.0,0.9665323893229166,0.6030235477232085,0.3739550028042093,0.4947916567325592,0.6338330177243943,0.259878014920185
single_shape,TinyCNN,2004,template_release,120,0.7129112393902441,0.7101958254199238,0.0027154139703203795,14,0.750482434306953,0.7540318334613311,0.5716786908926446,1.8322417,0.7101958254199238,1.3327117,1.0,0.9715779622395834,0.5679939170422087,0.4107858238953441,0.4908854067325592,0.607687789144342,0.19690196524899783
single_shape,TinyCNN,2004,template_release,160,0.6885909925015168,0.6855146464138848,0.003076346087631965,14,0.7832949156274537,0.7871719892931577,0.5494765993801914,2.0170677,0.6855146464138848,1.5268729,1.0,0.9714762369791666,0.5518713327232252,0.420422017481164,0.4921875,0.5989966120735439,0.17857459459237995
single_shape,TinyCNN,2004,template_release,200,0.6745580984279064,0.671340703477131,0.003217394950775332,14,0.8015966271787406,0.8055642902405863,0.5361628151128827,2.1434364,0.671340703477131,1.6581008,1.0,0.9716796875,0.5433248717961937,0.42608974406175504,0.4947916567325592,0.5939485911294975,0.16785884706774246
single_shape,TinyCNN,2005,random,0,0.17035902189261165,0.14952608025139658,0.020832941641215075,11,1.2871180027794584,1.3029163861709798,0.20233359461067452,0.5730294,0.9999999999999999,0.0,,,,,,,
single_shape,TinyCNN,2005,random,1,0.1752471109302924,0.15874932493201338,0.01649778599827903,11,1.2830334459632893,1.2952492364747792,0.19726868129469302,0.5790992,0.9892626752536677,0.087273486,0.328125,0.86431884765625,0.25581893308112147,0.1884587805410603,0.4075520932674408,0.5829559616237917,0.3944971810827314
single_shape,TinyCNN,2005,random,5,0.22331729937893996,0.21132762685439305,0.011989672524546913,13,1.244428900227265,1.253315075918041,0.20812507776745948,0.6729268,0.8795839263547615,0.3331737,0.67578125,0.93182373046875,0.2816525064514253,0.13265840763120623,0.43359375,0.5437522051783907,0.4110937975471845
single_shape,TinyCNN,2005,random,10,0.25910167778159987,0.24996824271337553,0.009133435068224338,12,1.2138154928517602,1.2212182717007058,0.26185797504638536,0.88750076,0.7357521216556404,0.6251733,0.93359375,0.9553019205729166,0.3310768080023206,0.17022228943310458,0.3515625,0.5791385818465259,0.4089162924134213
single_shape,TinyCNN,2005,random,20,0.29278641434890834,0.2819484948150405,0.010837919533867868,12,1.1841342414522233,1.193203491661934,0.311803349449425,1.428282,0.5626508061718472,1.2201226,1.0,0.9657796223958333,0.3212130065403227,0.19854489039493506,0.3489583432674408,0.5496380325786748,0.35109314218373977
single_shape,TinyCNN,2005,random,40,0.3010227447915507,0.28346611796678844,0.017556626824762278,12,1.176729428006259,1.191360978153675,0.3226673996503243,1.9303833,0.4800983905119856,1.7453656,1.0,0.9687296549479167,0.30311581762312734,0.2122697673696844,0.2369791716337204,0.46821383731484933,0.25594406994516494
single_shape,TinyCNN,2005,random,80,0.30104214239212335,0.28203598496020554,0.019006157431917803,12,1.176696506392059,1.1926201786098716,0.32571015391432134,2.2602363,0.44026109377353084,2.0866542,1.0,0.9690348307291666,0.2917705467198078,0.21366851642428794,0.2057291716337204,0.4118781042029531,0.19820958777866518
single_shape,TinyCNN,2005,random,120,0.299699785576083,0.2804641934834655,0.019235592092617493,12,1.177761845258132,1.194177035207076,0.33132866665286353,2.4293826,0.42364231575096745,2.2603092,1.0,0.9549763997395834,0.28772769271637,0.20790647473204685,0.19921875,0.3820702073477136,0.17416373261566673
single_shape,TinyCNN,2005,random,160,0.29859751815482294,0.27964045062145537,0.018957067533367566,12,1.1786630090332717,1.1949514687800162,0.334358489201682,2.542505,0.4126694574921253,2.3766506,1.0,0.95599365234375,0.2865329835870896,0.20161022002714898,0.1953125,0.36130549452461436,0.15969527449746537
single_shape,TinyCNN,2005,random,200,0.29760383272474633,0.27887382226613766,0.01873001045860867,12,1.1794980646641964,1.1955881874930587,0.3369151431969687,2.6289074,0.40484676463035996,2.4653702,1.0,0.9571329752604167,0.2856871583649886,0.19651309827617747,0.1888020783662796,0.34627907766266797,0.1497659793864905
single_shape,TinyCNN,2005,random_unitnorm,0,0.17035902257895513,0.14952607961254089,0.020832942966414247,11,1.2871180022989912,1.3029163866681803,0.20233359550529167,1.0,1.0,0.0,,,,,,,
single_shape,TinyCNN,2005,random_unitnorm,1,0.1739871284728317,0.15650890017155328,0.01747822830127843,11,1.284190614339352,1.2975422646817512,0.20009830896333403,1.0043056,0.9964451339269118,0.08844638,0.30078125,0.8802490234375,0.20437006827559218,0.12458979267969372,0.4075520932674408,0.45497621509024144,0.3303864224105477
single_shape,TinyCNN,2005,random_unitnorm,5,0.2050429979804606,0.18981720613033926,0.01522579185012135,10,1.2596119423918504,1.2710588726894407,0.20040421394112956,1.0652126,0.9492163670825124,0.3524006,0.71484375,0.9289957682291666,0.27468392367356237,0.1763055161660455,0.4466145932674408,0.5796523724357071,0.4033468562696616
single_shape,TinyCNN,2005,random_unitnorm,10,0.2454776665437385,0.22887552826585017,0.01660213827788834,11,1.2265294236293782,1.2393053605240936,0.22377875152273943,1.2171443,0.8690952935117493,0.64167416,0.9453125,0.939208984375,0.2850747302865163,0.14982723741269643,0.3502604067325592,0.5590172663193869,0.40919002890669043
single_shape,TinyCNN,2005,random_unitnorm,20,0.2898162197364426,0.2758392260814595,0.013976993654983116,11,1.1893408982244453,1.200410487076013,0.2763084318393416,1.6610329,0.7098101771157174,1.230207,0.9921875,0.9638875325520834,0.32984418759483924,0.22982768388828334,0.38671875,0.587371281892264,0.3575435980039806
single_shape,TinyCNN,2005,random_unitnorm,40,0.2987989393370107,0.28357941857656077,0.015219520760449912,11,1.1813740145574858,1.1935808701136081,0.2934869766850682,2.1580887,0.6053131632025934,1.7870383,1.0,0.97369384765625,0.3376263130191537,0.2668820531386383,0.3138020932674408,0.5311770918472634,0.2642950387086251
single_shape,TinyCNN,2005,random_unitnorm,80,0.29970971209686936,0.2859941654736574,0.01371554662321195,12,1.1803619454412888,1.1914002790973481,0.3049444801227761,2.4958456,0.5581217265504379,2.1473413,1.0,0.97174072265625,0.33747817973135236,0.27721618502295287,0.3033854067325592,0.4825299641801899,0.20531377915723703
single_shape,TinyCNN,2005,random_unitnorm,120,0.2997730422880829,0.2866569987923734,0.013116043495709495,12,1.1802348594024683,1.190803250460763,0.3091843614298694,2.6671786,0.5384366566499711,2.3275495,1.0,0.9701944986979167,0.33732813522517796,0.25790582996695416,0.2981770932674408,0.4390920630292672,0.18118623306231302
single_shape,TinyCNN,2005,random_unitnorm,160,0.2997643553693261,0.2870369378441525,0.01272741752517359,12,1.1802196393509798,1.1904967449132335,0.3112500545003749,2.7838955,0.5256041807639309,2.4502435,1.0,0.9692586263020834,0.3373611152146029,0.2581278024872776,0.2942708432674408,0.4253152177320991,0.1671874152448215
single_shape,TinyCNN,2005,random_unitnorm,200,0.29979066119538045,0.28721215027080094,0.012578510924579511,12,1.1802050485119628,1.1903852630715561,0.31299637861805907,2.8734987,0.5166731245801921,2.543713,1.0,0.9683024088541666,0.3369559734840025,0.25748790480385686,0.29296875,0.4151210065618457,0.1576331017579888
single_shape,TinyCNN,2005,template_init,0,1.0,1.0,0.0,16,1.3170890159654386e-09,1.3170890159654386e-09,0.8481368160118523,1.0,1.0,0.0,,,,,,,
single_shape,TinyCNN,2005,template_init,1,0.9973971243262331,0.9973971243262331,0.0,16,0.0713438085540655,0.0713438085540655,0.8471879442414113,1.0087426,0.9973971243262331,0.094112426,0.25,0.8504028320312501,0.6246909845287321,-0.22269488614643013,0.2239583283662796,-0.043352461594341696,0.17934242455208843
single_shape,TinyCNN,2005,template_init,5,0.9492536790924974,0.9492536790924974,0.0,16,0.31619795402780404,0.31619795402780404,0.7929693940585469,1.0736616,0.9492536790924974,0.3601982,0.90234375,0.8920491536458334,0.5448829451679134,0.08343279496134282,0.4778645932674408,0.45321631611945423,0.3697835211581114
single_shape,TinyCNN,2005,template_init,10,0.859485874183523,0.8591883918251724,0.000297482358350587,15,0.5258104771275609,0.526357419843236,0.7131827927982937,1.2298198,0.8591883918251724,0.655522,0.96875,0.9365030924479166,0.4766219112954896,0.11744132054403844,0.265625,0.5036479386042116,0.3862066180601732
single_shape,TinyCNN,2005,template_init,20,0.7332937163580819,0.7310089010429115,0.002284815315170441,14,0.7257540222713805,0.7288667908530507,0.6048361212271733,1.7111917,0.7310089010429115,1.2199779,1.0,0.9616495768229167,0.41342520699178054,0.21389826143338747,0.3059895932674408,0.5487303002528001,0.33483203881941265
single_shape,TinyCNN,2005,template_init,40,0.665612439643873,0.6601447702510836,0.005467669392789309,14,0.8114298304095371,0.8181051206473389,0.5638894158800098,2.2641587,0.6601447702510836,1.7955002,1.0,0.9672444661458333,0.40693095071383834,0.27349949610208035,0.3125,0.520000442384533,0.24650094628245267
single_shape,TinyCNN,2005,template_init,80,0.6330479944304396,0.6247214244246762,0.008326570005763423,14,0.8497289013304719,0.8593220636180372,0.5529498226786416,2.6642675,0.6247214244246762,2.2054822,1.0,0.966796875,0.40855047015798296,0.30156040856456756,0.3385416567325592,0.4964361309556451,0.19487572239107756
single_shape,TinyCNN,2005,template_init,120,0.6179716363162833,0.6090166244753366,0.008955011840946714,14,0.8668274553359578,0.8768790681333907,0.5438282576029474,2.8723712,0.6090166244753366,2.41847,1.0,0.9664510091145834,0.4074709120140275,0.3116162792934203,0.34375,0.4867626474851112,0.1751463681916909
single_shape,TinyCNN,2005,template_init,160,0.6086852765468174,0.5994373508285352,0.009247925718282146,14,0.877204248361982,0.887443109545941,0.536081413614768,3.0112233,0.5994373508285352,2.5604546,1.0,0.9663899739583334,0.4070825507134198,0.2689293561197777,0.3033854067325592,0.43332356363241453,0.16439420751263684
single_shape,TinyCNN,2005,template_init,200,0.6027083184594,0.5933492823872725,0.009359036072127513,14,0.8837605309360802,0.8940504194079023,0.5295928808691988,3.1175187,0.5933492823872725,2.6682968,1.0,0.96636962890625,0.40698747239455463,0.2698904840441358,0.3098958432674408,0.4274012050118051,0.15751072096766933
single_shape,TinyCNN,2005,template_retention_1,0,1.0,1.0,0.0,16,1.3170890159654386e-09,1.3170890159654386e-09,0.8481368160118523,1.0,1.0,0.0,,,,,,,
single_shape,TinyCNN,2005,template_retention_1,1,0.9977137342985078,0.9977137342985078,0.0,16,0.06707296312363582,0.06707296312363582,0.8473814857335964,0.9983036,0.9977137342985078,0.08199823,0.25,0.85076904296875,0.6253096806139772,-0.27156585311586356,0.2239583283662796,-0.0843989243275376,0.18716692878832594
single_shape,TinyCNN,2005,template_retention_1,5,0.9691896482274267,0.9691896482274267,0.0,16,0.24535739165612735,0.24535739165612735,0.8111905544108493,1.0222943,0.9691896482274267,0.2555816,0.859375,0.88299560546875,0.5792608176741028,0.1208096734754347,0.5221354365348816,0.4945494620229539,0.3737397885475192
single_shape,TinyCNN,2005,template_retention_1,10,0.9463872494095393,0.9463872494095393,0.0,16,0.3194379336248305,0.3194379336248305,0.7826823412460564,1.0642376,0.9463872494095393,0.33972174,0.94921875,0.91912841796875,0.5874220264788917,0.14452677933262714,0.4309895932674408,0.5245290967162088,0.3800023173835817
single_shape,TinyCNN,2005,template_retention_1,20,0.9148853157297123,0.9148853157297123,0.0,16,0.39890174512264565,0.39890174512264565,0.7446315380847062,1.1337272,0.9148853157297123,0.45085406,0.98828125,0.9397176106770834,0.5609483861615896,0.19397331201440543,0.3359375,0.574849819008254,0.3808765069938486
single_shape,TinyCNN,2005,template_retention_1,40,0.9167205413022672,0.9167205413022672,0.0,16,0.3913472623746046,0.3913472623746046,0.7461155083739401,1.1299299,0.9167205413022672,0.44198254,1.0,0.9420369466145833,0.5615910073656152,0.23794114358263696,0.3776041567325592,0.5920384130003957,0.35409726941775876
single_shape,TinyCNN,2005,template_retention_1,80,0.9325794291243621,0.9325794291243621,0.0,16,0.3503713185758467,0.3503713185758467,0.7618320959632989,1.0979586,0.9325794291243621,0.38514203,1.0,0.93817138671875,0.5675649386029202,0.27464413444545094,0.4010416567325592,0.5958599298694213,0.32121579542397033
single_shape,TinyCNN,2005,template_retention_1,120,0.9430646909562059,0.9430646909562059,0.0,16,0.3212436567899709,0.3212436567899709,0.7752087553642202,1.080409,0.9430646909562059,0.3479765,1.0,0.9355672200520833,0.569836897049866,0.30024654666743844,0.41796875,0.6049535420217511,0.30470699535431267
single_shape,TinyCNN,2005,template_retention_1,160,0.9505067316753925,0.9505067316753925,0.0,16,0.29851783833839274,0.29851783833839274,0.7841040736997547,1.0687809,0.9505067316753925,0.3202217,1.0,0.932373046875,0.5957352428585567,0.319556458506142,0.44140625,0.6138155480410211,0.2942590895348791
single_shape,TinyCNN,2005,template_retention_1,200,0.9556196156770456,0.9556196156770456,0.0,16,0.28195023599066005,0.28195023599066005,0.7899040964587147,1.0603874,0.9556196156770456,0.30048013,1.0,0.92962646484375,0.597009829337976,0.33606220116869184,0.4635416567325592,0.622725820811162,0.28666361964247017
single_shape,TinyCNN,2005,template_release,0,1.0,1.0,0.0,16,1.3170890159654386e-09,1.3170890159654386e-09,0.8481368160118523,1.0,1.0,0.0,,,,,,,
single_shape,TinyCNN,2005,template_release,1,0.9977137342985078,0.9977137342985078,0.0,16,0.06707296312363582,0.06707296312363582,0.8473814857335964,0.9983036,0.9977137342985078,0.08199823,0.25,0.85076904296875,0.6253096806139772,-0.27156585311586356,0.2239583283662796,-0.0843989243275376,0.18716692878832594
single_shape,TinyCNN,2005,template_release,5,0.9691896482274267,0.9691896482274267,0.0,16,0.24535739165612735,0.24535739165612735,0.8111905544108493,1.0222943,0.9691896482274267,0.2555816,0.859375,0.88299560546875,0.5792608176741028,0.1208096734754347,0.5221354365348816,0.4945494620229539,0.3737397885475192
single_shape,TinyCNN,2005,template_release,10,0.9463872494095393,0.9463872494095393,0.0,16,0.3194379336248305,0.3194379336248305,0.7826823412460564,1.0642376,0.9463872494095393,0.33972174,0.94921875,0.91912841796875,0.5874220264788917,0.14452677933262714,0.4309895932674408,0.5245290967162088,0.3800023173835817
single_shape,TinyCNN,2005,template_release,20,0.9068590136173089,0.9068590136173089,0.0,16,0.4183465091426505,0.4183465091426505,0.7342582031363306,1.1482737,0.9068590136173089,0.4779165,0.98828125,0.9416300455729166,0.5573081175390336,0.194679085207071,0.328125,0.5745499670163303,0.3798708818092593
single_shape,TinyCNN,2005,template_release,40,0.8870827469275201,0.8870827469275201,0.0,16,0.4588642900120163,0.4588642900120163,0.7128647723374628,1.1912487,0.8870827469275201,0.5439454,1.0,0.9478759765625,0.5511752530077356,0.20597036344581537,0.2981770932674408,0.5471132477149983,0.3411428842691829
single_shape,TinyCNN,2005,template_release,80,0.8065976915412414,0.8045727069760391,0.0020249845652022813,13,0.6103225299908253,0.6130083483592744,0.6353190334215674,1.3993647,0.8045727069760391,0.8371108,1.0,0.9574788411458334,0.5120769504092857,0.20454624662184223,0.2838541567325592,0.4573568798944255,0.2528106332725833
single_shape,TinyCNN,2005,template_release,120,0.7097677469805904,0.7048483562377577,0.004919390742832763,13,0.7544819810882355,0.7601426470409187,0.5598479263263099,1.845196,0.7048483562377577,1.3442242,1.0,0.9645182291666666,0.4467271031351075,0.2311640254383721,0.2825520932674408,0.4236386566313456,0.19247463119297348
single_shape,TinyCNN,2005,template_release,160,0.6879990625833337,0.6820991820327904,0.005899880550543246,13,0.7822724579409863,0.7888353306742282,0.5463152969000136,2.0364463,0.6820991820327904,1.5413558,1.0,0.9656778971354167,0.4381667455466378,0.23858949779466143,0.2864583432674408,0.41444177072820987,0.17585227293354844
single_shape,TinyCNN,2005,template_release,200,0.6758713030133355,0.6695087227073823,0.006362580305953269,13,0.7973906682134921,0.8043557934358183,0.5394521609391507,2.16649,0.6695087227073823,1.6739812,1.0,0.96624755859375,0.4333961858840886,0.24283424818903057,0.2916666567325592,0.40912693916875387,0.1662926909797233
single_shape,TinyCNN,2006,random,0,0.12979782721535163,0.11323285025254903,0.016564976962802597,8,1.3182752144057766,1.3308149396301938,0.2002431634255618,0.588665,1.0,0.0,,,,,,,
single_shape,TinyCNN,2006,random,1,0.1487870984122024,0.133095672825359,0.01569142558684339,9,1.303925968789199,1.3157084910998498,0.19834115070694552,0.5919469,0.9917493938473106,0.09051338,0.3359375,0.884765625,0.2555362954926774,0.16559518616748187,0.3411458432674408,0.34511302720085013,0.17951784103336826
single_shape,TinyCNN,2006,random,5,0.19209144067273004,0.1769900193101213,0.015101421362608752,11,1.2699455635060795,1.2814470948063983,0.19875587134652667,0.67148346,0.8940625815111752,0.330984,0.75,0.9491780598958333,0.2826659218144053,0.12720046404798857,0.3880208432674408,0.4705735780407059,0.3433731139927173
single_shape,TinyCNN,2006,random,10,0.22331667076765593,0.203398016050947,0.019918654716708922,10,1.2433942868707337,1.2590741018898681,0.27048399090946496,0.856088,0.7455025550642441,0.5978458,0.98828125,0.9683024088541666,0.27289169937236196,0.12200460337675822,0.2265625,0.4963280192648899,0.37432341588813167
single_shape,TinyCNN,2006,random,20,0.25158093545290733,0.22053214262796345,0.031048792824943883,10,1.2183523250922443,1.242247385634378,0.36340814410140665,1.3437628,0.5653301073770699,1.1468649,1.0,0.9820760091145834,0.25712354620988676,0.14925334579895422,0.1197916641831398,0.4694703068193645,0.3202169610204103
single_shape,TinyCNN,2006,random,40,0.26208635195192365,0.22152037325603866,0.04056597869588499,9,1.2098645415668736,1.241503157228292,0.38032825736394127,1.840894,0.47836952698777613,1.6679248,1.0,0.9733683268229166,0.2445619893822773,0.18543468985912603,0.2174479216337204,0.4085848955202136,0.22315020566108756
single_shape,TinyCNN,2006,random,80,0.26358691801943546,0.21872137841278366,0.044865539606651794,10,1.2092879695187542,1.2434247035928498,0.3804153412699541,2.1724458,0.44289326401508955,2.0086093,1.0,0.9657185872395834,0.23521455930279792,0.26954500554753263,0.296875,0.4391930062377756,0.16964800069024294
single_shape,TinyCNN,2006,random,120,0.2626536495190625,0.21550382840101273,0.04714982111804977,8,1.2103416603395933,1.246115991217061,0.38117954081458744,2.3408737,0.42842387742763777,2.1807795,1.0,0.9673055013020834,0.23076294499406355,0.2790278597105594,0.2981770932674408,0.4267874177182558,0.1477595580076964
single_shape,TinyCNN,2006,random,160,0.26261681167724293,0.2136595847334822,0.04895722694376073,8,1.210512691660084,1.2476069457400785,0.38298533104999255,2.4555502,0.4195534690665942,2.2977011,1.0,0.9687296549479166,0.22867537120602083,0.28316065357011727,0.2981770932674408,0.41815608569664364,0.13499543212652637
single_shape,TinyCNN,2006,random,200,0.2622727378970173,0.21281901117473825,0.04945372672227907,8,1.2109209757018884,1.2492617543484261,0.3837478578806942,2.5434093,0.41361100280685065,2.3869162,1.0,0.9692382812499999,0.22737316495338938,0.2856383861105908,0.3033854067325592,0.41208388649299676,0.126445500382406
single_shape,TinyCNN,2006,random_unitnorm,0,0.1297978262528433,0.11323284833471217,0.016564977918131135,8,1.3182752151157977,1.3308149410677648,0.20024316105405332,1.0,1.0,0.0,,,,,,,
single_shape,TinyCNN,2006,random_unitnorm,1,0.13822042140796906,0.12219694264315456,0.016023478764814497,8,1.3119083106907796,1.3240622730609648,0.19982847609622967,1.0035167,0.9971437718125796,0.09380695,0.32421875,0.87091064453125,0.23967630307864068,0.19814520176301983,0.4192708432674408,0.15621688580966586,-0.04192831595335397
single_shape,TinyCNN,2006,random_unitnorm,5,0.16647286703935113,0.153146093764124,0.013326773275227133,11,1.2899255347062226,1.2999607259266592,0.19071225887531507,1.0551531,0.9539927959820096,0.3505389,0.71875,0.92742919921875,0.2759556189135616,0.09983618050875309,0.3763020932674408,0.414033736479302,0.3141975559705489
single_shape,TinyCNN,2006,random_unitnorm,10,0.18176400283651975,0.16262712856995748,0.01913687426656227,8,1.2769469021123063,1.2911467506097623,0.195173261322586,1.1823428,0.8716489275622634,0.61189806,0.9921875,0.9441121419270834,0.2758779118509612,0.1364710522351944,0.2291666716337204,0.4949223305496694,0.358451278314475
single_shape,TinyCNN,2006,random_unitnorm,20,0.22377659366896938,0.19507905103025455,0.028697542638714824,8,1.24168296938125,1.2634352551540193,0.2712932564635778,1.5834485,0.7174696303919633,1.146325,1.0,0.9510701497395833,0.2687858271712932,0.10247704239804445,0.1627604216337204,0.4249470944280793,0.32247005203003487
single_shape,TinyCNN,2006,random_unitnorm,40,0.2438537179846142,0.19896357152361593,0.04489014646099826,8,1.224521073492907,1.2587086348150458,0.3053598686763686,2.0564866,0.6146023633879929,1.6809115,1.0,0.9549967447916666,0.2748604078676419,0.17229661992571768,0.2252604216337204,0.4030677837846973,0.23077116385897964
single_shape,TinyCNN,2006,random_unitnorm,80,0.2476186027510639,0.19706254561275988,0.05055605713830402,8,1.2214755636784451,1.2597849031624964,0.3188115675885783,2.3807712,0.5665574303239684,2.0300074,1.0,0.95404052734375,0.2601297508296943,0.26845167149042093,0.33203125,0.4471954684932543,0.1787437970028334
single_shape,TinyCNN,2006,random_unitnorm,120,0.24830788871868395,0.19688619965731713,0.05142168906136682,8,1.2209530591307103,1.2599249336287497,0.3232377024661093,2.545391,0.5474711743110587,2.2033021,1.0,0.9615885416666666,0.2479566782157312,0.28006320633457826,0.3307291567325592,0.4382572230036701,0.15819401666909183
single_shape,TinyCNN,2006,random_unitnorm,160,0.24839368167968723,0.1967826386317427,0.05161104304794453,8,1.22093294602408,1.260122266352901,0.3271735795688141,2.6591554,0.5361523452839168,2.321655,1.0,0.96246337890625,0.24534739412263068,0.28628846191844176,0.3307291567325592,0.43286990517782997,0.1465814432593882
single_shape,TinyCNN,2006,random_unitnorm,200,0.24802187541958204,0.19640996769084323,0.051611907728738804,8,1.2212738957261131,1.2604839365841753,0.3302392515795466,2.7461994,0.528122279633897,2.41188,1.0,0.9632364908854166,0.24343802062996342,0.29040336193118255,0.3385416567325592,0.42901217172543626,0.1386088097942537
single_shape,TinyCNN,2006,template_init,0,1.0,1.0,0.0,16,1.3170890159654386e-09,1.3170890159654386e-09,0.8481368160118523,1.0,1.0,0.0,,,,,,,
single_shape,TinyCNN,2006,template_init,1,0.9974840214686804,0.9974840214686804,0.0,16,0.07003548718677341,0.07003548718677341,0.8478424024942817,1.002774,0.9974840214686804,0.09440529,0.375,0.8812052408854166,0.55215001894526,-0.018729791191320136,0.3502604067325592,0.034199070530498976,0.05292886172181911
single_shape,TinyCNN,2006,template_init,5,0.9571341747910784,0.9571341747910784,0.0,16,0.2913137368116142,0.2913137368116142,0.8023275118235733,1.0710702,0.9571341747910784,0.34146965,0.4140625,0.9007568359375,0.5472357382922487,0.23974734159469824,0.4270833432674408,0.554503720669671,0.3147563790749728
single_shape,TinyCNN,2006,template_init,10,0.8817784803192482,0.879264119922805,0.0025143603964432604,15,0.4845518747066113,0.4894766194519477,0.7332602692829603,1.2261298,0.879264119922805,0.6187349,0.99609375,0.9465128580729166,0.5280451249680727,0.22895159465241655,0.3294270932674408,0.566157761010585,0.33720616635816847
single_shape,TinyCNN,2006,template_init,20,0.7493032562866461,0.744515511987706,0.004787744298940022,13,0.7039037276433977,0.7109056826306828,0.6595401377113247,1.6607144,0.744515511987706,1.1624844,1.0,0.9758504231770834,0.465219629780986,0.2436819250627631,0.2669270932674408,0.5546991679064397,0.3110172428436766
single_shape,TinyCNN,2006,template_init,40,0.6703285416496391,0.6642148413253028,0.006113700324336224,13,0.8050469286999475,0.8132744284988209,0.6132765184056695,2.238272,0.6642148413253028,1.7667761,1.0,0.9782714843750001,0.43589155864096046,0.2747680979660699,0.3125,0.5071512139429117,0.23238311597684186
single_shape,TinyCNN,2006,template_init,80,0.6348866157805705,0.6281072945778818,0.0067793212026886485,13,0.8461152814175608,0.8541014369617893,0.5860311789421704,2.6877809,0.6276852698355733,2.2237506,1.0,0.9783732096354167,0.43716337418075046,0.29306224423910243,0.3138020932674408,0.4733538358814685,0.18029159164236605
single_shape,TinyCNN,2006,template_init,120,0.6227756549560894,0.6160518771069586,0.0067237778491308076,12,0.8601068391587072,0.8679916829664145,0.5756018811113981,2.919794,0.6151139672842607,2.4567003,1.0,0.9788818359375001,0.4365913264865881,0.30003718377478317,0.3203125,0.45817097897670833,0.1581337952019252
single_shape,TinyCNN,2006,template_init,160,0.6155114386434242,0.6085718508629537,0.006939587780470435,12,0.8684869458505065,0.8765746309119906,0.5702909321012845,3.0781083,0.6074945523329935,2.6156936,1.0,0.9789835611979166,0.43663399012576015,0.3052903071152349,0.32421875,0.45049500650416363,0.14520469938892872
single_shape,TinyCNN,2006,template_init,200,0.6102012096729015,0.6031140321362205,0.0070871775366809775,12,0.8745802310437529,0.8827918335483917,0.5672157030539942,3.1993093,0.6020617450773538,2.7374678,1.0,0.9789835611979166,0.437204196243755,0.3085963982974463,0.3203125,0.444950505092102,0.1363541067946557
single_shape,TinyCNN,2006,template_retention_1,0,1.0,1.0,0.0,16,1.3170890159654386e-09,1.3170890159654386e-09,0.8481368160118523,1.0,1.0,0.0,,,,,,,
