task,architecture,block,condition,epoch,channel,nearest_template,assigned_template,nearest_cosine,assigned_cosine
single_shape,TwoLayerCNN,2008,template_retention_1,200,8,8,8,0.9998786396773619,0.9998786396773619
single_shape,TwoLayerCNN,2008,template_retention_1,200,9,9,9,0.9999169653222529,0.9999169653222529
single_shape,TwoLayerCNN,2008,template_retention_1,200,10,10,10,0.9999635861148852,0.9999635861148852
single_shape,TwoLayerCNN,2008,template_retention_1,200,11,11,11,0.9999483695097957,0.9999483695097957
single_shape,TwoLayerCNN,2008,template_retention_1,200,12,12,12,0.9998897742630982,0.9998897742630982
single_shape,TwoLayerCNN,2008,template_retention_1,200,13,13,13,0.9999163382862358,0.9999163382862358
single_shape,TwoLayerCNN,2008,template_retention_1,200,14,14,14,0.9999565387812243,0.9999565387812243
single_shape,TwoLayerCNN,2008,template_retention_1,200,15,15,15,0.9999089897511481,0.9999089897511481
single_shape,TwoLayerCNN,2008,template_release,0,0,0,0,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,1,1,1,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,2,2,2,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,3,3,3,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,4,4,4,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,5,5,5,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,6,6,6,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,7,7,7,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,8,8,8,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,9,9,9,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,10,10,10,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,11,11,11,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,12,12,12,0.9999999999999998,0.9999999999999998
single_shape,TwoLayerCNN,2008,template_release,0,13,13,13,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,14,14,14,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,0,15,15,15,1.0,1.0
single_shape,TwoLayerCNN,2008,template_release,1,0,0,0,0.9973244681349785,0.9973244681349785
single_shape,TwoLayerCNN,2008,template_release,1,1,1,1,0.9966619964135957,0.9966619964135957
single_shape,TwoLayerCNN,2008,template_release,1,2,2,2,0.9970100941464267,0.9970100941464267
single_shape,TwoLayerCNN,2008,template_release,1,3,3,3,0.9980233663657252,0.9980233663657252
single_shape,TwoLayerCNN,2008,template_release,1,4,4,4,0.9970094391351307,0.9970094391351307
single_shape,TwoLayerCNN,2008,template_release,1,5,5,5,0.9970469200470791,0.9970469200470791
single_shape,TwoLayerCNN,2008,template_release,1,6,6,6,0.9972823581753055,0.9972823581753055
single_shape,TwoLayerCNN,2008,template_release,1,7,7,7,0.9977292264825617,0.9977292264825617
single_shape,TwoLayerCNN,2008,template_release,1,8,8,8,0.997191496887581,0.997191496887581
single_shape,TwoLayerCNN,2008,template_release,1,9,9,9,0.9973933522174362,0.9973933522174362
single_shape,TwoLayerCNN,2008,template_release,1,10,10,10,0.997316911518754,0.997316911518754
single_shape,TwoLayerCNN,2008,template_release,1,11,11,11,0.9969062374985536,0.9969062374985536
single_shape,TwoLayerCNN,2008,template_release,1,12,12,12,0.9974835995606557,0.9974835995606557
single_shape,TwoLayerCNN,2008,template_release,1,13,13,13,0.9970034514168965,0.9970034514168965
single_shape,TwoLayerCNN,2008,template_release,1,14,14,14,0.9965924906809345,0.9965924906809345
single_shape,TwoLayerCNN,2008,template_release,1,15,15,15,0.996574934938889,0.996574934938889
single_shape,TwoLayerCNN,2008,template_release,5,0,0,0,0.9866935236960583,0.9866935236960583
single_shape,TwoLayerCNN,2008,template_release,5,1,1,1,0.9829189553351025,0.9829189553351025
single_shape,TwoLayerCNN,2008,template_release,5,2,2,2,0.9800131999189654,0.9800131999189654
single_shape,TwoLayerCNN,2008,template_release,5,3,3,3,0.9846729959215974,0.9846729959215974
single_shape,TwoLayerCNN,2008,template_release,5,4,4,4,0.9823686170294272,0.9823686170294272
single_shape,TwoLayerCNN,2008,template_release,5,5,5,5,0.982077905566179,0.982077905566179
single_shape,TwoLayerCNN,2008,template_release,5,6,6,6,0.981355566281854,0.981355566281854
single_shape,TwoLayerCNN,2008,template_release,5,7,7,7,0.9856054865254888,0.9856054865254888
single_shape,TwoLayerCNN,2008,template_release,5,8,8,8,0.9813735891666591,0.9813735891666591
single_shape,TwoLayerCNN,2008,template_release,5,9,9,9,0.980589044395748,0.980589044395748
single_shape,TwoLayerCNN,2008,template_release,5,10,10,10,0.9841752449246176,0.9841752449246176
single_shape,TwoLayerCNN,2008,template_release,5,11,11,11,0.976661301538738,0.976661301538738
single_shape,TwoLayerCNN,2008,template_release,5,12,12,12,0.9845613969154117,0.9845613969154117
single_shape,TwoLayerCNN,2008,template_release,5,13,13,13,0.9746781005653669,0.9746781005653669
single_shape,TwoLayerCNN,2008,template_release,5,14,14,14,0.9760085318305634,0.9760085318305634
single_shape,TwoLayerCNN,2008,template_release,5,15,15,15,0.9716289222424408,0.9716289222424408
single_shape,TwoLayerCNN,2008,template_release,10,0,0,0,0.9833498622135715,0.9833498622135715
single_shape,TwoLayerCNN,2008,template_release,10,1,1,1,0.977986139664528,0.977986139664528
single_shape,TwoLayerCNN,2008,template_release,10,2,2,2,0.9780136866055094,0.9780136866055094
single_shape,TwoLayerCNN,2008,template_release,10,3,3,3,0.9755700755966706,0.9755700755966706
single_shape,TwoLayerCNN,2008,template_release,10,4,4,4,0.9761631149778557,0.9761631149778557
single_shape,TwoLayerCNN,2008,template_release,10,5,5,5,0.9783845137480567,0.9783845137480567
single_shape,TwoLayerCNN,2008,template_release,10,6,6,6,0.9668688858539156,0.9668688858539156
single_shape,TwoLayerCNN,2008,template_release,10,7,7,7,0.973205789459158,0.973205789459158
single_shape,TwoLayerCNN,2008,template_release,10,8,8,8,0.9841740365130581,0.9841740365130581
single_shape,TwoLayerCNN,2008,template_release,10,9,9,9,0.9787126309040701,0.9787126309040701
single_shape,TwoLayerCNN,2008,template_release,10,10,10,10,0.9784257260280377,0.9784257260280377
single_shape,TwoLayerCNN,2008,template_release,10,11,11,11,0.9800240161000833,0.9800240161000833
single_shape,TwoLayerCNN,2008,template_release,10,12,12,12,0.9772564081804458,0.9772564081804458
single_shape,TwoLayerCNN,2008,template_release,10,13,13,13,0.9567522150493183,0.9567522150493183
single_shape,TwoLayerCNN,2008,template_release,10,14,14,14,0.9705205712784829,0.9705205712784829
single_shape,TwoLayerCNN,2008,template_release,10,15,15,15,0.9489760160712502,0.9489760160712502
single_shape,TwoLayerCNN,2008,template_release,20,0,0,0,0.9922613124299072,0.9922613124299072
single_shape,TwoLayerCNN,2008,template_release,20,1,1,1,0.9872691320652952,0.9872691320652952
single_shape,TwoLayerCNN,2008,template_release,20,2,2,2,0.9881805960482928,0.9881805960482928
single_shape,TwoLayerCNN,2008,template_release,20,3,3,3,0.9870869329801296,0.9870869329801296
single_shape,TwoLayerCNN,2008,template_release,20,4,4,4,0.9896077491198361,0.9896077491198361
single_shape,TwoLayerCNN,2008,template_release,20,5,5,5,0.9896589534408269,0.9896589534408269
single_shape,TwoLayerCNN,2008,template_release,20,6,6,6,0.9848579715988631,0.9848579715988631
single_shape,TwoLayerCNN,2008,template_release,20,7,7,7,0.9870196824255761,0.9870196824255761
single_shape,TwoLayerCNN,2008,template_release,20,8,8,8,0.9922775449066955,0.9922775449066955
single_shape,TwoLayerCNN,2008,template_release,20,9,9,9,0.990666727321321,0.990666727321321
single_shape,TwoLayerCNN,2008,template_release,20,10,10,10,0.9927826071478807,0.9927826071478807
single_shape,TwoLayerCNN,2008,template_release,20,11,11,11,0.9936555224147338,0.9936555224147338
single_shape,TwoLayerCNN,2008,template_release,20,12,12,12,0.983734037751929,0.983734037751929
single_shape,TwoLayerCNN,2008,template_release,20,13,13,13,0.9800470136391962,0.9800470136391962
single_shape,TwoLayerCNN,2008,template_release,20,14,14,14,0.9885729456791329,0.9885729456791329
single_shape,TwoLayerCNN,2008,template_release,20,15,15,15,0.9762652357038036,0.9762652357038036
single_shape,TwoLayerCNN,2008,template_release,40,0,0,0,0.9957753000366838,0.9957753000366838
single_shape,TwoLayerCNN,2008,template_release,40,1,1,1,0.992654458500434,0.992654458500434
single_shape,TwoLayerCNN,2008,template_release,40,2,2,2,0.9937611414481712,0.9937611414481712
single_shape,TwoLayerCNN,2008,template_release,40,3,3,3,0.9940209879825249,0.9940209879825249
single_shape,TwoLayerCNN,2008,template_release,40,4,4,4,0.9953921352524574,0.9953921352524574
single_shape,TwoLayerCNN,2008,template_release,40,5,5,5,0.9938187466965807,0.9938187466965807
single_shape,TwoLayerCNN,2008,template_release,40,6,6,6,0.9925996702638222,0.9925996702638222
single_shape,TwoLayerCNN,2008,template_release,40,7,7,7,0.9932790797119289,0.9932790797119289
single_shape,TwoLayerCNN,2008,template_release,40,8,8,8,0.9945562853776025,0.9945562853776025
single_shape,TwoLayerCNN,2008,template_release,40,9,9,9,0.9949448211482167,0.9949448211482167
single_shape,TwoLayerCNN,2008,template_release,40,10,10,10,0.996307814194439,0.996307814194439
single_shape,TwoLayerCNN,2008,template_release,40,11,11,11,0.9963602954830807,0.9963602954830807
single_shape,TwoLayerCNN,2008,template_release,40,12,12,12,0.9897542835148307,0.9897542835148307
single_shape,TwoLayerCNN,2008,template_release,40,13,13,13,0.9895299048686699,0.9895299048686699
single_shape,TwoLayerCNN,2008,template_release,40,14,14,14,0.9948362373250464,0.9948362373250464
single_shape,TwoLayerCNN,2008,template_release,40,15,15,15,0.9883135777103919,0.9883135777103919
single_shape,TwoLayerCNN,2008,template_release,80,0,0,0,0.992196445316375,0.992196445316375
single_shape,TwoLayerCNN,2008,template_release,80,1,1,1,0.9855327696229955,0.9855327696229955
single_shape,TwoLayerCNN,2008,template_release,80,2,2,2,0.9853113552112259,0.9853113552112259
single_shape,TwoLayerCNN,2008,template_release,80,3,3,3,0.9875447348999874,0.9875447348999874
single_shape,TwoLayerCNN,2008,template_release,80,4,4,4,0.9900451327232445,0.9900451327232445
single_shape,TwoLayerCNN,2008,template_release,80,5,5,5,0.9820525452121134,0.9820525452121134
single_shape,TwoLayerCNN,2008,template_release,80,6,6,6,0.9798351516681834,0.9798351516681834
single_shape,TwoLayerCNN,2008,template_release,80,7,7,7,0.9811515388767916,0.9811515388767916
single_shape,TwoLayerCNN,2008,template_release,80,8,8,8,0.9864663456338083,0.9864663456338083
single_shape,TwoLayerCNN,2008,template_release,80,9,9,9,0.9892503423479071,0.9892503423479071
single_shape,TwoLayerCNN,2008,template_release,80,10,10,10,0.9896345331644508,0.9896345331644508
single_shape,TwoLayerCNN,2008,template_release,80,11,11,11,0.9894867760784569,0.9894867760784569
single_shape,TwoLayerCNN,2008,template_release,80,12,12,12,0.9768602994205441,0.9768602994205441
single_shape,TwoLayerCNN,2008,template_release,80,13,13,13,0.9783885244264713,0.9783885244264713
single_shape,TwoLayerCNN,2008,template_release,80,14,14,14,0.9876758855002746,0.9876758855002746
single_shape,TwoLayerCNN,2008,template_release,80,15,15,15,0.9769395902590943,0.9769395902590943
single_shape,TwoLayerCNN,2008,template_release,120,0,0,0,0.976767428992422,0.976767428992422
single_shape,TwoLayerCNN,2008,template_release,120,1,1,1,0.9588913745244542,0.9588913745244542
single_shape,TwoLayerCNN,2008,template_release,120,2,2,2,0.9556053861590587,0.9556053861590587
single_shape,TwoLayerCNN,2008,template_release,120,3,3,3,0.9651016662051186,0.9651016662051186
single_shape,TwoLayerCNN,2008,template_release,120,4,4,4,0.9700972212508313,0.9700972212508313
single_shape,TwoLayerCNN,2008,template_release,120,5,5,5,0.9379204931019361,0.9379204931019361
single_shape,TwoLayerCNN,2008,template_release,120,6,6,6,0.937750657144116,0.937750657144116
single_shape,TwoLayerCNN,2008,template_release,120,7,7,7,0.9435014543267416,0.9435014543267416
single_shape,TwoLayerCNN,2008,template_release,120,8,8,8,0.962938475245335,0.962938475245335
single_shape,TwoLayerCNN,2008,template_release,120,9,9,9,0.9680646345925759,0.9680646345925759
single_shape,TwoLayerCNN,2008,template_release,120,10,10,10,0.9644795498113129,0.9644795498113129
single_shape,TwoLayerCNN,2008,template_release,120,11,11,11,0.962432370695826,0.962432370695826
single_shape,TwoLayerCNN,2008,template_release,120,12,12,12,0.9300022109747644,0.9300022109747644
single_shape,TwoLayerCNN,2008,template_release,120,13,13,13,0.9408744045176983,0.9408744045176983
single_shape,TwoLayerCNN,2008,template_release,120,14,14,14,0.9563106474516047,0.9563106474516047
single_shape,TwoLayerCNN,2008,template_release,120,15,15,15,0.9298935507632206,0.9298935507632206
single_shape,TwoLayerCNN,2008,template_release,160,0,0,0,0.9689553325041403,0.9689553325041403
single_shape,TwoLayerCNN,2008,template_release,160,1,1,1,0.9480882287050714,0.9480882287050714
single_shape,TwoLayerCNN,2008,template_release,160,2,2,2,0.9434742099025215,0.9434742099025215
single_shape,TwoLayerCNN,2008,template_release,160,3,3,3,0.9568786410134553,0.9568786410134553
single_shape,TwoLayerCNN,2008,template_release,160,4,4,4,0.9620852349043881,0.9620852349043881
single_shape,TwoLayerCNN,2008,template_release,160,5,5,5,0.9223488018966763,0.9223488018966763
single_shape,TwoLayerCNN,2008,template_release,160,6,6,6,0.9217385377972778,0.9217385377972778
single_shape,TwoLayerCNN,2008,template_release,160,7,7,7,0.9297295257631444,0.9297295257631444
single_shape,TwoLayerCNN,2008,template_release,160,8,8,8,0.9560241063553193,0.9560241063553193
single_shape,TwoLayerCNN,2008,template_release,160,9,9,9,0.9595238167042579,0.9595238167042579
single_shape,TwoLayerCNN,2008,template_release,160,10,10,10,0.9531906106514342,0.9531906106514342
single_shape,TwoLayerCNN,2008,template_release,160,11,11,11,0.9522851648010399,0.9522851648010399
single_shape,TwoLayerCNN,2008,template_release,160,12,12,12,0.9108864482690278,0.9108864482690278
single_shape,TwoLayerCNN,2008,template_release,160,13,13,13,0.9263569118107927,0.9263569118107927
single_shape,TwoLayerCNN,2008,template_release,160,14,14,14,0.9430106145961459,0.9430106145961459
single_shape,TwoLayerCNN,2008,template_release,160,15,15,15,0.9105127689616472,0.9105127689616472
single_shape,TwoLayerCNN,2008,template_release,200,0,0,0,0.9635639038166641,0.9635639038166641
single_shape,TwoLayerCNN,2008,template_release,200,1,1,1,0.9409183788273884,0.9409183788273884
single_shape,TwoLayerCNN,2008,template_release,200,2,2,2,0.9357027442155338,0.9357027442155338
single_shape,TwoLayerCNN,2008,template_release,200,3,3,3,0.9516498253756472,0.9516498253756472
single_shape,TwoLayerCNN,2008,template_release,200,4,4,4,0.9568025245513858,0.9568025245513858
single_shape,TwoLayerCNN,2008,template_release,200,5,5,5,0.9129980598145793,0.9129980598145793
single_shape,TwoLayerCNN,2008,template_release,200,6,6,6,0.9113067806184987,0.9113067806184987
single_shape,TwoLayerCNN,2008,template_release,200,7,7,7,0.921139688763357,0.921139688763357
single_shape,TwoLayerCNN,2008,template_release,200,8,8,8,0.9518191295101185,0.9518191295101185
single_shape,TwoLayerCNN,2008,template_release,200,9,9,9,0.9537843383124075,0.9537843383124075
single_shape,TwoLayerCNN,2008,template_release,200,10,10,10,0.9450238534866874,0.9450238534866874
single_shape,TwoLayerCNN,2008,template_release,200,11,11,11,0.9460186121060914,0.9460186121060914
single_shape,TwoLayerCNN,2008,template_release,200,12,12,12,0.8987971617784822,0.8987971617784822
single_shape,TwoLayerCNN,2008,template_release,200,13,13,13,0.9169754413172994,0.9169754413172994
single_shape,TwoLayerCNN,2008,template_release,200,14,14,14,0.9339911860581277,0.9339911860581277
single_shape,TwoLayerCNN,2008,template_release,200,15,15,15,0.8980476372232998,0.8980476372232998
single_shape,TwoLayerCNN,2009,random,0,0,4,5,0.20356509056677208,0.18526115422478093
single_shape,TwoLayerCNN,2009,random,0,1,1,3,0.1477905434806588,0.08693898783546322
single_shape,TwoLayerCNN,2009,random,0,2,7,7,0.16761213045316706,0.16761213045316706
single_shape,TwoLayerCNN,2009,random,0,3,12,12,0.2428522568005306,0.2428522568005306
single_shape,TwoLayerCNN,2009,random,0,4,11,11,0.15444689668314562,0.15444689668314562
single_shape,TwoLayerCNN,2009,random,0,5,3,4,0.26179368531876057,0.26023854803614727
single_shape,TwoLayerCNN,2009,random,0,6,0,0,0.24083023756034672,0.24083023756034672
single_shape,TwoLayerCNN,2009,random,0,7,4,9,0.11397021639994984,0.08759199914601992
single_shape,TwoLayerCNN,2009,random,0,8,10,10,0.09027809784666195,0.09027809784666195
single_shape,TwoLayerCNN,2009,random,0,9,15,15,0.10789167276433903,0.10789167276433903
single_shape,TwoLayerCNN,2009,random,0,10,0,1,0.18035824261410865,0.12655536039025603
single_shape,TwoLayerCNN,2009,random,0,11,14,14,0.3107277570447906,0.3107277570447906
single_shape,TwoLayerCNN,2009,random,0,12,4,6,0.10472144812447969,0.07227334675218325
single_shape,TwoLayerCNN,2009,random,0,13,12,13,0.08836106704907644,0.05040299288799434
single_shape,TwoLayerCNN,2009,random,0,14,0,2,0.1536111433306776,0.08653785133826679
single_shape,TwoLayerCNN,2009,random,0,15,8,8,0.19721586059813298,0.19721586059813298
single_shape,TwoLayerCNN,2009,random,1,0,3,4,0.1745508033481439,0.17064778337092057
single_shape,TwoLayerCNN,2009,random,1,1,0,2,0.13642879034373662,0.0881838740533158
single_shape,TwoLayerCNN,2009,random,1,2,7,7,0.17263441867341753,0.17263441867341753
single_shape,TwoLayerCNN,2009,random,1,3,12,12,0.2593816350871047,0.2593816350871047
single_shape,TwoLayerCNN,2009,random,1,4,12,11,0.1625694159970315,0.13468299048205373
single_shape,TwoLayerCNN,2009,random,1,5,3,3,0.2735865143187616,0.2735865143187616
single_shape,TwoLayerCNN,2009,random,1,6,0,0,0.27855216357492385,0.27855216357492385
single_shape,TwoLayerCNN,2009,random,1,7,4,5,0.1951265360509532,0.18039586383533965
single_shape,TwoLayerCNN,2009,random,1,8,10,10,0.10729903991730542,0.10729903991730542
single_shape,TwoLayerCNN,2009,random,1,9,15,15,0.08077223487567867,0.08077223487567867
single_shape,TwoLayerCNN,2009,random,1,10,0,9,0.2091023539924706,0.012840176490503405
single_shape,TwoLayerCNN,2009,random,1,11,14,14,0.2938086555781399,0.2938086555781399
single_shape,TwoLayerCNN,2009,random,1,12,5,6,0.1187181419644824,0.10764674475349464
single_shape,TwoLayerCNN,2009,random,1,13,12,13,0.09009144804029573,0.05968322808560756
single_shape,TwoLayerCNN,2009,random,1,14,0,1,0.176928628615578,0.13933133531847425
single_shape,TwoLayerCNN,2009,random,1,15,8,8,0.19811713691643823,0.19811713691643823
single_shape,TwoLayerCNN,2009,random,5,0,3,3,0.33161800379316364,0.33161800379316364
single_shape,TwoLayerCNN,2009,random,5,1,1,2,0.1287054119488863,0.12583950241993846
single_shape,TwoLayerCNN,2009,random,5,2,5,13,0.13335073150011945,-0.0003921952293628938
single_shape,TwoLayerCNN,2009,random,5,3,5,12,0.2678028099780581,0.17572741167912634
single_shape,TwoLayerCNN,2009,random,5,4,3,11,0.2647815935580779,0.14994062970282301
single_shape,TwoLayerCNN,2009,random,5,5,3,4,0.40329812499026846,0.39355796934784854
single_shape,TwoLayerCNN,2009,random,5,6,0,0,0.36377086343334736,0.36377086343334736
single_shape,TwoLayerCNN,2009,random,5,7,5,5,0.3233556714643886,0.3233556714643886
single_shape,TwoLayerCNN,2009,random,5,8,7,10,0.11811834507853453,0.09352228552549237
single_shape,TwoLayerCNN,2009,random,5,9,9,9,0.1611842679674269,0.1611842679674269
single_shape,TwoLayerCNN,2009,random,5,10,0,1,0.3018957535053111,0.2789777622911683
single_shape,TwoLayerCNN,2009,random,5,11,15,14,0.2769103272803768,0.2678485411081747
single_shape,TwoLayerCNN,2009,random,5,12,6,6,0.17010818759328103,0.17010818759328103
single_shape,TwoLayerCNN,2009,random,5,13,7,7,0.18440428622985988,0.18440428622985988
single_shape,TwoLayerCNN,2009,random,5,14,0,15,0.26919774210916064,0.03495758510124955
single_shape,TwoLayerCNN,2009,random,5,15,8,8,0.15427560090515913,0.15427560090515913
single_shape,TwoLayerCNN,2009,random,10,0,3,4,0.4348523943583192,0.427955494171583
single_shape,TwoLayerCNN,2009,random,10,1,2,2,0.14901295265235115,0.14901295265235115
single_shape,TwoLayerCNN,2009,random,10,2,5,15,0.1926516303153901,0.11474162921606243
single_shape,TwoLayerCNN,2009,random,10,3,5,5,0.39931100158518823,0.39931100158518823
single_shape,TwoLayerCNN,2009,random,10,4,3,11,0.3441713865505937,0.2114420069892763
single_shape,TwoLayerCNN,2009,random,10,5,3,3,0.5111885604041533,0.5111885604041533
single_shape,TwoLayerCNN,2009,random,10,6,0,0,0.420698222055077,0.420698222055077
single_shape,TwoLayerCNN,2009,random,10,7,5,6,0.418914939142073,0.41591479672392256
single_shape,TwoLayerCNN,2009,random,10,8,6,10,0.15823500170563753,0.03409683307953573
single_shape,TwoLayerCNN,2009,random,10,9,9,9,0.2158260126242314,0.2158260126242314
single_shape,TwoLayerCNN,2009,random,10,10,0,1,0.2838105476944666,0.2677042027580347
single_shape,TwoLayerCNN,2009,random,10,11,15,14,0.3320946158972301,0.32840195965554286
single_shape,TwoLayerCNN,2009,random,10,12,6,12,0.1682152402008188,-0.030169020140741888
single_shape,TwoLayerCNN,2009,random,10,13,7,7,0.2173337956016826,0.2173337956016826
single_shape,TwoLayerCNN,2009,random,10,14,0,13,0.2827527150225814,0.058435348888874916
single_shape,TwoLayerCNN,2009,random,10,15,8,8,0.19183583205433552,0.19183583205433552
single_shape,TwoLayerCNN,2009,random,20,0,3,4,0.4664488520495012,0.4538928171797821
single_shape,TwoLayerCNN,2009,random,20,1,2,2,0.1464596179733168,0.1464596179733168
single_shape,TwoLayerCNN,2009,random,20,2,5,15,0.20787110015018564,0.13960662584193287
single_shape,TwoLayerCNN,2009,random,20,3,5,5,0.4618286291979127,0.4618286291979127
single_shape,TwoLayerCNN,2009,random,20,4,3,11,0.32589323316505014,0.2561162758247364
single_shape,TwoLayerCNN,2009,random,20,5,3,3,0.5341168818977977,0.5341168818977977
single_shape,TwoLayerCNN,2009,random,20,6,0,0,0.455610421323049,0.455610421323049
single_shape,TwoLayerCNN,2009,random,20,7,6,6,0.4776213694927167,0.4776213694927167
single_shape,TwoLayerCNN,2009,random,20,8,6,10,0.1536203861967555,0.00285546972983897
single_shape,TwoLayerCNN,2009,random,20,9,9,9,0.2474325835315229,0.2474325835315229
single_shape,TwoLayerCNN,2009,random,20,10,0,1,0.29106235904781597,0.27065495737351103
single_shape,TwoLayerCNN,2009,random,20,11,14,14,0.3442337726640867,0.3442337726640867
single_shape,TwoLayerCNN,2009,random,20,12,6,12,0.14760038074075682,-0.028090267737343792
single_shape,TwoLayerCNN,2009,random,20,13,7,7,0.22431230110659242,0.22431230110659242
single_shape,TwoLayerCNN,2009,random,20,14,0,13,0.26689961145037233,0.08960962222918455
single_shape,TwoLayerCNN,2009,random,20,15,8,8,0.21160331827637754,0.21160331827637754
single_shape,TwoLayerCNN,2009,random,40,0,3,4,0.46456692035597486,0.45337884244685583
single_shape,TwoLayerCNN,2009,random,40,1,2,2,0.13877942022012135,0.13877942022012135
single_shape,TwoLayerCNN,2009,random,40,2,5,15,0.21037096232467578,0.14185362135371019
single_shape,TwoLayerCNN,2009,random,40,3,5,5,0.47062140080528314,0.47062140080528314
single_shape,TwoLayerCNN,2009,random,40,4,3,11,0.32255273066073675,0.25808927709940815
single_shape,TwoLayerCNN,2009,random,40,5,3,3,0.5469689911139862,0.5469689911139862
single_shape,TwoLayerCNN,2009,random,40,6,0,0,0.4549337077739824,0.4549337077739824
single_shape,TwoLayerCNN,2009,random,40,7,6,6,0.47667445038235035,0.47667445038235035
single_shape,TwoLayerCNN,2009,random,40,8,7,10,0.15825660435759537,0.0036866627044892745
single_shape,TwoLayerCNN,2009,random,40,9,9,9,0.2517570520392296,0.2517570520392296
single_shape,TwoLayerCNN,2009,random,40,10,0,1,0.2888803953688162,0.26811975065716676
single_shape,TwoLayerCNN,2009,random,40,11,14,14,0.3421190707534568,0.3421190707534568
single_shape,TwoLayerCNN,2009,random,40,12,6,12,0.13853403095201322,-0.02888255030392008
single_shape,TwoLayerCNN,2009,random,40,13,7,7,0.22398043669498469,0.22398043669498469
single_shape,TwoLayerCNN,2009,random,40,14,0,13,0.25760225343859716,0.08983440899356641
single_shape,TwoLayerCNN,2009,random,40,15,8,8,0.2118549024508727,0.2118549024508727
single_shape,TwoLayerCNN,2009,random,80,0,3,4,0.4623674589770449,0.4526179578667852
single_shape,TwoLayerCNN,2009,random,80,1,2,2,0.13299596120897902,0.13299596120897902
single_shape,TwoLayerCNN,2009,random,80,2,5,14,0.21255279850288664,0.14435801495749606
single_shape,TwoLayerCNN,2009,random,80,3,5,5,0.475197468130524,0.475197468130524
single_shape,TwoLayerCNN,2009,random,80,4,2,11,0.31924250638593643,0.25862912658101667
single_shape,TwoLayerCNN,2009,random,80,5,3,3,0.5620506513081994,0.5620506513081994
single_shape,TwoLayerCNN,2009,random,80,6,0,0,0.45234988113697067,0.45234988113697067
single_shape,TwoLayerCNN,2009,random,80,7,6,6,0.4733955973384207,0.4733955973384207
single_shape,TwoLayerCNN,2009,random,80,8,7,10,0.16051974873935337,0.004470784440176078
single_shape,TwoLayerCNN,2009,random,80,9,9,9,0.25234068226494705,0.25234068226494705
single_shape,TwoLayerCNN,2009,random,80,10,0,1,0.2871137652750448,0.26448746076169793
single_shape,TwoLayerCNN,2009,random,80,11,14,15,0.34238839479571936,0.340145585149514
single_shape,TwoLayerCNN,2009,random,80,12,6,12,0.13340893379371288,-0.029581127689030783
single_shape,TwoLayerCNN,2009,random,80,13,7,7,0.2268404106650655,0.2268404106650655
single_shape,TwoLayerCNN,2009,random,80,14,0,13,0.2524896347003319,0.09266386842876954
single_shape,TwoLayerCNN,2009,random,80,15,8,8,0.21341039517623253,0.21341039517623253
single_shape,TwoLayerCNN,2009,random,120,0,3,4,0.46073532433663245,0.4518112921996803
single_shape,TwoLayerCNN,2009,random,120,1,2,2,0.12874311498855606,0.12874311498855606
single_shape,TwoLayerCNN,2009,random,120,2,5,14,0.214319149778006,0.14613788555133794
single_shape,TwoLayerCNN,2009,random,120,3,5,5,0.47827327032136935,0.47827327032136935
single_shape,TwoLayerCNN,2009,random,120,4,2,11,0.31538662088439984,0.25808984334936863
single_shape,TwoLayerCNN,2009,random,120,5,3,3,0.5674759095129719,0.5674759095129719
single_shape,TwoLayerCNN,2009,random,120,6,0,0,0.451819814503134,0.451819814503134
single_shape,TwoLayerCNN,2009,random,120,7,6,6,0.46925351444731167,0.46925351444731167
single_shape,TwoLayerCNN,2009,random,120,8,7,10,0.16156089039177512,0.0038788188623301205
single_shape,TwoLayerCNN,2009,random,120,9,9,9,0.25216420549772156,0.25216420549772156
single_shape,TwoLayerCNN,2009,random,120,10,0,1,0.2872678716608578,0.2637157539426273
single_shape,TwoLayerCNN,2009,random,120,11,14,15,0.341549136047747,0.3388847379712385
single_shape,TwoLayerCNN,2009,random,120,12,6,12,0.12973782148032414,-0.030076445566758175
single_shape,TwoLayerCNN,2009,random,120,13,7,7,0.22897722310681878,0.22897722310681878
single_shape,TwoLayerCNN,2009,random,120,14,0,13,0.24984731294990095,0.09331405273264133
single_shape,TwoLayerCNN,2009,random,120,15,8,8,0.21327887453077204,0.21327887453077204
single_shape,TwoLayerCNN,2009,random,160,0,3,4,0.45987109219981154,0.4511909095446341
single_shape,TwoLayerCNN,2009,random,160,1,2,2,0.1254486512779796,0.1254486512779796
single_shape,TwoLayerCNN,2009,random,160,2,5,14,0.21568555506685333,0.1477671314844204
